place_id,name,formatted_address,lat,lng,rating,user_ratings_total,types,business_status,price_level
place_auto_0153,Bend Chevron (fuel stop),"3972 NE Rd, Bend OR 97741",44.1224,-121.0538,4.1,76,gas_station;point_of_interest;establishment,OPERATIONAL,1
place_auto_0154,Tumalo Chevron (fuel stop),"8082 NW Hwy, Tumalo OR 97741",44.2134,-121.4965,4.1,76,gas_station;point_of_interest;establishment,OPERATIONAL,1
place_auto_0155,Klamath Falls Chevron (fuel stop),"1302 SE Ave, Klamath Falls OR 97741",44.6909,-121.3286,4.1,76,gas_station;point_of_interest;establishment,OPERATIONAL,1
place_auto_0156,Henderson Ranch,"1492 NW Hwy, Sisters OR 97756",43.9011,-121.1626,0,0,premise;point_of_interest,OPERATIONAL,0
place_auto_0157,Sisters Chevron (fuel stop),"8865 SW Loop, Sisters OR 97701",43.6606,-121.5915,4.1,76,gas_station;point_of_interest;establishment,OPERATIONAL,1
place_auto_0158,Three Rodeo Grounds,"1694 SE Rd, Madras OR 97734",43.4444,-121.5381,4.5,59,stadium;point_of_interest;establishment,OPERATIONAL,0
place_auto_0159,Bear Ranch,"2944 NE Loop, Klamath Falls OR 97741",44.3871,-121.6,0,0,premise;point_of_interest,OPERATIONAL,0
place_auto_0160,Madras Trailer Lot,"5842 NE Rd, Madras OR 97701",43.7663,-121.4078,4.2,26,parking;point_of_interest,OPERATIONAL,0
place_auto_0161,Madras Feed & Ranch Supply,"9677 NE Ave, Madras OR 97754",44.6302,-121.5672,4.4,105,store;point_of_interest;establishment,OPERATIONAL,1
place_auto_0162,Smith Rodeo Grounds,"1738 NW Rd, Culver OR 97754",44.485,-121.1439,4.5,59,stadium;point_of_interest;establishment,OPERATIONAL,0
place_auto_0163,Culver Chevron (fuel stop),"8097 SE Rd, Culver OR 97701",43.9065,-121.1168,4.1,76,gas_station;point_of_interest;establishment,OPERATIONAL,1
place_auto_0164,Terrebonne Trailer Lot,"3987 SW Ave, Terrebonne OR 97701",43.9543,-121.2935,4.2,26,parking;point_of_interest,OPERATIONAL,0
place_auto_0165,Lone Rodeo Grounds,"8105 NW Loop, Brothers OR 97701",43.805,-121.1638,4.5,59,stadium;point_of_interest;establishment,OPERATIONAL,0
place_auto_0166,Crooked Ranch,"6118 SW Ave, Madras OR 97734",43.7194,-121.4131,0,0,premise;point_of_interest,OPERATIONAL,0
place_auto_0167,Pine Ranch,"5789 SW Loop, Redmond OR 97734",43.6641,-121.4346,0,0,premise;point_of_interest,OPERATIONAL,0
place_auto_0168,Nichols Rodeo Grounds,"3524 NW Hwy, Brothers OR 97754",43.4059,-121.521,4.5,59,stadium;point_of_interest;establishment,OPERATIONAL,0
place_auto_0169,Nichols Rodeo Grounds,"1949 SE Ave, Powell Butte OR 97734",44.2895,-121.2275,4.5,59,stadium;point_of_interest;establishment,OPERATIONAL,0
place_auto_0170,Powell Butte Trailer Lot,"8416 SW Ave, Powell Butte OR 97756",43.7353,-121.2135,4.2,26,parking;point_of_interest,OPERATIONAL,0
place_auto_0171,Klamath Falls Trailer Lot,"4861 SW Rd, Klamath Falls OR 97734",44.6948,-121.4797,4.2,26,parking;point_of_interest,OPERATIONAL,0
place_auto_0172,Mitchell Veterinary Supply,"9998 SW Ave, Mitchell OR 97756",43.6391,-121.4087,4.3,11,store;point_of_interest;establishment,OPERATIONAL,2
place_auto_0173,Redmond Feed & Ranch Supply,"9108 NE Loop, Redmond OR 97741",43.6607,-121.4207,4.4,105,store;point_of_interest;establishment,OPERATIONAL,1
place_auto_0174,Redmond Feed & Ranch Supply,"5703 SE Rd, Redmond OR 97754",44.4204,-121.2094,4.4,105,store;point_of_interest;establishment,OPERATIONAL,1
place_auto_0175,Klamath Falls Veterinary Supply,"1619 SE Loop, Klamath Falls OR 97754",43.7096,-121.153,4.3,11,store;point_of_interest;establishment,OPERATIONAL,2
place_auto_0176,Bend Veterinary Supply,"807 NW Hwy, Bend OR 97741",44.2857,-121.2605,4.3,11,store;point_of_interest;establishment,OPERATIONAL,2
place_auto_0177,High Rodeo Grounds,"1495 SE Loop, Terrebonne OR 97701",44.344,-121.6681,4.5,59,stadium;point_of_interest;establishment,OPERATIONAL,0
place_auto_0178,Tumalo Feed & Ranch Supply,"6156 NE Rd, Tumalo OR 97701",43.9917,-121.6097,4.4,105,store;point_of_interest;establishment,OPERATIONAL,1
place_auto_0179,Tack & Saddle — Powell Butte,"8257 NW Ave, Powell Butte OR 97741",44.2783,-121.427,4.6,58,store;point_of_interest;establishment,OPERATIONAL,2
place_auto_0180,Tumalo Trailer Lot,"7696 NW Loop, Tumalo OR 97756",44.4951,-120.9389,4.2,26,parking;point_of_interest,OPERATIONAL,0
place_auto_0181,Watson Ranch,"6212 NE Ave, Sisters OR 97754",44.2903,-121.4026,0,0,premise;point_of_interest,OPERATIONAL,0
place_auto_0182,Madras Feed & Ranch Supply,"4064 NW Hwy, Madras OR 97701",43.7416,-121.6013,4.4,105,store;point_of_interest;establishment,OPERATIONAL,1
place_auto_0183,Tack & Saddle — Powell Butte,"1452 NW Hwy, Powell Butte OR 97701",44.1024,-121.6379,4.6,58,store;point_of_interest;establishment,OPERATIONAL,2
place_auto_0184,Lone Rodeo Grounds,"6623 NE Rd, Culver OR 97756",44.0442,-121.3667,4.5,59,stadium;point_of_interest;establishment,OPERATIONAL,0
place_auto_0185,Mitchell Veterinary Supply,"8230 SW Ave, Mitchell OR 97701",44.6744,-121.3927,4.3,11,store;point_of_interest;establishment,OPERATIONAL,2
place_auto_0186,Crooked Rodeo Grounds,"4376 NE Hwy, Mitchell OR 97701",43.6841,-121.417,4.5,59,stadium;point_of_interest;establishment,OPERATIONAL,0
place_auto_0187,Wychus Rodeo Grounds,"8383 NW Rd, Brothers OR 97756",43.5625,-121.0853,4.5,59,stadium;point_of_interest;establishment,OPERATIONAL,0
place_auto_0188,Prineville Feed & Ranch Supply,"4125 SE Ave, Prineville OR 97754",44.319,-121.1999,4.4,105,store;point_of_interest;establishment,OPERATIONAL,1
place_auto_0189,Sage Ranch,"6142 NE Rd, Terrebonne OR 97701",43.9801,-121.5294,0,0,premise;point_of_interest,OPERATIONAL,0
place_auto_0190,Terrebonne Chevron (fuel stop),"4617 SE Hwy, Terrebonne OR 97701",43.772,-121.3687,4.1,76,gas_station;point_of_interest;establishment,OPERATIONAL,1
place_auto_0191,Nichols Rodeo Grounds,"7040 SE Ave, Madras OR 97754",43.5655,-121.6287,4.5,59,stadium;point_of_interest;establishment,OPERATIONAL,0
place_auto_0192,Brothers Veterinary Supply,"7454 SE Loop, Brothers OR 97754",43.8139,-121.6908,4.3,11,store;point_of_interest;establishment,OPERATIONAL,2
place_auto_0193,Tack & Saddle — Tumalo,"6073 SE Rd, Tumalo OR 97756",43.6014,-121.6625,4.6,58,store;point_of_interest;establishment,OPERATIONAL,2
place_auto_0194,Ortega Rodeo Grounds,"9319 NW Ave, Bend OR 97754",44.3081,-121.0858,4.5,59,stadium;point_of_interest;establishment,OPERATIONAL,0
place_auto_0195,Mitchell Feed & Ranch Supply,"1994 NE Ave, Mitchell OR 97741",44.6231,-121.3086,4.4,105,store;point_of_interest;establishment,OPERATIONAL,1
place_auto_0196,Klamath Falls Feed & Ranch Supply,"2856 SW Ave, Klamath Falls OR 97756",43.6419,-121.3757,4.4,105,store;point_of_interest;establishment,OPERATIONAL,1
place_auto_0197,Holbrook Rodeo Grounds,"3497 SW Loop, Brothers OR 97701",44.6382,-121.5267,4.5,59,stadium;point_of_interest;establishment,OPERATIONAL,0
place_auto_0198,Tack & Saddle — Bend,"787 NW Loop, Bend OR 97756",44.1319,-121.5713,4.6,58,store;point_of_interest;establishment,OPERATIONAL,2
place_auto_0199,Holbrook Ranch,"749 SW Ave, Culver OR 97756",44.6801,-121.3224,0,0,premise;point_of_interest,OPERATIONAL,0
place_auto_0200,Wychus Rodeo Grounds,"3650 NW Ave, Klamath Falls OR 97701",44.3197,-121.5761,4.5,59,stadium;point_of_interest;establishment,OPERATIONAL,0
place_auto_0201,Tack & Saddle — Prineville,"6517 NW Rd, Prineville OR 97734",44.4683,-121.6665,4.6,58,store;point_of_interest;establishment,OPERATIONAL,2
place_auto_0202,Mercer Rodeo Grounds,"4267 SW Loop, Klamath Falls OR 97701",43.9438,-121.1347,4.5,59,stadium;point_of_interest;establishment,OPERATIONAL,0
place_auto_0203,Juniper Rodeo Grounds,"4338 NE Rd, Klamath Falls OR 97754",43.8071,-121.5057,4.5,59,stadium;point_of_interest;establishment,OPERATIONAL,0
place_auto_0204,Aspen Ranch,"9173 SW Loop, Bend OR 97756",44.3806,-121.6895,0,0,premise;point_of_interest,OPERATIONAL,0
place_auto_0205,Delta Ranch,"7838 SE Ave, Terrebonne OR 97741",43.457,-121.5499,0,0,premise;point_of_interest,OPERATIONAL,0
place_auto_0206,Blain Rodeo Grounds,"5192 NE Ave, Bend OR 97754",44.1574,-121.2246,4.5,59,stadium;point_of_interest;establishment,OPERATIONAL,0
place_auto_0207,La Pine Trailer Lot,"2510 NW Loop, La Pine OR 97756",43.4921,-121.3779,4.2,26,parking;point_of_interest,OPERATIONAL,0
place_auto_0208,Vogel Rodeo Grounds,"4511 NW Ave, Mitchell OR 97741",44.0699,-121.3275,4.5,59,stadium;point_of_interest;establishment,OPERATIONAL,0
place_auto_0209,Krasicki Ranch,"2688 SE Ave, Brothers OR 97756",44.1166,-121.2769,0,0,premise;point_of_interest,OPERATIONAL,0
place_auto_0210,Painted Rodeo Grounds,"7499 SE Hwy, Culver OR 97754",44.4668,-121.3078,4.5,59,stadium;point_of_interest;establishment,OPERATIONAL,0
place_auto_0211,La Pine Veterinary Supply,"2135 SE Rd, La Pine OR 97756",44.6561,-121.0355,4.3,11,store;point_of_interest;establishment,OPERATIONAL,2
place_auto_0212,Mitchell Trailer Lot,"9407 SE Ave, Mitchell OR 97756",44.6772,-121.3694,4.2,26,parking;point_of_interest,OPERATIONAL,0
place_auto_0213,Smith Rodeo Grounds,"1826 SW Hwy, Brothers OR 97754",44.5535,-121.6301,4.5,59,stadium;point_of_interest;establishment,OPERATIONAL,0
place_auto_0214,Brothers Trailer Lot,"6920 SW Loop, Brothers OR 97701",44.601,-121.1792,4.2,26,parking;point_of_interest,OPERATIONAL,0
place_auto_0215,Terrebonne Trailer Lot,"820 SE Rd, Terrebonne OR 97701",43.6384,-121.4063,4.2,26,parking;point_of_interest,OPERATIONAL,0
place_auto_0216,Mitchell Chevron (fuel stop),"659 NW Ave, Mitchell OR 97741",44.3948,-121.5565,4.1,76,gas_station;point_of_interest;establishment,OPERATIONAL,1
place_auto_0217,Powell Butte Feed & Ranch Supply,"160 NE Ave, Powell Butte OR 97734",44.0968,-121.6037,4.4,105,store;point_of_interest;establishment,OPERATIONAL,1
place_auto_0218,Terrebonne Chevron (fuel stop),"1317 NE Hwy, Terrebonne OR 97734",44.1495,-121.629,4.1,76,gas_station;point_of_interest;establishment,OPERATIONAL,1
place_auto_0219,Krasicki Ranch,"3344 SE Loop, Redmond OR 97756",44.2244,-121.4535,0,0,premise;point_of_interest,OPERATIONAL,0
place_auto_0220,Three Ranch,"3651 SE Rd, Culver OR 97701",44.464,-121.0356,0,0,premise;point_of_interest,OPERATIONAL,0
place_auto_0221,La Pine Chevron (fuel stop),"2231 NW Hwy, La Pine OR 97754",43.9208,-121.4503,4.1,76,gas_station;point_of_interest;establishment,OPERATIONAL,1
place_auto_0222,Redmond Veterinary Supply,"6522 NW Ave, Redmond OR 97734",44.4798,-121.2544,4.3,11,store;point_of_interest;establishment,OPERATIONAL,2
place_auto_0223,Ortega Rodeo Grounds,"7964 NW Ave, Terrebonne OR 97756",43.9113,-121.4409,4.5,59,stadium;point_of_interest;establishment,OPERATIONAL,0
place_auto_0224,High Ranch,"7290 NE Loop, Sisters OR 97701",44.0176,-121.4342,0,0,premise;point_of_interest,OPERATIONAL,0
place_auto_0225,Tack & Saddle — Sisters,"8527 SE Rd, Sisters OR 97734",44.6166,-121.5681,4.6,58,store;point_of_interest;establishment,OPERATIONAL,2
place_auto_0226,Prineville Feed & Ranch Supply,"3772 NE Hwy, Prineville OR 97741",44.6856,-121.4869,4.4,105,store;point_of_interest;establishment,OPERATIONAL,1
place_auto_0227,Sisters Chevron (fuel stop),"9671 NE Ave, Sisters OR 97741",44.6089,-121.4739,4.1,76,gas_station;point_of_interest;establishment,OPERATIONAL,1
