id,name,id_board,pos,closed
lst_a4c9eb42-db85-43af-aa78-2cf8aa1bd690,House,brd_5befb588-82e9-46ea-aaf4-3f4c5eb9d4a6,26148,True
lst_207ff67b-9dec-46ef-9284-54a944be127a,Inside,brd_1deb9562-a886-45cd-8a2e-dc5bcd2ba177,4459,False
lst_05076d1d-1c33-4be2-acd9-aa82199a33ac,Eye,brd_4750ccb4-1911-4d7c-81bd-96b5e765e703,54601,False
lst_ff240762-960d-44e7-aa5a-1a1e6d8ac2e0,Film,brd_98102ae4-c29f-4924-b7fe-fb0adc75e90f,58300,True
lst_741bf305-1d0c-49dc-984d-8b81dbdfdf50,Show,brd_1f6cbb77-bc85-49bb-82db-ce9bf0f4557b,26836,False
lst_6fa8c2b9-0be0-460d-84e0-eafaa80f799a,Training,brd_dd0e0d00-97b4-463c-ad93-568292c89fa3,18856,True
lst_51169271-d4f5-4589-8d40-340d4b3b901b,Toward,brd_30fd1e0c-8711-4a25-a695-923e149c9cb6,58154,False
lst_40b77913-a9d6-4767-8199-4f4a059f3b97,Past,brd_499c7c0c-2564-4530-aa25-d12ba0acfe79,57826,True
lst_84554082-2089-49f8-8667-4c562272f037,Indeed,brd_3524a96a-e707-44e3-a8cc-4aeb80bbbded,47610,False
lst_388c760f-712a-42ca-bcad-19a7c7087de1,This,brd_26899cf1-0b7b-4393-87f2-b8657b9877a3,38198,False
lst_c5f94fa7-9e90-42ae-87d5-70962186081d,Consider,brd_1776653c-283e-4d1d-b649-5754a8452d5b,12181,False
lst_b5c8c033-e492-48dd-bd47-c89bbf9a4fad,Trip,brd_c57d5dad-1070-4451-bfd2-697dac6d2b2e,18921,False
lst_5a9d4819-1a08-47fb-99c3-604db4ae88cb,Until,brd_e5242b7b-92e5-42c9-83f5-dc36a89a646b,59532,False
lst_e05fd624-5439-4f7e-bf88-affd5909c456,Real,brd_ce4b0523-8d91-4ae6-b71d-fb3c86a49921,6748,False
lst_effbda42-33fb-4133-a916-426a7d51b16c,Win,brd_96b4530c-b708-413b-9e0b-4364da8ab603,49233,False
lst_841502bc-d0c7-4d4f-8ca4-c2492fb2dcbd,Individual,brd_2372fb03-10a7-408d-9836-eaf83d1223bb,55940,False
lst_2e6ab776-c0aa-4d44-814b-f82e1f061491,Cell,brd_cf2c14dc-f826-42bc-9c6c-200e6a0a5d74,28839,False
lst_9b6e8060-0783-4473-83f1-f5fb3fb8187c,Lawyer,brd_48667365-fc9d-4af3-a15f-719a45d675c2,38635,False
lst_c5d421bd-f7cc-4925-b73e-2c05a29686ee,Special,brd_30fd1e0c-8711-4a25-a695-923e149c9cb6,29905,False
lst_d82d44bd-2103-46d5-b604-2581a6a78e33,Painting,brd_ffdb6d94-788f-4188-8ce9-91fb799f0249,21454,False
lst_44376691-8c1d-4e85-89c0-515baad1f6ca,How,brd_4699054e-9744-4654-88d0-d28f1df4b18f,37282,True
lst_f47935c0-d277-43cd-aa90-fd88fa742759,Week,brd_285cdb13-5443-455d-b499-f3aea7d4bd4d,19188,True
lst_c2d44f4c-141b-41ee-a398-eb08544643cc,School,brd_cc0f68b5-45fa-46ec-916c-b3e6c8739fd1,50656,False
lst_2ad5fa65-be8d-4f92-a4a7-75c3857fb24e,Catch,brd_1ae05623-09eb-4475-b6bd-6905eb7ab421,7326,True
lst_4e6771b7-fd5a-487f-88fc-590e5a9ae9d9,Reflect,brd_6a099fc9-68df-4f06-ba5d-e79ab36b6a02,4639,False
lst_62dde45a-5e15-4814-8048-1bd9da4fa454,Black,brd_1f6cbb77-bc85-49bb-82db-ce9bf0f4557b,16126,False
lst_bc3854a2-f380-4f59-be5c-fb7ae7b38003,Everybody,brd_72d9f17b-f2f9-46d1-85b6-b4dcccbf5585,2916,False
lst_f2677486-1837-4d6c-873f-b414d309c097,Modern,brd_6d9d9046-6260-4968-9e55-f886cab475c1,53046,True
lst_a74920bc-3d94-48ec-bf03-dd75102a5276,Certainly,brd_60105aad-c618-4d13-9bf7-b89f54663622,55619,False
lst_ac2c8ec1-70d0-44b3-8a6e-c65ea6878c81,Color,brd_a3466d6d-fe51-4dc0-8b49-0844913fb448,7553,False
lst_3ea1c1f0-6692-4823-b2cd-edea4b640f58,Middle,brd_d0fcb7cf-ff39-4a19-90f5-53f257f80584,54454,False
lst_dd3612b4-8a42-4b03-9bc3-bd344d2a2701,Catch,brd_19ab3c6f-cc4d-4e5f-b87f-e2f522f729a2,21335,False
lst_1ab4852b-ef14-465e-9288-5950941e638a,Box,brd_d3a9cf6a-c7a4-48bf-83f8-3183e417a983,17856,False
lst_422dec28-a89e-4262-b7b3-c4840853478a,Process,brd_22f78a22-b867-4aa1-b7af-2b7caca7e5db,45552,True
lst_a1f959b0-dd2a-494c-b383-f1ba81977611,Sing,brd_0b3f5468-8a16-4859-b6be-466883599d5c,10026,False
lst_38ba8c33-d40f-4e27-856d-b0b02e4a7b0c,Century,brd_82d3c2ef-40d0-4fa1-b61f-f6072b663ed4,12560,False
lst_58bd40ce-3e4b-4d3c-a359-0a4a1ea4ad91,Laugh,brd_0a18b155-517a-429b-be1f-b9e3d699fc66,16112,False
lst_d5003628-3860-4276-8a21-0dec8ff81540,Strong,brd_e41209cb-3b38-4818-838a-db67e45e958e,57220,True
lst_0840cefe-d91d-4380-a9bf-3688b696bcc7,Once,brd_76306881-d82f-40a2-b770-4fa12e71ff2c,26760,True
lst_de4e6cdd-cdc9-42d3-9d3a-c7d4d4739806,Candidate,brd_8c920ffe-c9e9-47ab-8bf4-415abc6a019a,3648,False
lst_39cbbcd8-96d1-4e59-9dea-86c32ddba5e6,Add,brd_98ca4d15-ac98-4133-9968-b2afdb3fc95d,23144,False
lst_78c6f2e7-1d01-4cae-972d-c598b68550f4,Place,brd_4ee7e83b-88b3-4fcd-90d3-05375a2b35e5,6185,True
lst_289a09a1-088d-4688-9a1e-02051747d416,War,brd_3cdbf23e-d85f-46b1-8bca-c8b0c671a5ae,37288,False
lst_2f0b7fd8-a45b-4b55-ac67-8a246a4b07b9,Center,brd_35a0d511-1fd1-42b0-b37f-62f818dbbea7,45456,False
lst_fe9a517d-0c14-4768-b945-e6863d2c070b,Statement,brd_2372fb03-10a7-408d-9836-eaf83d1223bb,9248,True
lst_d515bf9f-9331-4646-bda1-621cec87c73a,Within,brd_eccd871c-9b5c-43d3-b7ef-830fbe29f184,16798,True
lst_ae0b2f3f-9471-4e65-ac61-24bd464dc41a,Approach,brd_9eba2d68-04a8-457a-8bf0-2552952205f5,14763,False
lst_e7bf4bfc-7a9d-4b8f-8418-b9c17d9e84e1,Last,brd_89cc80a5-3987-4347-bff7-d327a931e9d2,40824,True
lst_58a1fe1c-6cfc-4b31-8c07-0c6a5bf00688,Animal,brd_e89d4d46-0a45-49b4-a7ac-6c9363cd8e3d,31751,False
lst_ea0c7350-a383-4259-b340-e33df7dea149,Newspaper,brd_bea7cbff-2898-45b0-acc9-4ee8b4c46d1a,24301,True
lst_ab831c9e-912c-4aba-83bd-5d6ff033d43b,Whose,brd_c4083669-e5d1-4b30-87a4-5d0d11d29233,17642,False
lst_da8f096e-47eb-4c36-aab5-81b51582db1f,Could,brd_9dfcf109-2e0c-4cd4-9fcf-c843e1e1da88,32247,False
lst_f09c332d-f913-41aa-bd20-9f67f1f2d501,Wish,brd_ed208102-19b6-47b8-9897-f95cb3858297,53751,False
lst_4c76348e-a79d-4ac9-9b3f-acec9685dbdf,Cover,brd_98ca4d15-ac98-4133-9968-b2afdb3fc95d,61261,False
lst_532eabeb-dd4f-4065-bcfc-3e32b1ded283,White,brd_5c738a08-f9ec-4936-ac71-ded3dfb57b11,51033,True
lst_ef98d9cc-6d45-46c0-9c44-3164b48ed36d,Me,brd_467a775a-ab25-4eee-af6c-7bf707a60cb3,27144,False
lst_7e4d4ddd-c603-409b-bf76-b7bc2dc7deb7,And,brd_ffdb6d94-788f-4188-8ce9-91fb799f0249,28501,True
lst_f86be97e-ce4c-4da6-b7b0-9819c6f8b4df,Cell,brd_93c94819-af5c-4f8f-8158-c66d4383f5cd,27107,False
lst_4d5be76c-1e4f-4df4-80f5-21ad88c0302f,There,brd_6d0b170d-ae9d-44d6-bc61-b14854ba4104,11764,False
lst_5133fbb3-d411-4983-b02a-6dc8ba211372,Direction,brd_6677d555-db95-4412-9386-70e4ffc0ee60,22277,False
lst_d9ec9738-b7f5-4e90-9272-70c95e21d49b,Force,brd_8c920ffe-c9e9-47ab-8bf4-415abc6a019a,52502,False
lst_7911e279-5aee-4eaf-b489-1ab9b114eb63,View,brd_26899cf1-0b7b-4393-87f2-b8657b9877a3,57026,True
lst_5a3a235c-286d-49cf-8447-3dc5dfd82d7f,Body,brd_d0fcb7cf-ff39-4a19-90f5-53f257f80584,13383,False
lst_8930231b-c94c-46a3-a9cd-02106d2ef451,Past,brd_f8c90617-b6b4-4f7b-a17e-89729f9bd33b,55456,False
lst_7b54bdf8-c2dc-42eb-872a-a68f52eb04d6,Share,brd_11baab8b-92ac-4d27-af51-df89454a5352,17796,False
lst_5f2949f7-7f0b-48d2-afaf-7af84c95be45,Mrs,brd_65bcd714-aedd-4eda-bb48-5d2bb9f2fe65,3149,False
lst_aae164bd-e46b-4bd3-be6d-0944eb536494,Nation,brd_52648a34-7851-4a26-94f8-72240c6dea8c,5223,True
lst_08671717-fb22-4679-a2af-53dae1e86950,Better,brd_c6e79f4c-0f20-4d69-8e83-93de7a9c004e,29635,False
lst_faaf0cea-833d-4750-8082-4b5defd90e13,Hear,brd_8e3f55c9-9c2b-4ed1-a4a3-9d0ac3d3acb7,16617,True
lst_e98cbfd7-0a36-4267-849a-96085e6ef65d,General,brd_19ab3c6f-cc4d-4e5f-b87f-e2f522f729a2,62699,False
lst_f8a161d5-72da-4938-a1bf-2c3de2d42c11,Shoulder,brd_c57d5dad-1070-4451-bfd2-697dac6d2b2e,55910,False
lst_525658ac-8f8e-4821-947f-7024ac57fff9,Close,brd_cc0f68b5-45fa-46ec-916c-b3e6c8739fd1,15955,False
lst_d8724fce-15dd-4cbe-8807-222c1fb7fc0f,Life,brd_72d9f17b-f2f9-46d1-85b6-b4dcccbf5585,25509,False
lst_c7955cb4-3a88-46e9-8a00-7ddb8ce0d90c,Poor,brd_50015a86-44fe-427f-906a-ef685f3b2088,24176,True
lst_6fdc1543-5d50-4d4d-9117-73a36f0cf763,Community,brd_5be09021-6cba-4dbe-81b7-68f3a19a4227,60818,False
lst_ff7ba189-dd37-4297-a1cb-51e5567a5582,Especially,brd_29f53967-abc5-42fd-9a44-c730494859ca,59809,False
lst_2722e3f4-fa8b-4a73-a36c-0d4810e7a9c6,Tough,brd_bb153c45-c141-41a1-940d-2158fb952c94,1761,False
lst_979dfe3c-e6b8-45bd-9e02-d620c91a16da,Which,brd_75a58ab9-3db9-428d-a1e3-c9511d5cdf63,48499,False
lst_802bfb2f-2017-42f6-aafd-e438599665da,Throughout,brd_f616d598-703b-4499-a14f-518e0da8e496,3428,True
lst_764f74b7-5387-4063-8aae-67e71d996938,On,brd_aa8729fc-7a0b-48b7-87ae-9b3d9900310d,46140,True
lst_655ecb04-3f22-4b23-823b-b19df5a55e42,Each,brd_eccd871c-9b5c-43d3-b7ef-830fbe29f184,32138,True
lst_a33d6e3c-6202-44bd-a886-b35c78d020c2,Quality,brd_7af0bbaa-4fd7-467a-8a32-4de955b1bbc1,32967,False
lst_3bd8cb44-79e7-4252-a4f3-0d809015e213,Character,brd_54f7d41c-07b4-4fe4-a5d2-e5a5c3a6cd49,44120,True
lst_547fc2ec-5abe-4717-932c-2b5c56c8c73f,Story,brd_581d2fc5-cdcf-43ab-861f-1ab17761734d,64907,True
lst_db78592f-59bb-4bf0-a75f-3b2d5ae52ea3,Without,brd_777f6dc4-d3fd-4b13-88f5-1e5bd023a785,52751,False
lst_e97128eb-3602-4187-8a27-a217ff0df5ad,Discuss,brd_838fa85a-0eab-43b6-8a76-2dcda712c905,57623,False
lst_d3a18dbb-a70a-4556-8a03-29fd2caa2e64,Protect,brd_0d3b4ac8-d964-46e3-a14a-b6802b09813e,51215,True
lst_38fdd1a1-101e-4980-9758-27c84217a828,Add,brd_5c738a08-f9ec-4936-ac71-ded3dfb57b11,25969,False
lst_a63c30ef-47f2-4d75-b9e5-cbc30e7d8542,Course,brd_b1b26b18-f6be-46e9-97a1-91c57f9d176c,50386,True
lst_791eabb1-7c59-404e-a253-e82ea43bf423,Receive,brd_449d70c4-c60d-496b-bf16-d15ac8d7490d,46102,True
lst_8ed633f0-5853-4e73-a335-74875b990626,Nor,brd_9eba2d68-04a8-457a-8bf0-2552952205f5,13396,False
lst_44db0d54-7fe9-48ae-ae71-5b08c3daf901,Purpose,brd_93c94819-af5c-4f8f-8158-c66d4383f5cd,49287,False
lst_a84a809b-8661-469c-8c50-7fe545443668,Top,brd_387cc5fe-04bf-4896-82a4-40cbb125c7bd,28997,True
lst_b98fb851-e81a-4f1f-a6b5-3ad8643eca64,Short,brd_ceed0e5f-db18-4e12-984c-f6412a4faefe,24493,False
lst_1a8f4bad-63d1-4413-aefc-934751c2d106,Major,brd_78e4fce7-67c7-40b8-b4b3-102894266df3,61081,False
lst_bbb59fa5-abb8-4ee6-a484-94d1d2f005b6,Case,brd_bea7cbff-2898-45b0-acc9-4ee8b4c46d1a,40163,True
lst_9547bb04-edcf-4bb4-be57-ed95dc1f8017,Way,brd_67b90d21-2d50-4d4e-98be-bbc1ac45582f,35790,False
lst_547a894d-a5bf-4f47-bc39-64ae9dfc1cb0,Short,brd_3d64bf62-b175-42de-a440-c9b10fd6b137,50635,False
lst_d5e8c56b-70e8-4480-81eb-cd056abb0e73,Left,brd_bd93c04c-334f-4f0d-bd5e-7e3e835d7636,49655,False
lst_381b9e55-05a8-44c9-a305-4dd53af84fbe,Beyond,brd_f38fcced-421e-4728-a7f6-f9a8e3db0d62,39509,False
lst_a2a1602c-3f0c-42d0-a70c-2a088df7732c,Level,brd_3cdbf23e-d85f-46b1-8bca-c8b0c671a5ae,63025,True
lst_3647d1f3-c3aa-4e37-a6b0-3247e0d71c86,Culture,brd_22f78a22-b867-4aa1-b7af-2b7caca7e5db,52553,False
lst_24b63cd6-4619-4b78-9b69-90a966d4a0c1,Skin,brd_6677d555-db95-4412-9386-70e4ffc0ee60,25091,False
lst_36894e8e-d57e-4b4a-8a5d-41b90c960659,They,brd_f616d598-703b-4499-a14f-518e0da8e496,17799,True
