ts,channel_id,user_id,text,thread_ts,reply_count,reactions
1696314400.973743,C004,U_denise,Can we reschedule?,,2,
1696315000.414866,C006,U_0108,Perfect timing,,1,
1696315600.309126,C003,U_0100,Quick question,,0,
1696316200.138427,C003,U_admin,Have a great day,,2,
1696316800.660270,C001,U_admin,Running a bit behind,,0,
1696317400.655589,C002,U_0102,I will follow up,,0,
1696318000.821819,C002,U_admin,Please review when you get a chance,,2,
1696318600.291071,C004,U_courtney,Please review when you get a chance,,1,
1696319200.630608,C005,U_natasha,All set,,0,
1696319800.469755,C002,U_0103,All set,,1,
1696320400.305834,C001,U_0100,All set,,1,
1696321000.292890,C003,U_0106,I will follow up,,0,
1696321600.290357,C001,U_0103,Will do,,1,
1696322200.442585,C006,U_admin,Got it thanks,,0,
1696322800.606075,C005,U_courtney,See you then,,2,
1696323400.691947,C001,U_0101,No worries,,1,
