id,name,is_private,is_archived,topic,purpose,creator,created,num_members
C0607,channel-507,0,0,,,U_admin,1640000000,46
C0608,channel-508,1,0,,,U_admin,1640000000,39
C0609,channel-509,0,0,,,U_admin,1640000000,4
C0610,channel-510,0,0,,,U_admin,1640000000,13
C0611,channel-511,0,0,,,U_admin,1640000000,37
C0612,channel-512,0,0,,,U_admin,1640000000,50
C0613,channel-513,0,0,,,U_admin,1640000000,26
C0614,channel-514,0,0,,,U_admin,1640000000,19
C0615,channel-515,0,0,,,U_admin,1640000000,36
C0616,channel-516,1,0,,,U_admin,1640000000,32
C0617,channel-517,1,0,,,U_admin,1640000000,15
C0618,channel-518,0,0,,,U_admin,1640000000,25
C0619,channel-519,0,0,,,U_admin,1640000000,14
C0620,channel-520,0,0,,,U_admin,1640000000,43
C0621,channel-521,0,0,,,U_admin,1640000000,46
C0622,channel-522,0,0,,,U_admin,1640000000,28
C0623,channel-523,0,0,,,U_admin,1640000000,15
C0624,channel-524,0,0,,,U_admin,1640000000,24
