"date","title","explanation","url","hdurl","media_type","copyright"
"2024-04-16","Cosmic Bridge Echo Bridge","foxtrot stone echo forest market juliet cloud bridge juliet cloud bridge mountain bridge echo cloud india hotel bridge forest bravo","https://apod.nasa.gov/apod/image/106.jpg","https://apod.nasa.gov/apod/image/106_hd.jpg","image",""
"2024-04-17","Cosmic Forest Stone Juliet","market tower golf market forest juliet forest hotel forest juliet bravo valley bravo bridge stone foxtrot bravo valley bravo hotel","https://apod.nasa.gov/apod/image/107.jpg","https://apod.nasa.gov/apod/image/107_hd.jpg","image","ESO"
"2024-04-18","Cosmic Bravo Market Stone","valley ocean bridge bridge ocean cloud tower hotel valley market cloud stone market charlie alpha delta hotel mountain bravo echo","https://apod.nasa.gov/apod/image/108.jpg","https://apod.nasa.gov/apod/image/108_hd.jpg","image","ESO"
"2024-04-19","Cosmic Bravo Foxtrot Delta","forest tower hotel bravo mountain echo delta river stone juliet bravo forest stone river valley bravo alpha foxtrot tower stone","https://apod.nasa.gov/apod/image/109.jpg","https://apod.nasa.gov/apod/image/109_hd.jpg","image","ESO"
"2024-04-20","Cosmic Ocean Echo Tower","market hotel charlie ocean india juliet delta bridge bridge delta golf golf ocean tower forest tower charlie forest bridge bridge","https://apod.nasa.gov/apod/image/110.jpg","https://apod.nasa.gov/apod/image/110_hd.jpg","image","Lisa Jackson"
"2024-04-21","Cosmic Forest Hotel Tower","bravo valley bridge alpha ocean river alpha alpha ocean valley foxtrot tower juliet echo forest delta echo juliet echo bravo","https://apod.nasa.gov/apod/image/111.jpg","https://apod.nasa.gov/apod/image/111_hd.jpg","image","ESO"
"2024-04-22","Cosmic Valley India Mountain","river juliet mountain delta bravo juliet valley stone bridge mountain forest foxtrot charlie bridge stone bravo mountain juliet juliet foxtrot","https://apod.nasa.gov/apod/image/112.jpg","https://apod.nasa.gov/apod/image/112_hd.jpg","image",""
"2024-04-23","Cosmic Ocean Tower Forest","juliet river echo echo foxtrot bravo valley bridge river mountain stone india stone stone bravo hotel delta bravo hotel bravo","https://apod.nasa.gov/apod/image/113.jpg","https://apod.nasa.gov/apod/image/113_hd.jpg","video","William Wilson"
"2024-04-24","Cosmic India Mountain Bridge","echo market cloud india bravo valley juliet delta river river delta cloud valley ocean juliet forest juliet cloud ocean juliet","https://apod.nasa.gov/apod/image/114.jpg","https://apod.nasa.gov/apod/image/114_hd.jpg","image","James Anderson"
"2024-04-25","Cosmic Valley Ocean Forest","golf delta market mountain bridge alpha tower echo market market ocean india ocean foxtrot valley golf river forest bravo ocean","https://apod.nasa.gov/apod/image/115.jpg","https://apod.nasa.gov/apod/image/115_hd.jpg","video",""
"2024-04-26","Cosmic Cloud Stone Delta","delta echo river delta river bridge market alpha cloud juliet hotel tower ocean market ocean foxtrot juliet cloud hotel golf","https://apod.nasa.gov/apod/image/116.jpg","https://apod.nasa.gov/apod/image/116_hd.jpg","image","ESO"
"2024-04-27","Cosmic Echo Bridge Charlie","charlie delta tower hotel foxtrot charlie india golf echo ocean forest alpha foxtrot bridge hotel forest stone echo foxtrot river","https://apod.nasa.gov/apod/image/117.jpg","https://apod.nasa.gov/apod/image/117_hd.jpg","video",""
"2024-04-28","Cosmic India Alpha Tower","delta cloud market juliet bravo alpha foxtrot market mountain market ocean foxtrot stone cloud echo stone hotel juliet echo valley","https://apod.nasa.gov/apod/image/118.jpg","https://apod.nasa.gov/apod/image/118_hd.jpg","image","ESA"
"2024-04-29","Cosmic Market Forest Market","mountain river echo forest hotel river market golf charlie india river forest tower charlie tower golf forest echo alpha mountain","https://apod.nasa.gov/apod/image/119.jpg","https://apod.nasa.gov/apod/image/119_hd.jpg","image","ESO"
"2024-04-30","Cosmic Charlie River Market","hotel market bridge river alpha delta echo foxtrot river mountain stone hotel market juliet tower delta cloud india market valley","https://apod.nasa.gov/apod/image/120.jpg","https://apod.nasa.gov/apod/image/120_hd.jpg","video","Richard Anderson"
"2024-05-01","Cosmic Valley Tower Cloud","echo stone bravo tower tower alpha cloud india bridge market ocean valley echo alpha echo juliet alpha india tower charlie","https://apod.nasa.gov/apod/image/121.jpg","https://apod.nasa.gov/apod/image/121_hd.jpg","image","ESO"
"2024-05-02","Cosmic Tower Cloud Juliet","hotel charlie market ocean charlie market india hotel echo river alpha echo hotel juliet foxtrot india echo river juliet charlie","https://apod.nasa.gov/apod/image/122.jpg","https://apod.nasa.gov/apod/image/122_hd.jpg","video","NASA"
"2024-05-03","Cosmic Juliet River Cloud","foxtrot echo stone cloud market valley alpha river mountain bridge india valley bridge river ocean tower stone valley golf alpha","https://apod.nasa.gov/apod/image/123.jpg","https://apod.nasa.gov/apod/image/123_hd.jpg","image","ESO"
"2024-05-04","Cosmic Market Juliet Echo","forest juliet foxtrot mountain tower golf tower mountain stone hotel forest juliet forest river stone juliet charlie charlie india valley","https://apod.nasa.gov/apod/image/124.jpg","https://apod.nasa.gov/apod/image/124_hd.jpg","video","ESA"
"2024-05-05","Cosmic Echo Alpha Charlie","alpha juliet hotel bravo mountain mountain mountain tower stone ocean cloud cloud echo market alpha golf foxtrot echo river stone","https://apod.nasa.gov/apod/image/125.jpg","https://apod.nasa.gov/apod/image/125_hd.jpg","image","ESA"
"2024-05-06","Cosmic Ocean Valley Juliet","valley bravo india valley bridge cloud tower hotel valley golf river valley valley delta charlie foxtrot golf bridge golf echo","https://apod.nasa.gov/apod/image/126.jpg","https://apod.nasa.gov/apod/image/126_hd.jpg","image","Patricia Moore"
"2024-05-07","Cosmic Golf Ocean Delta","mountain river hotel bravo india river delta bridge echo bravo india golf bridge juliet golf cloud ocean river forest alpha","https://apod.nasa.gov/apod/image/127.jpg","https://apod.nasa.gov/apod/image/127_hd.jpg","video","NASA"
"2024-05-08","Cosmic Mountain Market Juliet","alpha mountain stone bravo mountain tower cloud river stone mountain charlie foxtrot charlie india tower market stone river river charlie","https://apod.nasa.gov/apod/image/128.jpg","https://apod.nasa.gov/apod/image/128_hd.jpg","image","NASA"
"2024-05-09","Cosmic Hotel Bravo Hotel","golf valley river delta charlie bravo cloud bravo forest market forest market india foxtrot bridge bravo tower foxtrot alpha valley","https://apod.nasa.gov/apod/image/129.jpg","https://apod.nasa.gov/apod/image/129_hd.jpg","video","Barbara Williams"
"2024-05-10","Cosmic Ocean Bridge Stone","bridge cloud hotel market golf juliet golf hotel echo valley bridge alpha hotel tower river tower foxtrot hotel charlie alpha","https://apod.nasa.gov/apod/image/130.jpg","https://apod.nasa.gov/apod/image/130_hd.jpg","image","NASA"
"2024-05-11","Cosmic India Stone Valley","india bravo tower hotel tower stone mountain valley stone cloud india juliet valley echo mountain river tower river bridge golf","https://apod.nasa.gov/apod/image/131.jpg","https://apod.nasa.gov/apod/image/131_hd.jpg","image","Linda Jackson"
"2024-05-12","Cosmic Alpha Delta Valley","bravo ocean ocean forest bridge mountain alpha charlie charlie india ocean juliet bridge ocean golf foxtrot cloud delta charlie mountain","https://apod.nasa.gov/apod/image/132.jpg","https://apod.nasa.gov/apod/image/132_hd.jpg","image","ESA"
"2024-05-13","Cosmic Echo Juliet Tower","bridge charlie echo valley echo stone tower echo tower hotel delta juliet bridge ocean echo hotel mountain forest delta india","https://apod.nasa.gov/apod/image/133.jpg","https://apod.nasa.gov/apod/image/133_hd.jpg","image",""
"2024-05-14","Cosmic Tower Bridge Hotel","ocean alpha cloud golf river alpha forest bridge river golf valley ocean market golf mountain valley bravo bravo golf echo","https://apod.nasa.gov/apod/image/134.jpg","https://apod.nasa.gov/apod/image/134_hd.jpg","image","NASA"
"2024-05-15","Cosmic Tower Juliet Tower","forest foxtrot bridge bridge ocean valley tower valley charlie cloud mountain tower mountain tower foxtrot india valley cloud golf charlie","https://apod.nasa.gov/apod/image/135.jpg","https://apod.nasa.gov/apod/image/135_hd.jpg","image","ESO"
"2024-05-16","Cosmic India Charlie Hotel","india river foxtrot ocean cloud echo valley cloud echo bridge juliet india stone valley stone alpha cloud foxtrot bridge ocean","https://apod.nasa.gov/apod/image/136.jpg","https://apod.nasa.gov/apod/image/136_hd.jpg","image","ESA"
"2024-05-17","Cosmic Delta India Foxtrot","mountain stone charlie stone bravo hotel delta market india forest market bravo hotel echo bravo hotel stone bravo tower golf","https://apod.nasa.gov/apod/image/137.jpg","https://apod.nasa.gov/apod/image/137_hd.jpg","image","ESA"
"2024-05-18","Cosmic Juliet Foxtrot Delta","golf tower river delta delta delta ocean valley forest juliet hotel stone tower india delta delta market golf bridge tower","https://apod.nasa.gov/apod/image/138.jpg","https://apod.nasa.gov/apod/image/138_hd.jpg","image","ESO"
"2024-05-19","Cosmic Cloud Cloud Golf","market golf foxtrot valley delta juliet river india forest golf golf juliet river mountain hotel market echo foxtrot charlie charlie","https://apod.nasa.gov/apod/image/139.jpg","https://apod.nasa.gov/apod/image/139_hd.jpg","image","ESO"
"2024-05-20","Cosmic Bravo Valley Cloud","foxtrot hotel charlie tower echo market alpha tower mountain bravo juliet valley cloud hotel stone charlie golf echo echo cloud","https://apod.nasa.gov/apod/image/140.jpg","https://apod.nasa.gov/apod/image/140_hd.jpg","image","ESO"
"2024-05-21","Cosmic Hotel Bravo India","cloud hotel bridge tower hotel juliet delta india tower foxtrot forest bravo foxtrot stone market alpha alpha charlie hotel stone","https://apod.nasa.gov/apod/image/141.jpg","https://apod.nasa.gov/apod/image/141_hd.jpg","image","Mark Martinez"
"2024-05-22","Cosmic Hotel Foxtrot Valley","cloud golf ocean market valley hotel alpha valley delta hotel forest mountain market market echo market valley hotel market market","https://apod.nasa.gov/apod/image/142.jpg","https://apod.nasa.gov/apod/image/142_hd.jpg","video","Daniel Smith"
"2024-05-23","Cosmic Stone Juliet Alpha","golf bridge foxtrot golf echo cloud hotel alpha hotel forest cloud stone market mountain juliet echo alpha juliet mountain echo","https://apod.nasa.gov/apod/image/143.jpg","https://apod.nasa.gov/apod/image/143_hd.jpg","image","ESA"
"2024-05-24","Cosmic Ocean Echo India","valley bravo mountain charlie stone valley golf alpha juliet hotel golf charlie india mountain bridge foxtrot echo tower mountain golf","https://apod.nasa.gov/apod/image/144.jpg","https://apod.nasa.gov/apod/image/144_hd.jpg","image","ESO"
"2024-05-25","Cosmic Mountain Bravo Cloud","golf stone india charlie bravo hotel bravo alpha river forest delta foxtrot alpha golf foxtrot cloud charlie valley foxtrot ocean","https://apod.nasa.gov/apod/image/145.jpg","https://apod.nasa.gov/apod/image/145_hd.jpg","image",""
"2024-05-26","Cosmic Golf Alpha Stone","ocean cloud bridge valley delta alpha india market stone cloud delta market echo valley stone stone market river bridge golf","https://apod.nasa.gov/apod/image/146.jpg","https://apod.nasa.gov/apod/image/146_hd.jpg","image","ESO"
"2024-05-27","Cosmic Valley Golf River","stone juliet hotel golf delta mountain mountain cloud stone golf india market india india golf juliet echo forest bravo charlie","https://apod.nasa.gov/apod/image/147.jpg","https://apod.nasa.gov/apod/image/147_hd.jpg","image",""
"2024-05-28","Cosmic Hotel Echo Ocean","ocean delta golf forest echo ocean foxtrot ocean golf ocean foxtrot market forest echo india market echo cloud hotel hotel","https://apod.nasa.gov/apod/image/148.jpg","https://apod.nasa.gov/apod/image/148_hd.jpg","image","ESO"
"2024-05-29","Cosmic Cloud Bridge Golf","tower hotel juliet cloud foxtrot hotel bridge alpha ocean tower forest stone mountain forest delta forest juliet tower juliet golf","https://apod.nasa.gov/apod/image/149.jpg","https://apod.nasa.gov/apod/image/149_hd.jpg","image","NASA"
