entry_id,date,meal,food_id,food_name,brand,serving_size,serving_unit,servings,calories,total_fat_g,saturated_fat_g,cholesterol_mg,sodium_mg,total_carbs_g,dietary_fiber_g,sugars_g,protein_g
9rtpuk1r,9rtpuk1r,9rtpuk1r,9rtpuk1r,9rtpuk1r,9rtpuk1r,9rtpuk1r,9rtpuk1r,9rtpuk1r,9rtpuk1r,9rtpuk1r,9rtpuk1r,9rtpuk1r,9rtpuk1r,9rtpuk1r,9rtpuk1r,9rtpuk1r,9rtpuk1r
6pc3rtmp,6pc3rtmp,6pc3rtmp,6pc3rtmp,6pc3rtmp,6pc3rtmp,6pc3rtmp,6pc3rtmp,6pc3rtmp,6pc3rtmp,6pc3rtmp,6pc3rtmp,6pc3rtmp,6pc3rtmp,6pc3rtmp,6pc3rtmp,6pc3rtmp,6pc3rtmp
6c4w88lt,6c4w88lt,6c4w88lt,6c4w88lt,6c4w88lt,6c4w88lt,6c4w88lt,6c4w88lt,6c4w88lt,6c4w88lt,6c4w88lt,6c4w88lt,6c4w88lt,6c4w88lt,6c4w88lt,6c4w88lt,6c4w88lt,6c4w88lt
n2ogbjtp,n2ogbjtp,n2ogbjtp,n2ogbjtp,n2ogbjtp,n2ogbjtp,n2ogbjtp,n2ogbjtp,n2ogbjtp,n2ogbjtp,n2ogbjtp,n2ogbjtp,n2ogbjtp,n2ogbjtp,n2ogbjtp,n2ogbjtp,n2ogbjtp,n2ogbjtp
75rgdnux,75rgdnux,75rgdnux,75rgdnux,75rgdnux,75rgdnux,75rgdnux,75rgdnux,75rgdnux,75rgdnux,75rgdnux,75rgdnux,75rgdnux,75rgdnux,75rgdnux,75rgdnux,75rgdnux,75rgdnux
unoauai0,unoauai0,unoauai0,unoauai0,unoauai0,unoauai0,unoauai0,unoauai0,unoauai0,unoauai0,unoauai0,unoauai0,unoauai0,unoauai0,unoauai0,unoauai0,unoauai0,unoauai0
swehc9a4,swehc9a4,swehc9a4,swehc9a4,swehc9a4,swehc9a4,swehc9a4,swehc9a4,swehc9a4,swehc9a4,swehc9a4,swehc9a4,swehc9a4,swehc9a4,swehc9a4,swehc9a4,swehc9a4,swehc9a4
k52s48lr,k52s48lr,k52s48lr,k52s48lr,k52s48lr,k52s48lr,k52s48lr,k52s48lr,k52s48lr,k52s48lr,k52s48lr,k52s48lr,k52s48lr,k52s48lr,k52s48lr,k52s48lr,k52s48lr,k52s48lr
5vqvuhsn,5vqvuhsn,5vqvuhsn,5vqvuhsn,5vqvuhsn,5vqvuhsn,5vqvuhsn,5vqvuhsn,5vqvuhsn,5vqvuhsn,5vqvuhsn,5vqvuhsn,5vqvuhsn,5vqvuhsn,5vqvuhsn,5vqvuhsn,5vqvuhsn,5vqvuhsn
e3dx4r5v,e3dx4r5v,e3dx4r5v,e3dx4r5v,e3dx4r5v,e3dx4r5v,e3dx4r5v,e3dx4r5v,e3dx4r5v,e3dx4r5v,e3dx4r5v,e3dx4r5v,e3dx4r5v,e3dx4r5v,e3dx4r5v,e3dx4r5v,e3dx4r5v,e3dx4r5v
e5x6a33k,e5x6a33k,e5x6a33k,e5x6a33k,e5x6a33k,e5x6a33k,e5x6a33k,e5x6a33k,e5x6a33k,e5x6a33k,e5x6a33k,e5x6a33k,e5x6a33k,e5x6a33k,e5x6a33k,e5x6a33k,e5x6a33k,e5x6a33k
czgskh13,czgskh13,czgskh13,czgskh13,czgskh13,czgskh13,czgskh13,czgskh13,czgskh13,czgskh13,czgskh13,czgskh13,czgskh13,czgskh13,czgskh13,czgskh13,czgskh13,czgskh13
hv806yjh,hv806yjh,hv806yjh,hv806yjh,hv806yjh,hv806yjh,hv806yjh,hv806yjh,hv806yjh,hv806yjh,hv806yjh,hv806yjh,hv806yjh,hv806yjh,hv806yjh,hv806yjh,hv806yjh,hv806yjh
k9ocl5pw,k9ocl5pw,k9ocl5pw,k9ocl5pw,k9ocl5pw,k9ocl5pw,k9ocl5pw,k9ocl5pw,k9ocl5pw,k9ocl5pw,k9ocl5pw,k9ocl5pw,k9ocl5pw,k9ocl5pw,k9ocl5pw,k9ocl5pw,k9ocl5pw,k9ocl5pw
e70ozz7p,e70ozz7p,e70ozz7p,e70ozz7p,e70ozz7p,e70ozz7p,e70ozz7p,e70ozz7p,e70ozz7p,e70ozz7p,e70ozz7p,e70ozz7p,e70ozz7p,e70ozz7p,e70ozz7p,e70ozz7p,e70ozz7p,e70ozz7p
0ft2js9i,0ft2js9i,0ft2js9i,0ft2js9i,0ft2js9i,0ft2js9i,0ft2js9i,0ft2js9i,0ft2js9i,0ft2js9i,0ft2js9i,0ft2js9i,0ft2js9i,0ft2js9i,0ft2js9i,0ft2js9i,0ft2js9i,0ft2js9i
3su61sgb,3su61sgb,3su61sgb,3su61sgb,3su61sgb,3su61sgb,3su61sgb,3su61sgb,3su61sgb,3su61sgb,3su61sgb,3su61sgb,3su61sgb,3su61sgb,3su61sgb,3su61sgb,3su61sgb,3su61sgb
r65lpuyr,r65lpuyr,r65lpuyr,r65lpuyr,r65lpuyr,r65lpuyr,r65lpuyr,r65lpuyr,r65lpuyr,r65lpuyr,r65lpuyr,r65lpuyr,r65lpuyr,r65lpuyr,r65lpuyr,r65lpuyr,r65lpuyr,r65lpuyr
0qjlz2oy,0qjlz2oy,0qjlz2oy,0qjlz2oy,0qjlz2oy,0qjlz2oy,0qjlz2oy,0qjlz2oy,0qjlz2oy,0qjlz2oy,0qjlz2oy,0qjlz2oy,0qjlz2oy,0qjlz2oy,0qjlz2oy,0qjlz2oy,0qjlz2oy,0qjlz2oy
2sazxqne,2sazxqne,2sazxqne,2sazxqne,2sazxqne,2sazxqne,2sazxqne,2sazxqne,2sazxqne,2sazxqne,2sazxqne,2sazxqne,2sazxqne,2sazxqne,2sazxqne,2sazxqne,2sazxqne,2sazxqne
9q55jzzy,9q55jzzy,9q55jzzy,9q55jzzy,9q55jzzy,9q55jzzy,9q55jzzy,9q55jzzy,9q55jzzy,9q55jzzy,9q55jzzy,9q55jzzy,9q55jzzy,9q55jzzy,9q55jzzy,9q55jzzy,9q55jzzy,9q55jzzy
r0y9vh1x,r0y9vh1x,r0y9vh1x,r0y9vh1x,r0y9vh1x,r0y9vh1x,r0y9vh1x,r0y9vh1x,r0y9vh1x,r0y9vh1x,r0y9vh1x,r0y9vh1x,r0y9vh1x,r0y9vh1x,r0y9vh1x,r0y9vh1x,r0y9vh1x,r0y9vh1x
ny30h0eq,ny30h0eq,ny30h0eq,ny30h0eq,ny30h0eq,ny30h0eq,ny30h0eq,ny30h0eq,ny30h0eq,ny30h0eq,ny30h0eq,ny30h0eq,ny30h0eq,ny30h0eq,ny30h0eq,ny30h0eq,ny30h0eq,ny30h0eq
pe0vzw3j,pe0vzw3j,pe0vzw3j,pe0vzw3j,pe0vzw3j,pe0vzw3j,pe0vzw3j,pe0vzw3j,pe0vzw3j,pe0vzw3j,pe0vzw3j,pe0vzw3j,pe0vzw3j,pe0vzw3j,pe0vzw3j,pe0vzw3j,pe0vzw3j,pe0vzw3j
2hjbxbhq,2hjbxbhq,2hjbxbhq,2hjbxbhq,2hjbxbhq,2hjbxbhq,2hjbxbhq,2hjbxbhq,2hjbxbhq,2hjbxbhq,2hjbxbhq,2hjbxbhq,2hjbxbhq,2hjbxbhq,2hjbxbhq,2hjbxbhq,2hjbxbhq,2hjbxbhq
u271mce3,u271mce3,u271mce3,u271mce3,u271mce3,u271mce3,u271mce3,u271mce3,u271mce3,u271mce3,u271mce3,u271mce3,u271mce3,u271mce3,u271mce3,u271mce3,u271mce3,u271mce3
lg9ljjef,lg9ljjef,lg9ljjef,lg9ljjef,lg9ljjef,lg9ljjef,lg9ljjef,lg9ljjef,lg9ljjef,lg9ljjef,lg9ljjef,lg9ljjef,lg9ljjef,lg9ljjef,lg9ljjef,lg9ljjef,lg9ljjef,lg9ljjef
sn098nan,sn098nan,sn098nan,sn098nan,sn098nan,sn098nan,sn098nan,sn098nan,sn098nan,sn098nan,sn098nan,sn098nan,sn098nan,sn098nan,sn098nan,sn098nan,sn098nan,sn098nan
l6wta08k,l6wta08k,l6wta08k,l6wta08k,l6wta08k,l6wta08k,l6wta08k,l6wta08k,l6wta08k,l6wta08k,l6wta08k,l6wta08k,l6wta08k,l6wta08k,l6wta08k,l6wta08k,l6wta08k,l6wta08k
zbsrusje,zbsrusje,zbsrusje,zbsrusje,zbsrusje,zbsrusje,zbsrusje,zbsrusje,zbsrusje,zbsrusje,zbsrusje,zbsrusje,zbsrusje,zbsrusje,zbsrusje,zbsrusje,zbsrusje,zbsrusje
ovxle0gi,ovxle0gi,ovxle0gi,ovxle0gi,ovxle0gi,ovxle0gi,ovxle0gi,ovxle0gi,ovxle0gi,ovxle0gi,ovxle0gi,ovxle0gi,ovxle0gi,ovxle0gi,ovxle0gi,ovxle0gi,ovxle0gi,ovxle0gi
ua6km325,ua6km325,ua6km325,ua6km325,ua6km325,ua6km325,ua6km325,ua6km325,ua6km325,ua6km325,ua6km325,ua6km325,ua6km325,ua6km325,ua6km325,ua6km325,ua6km325,ua6km325
0ilavc4y,0ilavc4y,0ilavc4y,0ilavc4y,0ilavc4y,0ilavc4y,0ilavc4y,0ilavc4y,0ilavc4y,0ilavc4y,0ilavc4y,0ilavc4y,0ilavc4y,0ilavc4y,0ilavc4y,0ilavc4y,0ilavc4y,0ilavc4y
szfbyx0s,szfbyx0s,szfbyx0s,szfbyx0s,szfbyx0s,szfbyx0s,szfbyx0s,szfbyx0s,szfbyx0s,szfbyx0s,szfbyx0s,szfbyx0s,szfbyx0s,szfbyx0s,szfbyx0s,szfbyx0s,szfbyx0s,szfbyx0s
7pl3rsx3,7pl3rsx3,7pl3rsx3,7pl3rsx3,7pl3rsx3,7pl3rsx3,7pl3rsx3,7pl3rsx3,7pl3rsx3,7pl3rsx3,7pl3rsx3,7pl3rsx3,7pl3rsx3,7pl3rsx3,7pl3rsx3,7pl3rsx3,7pl3rsx3,7pl3rsx3
05fpur7w,05fpur7w,05fpur7w,05fpur7w,05fpur7w,05fpur7w,05fpur7w,05fpur7w,05fpur7w,05fpur7w,05fpur7w,05fpur7w,05fpur7w,05fpur7w,05fpur7w,05fpur7w,05fpur7w,05fpur7w
eq2dnml9,eq2dnml9,eq2dnml9,eq2dnml9,eq2dnml9,eq2dnml9,eq2dnml9,eq2dnml9,eq2dnml9,eq2dnml9,eq2dnml9,eq2dnml9,eq2dnml9,eq2dnml9,eq2dnml9,eq2dnml9,eq2dnml9,eq2dnml9
9ifedmf4,9ifedmf4,9ifedmf4,9ifedmf4,9ifedmf4,9ifedmf4,9ifedmf4,9ifedmf4,9ifedmf4,9ifedmf4,9ifedmf4,9ifedmf4,9ifedmf4,9ifedmf4,9ifedmf4,9ifedmf4,9ifedmf4,9ifedmf4
nvuz3vj1,nvuz3vj1,nvuz3vj1,nvuz3vj1,nvuz3vj1,nvuz3vj1,nvuz3vj1,nvuz3vj1,nvuz3vj1,nvuz3vj1,nvuz3vj1,nvuz3vj1,nvuz3vj1,nvuz3vj1,nvuz3vj1,nvuz3vj1,nvuz3vj1,nvuz3vj1
zvq9gbru,zvq9gbru,zvq9gbru,zvq9gbru,zvq9gbru,zvq9gbru,zvq9gbru,zvq9gbru,zvq9gbru,zvq9gbru,zvq9gbru,zvq9gbru,zvq9gbru,zvq9gbru,zvq9gbru,zvq9gbru,zvq9gbru,zvq9gbru
eh9w4h0t,eh9w4h0t,eh9w4h0t,eh9w4h0t,eh9w4h0t,eh9w4h0t,eh9w4h0t,eh9w4h0t,eh9w4h0t,eh9w4h0t,eh9w4h0t,eh9w4h0t,eh9w4h0t,eh9w4h0t,eh9w4h0t,eh9w4h0t,eh9w4h0t,eh9w4h0t
b4jltb4n,b4jltb4n,b4jltb4n,b4jltb4n,b4jltb4n,b4jltb4n,b4jltb4n,b4jltb4n,b4jltb4n,b4jltb4n,b4jltb4n,b4jltb4n,b4jltb4n,b4jltb4n,b4jltb4n,b4jltb4n,b4jltb4n,b4jltb4n
85i3no6p,85i3no6p,85i3no6p,85i3no6p,85i3no6p,85i3no6p,85i3no6p,85i3no6p,85i3no6p,85i3no6p,85i3no6p,85i3no6p,85i3no6p,85i3no6p,85i3no6p,85i3no6p,85i3no6p,85i3no6p
laym1du8,laym1du8,laym1du8,laym1du8,laym1du8,laym1du8,laym1du8,laym1du8,laym1du8,laym1du8,laym1du8,laym1du8,laym1du8,laym1du8,laym1du8,laym1du8,laym1du8,laym1du8
atsbt6cc,atsbt6cc,atsbt6cc,atsbt6cc,atsbt6cc,atsbt6cc,atsbt6cc,atsbt6cc,atsbt6cc,atsbt6cc,atsbt6cc,atsbt6cc,atsbt6cc,atsbt6cc,atsbt6cc,atsbt6cc,atsbt6cc,atsbt6cc
cttg88dp,cttg88dp,cttg88dp,cttg88dp,cttg88dp,cttg88dp,cttg88dp,cttg88dp,cttg88dp,cttg88dp,cttg88dp,cttg88dp,cttg88dp,cttg88dp,cttg88dp,cttg88dp,cttg88dp,cttg88dp
mgo61ifo,mgo61ifo,mgo61ifo,mgo61ifo,mgo61ifo,mgo61ifo,mgo61ifo,mgo61ifo,mgo61ifo,mgo61ifo,mgo61ifo,mgo61ifo,mgo61ifo,mgo61ifo,mgo61ifo,mgo61ifo,mgo61ifo,mgo61ifo
rs90pmz3,rs90pmz3,rs90pmz3,rs90pmz3,rs90pmz3,rs90pmz3,rs90pmz3,rs90pmz3,rs90pmz3,rs90pmz3,rs90pmz3,rs90pmz3,rs90pmz3,rs90pmz3,rs90pmz3,rs90pmz3,rs90pmz3,rs90pmz3
bw4glogm,bw4glogm,bw4glogm,bw4glogm,bw4glogm,bw4glogm,bw4glogm,bw4glogm,bw4glogm,bw4glogm,bw4glogm,bw4glogm,bw4glogm,bw4glogm,bw4glogm,bw4glogm,bw4glogm,bw4glogm
v7yqmlz7,v7yqmlz7,v7yqmlz7,v7yqmlz7,v7yqmlz7,v7yqmlz7,v7yqmlz7,v7yqmlz7,v7yqmlz7,v7yqmlz7,v7yqmlz7,v7yqmlz7,v7yqmlz7,v7yqmlz7,v7yqmlz7,v7yqmlz7,v7yqmlz7,v7yqmlz7
8wt90few,8wt90few,8wt90few,8wt90few,8wt90few,8wt90few,8wt90few,8wt90few,8wt90few,8wt90few,8wt90few,8wt90few,8wt90few,8wt90few,8wt90few,8wt90few,8wt90few,8wt90few
6gxwasvn,6gxwasvn,6gxwasvn,6gxwasvn,6gxwasvn,6gxwasvn,6gxwasvn,6gxwasvn,6gxwasvn,6gxwasvn,6gxwasvn,6gxwasvn,6gxwasvn,6gxwasvn,6gxwasvn,6gxwasvn,6gxwasvn,6gxwasvn
