id,name,slug,sku,type,status,price,regular_price,sale_price,on_sale,stock_quantity,stock_status,manage_stock,categories,description,date_created
137,Decentralized non-volatile initiative,standard-almost,RSN-0137,variable,draft,26.86,26.86,0.0,false,99,instock,false,6,Decentralized non-volatile initiative - Reed Security Notes downloadable product.,2026-06-01T12:00:00
138,Public-key hybrid benchmark,yet-make-draw-them,RSN-0138,variable,publish,16.2,16.2,0.0,false,500,outofstock,false,6,Public-key hybrid benchmark - Reed Security Notes downloadable product.,2026-06-01T12:00:00
139,Diverse web-enabled installation,three-then-recent,RSN-0139,simple,draft,49.31,49.31,0.0,false,701,instock,false,3,Diverse web-enabled installation - Reed Security Notes downloadable product.,2026-06-01T12:00:00
140,Exclusive even-keeled productivity,focus-discussion,RSN-0140,variable,publish,82.88,82.88,0.0,false,981,instock,false,6,Exclusive even-keeled productivity - Reed Security Notes downloadable product.,2026-06-01T12:00:00
141,Total non-volatile time-frame,shoulder-read,RSN-0141,simple,publish,91.01,91.01,0.0,false,919,outofstock,false,1,Total non-volatile time-frame - Reed Security Notes downloadable product.,2026-06-01T12:00:00
142,Open-source needs-based Graphical User Interface,series-always-item,RSN-0142,variable,publish,29.19,29.19,0.0,false,5,instock,false,4,Open-source needs-based Graphical User Interface - Reed Security Notes downloadable product.,2026-06-01T12:00:00
143,Open-source bifurcated model,everybody-authority,RSN-0143,simple,publish,46.9,46.9,0.0,false,703,instock,false,4,Open-source bifurcated model - Reed Security Notes downloadable product.,2026-06-01T12:00:00
144,Inverse discrete migration,fast-next-agency,RSN-0144,simple,draft,57.0,57.0,0.0,false,970,instock,false,4,Inverse discrete migration - Reed Security Notes downloadable product.,2026-06-01T12:00:00
145,Multi-channeled client-driven throughput,modern-test-lay,RSN-0145,simple,draft,24.62,24.62,0.0,false,594,instock,false,1,Multi-channeled client-driven throughput - Reed Security Notes downloadable product.,2026-06-01T12:00:00
146,Ameliorated scalable concept,reason-court-home,RSN-0146,simple,publish,52.92,52.92,0.0,false,748,outofstock,false,1,Ameliorated scalable concept - Reed Security Notes downloadable product.,2026-06-01T12:00:00
147,Horizontal disintermediate hub,at-kind-prevent,RSN-0147,simple,publish,12.32,12.32,0.0,false,979,instock,false,1,Horizontal disintermediate hub - Reed Security Notes downloadable product.,2026-06-01T12:00:00
148,Enhanced logistical throughput,four-before-cut,RSN-0148,simple,publish,41.82,41.82,0.0,false,558,instock,false,3,Enhanced logistical throughput - Reed Security Notes downloadable product.,2026-06-01T12:00:00
149,Realigned neutral success,painting-new-crime,RSN-0149,variable,publish,44.72,44.72,0.0,false,304,instock,false,2,Realigned neutral success - Reed Security Notes downloadable product.,2026-06-01T12:00:00
150,Synergized heuristic flexibility,word-crime-voice,RSN-0150,simple,publish,45.28,45.28,0.0,false,800,instock,false,3,Synergized heuristic flexibility - Reed Security Notes downloadable product.,2026-06-01T12:00:00
151,Realigned static success,long-true-treat,RSN-0151,variable,publish,48.43,48.43,0.0,false,643,outofstock,false,1,Realigned static success - Reed Security Notes downloadable product.,2026-06-01T12:00:00
152,Multi-lateral holistic leverage,much-edge-attention,RSN-0152,simple,publish,73.96,73.96,0.0,false,155,outofstock,false,2,Multi-lateral holistic leverage - Reed Security Notes downloadable product.,2026-06-01T12:00:00
153,Reverse-engineered bottom-line migration,camera-child-join,RSN-0153,simple,draft,18.42,18.42,0.0,false,695,instock,false,3,Reverse-engineered bottom-line migration - Reed Security Notes downloadable product.,2026-06-01T12:00:00
154,Triple-buffered systematic project,good-bar-computer,RSN-0154,simple,draft,52.01,52.01,0.0,false,716,instock,false,2,Triple-buffered systematic project - Reed Security Notes downloadable product.,2026-06-01T12:00:00
155,Innovative logistical paradigm,down-east-election,RSN-0155,simple,publish,52.08,52.08,0.0,false,839,instock,false,5,Innovative logistical paradigm - Reed Security Notes downloadable product.,2026-06-01T12:00:00
156,Focused foreground matrix,order-anyone,RSN-0156,simple,publish,22.72,22.72,0.0,false,663,instock,false,5,Focused foreground matrix - Reed Security Notes downloadable product.,2026-06-01T12:00:00
157,Self-enabling transitional help-desk,side-day-body-along,RSN-0157,simple,publish,64.83,64.83,0.0,false,589,instock,false,4,Self-enabling transitional help-desk - Reed Security Notes downloadable product.,2026-06-01T12:00:00
158,Switchable contextually-based service-desk,blue-candidate,RSN-0158,simple,publish,93.96,93.96,0.0,false,563,outofstock,false,5,Switchable contextually-based service-desk - Reed Security Notes downloadable product.,2026-06-01T12:00:00
159,Multi-channeled holistic challenge,character-indicate,RSN-0159,simple,publish,62.33,62.33,0.0,false,669,instock,false,1,Multi-channeled holistic challenge - Reed Security Notes downloadable product.,2026-06-01T12:00:00
160,Monitored responsive ability,very-newspaper-test,RSN-0160,simple,publish,29.09,29.09,0.0,false,203,instock,false,6,Monitored responsive ability - Reed Security Notes downloadable product.,2026-06-01T12:00:00
161,Up-sized next generation challenge,candidate-current,RSN-0161,simple,publish,49.71,49.71,0.0,false,695,instock,false,2,Up-sized next generation challenge - Reed Security Notes downloadable product.,2026-06-01T12:00:00
162,Profit-focused multi-state functionalities,determine-while,RSN-0162,simple,publish,44.69,44.69,0.0,false,422,outofstock,false,5,Profit-focused multi-state functionalities - Reed Security Notes downloadable product.,2026-06-01T12:00:00
163,Horizontal secondary software,hour-lay-religious,RSN-0163,simple,draft,20.75,20.75,0.0,false,394,outofstock,false,2,Horizontal secondary software - Reed Security Notes downloadable product.,2026-06-01T12:00:00
164,Open-architected mission-critical structure,expect-leg-career,RSN-0164,simple,publish,43.72,43.72,0.0,false,297,instock,false,1,Open-architected mission-critical structure - Reed Security Notes downloadable product.,2026-06-01T12:00:00
165,Triple-buffered human-resource methodology,produce-particular,RSN-0165,variable,publish,69.26,69.26,0.0,false,831,instock,false,3,Triple-buffered human-resource methodology - Reed Security Notes downloadable product.,2026-06-01T12:00:00
166,Monitored methodical core,town-picture-site,RSN-0166,variable,publish,19.35,19.35,0.0,false,160,outofstock,false,5,Monitored methodical core - Reed Security Notes downloadable product.,2026-06-01T12:00:00
167,Seamless regional artificial intelligence,upon-friend,RSN-0167,variable,draft,23.8,23.8,0.0,false,172,instock,false,4,Seamless regional artificial intelligence - Reed Security Notes downloadable product.,2026-06-01T12:00:00
168,User-centric composite challenge,lose-though-college,RSN-0168,simple,publish,34.62,34.62,0.0,false,399,outofstock,false,5,User-centric composite challenge - Reed Security Notes downloadable product.,2026-06-01T12:00:00
169,Multi-layered transitional Internet solution,still-budget-drug,RSN-0169,simple,publish,53.34,53.34,0.0,false,347,outofstock,false,6,Multi-layered transitional Internet solution - Reed Security Notes downloadable product.,2026-06-01T12:00:00
170,Integrated leadingedge customer loyalty,nature-american,RSN-0170,simple,publish,68.69,68.69,0.0,false,625,instock,false,6,Integrated leadingedge customer loyalty - Reed Security Notes downloadable product.,2026-06-01T12:00:00
171,Business-focused human-resource Graphic Interface,individual-consumer,RSN-0171,simple,publish,84.78,84.78,0.0,false,411,outofstock,false,6,Business-focused human-resource Graphic Interface - Reed Security Notes downloadable product.,2026-06-01T12:00:00
172,Distributed 24hour frame,night-around,RSN-0172,simple,publish,61.08,61.08,0.0,false,850,instock,false,3,Distributed 24hour frame - Reed Security Notes downloadable product.,2026-06-01T12:00:00
173,Switchable zero-defect ability,fill-however-east,RSN-0173,variable,publish,86.99,86.99,0.0,false,715,outofstock,false,4,Switchable zero-defect ability - Reed Security Notes downloadable product.,2026-06-01T12:00:00
174,Persevering mission-critical strategy,color-be-consumer,RSN-0174,simple,publish,54.15,54.15,0.0,false,418,instock,false,6,Persevering mission-critical strategy - Reed Security Notes downloadable product.,2026-06-01T12:00:00
175,Synergized even-keeled archive,light-garden,RSN-0175,simple,draft,54.81,54.81,0.0,false,774,outofstock,false,6,Synergized even-keeled archive - Reed Security Notes downloadable product.,2026-06-01T12:00:00
176,Monitored methodical circuit,science-interview,RSN-0176,variable,publish,32.61,32.61,0.0,false,545,instock,false,3,Monitored methodical circuit - Reed Security Notes downloadable product.,2026-06-01T12:00:00
177,Persistent discrete website,number-after,RSN-0177,variable,publish,37.3,37.3,0.0,false,298,outofstock,false,3,Persistent discrete website - Reed Security Notes downloadable product.,2026-06-01T12:00:00
178,Function-based well-modulated support,hard-window-food,RSN-0178,simple,publish,75.72,75.72,0.0,false,158,instock,false,4,Function-based well-modulated support - Reed Security Notes downloadable product.,2026-06-01T12:00:00
179,Organized next generation info-mediaries,nearly-among,RSN-0179,variable,publish,9.33,9.33,0.0,false,361,instock,false,5,Organized next generation info-mediaries - Reed Security Notes downloadable product.,2026-06-01T12:00:00
180,Universal optimizing toolset,sound-right-big-car,RSN-0180,simple,draft,35.92,35.92,0.0,false,731,instock,false,1,Universal optimizing toolset - Reed Security Notes downloadable product.,2026-06-01T12:00:00
181,Centralized zero-defect task-force,floor-let-decision,RSN-0181,simple,publish,42.84,42.84,0.0,false,522,instock,false,6,Centralized zero-defect task-force - Reed Security Notes downloadable product.,2026-06-01T12:00:00
182,Synergistic analyzing infrastructure,fall-until-garden,RSN-0182,simple,draft,28.14,28.14,0.0,false,116,instock,false,6,Synergistic analyzing infrastructure - Reed Security Notes downloadable product.,2026-06-01T12:00:00
183,Networked solution-oriented portal,career-budget-old,RSN-0183,simple,publish,80.36,80.36,0.0,false,637,instock,false,3,Networked solution-oriented portal - Reed Security Notes downloadable product.,2026-06-01T12:00:00
184,Reduced explicit paradigm,contain-any-economy,RSN-0184,variable,publish,18.83,18.83,0.0,false,188,outofstock,false,4,Reduced explicit paradigm - Reed Security Notes downloadable product.,2026-06-01T12:00:00
185,Assimilated hybrid paradigm,ten-may-head-should,RSN-0185,simple,publish,32.62,32.62,0.0,false,674,instock,false,4,Assimilated hybrid paradigm - Reed Security Notes downloadable product.,2026-06-01T12:00:00
186,Total actuating definition,large-cover-man,RSN-0186,simple,publish,19.98,19.98,0.0,false,157,outofstock,false,2,Total actuating definition - Reed Security Notes downloadable product.,2026-06-01T12:00:00
187,Object-based 6thgeneration project,win-scientist-sense,RSN-0187,simple,publish,14.37,14.37,0.0,false,355,instock,false,4,Object-based 6thgeneration project - Reed Security Notes downloadable product.,2026-06-01T12:00:00
188,Synergistic upward-trending interface,analysis-worker,RSN-0188,simple,publish,70.59,70.59,0.0,false,994,instock,false,6,Synergistic upward-trending interface - Reed Security Notes downloadable product.,2026-06-01T12:00:00
189,Synchronized asymmetric budgetary management,personal-cut-return,RSN-0189,simple,draft,35.59,35.59,0.0,false,470,instock,false,4,Synchronized asymmetric budgetary management - Reed Security Notes downloadable product.,2026-06-01T12:00:00
190,Profound bifurcated array,claim-project,RSN-0190,simple,draft,38.08,38.08,0.0,false,696,instock,false,5,Profound bifurcated array - Reed Security Notes downloadable product.,2026-06-01T12:00:00
191,User-centric impactful synergy,morning-way-state,RSN-0191,simple,publish,27.94,27.94,0.0,false,461,outofstock,false,4,User-centric impactful synergy - Reed Security Notes downloadable product.,2026-06-01T12:00:00
192,Decentralized eco-centric function,opportunity-moment,RSN-0192,simple,publish,73.28,73.28,0.0,false,339,instock,false,6,Decentralized eco-centric function - Reed Security Notes downloadable product.,2026-06-01T12:00:00
193,Front-line non-volatile migration,if-audience-foreign,RSN-0193,simple,publish,43.12,43.12,0.0,false,534,instock,false,1,Front-line non-volatile migration - Reed Security Notes downloadable product.,2026-06-01T12:00:00
194,Robust local infrastructure,structure-story,RSN-0194,simple,publish,86.7,86.7,0.0,false,717,instock,false,5,Robust local infrastructure - Reed Security Notes downloadable product.,2026-06-01T12:00:00
195,Streamlined coherent circuit,ok-spend-tough-and,RSN-0195,simple,draft,89.53,89.53,0.0,false,993,instock,false,5,Streamlined coherent circuit - Reed Security Notes downloadable product.,2026-06-01T12:00:00
196,Multi-lateral even-keeled support,national-statement,RSN-0196,simple,publish,88.91,88.91,0.0,false,160,instock,false,1,Multi-lateral even-keeled support - Reed Security Notes downloadable product.,2026-06-01T12:00:00
197,Self-enabling 24/7 algorithm,detail-less,RSN-0197,simple,publish,65.48,65.48,0.0,false,569,instock,false,2,Self-enabling 24/7 algorithm - Reed Security Notes downloadable product.,2026-06-01T12:00:00
198,Public-key value-added policy,wear-character-join,RSN-0198,simple,publish,21.65,21.65,0.0,false,765,instock,false,5,Public-key value-added policy - Reed Security Notes downloadable product.,2026-06-01T12:00:00
199,Digitized heuristic process improvement,population-coach,RSN-0199,simple,draft,66.54,66.54,0.0,false,318,instock,false,6,Digitized heuristic process improvement - Reed Security Notes downloadable product.,2026-06-01T12:00:00
200,Front-line tangible projection,business-everything,RSN-0200,simple,publish,47.99,47.99,0.0,false,200,instock,false,2,Front-line tangible projection - Reed Security Notes downloadable product.,2026-06-01T12:00:00
201,Profit-focused national software,do-together,RSN-0201,simple,draft,80.92,80.92,0.0,false,392,outofstock,false,3,Profit-focused national software - Reed Security Notes downloadable product.,2026-06-01T12:00:00
202,Visionary upward-trending protocol,me-age-experience,RSN-0202,simple,draft,53.43,53.43,0.0,false,397,instock,false,4,Visionary upward-trending protocol - Reed Security Notes downloadable product.,2026-06-01T12:00:00
203,Streamlined bottom-line analyzer,hundred-anything,RSN-0203,simple,publish,59.98,59.98,0.0,false,631,instock,false,4,Streamlined bottom-line analyzer - Reed Security Notes downloadable product.,2026-06-01T12:00:00
204,Intuitive national intranet,become-financial,RSN-0204,simple,publish,15.81,15.81,0.0,false,233,outofstock,false,1,Intuitive national intranet - Reed Security Notes downloadable product.,2026-06-01T12:00:00
205,Future-proofed multi-state parallelism,know-stop-energy,RSN-0205,variable,draft,16.07,16.07,0.0,false,725,instock,false,5,Future-proofed multi-state parallelism - Reed Security Notes downloadable product.,2026-06-01T12:00:00
