id,account_id,type,status,amount,currency,native_amount,native_currency,description,created_at
txn-btc-204,acct-btc-001,fiat_deposit,completed,497.11473765,USD,565.03,USD,Bought 18.5 SOL,2026-07-29T17:12:00Z
txn-btc-205,acct-eth-002,buy,completed,419.34804282,BTC,5717.63,USD,Bought 0.2 BTC,2025-03-28T06:41:09Z
txn-btc-206,acct-usd-003,buy,completed,579.56775867,BTC,5847.68,USD,Bought 0.1 BTC,2024-10-28T15:11:34Z
txn-btc-207,acct-eth-002,buy,completed,667.10583368,BTC,12317.68,USD,Bought 0.1 BTC,2025-09-25T07:29:32Z
txn-btc-208,acct-eth-002,buy,completed,1793.46844423,SOL,2728.44,USD,Bank deposit,2024-09-28T06:51:42Z
txn-btc-209,acct-eth-002,buy,completed,1322.23876847,BTC,7525.24,USD,Bought 0.1 BTC,2025-08-24T06:58:52Z
txn-btc-210,acct-btc-001,buy,completed,797.65345814,USD,8273.90,USD,Bought 2 ETH,2026-06-20T19:51:53Z
txn-btc-211,acct-btc-001,buy,completed,1980.07648849,BTC,3335.95,USD,Bought 0.1 BTC,2026-07-03T16:57:55Z
txn-btc-212,acct-btc-001,sell,completed,425.93296043,ETH,3953.46,USD,Bought 0.1 BTC,2026-07-07T11:33:33Z
txn-btc-213,acct-sol-004,fiat_deposit,completed,1074.59985750,BTC,11868.68,USD,Sold 0.05 BTC,2025-08-20T07:15:00Z
txn-btc-214,acct-sol-004,buy,completed,1527.23908719,SOL,3531.45,USD,Bought 0.2 BTC,2025-06-22T12:49:22Z
txn-btc-215,acct-sol-004,buy,completed,720.29407838,BTC,2771.70,USD,Bought 0.2 BTC,2024-09-01T15:19:49Z
txn-btc-216,acct-eth-002,buy,completed,1199.20675964,USD,10230.02,USD,Bought 18.5 SOL,2025-09-20T20:19:55Z
txn-btc-217,acct-eth-002,buy,completed,376.52820420,BTC,1481.68,USD,Bought 0.2 BTC,2024-08-30T11:59:44Z
txn-btc-218,acct-btc-001,buy,completed,203.42548234,BTC,8583.75,USD,Sold 0.05 BTC,2025-07-28T20:39:43Z
txn-btc-219,acct-usd-003,buy,completed,73.12142286,BTC,2757.86,USD,Bank deposit,2024-12-15T12:54:10Z
