id,name,activity_type,distance,average_grade,maximum_grade,elevation_high,elevation_low,climb_category,city,state
seg_0328,Segment 328,Run,2900,1.9,2.4,277,133,3,Kettering,Ohio
seg_0329,Segment 329,Ride,4693,4.8,8.9,333,105,3,Kettering,Ohio
seg_0330,Segment 330,Ride,2489,3.3,13.1,313,123,2,Kettering,Ohio
seg_0331,Segment 331,Ride,1018,2.8,15.0,349,101,2,Kettering,Ohio
seg_0332,Segment 332,Run,3907,0.6,5.3,250,118,4,Kettering,Ohio
seg_0333,Segment 333,Run,1805,0.1,1.3,260,139,4,Kettering,Ohio
seg_0334,Segment 334,Ride,3586,6.2,8.0,220,166,4,Kettering,Ohio
seg_0335,Segment 335,Run,3000,0.0,7.4,341,117,1,Kettering,Ohio
seg_0336,Segment 336,Ride,2634,4.8,7.4,205,117,2,Kettering,Ohio
seg_0337,Segment 337,Ride,4372,1.1,2.7,287,102,0,Kettering,Ohio
seg_0338,Segment 338,Run,3881,1.5,1.7,256,181,2,Kettering,Ohio
seg_0339,Segment 339,Run,1106,5.7,10.8,251,108,3,Kettering,Ohio
seg_0340,Segment 340,Run,2338,7.7,13.3,351,146,3,Kettering,Ohio
seg_0341,Segment 341,Ride,2285,0.6,3.7,372,109,1,Kettering,Ohio
seg_0342,Segment 342,Ride,3073,7.3,6.5,362,188,1,Kettering,Ohio
seg_0343,Segment 343,Ride,3122,7.4,4.7,297,172,4,Kettering,Ohio
seg_0344,Segment 344,Run,2136,1.2,14.8,247,164,1,Kettering,Ohio
seg_0345,Segment 345,Run,1430,5.3,3.1,389,103,0,Kettering,Ohio
seg_0346,Segment 346,Run,1594,7.9,14.3,373,120,0,Kettering,Ohio
seg_0347,Segment 347,Run,2999,1.0,13.1,238,120,2,Kettering,Ohio
seg_0348,Segment 348,Run,3996,1.4,10.8,288,111,2,Kettering,Ohio
seg_0349,Segment 349,Ride,776,2.7,6.8,315,171,0,Kettering,Ohio
seg_0350,Segment 350,Run,4457,4.7,11.2,263,173,3,Kettering,Ohio
seg_0351,Segment 351,Run,583,1.4,9.9,366,152,1,Kettering,Ohio
seg_0352,Segment 352,Run,1429,3.0,13.3,226,196,3,Kettering,Ohio
seg_0353,Segment 353,Run,3477,3.2,7.9,277,135,0,Kettering,Ohio
seg_0354,Segment 354,Ride,1198,6.0,14.3,239,111,0,Kettering,Ohio
seg_0355,Segment 355,Ride,2545,4.0,13.1,385,181,4,Kettering,Ohio
seg_0356,Segment 356,Run,2765,0.6,3.7,239,125,3,Kettering,Ohio
seg_0357,Segment 357,Ride,3424,1.1,1.7,205,166,2,Kettering,Ohio
seg_0358,Segment 358,Ride,1380,0.3,11.9,275,133,1,Kettering,Ohio
seg_0359,Segment 359,Run,2420,1.5,10.3,249,171,2,Kettering,Ohio
seg_0360,Segment 360,Ride,4901,6.6,12.8,395,121,1,Kettering,Ohio
seg_0361,Segment 361,Ride,1688,0.8,13.4,237,102,0,Kettering,Ohio
seg_0362,Segment 362,Run,974,2.0,6.3,322,116,0,Kettering,Ohio
seg_0363,Segment 363,Ride,1914,1.0,14.8,230,101,2,Kettering,Ohio
seg_0364,Segment 364,Ride,2091,3.7,13.1,314,172,2,Kettering,Ohio
seg_0365,Segment 365,Ride,4587,3.9,7.6,328,126,3,Kettering,Ohio
seg_0366,Segment 366,Run,4950,4.0,14.8,389,175,1,Kettering,Ohio
seg_0367,Segment 367,Run,1469,6.8,11.0,283,177,4,Kettering,Ohio
seg_0368,Segment 368,Run,3852,4.0,2.3,271,171,3,Kettering,Ohio
seg_0369,Segment 369,Run,4157,3.9,14.6,364,192,2,Kettering,Ohio
seg_0370,Segment 370,Run,1513,1.3,2.9,378,148,1,Kettering,Ohio
seg_0371,Segment 371,Run,3250,7.9,13.0,287,171,0,Kettering,Ohio
seg_0372,Segment 372,Ride,1775,3.5,4.7,207,166,4,Kettering,Ohio
seg_0373,Segment 373,Run,568,7.5,6.0,290,150,4,Kettering,Ohio
seg_0374,Segment 374,Run,3594,0.9,13.1,318,164,3,Kettering,Ohio
seg_0375,Segment 375,Ride,3224,3.7,11.7,328,120,3,Kettering,Ohio
seg_0376,Segment 376,Run,2429,0.1,12.9,394,156,1,Kettering,Ohio
seg_0377,Segment 377,Run,3177,4.6,14.2,381,163,3,Kettering,Ohio
seg_0378,Segment 378,Ride,541,0.5,2.9,397,105,2,Kettering,Ohio
seg_0379,Segment 379,Run,838,7.5,0.3,245,183,3,Kettering,Ohio
seg_0380,Segment 380,Ride,2233,5.2,0.3,201,139,3,Kettering,Ohio
seg_0381,Segment 381,Run,4757,1.0,5.6,286,175,4,Kettering,Ohio
seg_0382,Segment 382,Ride,4712,0.4,13.6,230,189,2,Kettering,Ohio
seg_0383,Segment 383,Ride,3157,3.5,13.2,326,166,0,Kettering,Ohio
seg_0384,Segment 384,Ride,2403,4.0,12.7,227,132,2,Kettering,Ohio
seg_0385,Segment 385,Run,1075,0.2,9.0,390,179,2,Kettering,Ohio
seg_0386,Segment 386,Run,1665,1.7,8.8,367,118,2,Kettering,Ohio
seg_0387,Segment 387,Run,2454,8.0,9.3,209,171,2,Kettering,Ohio
seg_0388,Segment 388,Ride,4307,0.6,4.8,356,111,0,Kettering,Ohio
seg_0389,Segment 389,Run,1313,0.9,9.8,375,106,4,Kettering,Ohio
seg_0390,Segment 390,Ride,1428,7.9,14.7,247,161,1,Kettering,Ohio
seg_0391,Segment 391,Run,964,5.5,8.3,336,182,4,Kettering,Ohio
seg_0392,Segment 392,Run,2884,0.4,4.9,363,108,2,Kettering,Ohio
seg_0393,Segment 393,Ride,4131,0.3,13.9,361,184,2,Kettering,Ohio
seg_0394,Segment 394,Ride,3904,1.7,4.3,248,109,3,Kettering,Ohio
seg_0395,Segment 395,Run,2632,3.9,2.2,222,122,1,Kettering,Ohio
seg_0396,Segment 396,Run,1684,2.1,2.3,271,128,3,Kettering,Ohio
seg_0397,Segment 397,Ride,3495,2.9,10.5,334,141,1,Kettering,Ohio
seg_0398,Segment 398,Ride,811,4.0,12.5,391,124,3,Kettering,Ohio
seg_0399,Segment 399,Ride,995,7.3,11.7,267,136,2,Kettering,Ohio
seg_0400,Segment 400,Run,586,2.9,4.9,224,101,4,Kettering,Ohio
seg_0401,Segment 401,Run,3047,6.7,14.8,244,151,3,Kettering,Ohio
seg_0402,Segment 402,Ride,1617,7.6,11.7,351,144,0,Kettering,Ohio
seg_0403,Segment 403,Ride,2968,7.4,6.7,284,159,2,Kettering,Ohio
seg_0404,Segment 404,Ride,2570,6.2,6.2,349,176,0,Kettering,Ohio
seg_0405,Segment 405,Run,4966,5.3,7.0,234,126,4,Kettering,Ohio
seg_0406,Segment 406,Run,980,0.3,7.9,256,177,1,Kettering,Ohio
seg_0407,Segment 407,Run,4438,1.4,12.6,245,115,2,Kettering,Ohio
seg_0408,Segment 408,Ride,4598,7.4,11.3,211,151,1,Kettering,Ohio
seg_0409,Segment 409,Ride,1205,2.7,1.9,346,140,3,Kettering,Ohio
seg_0410,Segment 410,Ride,4547,3.0,3.1,245,160,2,Kettering,Ohio
seg_0411,Segment 411,Ride,3871,7.3,11.7,365,144,0,Kettering,Ohio
seg_0412,Segment 412,Run,916,7.6,13.2,268,159,0,Kettering,Ohio
seg_0413,Segment 413,Run,3230,0.5,5.4,383,183,1,Kettering,Ohio
seg_0414,Segment 414,Ride,1750,1.1,13.2,371,114,3,Kettering,Ohio
seg_0415,Segment 415,Run,4366,5.6,6.4,269,187,4,Kettering,Ohio
seg_0416,Segment 416,Run,2402,4.5,4.2,285,166,4,Kettering,Ohio
seg_0417,Segment 417,Ride,3247,2.4,0.8,209,100,4,Kettering,Ohio
seg_0418,Segment 418,Ride,3785,6.5,0.8,223,189,3,Kettering,Ohio
seg_0419,Segment 419,Run,908,2.9,8.8,331,162,1,Kettering,Ohio
seg_0420,Segment 420,Ride,2157,2.1,10.5,365,129,3,Kettering,Ohio
seg_0421,Segment 421,Ride,1175,3.0,7.0,377,153,3,Kettering,Ohio
seg_0422,Segment 422,Run,1928,1.2,5.8,223,188,1,Kettering,Ohio
seg_0423,Segment 423,Ride,4976,2.8,12.4,357,186,1,Kettering,Ohio
seg_0424,Segment 424,Run,711,5.5,8.6,268,132,0,Kettering,Ohio
seg_0425,Segment 425,Ride,1062,5.0,4.4,206,199,4,Kettering,Ohio
seg_0426,Segment 426,Run,3911,4.1,12.2,314,147,1,Kettering,Ohio
seg_0427,Segment 427,Ride,1764,6.5,4.9,254,187,0,Kettering,Ohio
seg_0428,Segment 428,Ride,4497,7.1,7.8,362,197,2,Kettering,Ohio
seg_0429,Segment 429,Run,4342,7.0,9.2,337,193,0,Kettering,Ohio
seg_0430,Segment 430,Run,1194,6.0,2.9,296,106,3,Kettering,Ohio
seg_0431,Segment 431,Run,2428,2.6,2.6,330,128,2,Kettering,Ohio
seg_0432,Segment 432,Ride,2347,6.8,2.4,354,176,1,Kettering,Ohio
seg_0433,Segment 433,Ride,3761,0.8,12.3,278,114,3,Kettering,Ohio
seg_0434,Segment 434,Run,2716,1.7,13.9,343,154,3,Kettering,Ohio
seg_0435,Segment 435,Ride,2698,3.7,8.4,306,171,1,Kettering,Ohio
seg_0436,Segment 436,Ride,594,1.0,13.9,357,152,4,Kettering,Ohio
seg_0437,Segment 437,Ride,1019,0.3,10.5,318,109,4,Kettering,Ohio
seg_0438,Segment 438,Ride,1074,3.9,13.7,301,170,3,Kettering,Ohio
seg_0439,Segment 439,Run,2892,3.7,10.8,315,120,3,Kettering,Ohio
seg_0440,Segment 440,Ride,1806,3.9,0.8,275,126,2,Kettering,Ohio
seg_0441,Segment 441,Run,2104,5.5,1.2,313,102,4,Kettering,Ohio
seg_0442,Segment 442,Ride,4283,0.1,9.1,287,171,4,Kettering,Ohio
seg_0443,Segment 443,Run,1164,2.6,6.4,327,185,2,Kettering,Ohio
seg_0444,Segment 444,Run,2393,4.3,7.7,394,166,0,Kettering,Ohio
seg_0445,Segment 445,Ride,2245,2.8,3.3,265,115,2,Kettering,Ohio
seg_0446,Segment 446,Run,2295,4.7,6.5,400,129,2,Kettering,Ohio
seg_0447,Segment 447,Run,4163,1.8,6.5,289,160,0,Kettering,Ohio
seg_0448,Segment 448,Run,3590,7.5,2.2,288,118,4,Kettering,Ohio
seg_0449,Segment 449,Ride,2965,3.3,8.8,372,116,0,Kettering,Ohio
seg_0450,Segment 450,Ride,3064,5.0,3.4,326,149,2,Kettering,Ohio
seg_0451,Segment 451,Ride,3847,2.9,11.7,310,119,4,Kettering,Ohio
seg_0452,Segment 452,Ride,2479,6.8,3.6,316,153,1,Kettering,Ohio
seg_0453,Segment 453,Ride,2540,4.8,7.2,319,199,4,Kettering,Ohio
seg_0454,Segment 454,Run,3656,7.4,13.4,400,115,1,Kettering,Ohio
seg_0455,Segment 455,Run,3827,4.3,3.1,327,127,1,Kettering,Ohio
seg_0456,Segment 456,Run,1123,6.2,7.2,300,120,0,Kettering,Ohio
seg_0457,Segment 457,Run,4443,0.5,7.8,373,139,2,Kettering,Ohio
seg_0458,Segment 458,Run,3967,0.4,4.2,339,199,0,Kettering,Ohio
seg_0459,Segment 459,Ride,2436,4.4,6.1,360,112,0,Kettering,Ohio
seg_0460,Segment 460,Ride,675,5.5,7.9,210,116,0,Kettering,Ohio
seg_0461,Segment 461,Ride,1303,1.9,10.2,375,121,3,Kettering,Ohio
seg_0462,Segment 462,Run,527,7.9,3.2,331,191,2,Kettering,Ohio
seg_0463,Segment 463,Run,4372,0.7,12.2,248,108,0,Kettering,Ohio
seg_0464,Segment 464,Ride,4164,0.5,10.7,388,134,4,Kettering,Ohio
seg_0465,Segment 465,Ride,2400,6.3,6.6,282,119,0,Kettering,Ohio
seg_0466,Segment 466,Ride,1392,0.1,11.5,373,194,0,Kettering,Ohio
seg_0467,Segment 467,Run,2780,4.4,13.9,261,125,1,Kettering,Ohio
seg_0468,Segment 468,Run,4527,2.3,8.8,312,199,4,Kettering,Ohio
seg_0469,Segment 469,Ride,4574,1.2,10.7,376,154,1,Kettering,Ohio
seg_0470,Segment 470,Run,2616,5.1,0.7,317,111,1,Kettering,Ohio
seg_0471,Segment 471,Run,2765,0.6,4.3,368,175,4,Kettering,Ohio
seg_0472,Segment 472,Ride,2347,6.4,6.1,314,167,3,Kettering,Ohio
seg_0473,Segment 473,Run,3456,6.3,6.1,288,110,3,Kettering,Ohio
seg_0474,Segment 474,Run,4595,2.7,11.1,216,152,1,Kettering,Ohio
seg_0475,Segment 475,Ride,2779,2.9,6.4,281,153,0,Kettering,Ohio
seg_0476,Segment 476,Ride,2651,7.1,14.1,219,194,2,Kettering,Ohio
seg_0477,Segment 477,Ride,1943,7.3,10.0,281,107,4,Kettering,Ohio
seg_0478,Segment 478,Ride,1627,2.0,7.8,306,165,3,Kettering,Ohio
seg_0479,Segment 479,Run,3748,7.9,3.1,214,104,4,Kettering,Ohio
seg_0480,Segment 480,Ride,3026,6.4,5.6,287,125,4,Kettering,Ohio
seg_0481,Segment 481,Run,2337,6.0,2.8,332,117,2,Kettering,Ohio
seg_0482,Segment 482,Run,4370,2.8,8.2,207,148,0,Kettering,Ohio
seg_0483,Segment 483,Run,1623,4.8,13.0,241,122,1,Kettering,Ohio
seg_0484,Segment 484,Run,4921,2.2,4.6,216,118,2,Kettering,Ohio
seg_0485,Segment 485,Run,4250,0.4,10.9,221,150,1,Kettering,Ohio
seg_0486,Segment 486,Run,1695,1.6,4.6,338,129,0,Kettering,Ohio
seg_0487,Segment 487,Ride,1874,2.1,1.8,269,189,0,Kettering,Ohio
seg_0488,Segment 488,Ride,681,5.1,6.7,351,106,2,Kettering,Ohio
seg_0489,Segment 489,Ride,1291,4.3,9.6,337,136,4,Kettering,Ohio
seg_0490,Segment 490,Run,2015,1.4,2.3,357,188,2,Kettering,Ohio
seg_0491,Segment 491,Ride,4658,1.6,4.3,342,120,0,Kettering,Ohio
seg_0492,Segment 492,Ride,2915,6.3,7.8,334,176,4,Kettering,Ohio
seg_0493,Segment 493,Run,1040,3.7,1.3,334,122,4,Kettering,Ohio
seg_0494,Segment 494,Run,3920,4.6,6.0,350,147,3,Kettering,Ohio
seg_0495,Segment 495,Ride,650,5.0,12.1,299,118,1,Kettering,Ohio
seg_0496,Segment 496,Run,1341,1.4,4.3,353,190,0,Kettering,Ohio
seg_0497,Segment 497,Ride,1997,1.3,3.3,226,127,4,Kettering,Ohio
seg_0498,Segment 498,Ride,2239,2.0,4.2,220,183,1,Kettering,Ohio
seg_0499,Segment 499,Run,1475,6.3,10.1,253,160,0,Kettering,Ohio
seg_0500,Segment 500,Run,3319,0.2,0.6,339,182,1,Kettering,Ohio
seg_0501,Segment 501,Run,899,6.7,4.2,212,176,3,Kettering,Ohio
seg_0502,Segment 502,Ride,1398,3.9,11.7,214,192,4,Kettering,Ohio
seg_0503,Segment 503,Ride,2351,0.3,7.6,307,162,1,Kettering,Ohio
seg_0504,Segment 504,Run,530,4.7,13.0,385,126,0,Kettering,Ohio
seg_0505,Segment 505,Run,3873,6.6,3.3,260,178,0,Kettering,Ohio
seg_0506,Segment 506,Run,2132,4.1,6.7,400,196,0,Kettering,Ohio
seg_0507,Segment 507,Ride,2690,7.1,2.0,382,106,0,Kettering,Ohio
seg_0508,Segment 508,Run,1948,3.5,12.7,290,168,0,Kettering,Ohio
seg_0509,Segment 509,Ride,1133,3.1,3.0,373,143,3,Kettering,Ohio
seg_0510,Segment 510,Ride,514,3.8,2.2,394,123,0,Kettering,Ohio
seg_0511,Segment 511,Ride,3997,0.3,5.1,336,188,3,Kettering,Ohio
seg_0512,Segment 512,Ride,1392,2.6,2.6,210,136,4,Kettering,Ohio
seg_0513,Segment 513,Ride,1289,2.3,5.7,225,124,2,Kettering,Ohio
seg_0514,Segment 514,Run,3961,2.4,13.5,219,165,2,Kettering,Ohio
seg_0515,Segment 515,Run,2612,5.6,14.9,378,117,1,Kettering,Ohio
seg_0516,Segment 516,Ride,4645,0.6,13.5,229,145,1,Kettering,Ohio
seg_0517,Segment 517,Run,4329,5.7,4.5,387,194,0,Kettering,Ohio
seg_0518,Segment 518,Ride,2881,5.7,6.8,260,167,1,Kettering,Ohio
seg_0519,Segment 519,Ride,4165,2.9,14.9,211,146,2,Kettering,Ohio
seg_0520,Segment 520,Ride,1278,5.6,11.1,243,104,1,Kettering,Ohio
seg_0521,Segment 521,Ride,1251,7.7,2.4,202,137,1,Kettering,Ohio
seg_0522,Segment 522,Run,2523,2.2,0.9,261,149,0,Kettering,Ohio
seg_0523,Segment 523,Run,811,5.0,13.6,223,121,1,Kettering,Ohio
seg_0524,Segment 524,Ride,894,3.1,0.4,259,151,4,Kettering,Ohio
seg_0525,Segment 525,Run,2349,0.9,8.4,297,155,3,Kettering,Ohio
seg_0526,Segment 526,Ride,1159,1.8,9.5,225,179,4,Kettering,Ohio
seg_0527,Segment 527,Run,4336,0.7,4.0,370,162,3,Kettering,Ohio
seg_0528,Segment 528,Run,1520,1.1,7.4,310,188,0,Kettering,Ohio
seg_0529,Segment 529,Ride,3021,0.5,4.8,369,132,4,Kettering,Ohio
