object_id,rate,shipment,status,tracking_number,tracking_status,carrier,label_url,created_time
txn-0174,rate-0174,ship-0174,SUCCESS,94001112025558000273,TRANSIT,USPS,https://shippo.example/labels/txn-0174.pdf,2026-12-17T00:05:00Z
txn-0175,rate-0175,ship-0175,SUCCESS,94001112025558000274,TRANSIT,USPS,https://shippo.example/labels/txn-0175.pdf,2026-12-19T00:05:00Z
txn-0176,rate-0176,ship-0176,SUCCESS,94001112025558000275,TRANSIT,UPS,https://shippo.example/labels/txn-0176.pdf,2026-12-21T00:05:00Z
txn-0177,rate-0177,ship-0177,SUCCESS,94001112025558000276,TRANSIT,USPS,https://shippo.example/labels/txn-0177.pdf,2026-12-23T00:05:00Z
txn-0178,rate-0178,ship-0178,SUCCESS,94001112025558000277,TRANSIT,FedEx,https://shippo.example/labels/txn-0178.pdf,2026-12-25T00:05:00Z
txn-0179,rate-0179,ship-0179,SUCCESS,94001112025558000278,TRANSIT,USPS,https://shippo.example/labels/txn-0179.pdf,2026-12-27T00:05:00Z
txn-0180,rate-0180,ship-0180,SUCCESS,94001112025558000279,TRANSIT,UPS,https://shippo.example/labels/txn-0180.pdf,2026-12-29T00:05:00Z
txn-0181,rate-0181,ship-0181,SUCCESS,94001112025558000280,TRANSIT,UPS,https://shippo.example/labels/txn-0181.pdf,2026-12-31T00:05:00Z
txn-0182,rate-0182,ship-0182,SUCCESS,94001112025558000281,TRANSIT,UPS,https://shippo.example/labels/txn-0182.pdf,2027-01-02T00:05:00Z
txn-0183,rate-0183,ship-0183,SUCCESS,94001112025558000282,TRANSIT,UPS,https://shippo.example/labels/txn-0183.pdf,2027-01-04T00:05:00Z
txn-0184,rate-0184,ship-0184,SUCCESS,94001112025558000283,TRANSIT,FedEx,https://shippo.example/labels/txn-0184.pdf,2027-01-06T00:05:00Z
txn-0185,rate-0185,ship-0185,SUCCESS,94001112025558000284,TRANSIT,FedEx,https://shippo.example/labels/txn-0185.pdf,2027-01-08T00:05:00Z
txn-0186,rate-0186,ship-0186,SUCCESS,94001112025558000285,TRANSIT,FedEx,https://shippo.example/labels/txn-0186.pdf,2027-01-10T00:05:00Z
txn-0187,rate-0187,ship-0187,SUCCESS,94001112025558000286,TRANSIT,UPS,https://shippo.example/labels/txn-0187.pdf,2027-01-12T00:05:00Z
txn-0188,rate-0188,ship-0188,SUCCESS,94001112025558000287,TRANSIT,FedEx,https://shippo.example/labels/txn-0188.pdf,2027-01-14T00:05:00Z
txn-0189,rate-0189,ship-0189,SUCCESS,94001112025558000288,TRANSIT,FedEx,https://shippo.example/labels/txn-0189.pdf,2027-01-16T00:05:00Z
txn-0190,rate-0190,ship-0190,SUCCESS,94001112025558000289,TRANSIT,USPS,https://shippo.example/labels/txn-0190.pdf,2027-01-18T00:05:00Z
txn-0191,rate-0191,ship-0191,SUCCESS,94001112025558000290,TRANSIT,FedEx,https://shippo.example/labels/txn-0191.pdf,2027-01-20T00:05:00Z
txn-0192,rate-0192,ship-0192,SUCCESS,94001112025558000291,TRANSIT,FedEx,https://shippo.example/labels/txn-0192.pdf,2027-01-22T00:05:00Z
txn-0193,rate-0193,ship-0193,SUCCESS,94001112025558000292,TRANSIT,UPS,https://shippo.example/labels/txn-0193.pdf,2027-01-24T00:05:00Z
txn-0194,rate-0194,ship-0194,SUCCESS,94001112025558000293,TRANSIT,UPS,https://shippo.example/labels/txn-0194.pdf,2027-01-26T00:05:00Z
txn-0195,rate-0195,ship-0195,SUCCESS,94001112025558000294,TRANSIT,UPS,https://shippo.example/labels/txn-0195.pdf,2027-01-28T00:05:00Z
txn-0196,rate-0196,ship-0196,SUCCESS,94001112025558000295,TRANSIT,FedEx,https://shippo.example/labels/txn-0196.pdf,2027-01-30T00:05:00Z
txn-0197,rate-0197,ship-0197,SUCCESS,94001112025558000296,TRANSIT,UPS,https://shippo.example/labels/txn-0197.pdf,2027-02-01T00:05:00Z
txn-0198,rate-0198,ship-0198,SUCCESS,94001112025558000297,TRANSIT,UPS,https://shippo.example/labels/txn-0198.pdf,2027-02-03T00:05:00Z
txn-0199,rate-0199,ship-0199,SUCCESS,94001112025558000298,TRANSIT,UPS,https://shippo.example/labels/txn-0199.pdf,2027-02-05T00:05:00Z
txn-0200,rate-0200,ship-0200,SUCCESS,94001112025558000299,TRANSIT,UPS,https://shippo.example/labels/txn-0200.pdf,2027-02-07T00:05:00Z
txn-0201,rate-0201,ship-0201,SUCCESS,94001112025558000300,TRANSIT,FedEx,https://shippo.example/labels/txn-0201.pdf,2027-02-09T00:05:00Z
txn-0202,rate-0202,ship-0202,SUCCESS,94001112025558000301,TRANSIT,FedEx,https://shippo.example/labels/txn-0202.pdf,2027-02-11T00:05:00Z
txn-0203,rate-0203,ship-0203,SUCCESS,94001112025558000302,TRANSIT,USPS,https://shippo.example/labels/txn-0203.pdf,2027-02-13T00:05:00Z
txn-0204,rate-0204,ship-0204,SUCCESS,94001112025558000303,TRANSIT,UPS,https://shippo.example/labels/txn-0204.pdf,2027-02-15T00:05:00Z
txn-0205,rate-0205,ship-0205,SUCCESS,94001112025558000304,TRANSIT,USPS,https://shippo.example/labels/txn-0205.pdf,2027-02-17T00:05:00Z
txn-0206,rate-0206,ship-0206,SUCCESS,94001112025558000305,TRANSIT,FedEx,https://shippo.example/labels/txn-0206.pdf,2027-02-19T00:05:00Z
txn-0207,rate-0207,ship-0207,SUCCESS,94001112025558000306,TRANSIT,UPS,https://shippo.example/labels/txn-0207.pdf,2027-02-21T00:05:00Z
txn-0208,rate-0208,ship-0208,SUCCESS,94001112025558000307,TRANSIT,FedEx,https://shippo.example/labels/txn-0208.pdf,2027-02-23T00:05:00Z
txn-0209,rate-0209,ship-0209,SUCCESS,94001112025558000308,TRANSIT,UPS,https://shippo.example/labels/txn-0209.pdf,2027-02-25T00:05:00Z
txn-0210,rate-0210,ship-0210,SUCCESS,94001112025558000309,TRANSIT,USPS,https://shippo.example/labels/txn-0210.pdf,2027-02-27T00:05:00Z
txn-0211,rate-0211,ship-0211,SUCCESS,94001112025558000310,TRANSIT,FedEx,https://shippo.example/labels/txn-0211.pdf,2027-03-01T00:05:00Z
txn-0212,rate-0212,ship-0212,SUCCESS,94001112025558000311,TRANSIT,USPS,https://shippo.example/labels/txn-0212.pdf,2027-03-03T00:05:00Z
