account_id,code,name,type,tax_type,status,description,enable_payments_to_account
a000000000000000000000000000000000247,446,GL Account 200-x36,EXPENSE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000248,447,GL Account 188-x37,EXPENSE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000249,448,GL Account 125-x38,ASSET,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000250,449,GL Account 177-x39,REVENUE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000251,450,Travel-x40,ASSET,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000252,451,GL Account 299-x41,REVENUE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000253,452,GL Account 133-x42,EXPENSE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000254,453,GL Account 226-x43,REVENUE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000255,454,GL Account 125-x44,EXPENSE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000256,455,GL Account 306-x45,REVENUE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000257,456,GL Account 233-x46,ASSET,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000258,457,GL Account 142-x47,ASSET,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000259,458,GL Account 276-x48,REVENUE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000260,459,GL Account 110-x49,REVENUE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000261,460,GL Account 171-x50,REVENUE,NONE,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000262,461,GL Account 181-x51,ASSET,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000263,462,GL Account 206-x52,ASSET,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000264,463,GL Account 225-x53,REVENUE,INPUT,ACTIVE,Family bookkeeping ledger account,false
a000000000000000000000000000000000265,464,GL Account 133-x54,REVENUE,OUTPUT,ACTIVE,Family bookkeeping ledger account,false
