id,channel_id,author_id,author_username,content,timestamp,pinned
M_AUTO_00158,CH_CBRA_GENERAL,9871224400110055,midori.kelley,Anyone hauling Tumalo -> Madras early Sat?,2024-04-12T09:45:00.000Z,False
M_AUTO_00159,CH_CBRA_GENERAL,U_TARA_REDHAWK,tara.redhawk,Hikari felt great in the warm-up pen,2026-04-05T20:06:00.000Z,True
M_AUTO_00160,CH_CBRA_RESULTS,U_DRCHEN_EQUINE,drchen.equine,Hikari felt great in the warm-up pen,2025-03-04T14:27:00.000Z,True
M_AUTO_00161,CH_CBRA_RESULTS,9871224400110055,midori.kelley,Posting my time: Open 4D / 17.18 / placed 2nd,2025-07-26T21:34:00.000Z,False
M_AUTO_00162,CH_CBRA_TRAVEL,9871224400110055,midori.kelley,Who's running at La Pine next weekend?,2025-01-03T14:19:00.000Z,True
M_AUTO_00163,CH_CBRA_GEAR,9871224400110055,midori.kelley,"Gate-in is 09:30 per the addendum, not 09:00",2024-05-17T08:24:00.000Z,True
M_AUTO_00164,CH_CBRA_GENERAL,U_CBRA_DMUNRO,cbra.dmunro,Great ground at Sisters this year,2024-06-15T15:59:00.000Z,True
M_AUTO_00165,CH_VET_BOVINE_BOOSTERS,9871224400110055,midori.kelley,Anyone hauling Tumalo -> Madras early Sat?,2025-12-04T15:56:00.000Z,False
M_AUTO_00166,CH_CBRA_TRAVEL,9871224400110055,midori.kelley,"Convoy leaving 6am, meet at the park & ride",2024-10-04T06:22:00.000Z,True
M_AUTO_00167,CH_CBRA_GEAR,U_DRCHEN_EQUINE,drchen.equine,Anyone hauling Tumalo -> Madras early Sat?,2024-03-23T21:02:00.000Z,False
M_AUTO_00168,CH_CBRA_GEAR,9871224400110055,midori.kelley,Anyone hauling Tumalo -> Madras early Sat?,2025-04-21T06:42:00.000Z,True
M_AUTO_00169,CH_CBRA_GENERAL,U_DRCHEN_EQUINE,drchen.equine,Selling a barely-used Sundowner tack rack,2025-12-14T07:18:00.000Z,True
M_AUTO_00170,CH_CBRA_RESULTS,U_TARA_REDHAWK,tara.redhawk,"Convoy leaving 6am, meet at the park & ride",2025-06-22T14:20:00.000Z,False
M_AUTO_00171,CH_CBRA_GEAR,U_TARA_REDHAWK,tara.redhawk,Best pads for a high-withered mare?,2026-10-22T16:07:00.000Z,True
M_AUTO_00172,CH_VET_BOVINE_BOOSTERS,U_CBRA_DMUNRO,cbra.dmunro,Anyone hauling Tumalo -> Madras early Sat?,2024-03-13T14:35:00.000Z,False
M_AUTO_00173,CH_CBRA_TRAVEL,U_DRCHEN_EQUINE,drchen.equine,"Gate-in is 09:30 per the addendum, not 09:00",2026-01-31T17:46:00.000Z,False
M_AUTO_00174,CH_CBRA_GENERAL,U_CBRA_DMUNRO,cbra.dmunro,Great ground at Sisters this year,2026-05-08T10:07:00.000Z,True
M_AUTO_00175,CH_CBRA_RESULTS,U_DRCHEN_EQUINE,drchen.equine,Anyone hauling Tumalo -> Madras early Sat?,2024-07-02T06:43:00.000Z,False
M_AUTO_00176,CH_CBRA_TRAVEL,U_CBRA_DMUNRO,cbra.dmunro,Posting my time: Open 4D / 17.18 / placed 2nd,2025-09-30T11:12:00.000Z,False
M_AUTO_00177,CH_CBRA_RESULTS,U_TARA_REDHAWK,tara.redhawk,Hikari felt great in the warm-up pen,2025-03-11T18:46:00.000Z,True
M_AUTO_00178,CH_CBRA_GEAR,U_TARA_REDHAWK,tara.redhawk,"Convoy leaving 6am, meet at the park & ride",2026-04-04T12:13:00.000Z,False
M_AUTO_00179,CH_CBRA_GENERAL,U_CBRA_DMUNRO,cbra.dmunro,Reminder: Zoetis fall booster lead times 5+ weeks. De-identified only.,2025-09-28T11:55:00.000Z,False
M_AUTO_00180,CH_CBRA_TRAVEL,9871224400110055,midori.kelley,Posting my time: Open 4D / 17.18 / placed 2nd,2025-08-21T06:24:00.000Z,False
M_AUTO_00181,CH_VET_BOVINE_BOOSTERS,U_DRCHEN_EQUINE,drchen.equine,Who's running at La Pine next weekend?,2025-08-21T17:38:00.000Z,False
M_AUTO_00182,CH_CBRA_GENERAL,9871224400110055,midori.kelley,Anyone hauling Tumalo -> Madras early Sat?,2025-11-25T23:07:00.000Z,False
M_AUTO_00183,CH_VET_BOVINE_BOOSTERS,U_TARA_REDHAWK,tara.redhawk,"Gate-in is 09:30 per the addendum, not 09:00",2025-06-15T11:02:00.000Z,False
M_AUTO_00184,CH_CBRA_TRAVEL,U_TARA_REDHAWK,tara.redhawk,"Season-best 17.18 at Redmond, so proud of her",2025-01-26T19:53:00.000Z,False
M_AUTO_00185,CH_CBRA_GENERAL,9871224400110055,midori.kelley,Selling a barely-used Sundowner tack rack,2025-02-20T18:53:00.000Z,True
M_AUTO_00186,CH_CBRA_GENERAL,U_CBRA_DMUNRO,cbra.dmunro,"Season-best 17.18 at Redmond, so proud of her",2024-07-31T22:35:00.000Z,False
M_AUTO_00187,CH_CBRA_TRAVEL,U_TARA_REDHAWK,tara.redhawk,"Season-best 17.18 at Redmond, so proud of her",2026-07-24T16:05:00.000Z,True
M_AUTO_00188,CH_CBRA_TRAVEL,U_TARA_REDHAWK,tara.redhawk,Hikari felt great in the warm-up pen,2024-03-18T16:39:00.000Z,False
M_AUTO_00189,CH_VET_BOVINE_BOOSTERS,U_TARA_REDHAWK,tara.redhawk,"Season-best 17.18 at Redmond, so proud of her",2025-07-04T19:58:00.000Z,True
M_AUTO_00190,CH_CBRA_GENERAL,U_DRCHEN_EQUINE,drchen.equine,Anyone hauling Tumalo -> Madras early Sat?,2025-09-19T10:37:00.000Z,False
M_AUTO_00191,CH_VET_BOVINE_BOOSTERS,U_DRCHEN_EQUINE,drchen.equine,Posting my time: Open 4D / 17.18 / placed 2nd,2025-06-15T07:31:00.000Z,False
M_AUTO_00192,CH_CBRA_RESULTS,U_DRCHEN_EQUINE,drchen.equine,Best pads for a high-withered mare?,2025-06-17T19:40:00.000Z,False
M_AUTO_00193,CH_CBRA_GENERAL,U_TARA_REDHAWK,tara.redhawk,Selling a barely-used Sundowner tack rack,2025-01-05T17:12:00.000Z,True
M_AUTO_00194,CH_VET_BOVINE_BOOSTERS,U_TARA_REDHAWK,tara.redhawk,Best pads for a high-withered mare?,2026-04-20T12:33:00.000Z,False
M_AUTO_00195,CH_CBRA_RESULTS,U_TARA_REDHAWK,tara.redhawk,Posting my time: Open 4D / 17.18 / placed 2nd,2026-01-31T16:04:00.000Z,False
M_AUTO_00196,CH_VET_BOVINE_BOOSTERS,9871224400110055,midori.kelley,Anyone hauling Tumalo -> Madras early Sat?,2025-08-06T09:04:00.000Z,True
M_AUTO_00197,CH_VET_BOVINE_BOOSTERS,U_DRCHEN_EQUINE,drchen.equine,"Gate-in is 09:30 per the addendum, not 09:00",2025-01-21T07:44:00.000Z,True
M_AUTO_00198,CH_CBRA_GEAR,9871224400110055,midori.kelley,Hikari felt great in the warm-up pen,2025-11-11T09:01:00.000Z,True
M_AUTO_00199,CH_CBRA_GENERAL,U_TARA_REDHAWK,tara.redhawk,Best pads for a high-withered mare?,2025-04-19T23:48:00.000Z,True
M_AUTO_00200,CH_VET_BOVINE_BOOSTERS,U_TARA_REDHAWK,tara.redhawk,Best pads for a high-withered mare?,2024-07-06T15:53:00.000Z,True
M_AUTO_00201,CH_CBRA_GEAR,U_CBRA_DMUNRO,cbra.dmunro,Posting my time: Open 4D / 17.18 / placed 2nd,2026-02-16T16:20:00.000Z,True
M_AUTO_00202,CH_CBRA_GENERAL,U_DRCHEN_EQUINE,drchen.equine,"Season-best 17.18 at Redmond, so proud of her",2025-05-27T12:29:00.000Z,False
M_AUTO_00203,CH_VET_BOVINE_BOOSTERS,U_CBRA_DMUNRO,cbra.dmunro,Great ground at Sisters this year,2026-05-11T22:36:00.000Z,True
M_AUTO_00204,CH_CBRA_GENERAL,U_TARA_REDHAWK,tara.redhawk,Great ground at Sisters this year,2025-03-27T12:45:00.000Z,False
M_AUTO_00205,CH_CBRA_RESULTS,U_CBRA_DMUNRO,cbra.dmunro,"Season-best 17.18 at Redmond, so proud of her",2026-10-18T08:57:00.000Z,False
M_AUTO_00206,CH_CBRA_GENERAL,9871224400110055,midori.kelley,Anyone hauling Tumalo -> Madras early Sat?,2025-05-20T18:44:00.000Z,False
M_AUTO_00207,CH_VET_BOVINE_BOOSTERS,U_DRCHEN_EQUINE,drchen.equine,Anyone hauling Tumalo -> Madras early Sat?,2026-07-01T15:38:00.000Z,False
M_AUTO_00208,CH_CBRA_GENERAL,9871224400110055,midori.kelley,"Season-best 17.18 at Redmond, so proud of her",2024-07-19T21:37:00.000Z,False
M_AUTO_00209,CH_CBRA_GENERAL,U_DRCHEN_EQUINE,drchen.equine,Reminder: Zoetis fall booster lead times 5+ weeks. De-identified only.,2024-05-31T23:06:00.000Z,False
M_AUTO_00210,CH_VET_BOVINE_BOOSTERS,U_TARA_REDHAWK,tara.redhawk,"Season-best 17.18 at Redmond, so proud of her",2025-05-18T18:48:00.000Z,False
M_AUTO_00211,CH_CBRA_TRAVEL,U_DRCHEN_EQUINE,drchen.equine,Posting my time: Open 4D / 17.18 / placed 2nd,2026-07-29T21:49:00.000Z,True
M_AUTO_00212,CH_CBRA_GEAR,U_CBRA_DMUNRO,cbra.dmunro,Anyone hauling Tumalo -> Madras early Sat?,2025-12-28T20:39:00.000Z,False
M_AUTO_00213,CH_CBRA_GENERAL,9871224400110055,midori.kelley,"Gate-in is 09:30 per the addendum, not 09:00",2025-06-28T18:14:00.000Z,True
M_AUTO_00214,CH_CBRA_GENERAL,U_CBRA_DMUNRO,cbra.dmunro,Great ground at Sisters this year,2025-03-23T18:40:00.000Z,True
M_AUTO_00215,CH_CBRA_TRAVEL,9871224400110055,midori.kelley,"Gate-in is 09:30 per the addendum, not 09:00",2026-08-04T13:28:00.000Z,True
M_AUTO_00216,CH_CBRA_RESULTS,9871224400110055,midori.kelley,"Convoy leaving 6am, meet at the park & ride",2024-05-18T20:22:00.000Z,False
M_AUTO_00217,CH_CBRA_TRAVEL,U_DRCHEN_EQUINE,drchen.equine,Anyone hauling Tumalo -> Madras early Sat?,2025-06-04T15:14:00.000Z,False
M_AUTO_00218,CH_CBRA_GEAR,U_TARA_REDHAWK,tara.redhawk,"Convoy leaving 6am, meet at the park & ride",2026-01-06T15:45:00.000Z,False
M_AUTO_00219,CH_CBRA_RESULTS,9871224400110055,midori.kelley,Anyone hauling Tumalo -> Madras early Sat?,2025-12-27T12:30:00.000Z,True
M_AUTO_00220,CH_CBRA_TRAVEL,U_CBRA_DMUNRO,cbra.dmunro,Selling a barely-used Sundowner tack rack,2024-10-05T21:33:00.000Z,False
M_AUTO_00221,CH_CBRA_RESULTS,U_TARA_REDHAWK,tara.redhawk,Anyone hauling Tumalo -> Madras early Sat?,2026-09-03T19:03:00.000Z,False
M_AUTO_00222,CH_CBRA_RESULTS,9871224400110055,midori.kelley,Reminder: Zoetis fall booster lead times 5+ weeks. De-identified only.,2025-08-20T21:17:00.000Z,False
M_AUTO_00223,CH_CBRA_GENERAL,9871224400110055,midori.kelley,"Convoy leaving 6am, meet at the park & ride",2024-03-13T23:55:00.000Z,False
M_AUTO_00224,CH_CBRA_RESULTS,U_CBRA_DMUNRO,cbra.dmunro,"Convoy leaving 6am, meet at the park & ride",2025-03-23T20:44:00.000Z,False
M_AUTO_00225,CH_CBRA_GEAR,U_DRCHEN_EQUINE,drchen.equine,Posting my time: Open 4D / 17.18 / placed 2nd,2024-09-10T13:37:00.000Z,False
M_AUTO_00226,CH_CBRA_RESULTS,9871224400110055,midori.kelley,Posting my time: Open 4D / 17.18 / placed 2nd,2025-01-23T10:09:00.000Z,True
M_AUTO_00227,CH_CBRA_TRAVEL,U_TARA_REDHAWK,tara.redhawk,Posting my time: Open 4D / 17.18 / placed 2nd,2024-10-25T21:51:00.000Z,False
M_AUTO_00228,CH_CBRA_GEAR,U_TARA_REDHAWK,tara.redhawk,Great ground at Sisters this year,2026-04-05T18:05:00.000Z,False
M_AUTO_00229,CH_VET_BOVINE_BOOSTERS,U_CBRA_DMUNRO,cbra.dmunro,Hikari felt great in the warm-up pen,2024-08-21T14:33:00.000Z,True
M_AUTO_00230,CH_CBRA_GEAR,U_CBRA_DMUNRO,cbra.dmunro,Best pads for a high-withered mare?,2025-08-30T15:42:00.000Z,False
M_AUTO_00231,CH_CBRA_GENERAL,U_TARA_REDHAWK,tara.redhawk,Who's running at La Pine next weekend?,2025-04-29T16:26:00.000Z,False
M_AUTO_00232,CH_CBRA_TRAVEL,U_CBRA_DMUNRO,cbra.dmunro,Who's running at La Pine next weekend?,2025-03-09T08:32:00.000Z,False
M_AUTO_00233,CH_CBRA_RESULTS,U_TARA_REDHAWK,tara.redhawk,Who's running at La Pine next weekend?,2026-10-07T21:21:00.000Z,False
M_AUTO_00234,CH_VET_BOVINE_BOOSTERS,U_DRCHEN_EQUINE,drchen.equine,Anyone hauling Tumalo -> Madras early Sat?,2025-08-27T10:31:00.000Z,False
M_AUTO_00235,CH_CBRA_GENERAL,U_DRCHEN_EQUINE,drchen.equine,Reminder: Zoetis fall booster lead times 5+ weeks. De-identified only.,2026-03-08T08:12:00.000Z,False
M_AUTO_00236,CH_CBRA_TRAVEL,U_TARA_REDHAWK,tara.redhawk,Selling a barely-used Sundowner tack rack,2025-08-01T21:47:00.000Z,True
M_AUTO_00237,CH_CBRA_GENERAL,U_TARA_REDHAWK,tara.redhawk,Posting my time: Open 4D / 17.18 / placed 2nd,2025-05-14T15:19:00.000Z,False
M_AUTO_00238,CH_CBRA_TRAVEL,U_TARA_REDHAWK,tara.redhawk,Best pads for a high-withered mare?,2026-07-20T10:28:00.000Z,True
M_AUTO_00239,CH_CBRA_RESULTS,9871224400110055,midori.kelley,Best pads for a high-withered mare?,2024-04-19T18:59:00.000Z,False
M_AUTO_00240,CH_CBRA_RESULTS,U_CBRA_DMUNRO,cbra.dmunro,Hikari felt great in the warm-up pen,2026-09-12T12:55:00.000Z,False
M_AUTO_00241,CH_CBRA_GENERAL,9871224400110055,midori.kelley,Who's running at La Pine next weekend?,2025-10-28T09:50:00.000Z,False
M_AUTO_00242,CH_CBRA_GEAR,U_DRCHEN_EQUINE,drchen.equine,Hikari felt great in the warm-up pen,2026-05-14T23:46:00.000Z,False
M_AUTO_00243,CH_CBRA_TRAVEL,U_DRCHEN_EQUINE,drchen.equine,Great ground at Sisters this year,2026-09-22T14:52:00.000Z,True
M_AUTO_00244,CH_VET_BOVINE_BOOSTERS,U_TARA_REDHAWK,tara.redhawk,"Gate-in is 09:30 per the addendum, not 09:00",2024-10-23T12:47:00.000Z,False
M_AUTO_00245,CH_CBRA_GENERAL,9871224400110055,midori.kelley,Hikari felt great in the warm-up pen,2025-06-08T09:20:00.000Z,False
M_AUTO_00246,CH_CBRA_RESULTS,U_TARA_REDHAWK,tara.redhawk,Selling a barely-used Sundowner tack rack,2025-04-09T21:28:00.000Z,False
M_AUTO_00247,CH_CBRA_GENERAL,9871224400110055,midori.kelley,Reminder: Zoetis fall booster lead times 5+ weeks. De-identified only.,2024-08-31T19:49:00.000Z,False
M_AUTO_00248,CH_CBRA_GEAR,U_TARA_REDHAWK,tara.redhawk,"Season-best 17.18 at Redmond, so proud of her",2024-07-05T08:53:00.000Z,False
M_AUTO_00249,CH_CBRA_RESULTS,U_TARA_REDHAWK,tara.redhawk,Anyone hauling Tumalo -> Madras early Sat?,2026-02-18T08:26:00.000Z,True
M_AUTO_00250,CH_CBRA_TRAVEL,U_DRCHEN_EQUINE,drchen.equine,"Gate-in is 09:30 per the addendum, not 09:00",2024-06-18T12:59:00.000Z,False
M_AUTO_00251,CH_CBRA_GEAR,U_CBRA_DMUNRO,cbra.dmunro,"Convoy leaving 6am, meet at the park & ride",2026-02-02T20:15:00.000Z,False
M_AUTO_00252,CH_CBRA_RESULTS,U_TARA_REDHAWK,tara.redhawk,Anyone hauling Tumalo -> Madras early Sat?,2025-04-02T09:50:00.000Z,False
M_AUTO_00253,CH_CBRA_GEAR,U_CBRA_DMUNRO,cbra.dmunro,"Gate-in is 09:30 per the addendum, not 09:00",2024-10-11T08:43:00.000Z,False
M_AUTO_00254,CH_CBRA_RESULTS,U_CBRA_DMUNRO,cbra.dmunro,"Convoy leaving 6am, meet at the park & ride",2025-08-24T16:41:00.000Z,False
M_AUTO_00255,CH_CBRA_RESULTS,U_DRCHEN_EQUINE,drchen.equine,Reminder: Zoetis fall booster lead times 5+ weeks. De-identified only.,2024-04-20T14:49:00.000Z,False
M_AUTO_00256,CH_CBRA_GENERAL,U_CBRA_DMUNRO,cbra.dmunro,Hikari felt great in the warm-up pen,2025-08-18T13:20:00.000Z,True
M_AUTO_00257,CH_CBRA_RESULTS,U_DRCHEN_EQUINE,drchen.equine,Posting my time: Open 4D / 17.18 / placed 2nd,2025-03-26T11:11:00.000Z,False
M_AUTO_00258,CH_CBRA_GENERAL,U_TARA_REDHAWK,tara.redhawk,Selling a barely-used Sundowner tack rack,2026-05-22T17:26:00.000Z,False
M_AUTO_00259,CH_VET_BOVINE_BOOSTERS,U_DRCHEN_EQUINE,drchen.equine,Who's running at La Pine next weekend?,2026-10-18T07:40:00.000Z,True
M_AUTO_00260,CH_VET_BOVINE_BOOSTERS,U_CBRA_DMUNRO,cbra.dmunro,"Convoy leaving 6am, meet at the park & ride",2024-10-15T14:54:00.000Z,False
M_AUTO_00261,CH_CBRA_GEAR,U_TARA_REDHAWK,tara.redhawk,Who's running at La Pine next weekend?,2025-03-31T18:45:00.000Z,True
M_AUTO_00262,CH_VET_BOVINE_BOOSTERS,U_CBRA_DMUNRO,cbra.dmunro,Hikari felt great in the warm-up pen,2025-10-23T17:27:00.000Z,True
M_AUTO_00263,CH_CBRA_GENERAL,U_CBRA_DMUNRO,cbra.dmunro,Hikari felt great in the warm-up pen,2024-12-13T08:13:00.000Z,True
M_AUTO_00264,CH_CBRA_GENERAL,U_DRCHEN_EQUINE,drchen.equine,Posting my time: Open 4D / 17.18 / placed 2nd,2024-12-14T20:01:00.000Z,False
M_AUTO_00265,CH_VET_BOVINE_BOOSTERS,U_TARA_REDHAWK,tara.redhawk,"Convoy leaving 6am, meet at the park & ride",2025-09-04T13:25:00.000Z,False
M_AUTO_00266,CH_CBRA_GENERAL,9871224400110055,midori.kelley,"Season-best 17.18 at Redmond, so proud of her",2026-06-28T09:30:00.000Z,True
M_AUTO_00267,CH_CBRA_GENERAL,9871224400110055,midori.kelley,Anyone hauling Tumalo -> Madras early Sat?,2025-09-29T13:17:00.000Z,False
M_AUTO_00268,CH_CBRA_TRAVEL,U_TARA_REDHAWK,tara.redhawk,"Season-best 17.18 at Redmond, so proud of her",2026-07-04T20:11:00.000Z,False
M_AUTO_00269,CH_CBRA_GEAR,9871224400110055,midori.kelley,Selling a barely-used Sundowner tack rack,2026-04-26T12:56:00.000Z,False
M_AUTO_00270,CH_CBRA_TRAVEL,U_TARA_REDHAWK,tara.redhawk,Anyone hauling Tumalo -> Madras early Sat?,2025-09-15T06:02:00.000Z,True
M_AUTO_00271,CH_CBRA_GENERAL,U_CBRA_DMUNRO,cbra.dmunro,Posting my time: Open 4D / 17.18 / placed 2nd,2026-06-06T07:09:00.000Z,False
M_AUTO_00272,CH_VET_BOVINE_BOOSTERS,U_DRCHEN_EQUINE,drchen.equine,Reminder: Zoetis fall booster lead times 5+ weeks. De-identified only.,2024-07-21T08:55:00.000Z,True
M_AUTO_00273,CH_CBRA_TRAVEL,9871224400110055,midori.kelley,Anyone hauling Tumalo -> Madras early Sat?,2026-06-14T20:02:00.000Z,False
M_AUTO_00274,CH_CBRA_RESULTS,9871224400110055,midori.kelley,"Gate-in is 09:30 per the addendum, not 09:00",2024-11-05T07:39:00.000Z,False
M_AUTO_00275,CH_CBRA_RESULTS,U_CBRA_DMUNRO,cbra.dmunro,Great ground at Sisters this year,2024-10-08T07:11:00.000Z,False
M_AUTO_00276,CH_VET_BOVINE_BOOSTERS,U_TARA_REDHAWK,tara.redhawk,Who's running at La Pine next weekend?,2025-11-29T16:06:00.000Z,False
M_AUTO_00277,CH_CBRA_GEAR,U_CBRA_DMUNRO,cbra.dmunro,Reminder: Zoetis fall booster lead times 5+ weeks. De-identified only.,2024-09-25T07:52:00.000Z,False
M_AUTO_00278,CH_CBRA_RESULTS,U_CBRA_DMUNRO,cbra.dmunro,Anyone hauling Tumalo -> Madras early Sat?,2024-10-26T13:58:00.000Z,False
M_AUTO_00279,CH_VET_BOVINE_BOOSTERS,9871224400110055,midori.kelley,Who's running at La Pine next weekend?,2026-06-01T14:44:00.000Z,False
M_AUTO_00280,CH_CBRA_GEAR,9871224400110055,midori.kelley,"Gate-in is 09:30 per the addendum, not 09:00",2024-07-31T12:47:00.000Z,True
M_AUTO_00281,CH_CBRA_TRAVEL,U_DRCHEN_EQUINE,drchen.equine,Who's running at La Pine next weekend?,2025-05-09T13:08:00.000Z,True
M_AUTO_00282,CH_CBRA_GENERAL,U_DRCHEN_EQUINE,drchen.equine,Posting my time: Open 4D / 17.18 / placed 2nd,2026-08-10T21:47:00.000Z,True
M_AUTO_00283,CH_CBRA_GEAR,U_CBRA_DMUNRO,cbra.dmunro,Great ground at Sisters this year,2024-09-14T20:14:00.000Z,False
M_AUTO_00284,CH_CBRA_GEAR,U_CBRA_DMUNRO,cbra.dmunro,Reminder: Zoetis fall booster lead times 5+ weeks. De-identified only.,2024-03-02T09:09:00.000Z,True
M_AUTO_00285,CH_CBRA_GENERAL,U_CBRA_DMUNRO,cbra.dmunro,Selling a barely-used Sundowner tack rack,2025-12-29T14:40:00.000Z,False
M_AUTO_00286,CH_CBRA_RESULTS,U_CBRA_DMUNRO,cbra.dmunro,Great ground at Sisters this year,2024-12-17T13:08:00.000Z,True
M_AUTO_00287,CH_CBRA_RESULTS,U_TARA_REDHAWK,tara.redhawk,Great ground at Sisters this year,2024-08-02T23:05:00.000Z,False
