order_id,product_id,quantity,unit_price,line_total,replacement_for
order-00179,prod-00201,1,11.58,11.58,
order-00180,prod-00229,2,6.87,13.74,
order-00180,prod-00182,2,8.70,17.40,
order-00181,prod-00193,2,2.50,5.00,
order-00181,prod-00193,3,2.50,7.50,
order-00181,prod-00193,2,2.50,5.00,
order-00181,prod-00193,3,2.50,7.50,
order-00181,prod-00193,1,2.50,2.50,
order-00182,prod-00307,3,6.29,18.87,
order-00182,prod-00267,3,10.87,32.61,
order-00182,prod-00196,2,3.42,6.84,
order-00182,prod-00267,3,10.87,32.61,
order-00182,prod-00196,1,3.42,3.42,
order-00183,prod-00240,1,6.19,6.19,
order-00183,prod-00129,1,2.82,2.82,
order-00183,prod-00109,3,7.46,22.38,
order-00184,prod-00287,3,7.80,23.40,
order-00184,prod-00086,2,7.89,15.78,
order-00184,prod-00086,2,7.89,15.78,
order-00184,prod-00209,2,7.10,14.20,
order-00184,prod-00086,1,7.89,7.89,
order-00185,prod-00053,2,10.51,21.02,
order-00185,prod-00053,3,10.51,31.53,
order-00185,prod-00077,2,4.84,9.68,
order-00186,prod-00117,1,2.35,2.35,
order-00186,prod-00117,2,2.35,4.70,
order-00187,prod-00119,3,1.72,5.16,
order-00187,prod-00057,3,10.07,30.21,
order-00187,prod-00119,1,1.72,1.72,
order-00187,prod-00057,1,10.07,10.07,
order-00187,prod-00057,3,10.07,30.21,
order-00188,prod-00227,3,11.67,35.01,
order-00188,prod-00037,2,12.14,24.28,
order-00189,prod-00230,3,7.64,22.92,
order-00189,prod-00277,1,3.09,3.09,
order-00189,prod-00277,1,3.09,3.09,
order-00189,prod-00245,3,2.87,8.61,
order-00189,prod-00230,3,7.64,22.92,
order-00190,prod-00036,1,2.31,2.31,
order-00190,prod-00036,1,2.31,2.31,
order-00190,prod-00036,3,2.31,6.93,
order-00190,prod-00284,3,3.59,10.77,
order-00191,prod-00023,2,8.65,17.30,
order-00191,prod-00148,1,10.23,10.23,
order-00191,prod-00152,3,8.88,26.64,
order-00191,prod-00239,1,8.60,8.60,
order-00192,prod-00134,1,1.87,1.87,
order-00192,prod-00106,1,4.87,4.87,
order-00192,prod-00106,1,4.87,4.87,
order-00193,prod-00155,1,1.64,1.64,
order-00193,prod-00155,3,1.64,4.92,
order-00194,prod-00252,1,11.18,11.18,
order-00194,prod-00252,3,11.18,33.54,
order-00195,prod-00007,1,9.34,9.34,
order-00195,prod-00167,3,1.53,4.59,
order-00195,prod-00052,1,10.11,10.11,
order-00195,prod-00007,1,9.34,9.34,
order-00196,prod-00276,1,2.39,2.39,
order-00196,prod-00276,3,2.39,7.17,
order-00196,prod-00276,1,2.39,2.39,
order-00196,prod-00276,2,2.39,4.78,
order-00196,prod-00276,1,2.39,2.39,
order-00197,prod-00244,1,12.17,12.17,
order-00197,prod-00022,3,8.87,26.61,
order-00198,prod-00290,2,7.11,14.22,
order-00198,prod-00290,1,7.11,7.11,
order-00198,prod-00290,2,7.11,14.22,
order-00199,prod-00270,3,5.23,15.69,
order-00199,prod-00064,3,9.31,27.93,
order-00200,prod-00172,1,11.18,11.18,
order-00200,prod-00165,2,4.54,9.08,
order-00200,prod-00299,1,10.44,10.44,
order-00201,prod-00113,2,11.42,22.84,
order-00201,prod-00113,3,11.42,34.26,
order-00201,prod-00113,3,11.42,34.26,
order-00202,prod-00172,3,11.18,33.54,
order-00202,prod-00273,2,9.71,19.42,
order-00202,prod-00273,3,9.71,29.13,
order-00202,prod-00172,3,11.18,33.54,
order-00203,prod-00205,2,3.90,7.80,
order-00203,prod-00222,1,6.70,6.70,
order-00203,prod-00222,1,6.70,6.70,
order-00203,prod-00205,3,3.90,11.70,
order-00203,prod-00205,2,3.90,7.80,
order-00204,prod-00104,3,3.95,11.85,
order-00204,prod-00104,2,3.95,7.90,
order-00204,prod-00104,1,3.95,3.95,
order-00205,prod-00179,3,12.47,37.41,
order-00205,prod-00135,1,11.65,11.65,
order-00205,prod-00026,1,11.84,11.84,
order-00206,prod-00224,3,1.97,5.91,
order-00206,prod-00224,2,1.97,3.94,
order-00206,prod-00224,2,1.97,3.94,
order-00206,prod-00224,3,1.97,5.91,
order-00206,prod-00224,1,1.97,1.97,
order-00207,prod-00288,2,4.38,8.76,
order-00207,prod-00288,1,4.38,4.38,
order-00207,prod-00288,3,4.38,13.14,
order-00208,prod-00137,2,8.50,17.00,
order-00208,prod-00137,3,8.50,25.50,
order-00208,prod-00137,1,8.50,8.50,
order-00209,prod-00009,1,9.07,9.07,
order-00209,prod-00009,2,9.07,18.14,
order-00210,prod-00279,3,9.87,29.61,
order-00210,prod-00143,2,8.22,16.44,
order-00210,prod-00040,3,4.05,12.15,
order-00210,prod-00279,1,9.87,9.87,
order-00210,prod-00040,2,4.05,8.10,
order-00211,prod-00202,2,11.75,23.50,
order-00211,prod-00196,3,3.42,10.26,
order-00211,prod-00063,2,2.60,5.20,
order-00211,prod-00301,1,11.44,11.44,
order-00211,prod-00177,2,4.88,9.76,
order-00212,prod-00163,1,10.08,10.08,
order-00212,prod-00163,3,10.08,30.24,
order-00212,prod-00163,3,10.08,30.24,
order-00213,prod-00096,1,5.19,5.19,
order-00213,prod-00145,2,5.59,11.18,
order-00213,prod-00189,2,4.53,9.06,
order-00213,prod-00035,3,8.33,24.99,
order-00214,prod-00266,3,2.50,7.50,
order-00214,prod-00266,1,2.50,2.50,
order-00214,prod-00266,1,2.50,2.50,
order-00214,prod-00266,1,2.50,2.50,
order-00214,prod-00266,2,2.50,5.00,
order-00215,prod-00112,2,4.86,9.72,
order-00215,prod-00112,2,4.86,9.72,
order-00215,prod-00112,2,4.86,9.72,
order-00215,prod-00112,2,4.86,9.72,
order-00216,prod-00019,1,7.95,7.95,
order-00216,prod-00114,2,7.55,15.10,
order-00217,prod-00128,2,4.15,8.30,
order-00217,prod-00128,2,4.15,8.30,
order-00217,prod-00128,2,4.15,8.30,
order-00217,prod-00128,1,4.15,4.15,
order-00218,prod-00149,2,12.08,24.16,
order-00218,prod-00125,1,2.78,2.78,
order-00218,prod-00125,1,2.78,2.78,
order-00219,prod-00210,3,8.64,25.92,
order-00219,prod-00210,2,8.64,17.28,
order-00219,prod-00210,1,8.64,8.64,
order-00219,prod-00210,1,8.64,8.64,
order-00220,prod-00147,1,3.44,3.44,
order-00220,prod-00203,3,6.94,20.82,
order-00220,prod-00191,3,4.12,12.36,
order-00221,prod-00095,1,11.17,11.17,
order-00221,prod-00095,1,11.17,11.17,
order-00221,prod-00095,1,11.17,11.17,
order-00222,prod-00136,3,10.37,31.11,
order-00222,prod-00136,1,10.37,10.37,
order-00223,prod-00235,3,5.20,15.60,
order-00223,prod-00129,1,2.82,2.82,
order-00223,prod-00186,2,9.72,19.44,
order-00223,prod-00117,2,2.35,4.70,
order-00223,prod-00258,3,12.37,37.11,
order-00224,prod-00163,2,10.08,20.16,
order-00224,prod-00163,3,10.08,30.24,
order-00225,prod-00072,3,3.80,11.40,
order-00225,prod-00014,2,3.08,6.16,
order-00225,prod-00054,3,7.96,23.88,
order-00225,prod-00288,3,4.38,13.14,
order-00226,prod-00055,3,9.77,29.31,
order-00226,prod-00075,3,11.15,33.45,
order-00226,prod-00158,1,2.69,2.69,
order-00226,prod-00115,2,11.93,23.86,
order-00226,prod-00126,3,12.41,37.23,
order-00227,prod-00189,3,4.53,13.59,
order-00227,prod-00034,3,4.39,13.17,
order-00136,prod-00183,2,4.85,9.70,
order-00099,prod-00145,1,5.59,5.59,
order-00124,prod-00193,2,2.50,5.00,
order-00068,prod-00075,3,11.15,33.45,
order-00161,prod-00142,3,11.76,35.28,
order-00034,prod-00043,3,6.60,19.80,
order-00150,prod-00067,1,8.60,8.60,
order-00015,prod-00025,3,10.60,31.80,
order-00050,prod-00163,2,10.08,20.16,
order-00163,prod-00113,2,11.42,22.84,
order-00084,prod-00090,2,5.30,10.60,
order-00024,prod-00242,3,11.97,35.91,
order-00147,prod-00224,3,1.97,5.91,
order-00206,prod-00224,1,1.97,1.97,
order-00196,prod-00276,3,2.39,7.17,
order-00147,prod-00224,1,1.97,1.97,
order-00106,prod-00252,2,11.18,22.36,
order-00154,prod-00059,1,11.12,11.12,
order-00020,prod-00211,1,5.67,5.67,
order-00166,prod-00055,3,9.77,29.31,
order-00110,prod-00108,2,12.37,24.74,
order-00131,prod-00176,2,8.45,16.90,
order-00106,prod-00252,1,11.18,11.18,
order-00215,prod-00112,2,4.86,9.72,
order-00082,prod-00226,1,11.32,11.32,
order-00206,prod-00224,2,1.97,3.94,
order-00218,prod-00125,1,2.78,2.78,
order-00189,prod-00277,1,3.09,3.09,
order-00128,prod-00257,2,12.20,24.40,
order-00138,prod-00012,2,11.98,23.96,
order-00154,prod-00059,1,11.12,11.12,
order-00072,prod-00232,1,11.74,11.74,
order-00012,prod-00045,3,6.26,18.78,
order-00203,prod-00222,1,6.70,6.70,
order-00020,prod-00211,3,5.67,17.01,
order-00061,prod-00232,1,11.74,11.74,
order-00213,prod-00096,1,5.19,5.19,
order-00139,prod-00068,2,12.95,25.90,
order-00140,prod-00149,2,12.08,24.16,
order-00206,prod-00224,1,1.97,1.97,
order-00016,prod-00213,1,9.88,9.88,
