place_id,name,formatted_address,lat,lng,rating,user_ratings_total,types,business_status,price_level
place_0183,Logan Pass,"Going-to-the-Sun Rd, MT 59468",47.2825,-113.8164,3.8,2580,park|natural_feature,OPERATIONAL,3
place_0184,Two Medicine,"Two Medicine Rd, East Glacier Park, MT 59434",47.1645,-113.8634,4.3,1556,park|natural_feature,OPERATIONAL,0
place_0185,Kootenai Creek Trailhead,"Kootenai Creek Rd, Stevensville, MT 59870",47.6654,-114.0486,3.6,4895,trailhead|natural_feature,OPERATIONAL,4
place_0186,Bowman Lake,"Bowman Lake Rd, Polebridge, MT 59928",47.6075,-113.9209,5.0,1838,natural_feature|point_of_interest,OPERATIONAL,3
place_0187,Rising Sun,"Going-to-the-Sun Rd, St Mary, MT 59417",47.2492,-114.2372,4.9,2594,park|point_of_interest,OPERATIONAL,2
place_0188,Polebridge Mercantile,"265 Polebridge Loop, Polebridge, MT 59928",47.1547,-113.6994,3.8,3049,store|point_of_interest,OPERATIONAL,4
place_0189,St. Mary Visitor Center,"US-89, St Mary, MT 59417",47.5056,-114.1882,3.6,3695,point_of_interest|visitor_center,OPERATIONAL,3
place_0190,Apgar Village,"Apgar, West Glacier, MT 59936",47.8376,-114.4941,3.8,986,park|point_of_interest,OPERATIONAL,2
place_0191,Lake McDonald Lodge,"288 Lake McDonald Lodge, MT 59921",47.1823,-113.9060,4.1,3226,lodging|point_of_interest,OPERATIONAL,1
place_0192,Avalanche Lake Trailhead,"Going-to-the-Sun Rd, MT 59936",47.5523,-113.9358,5.0,4994,trailhead|natural_feature,OPERATIONAL,3
place_0193,Logan Pass,"Going-to-the-Sun Rd, MT 59468",47.9604,-114.2025,3.7,4241,park|natural_feature,OPERATIONAL,2
place_0194,Two Medicine,"Two Medicine Rd, East Glacier Park, MT 59434",47.4140,-113.9319,3.7,1180,park|natural_feature,OPERATIONAL,1
place_0195,Kootenai Creek Trailhead,"Kootenai Creek Rd, Stevensville, MT 59870",47.8794,-113.6845,4.0,4818,trailhead|natural_feature,OPERATIONAL,0
place_0196,Bowman Lake,"Bowman Lake Rd, Polebridge, MT 59928",47.7971,-114.1890,4.1,3286,natural_feature|point_of_interest,OPERATIONAL,4
place_0197,Rising Sun,"Going-to-the-Sun Rd, St Mary, MT 59417",47.5634,-114.3528,4.8,2045,park|point_of_interest,OPERATIONAL,1
place_0198,Polebridge Mercantile,"265 Polebridge Loop, Polebridge, MT 59928",47.6474,-113.7924,3.8,278,store|point_of_interest,OPERATIONAL,0
place_0199,St. Mary Visitor Center,"US-89, St Mary, MT 59417",47.0292,-114.4255,4.5,3498,point_of_interest|visitor_center,OPERATIONAL,4
place_0200,Apgar Village,"Apgar, West Glacier, MT 59936",47.1927,-114.2573,3.7,271,park|point_of_interest,OPERATIONAL,3
place_0201,Lake McDonald Lodge,"288 Lake McDonald Lodge, MT 59921",47.9622,-113.5118,4.2,1691,lodging|point_of_interest,OPERATIONAL,0
place_0202,Avalanche Lake Trailhead,"Going-to-the-Sun Rd, MT 59936",47.3113,-113.6720,4.2,2384,trailhead|natural_feature,OPERATIONAL,4
place_0203,Logan Pass,"Going-to-the-Sun Rd, MT 59468",47.4057,-113.9391,3.5,1552,park|natural_feature,OPERATIONAL,3
place_0204,Two Medicine,"Two Medicine Rd, East Glacier Park, MT 59434",47.7970,-113.5128,5.0,783,park|natural_feature,OPERATIONAL,2
place_0205,Kootenai Creek Trailhead,"Kootenai Creek Rd, Stevensville, MT 59870",47.2069,-114.0460,4.7,1796,trailhead|natural_feature,OPERATIONAL,4
place_0206,Bowman Lake,"Bowman Lake Rd, Polebridge, MT 59928",47.9029,-114.4425,4.3,4479,natural_feature|point_of_interest,OPERATIONAL,3
place_0207,Rising Sun,"Going-to-the-Sun Rd, St Mary, MT 59417",47.6674,-113.6732,4.3,1601,park|point_of_interest,OPERATIONAL,2
place_0208,Polebridge Mercantile,"265 Polebridge Loop, Polebridge, MT 59928",47.4823,-114.2605,3.8,1935,store|point_of_interest,OPERATIONAL,1
place_0209,St. Mary Visitor Center,"US-89, St Mary, MT 59417",47.9683,-114.3617,5.0,1025,point_of_interest|visitor_center,OPERATIONAL,3
place_0210,Apgar Village,"Apgar, West Glacier, MT 59936",47.6030,-114.3832,3.7,2449,park|point_of_interest,OPERATIONAL,2
place_0211,Lake McDonald Lodge,"288 Lake McDonald Lodge, MT 59921",47.8593,-114.4199,4.9,4755,lodging|point_of_interest,OPERATIONAL,1
place_0212,Avalanche Lake Trailhead,"Going-to-the-Sun Rd, MT 59936",47.5757,-114.3532,4.4,2031,trailhead|natural_feature,OPERATIONAL,0
place_0213,Logan Pass,"Going-to-the-Sun Rd, MT 59468",47.2705,-114.4765,3.6,3423,park|natural_feature,OPERATIONAL,4
place_0214,Two Medicine,"Two Medicine Rd, East Glacier Park, MT 59434",47.4807,-114.4756,4.4,3330,park|natural_feature,OPERATIONAL,1
place_0215,Kootenai Creek Trailhead,"Kootenai Creek Rd, Stevensville, MT 59870",47.1708,-113.8583,4.7,3821,trailhead|natural_feature,OPERATIONAL,0
place_0216,Bowman Lake,"Bowman Lake Rd, Polebridge, MT 59928",47.9379,-113.7599,4.7,2612,natural_feature|point_of_interest,OPERATIONAL,4
place_0217,Rising Sun,"Going-to-the-Sun Rd, St Mary, MT 59417",47.0720,-113.7059,4.7,1293,park|point_of_interest,OPERATIONAL,3
place_0218,Polebridge Mercantile,"265 Polebridge Loop, Polebridge, MT 59928",47.5364,-113.6914,4.5,2729,store|point_of_interest,OPERATIONAL,0
