id,account_id,type,status,amount,currency,native_amount,native_currency,description,created_at
txn-228,acct-eth-001,buy,completed,0.01000000,ETH,34.00,USD,Small self purchase,2026-05-01T19:39:53Z
txn-229,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-07-11T04:38:02Z
txn-230,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-01-13T15:26:09Z
txn-231,acct-usd-001,deposit,completed,42.15,USD,42.15,USD,Converted small crypto gift to USD,2026-03-05T22:02:33Z
txn-232,acct-btc-001,send,completed,0.00220000,BTC,143.00,USD,Val - just because,2026-06-07T10:45:56Z
txn-233,acct-eth-001,buy,completed,0.01000000,ETH,34.00,USD,Small self purchase,2026-03-14T23:12:38Z
txn-234,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-05-13T04:43:24Z
txn-235,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-05-12T05:29:04Z
txn-236,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-03-25T03:30:09Z
txn-237,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-06-04T16:18:11Z
txn-238,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-04-11T18:45:04Z
txn-239,acct-usd-001,deposit,completed,42.15,USD,42.15,USD,Converted small crypto gift to USD,2026-03-14T16:17:30Z
txn-240,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-01-04T21:51:29Z
txn-241,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-03-21T09:37:45Z
txn-242,acct-eth-001,buy,completed,0.01000000,ETH,34.00,USD,Small self purchase,2026-07-03T05:24:05Z
txn-243,acct-usd-001,deposit,completed,42.15,USD,42.15,USD,Converted small crypto gift to USD,2026-03-04T09:18:39Z
txn-244,acct-btc-001,send,completed,0.00220000,BTC,143.00,USD,Val - just because,2026-08-09T00:18:53Z
txn-245,acct-eth-001,send,completed,0.05500000,ETH,187.00,USD,Milestone gift from Val (Match Day anniversary),2026-01-07T23:39:45Z
txn-246,acct-eth-001,send,completed,0.05500000,ETH,187.00,USD,Milestone gift from Val (Match Day anniversary),2026-02-21T14:24:53Z
txn-247,acct-eth-001,buy,completed,0.01000000,ETH,34.00,USD,Small self purchase,2026-01-06T05:15:50Z
txn-248,acct-usd-001,deposit,completed,42.15,USD,42.15,USD,Converted small crypto gift to USD,2026-06-01T15:38:30Z
txn-249,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-07-15T13:31:58Z
txn-250,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-03-18T01:30:17Z
txn-251,acct-btc-001,send,completed,0.00220000,BTC,143.00,USD,Val - just because,2026-02-02T12:09:16Z
txn-252,acct-eth-001,buy,completed,0.01000000,ETH,34.00,USD,Small self purchase,2026-06-10T18:44:44Z
txn-253,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-05-05T12:23:05Z
txn-254,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-05-19T02:34:33Z
txn-255,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-06-27T10:25:58Z
txn-256,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-03-04T10:02:57Z
txn-257,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-03-27T23:23:06Z
txn-258,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-06-22T04:10:57Z
txn-259,acct-usd-001,deposit,completed,42.15,USD,42.15,USD,Converted small crypto gift to USD,2026-02-28T04:30:31Z
txn-260,acct-btc-001,buy,completed,0.00050000,BTC,32.50,USD,Small self purchase,2026-03-17T09:48:35Z
txn-261,acct-eth-001,send,completed,0.05500000,ETH,187.00,USD,Milestone gift from Val (Match Day anniversary),2026-02-03T21:39:05Z
txn-262,acct-btc-001,send,completed,0.00200000,BTC,130.00,USD,Birthday crypto gift from Val,2026-02-17T01:52:35Z
