id,name,primary,type,currency_code,currency_name,balance_amount,native_balance_amount,native_currency,created_at,updated_at
acct-btc-001-x171,BTC Wallet-x171,true,fiat,USD,US Dollar,42.15,42.15,USD,2025-06-22T12:06:58Z,2026-11-15T21:31:43Z
acct-btc-001-x172,USD Wallet-x172,true,fiat,USD,US Dollar,42.15,42.15,USD,2025-08-27T14:35:15Z,2026-11-15T20:00:36Z
acct-usd-001-x173,USD Wallet-x173,false,wallet,ETH,Ethereum,0.05500000,187.00,USD,2025-07-27T02:02:30Z,2026-11-16T09:33:45Z
acct-eth-001-x174,BTC Wallet-x174,true,fiat,USD,US Dollar,42.15,42.15,USD,2025-06-11T12:15:42Z,2026-11-15T15:07:17Z
acct-usd-001-x175,USD Wallet-x175,true,fiat,USD,US Dollar,42.15,42.15,USD,2025-09-20T05:30:47Z,2026-11-15T16:09:10Z
acct-eth-001-x176,BTC Wallet-x176,false,wallet,ETH,Ethereum,0.05500000,187.00,USD,2025-10-01T08:26:17Z,2026-11-16T06:32:26Z
acct-eth-001-x177,USD Wallet-x177,false,wallet,ETH,Ethereum,0.05500000,187.00,USD,2025-10-20T13:25:04Z,2026-11-15T16:24:07Z
acct-usd-001-x178,USD Wallet-x178,false,wallet,BTC,Bitcoin,0.00420000,273.00,USD,2025-11-13T01:12:33Z,2026-11-16T06:37:41Z
acct-usd-001-x179,ETH Wallet-x179,false,wallet,BTC,Bitcoin,0.00420000,273.00,USD,2025-11-27T03:06:49Z,2026-11-16T04:49:36Z
acct-btc-001-x180,ETH Wallet-x180,false,wallet,ETH,Ethereum,0.05500000,187.00,USD,2025-12-14T05:10:44Z,2026-11-16T04:28:57Z
acct-eth-001-x181,USD Wallet-x181,false,wallet,ETH,Ethereum,0.05500000,187.00,USD,2025-12-01T03:11:03Z,2026-11-15T22:19:31Z
acct-eth-001-x182,ETH Wallet-x182,false,wallet,BTC,Bitcoin,0.00420000,273.00,USD,2025-07-24T22:39:33Z,2026-11-15T16:21:22Z
acct-btc-001-x183,ETH Wallet-x183,false,wallet,BTC,Bitcoin,0.00420000,273.00,USD,2025-08-18T01:55:28Z,2026-11-16T10:03:52Z
acct-eth-001-x184,BTC Wallet-x184,false,wallet,BTC,Bitcoin,0.00420000,273.00,USD,2025-10-17T15:05:31Z,2026-11-15T22:35:26Z
acct-usd-001-x185,USD Wallet-x185,true,fiat,USD,US Dollar,42.15,42.15,USD,2025-11-21T23:31:03Z,2026-11-15T23:15:29Z
acct-eth-001-x186,USD Wallet-x186,true,fiat,USD,US Dollar,42.15,42.15,USD,2025-06-21T23:48:34Z,2026-11-16T03:51:33Z
acct-usd-001-x187,ETH Wallet-x187,true,fiat,USD,US Dollar,42.15,42.15,USD,2025-07-26T05:19:37Z,2026-11-16T10:22:27Z
acct-eth-001-x188,BTC Wallet-x188,true,fiat,USD,US Dollar,42.15,42.15,USD,2025-07-28T12:18:37Z,2026-11-16T07:25:05Z
acct-btc-001-x189,ETH Wallet-x189,false,wallet,ETH,Ethereum,0.05500000,187.00,USD,2025-12-11T15:57:28Z,2026-11-16T03:38:23Z
acct-btc-001-x190,ETH Wallet-x190,false,wallet,ETH,Ethereum,0.05500000,187.00,USD,2025-07-15T11:50:09Z,2026-11-15T17:39:23Z
acct-btc-001-x191,ETH Wallet-x191,true,fiat,USD,US Dollar,42.15,42.15,USD,2025-08-12T19:19:01Z,2026-11-15T15:29:57Z
acct-eth-001-x192,ETH Wallet-x192,false,wallet,ETH,Ethereum,0.05500000,187.00,USD,2025-10-24T12:37:35Z,2026-11-15T19:29:44Z
acct-usd-001-x193,USD Wallet-x193,false,wallet,ETH,Ethereum,0.05500000,187.00,USD,2025-07-23T20:13:10Z,2026-11-16T02:45:44Z
acct-usd-001-x194,ETH Wallet-x194,false,wallet,BTC,Bitcoin,0.00420000,273.00,USD,2025-11-02T02:02:07Z,2026-11-15T14:15:50Z
acct-eth-001-x195,USD Wallet-x195,false,wallet,BTC,Bitcoin,0.00420000,273.00,USD,2025-11-05T08:11:04Z,2026-11-15T23:21:34Z
acct-usd-001-x196,BTC Wallet-x196,true,fiat,USD,US Dollar,42.15,42.15,USD,2025-08-09T14:04:20Z,2026-11-15T17:12:14Z
acct-btc-001-x197,ETH Wallet-x197,true,fiat,USD,US Dollar,42.15,42.15,USD,2025-11-11T21:07:30Z,2026-11-16T03:04:13Z
acct-eth-001-x198,ETH Wallet-x198,false,wallet,BTC,Bitcoin,0.00420000,273.00,USD,2025-11-14T09:00:45Z,2026-11-16T11:00:48Z
acct-usd-001-x199,ETH Wallet-x199,true,fiat,USD,US Dollar,42.15,42.15,USD,2025-08-10T11:12:03Z,2026-11-15T23:48:31Z
acct-usd-001-x200,USD Wallet-x200,true,fiat,USD,US Dollar,42.15,42.15,USD,2025-12-01T06:19:11Z,2026-11-15T19:28:37Z
acct-eth-001-x201,BTC Wallet-x201,false,wallet,BTC,Bitcoin,0.00420000,273.00,USD,2025-11-01T00:28:09Z,2026-11-16T00:29:00Z
acct-btc-001-x202,ETH Wallet-x202,false,wallet,ETH,Ethereum,0.05500000,187.00,USD,2025-10-02T07:34:46Z,2026-11-16T01:45:45Z
acct-eth-001-x203,USD Wallet-x203,true,fiat,USD,US Dollar,42.15,42.15,USD,2025-07-08T10:07:40Z,2026-11-16T06:49:43Z
acct-eth-001-x204,BTC Wallet-x204,false,wallet,ETH,Ethereum,0.05500000,187.00,USD,2025-12-11T12:37:01Z,2026-11-15T15:57:21Z
