page_id,property_name,property_type,value
pg_q_0124,Domain Weight %,number,15
pg_q_0125,Category,select,tendon
pg_q_0125,Module,select,M3
pg_q_0125,Correct,checkbox,false
pg_q_0125,Difficulty,select,hard
pg_q_0125,Time Seconds,number,65
pg_q_0125,Domain Weight %,number,15
pg_q_0126,Category,select,tendon
pg_q_0126,Module,select,M3
pg_q_0126,Correct,checkbox,false
pg_q_0126,Difficulty,select,hard
pg_q_0126,Time Seconds,number,119
pg_q_0126,Domain Weight %,number,15
pg_q_0127,Category,select,tendon
pg_q_0127,Module,select,M3
pg_q_0127,Correct,checkbox,false
pg_q_0127,Difficulty,select,easy
pg_q_0127,Time Seconds,number,186
pg_q_0127,Domain Weight %,number,15
pg_q_0128,Category,select,tendon
pg_q_0128,Module,select,M3
pg_q_0128,Correct,checkbox,false
pg_q_0128,Difficulty,select,easy
pg_q_0128,Time Seconds,number,109
pg_q_0128,Domain Weight %,number,15
pg_q_0129,Category,select,tendon
pg_q_0129,Module,select,M3
pg_q_0129,Correct,checkbox,false
pg_q_0129,Difficulty,select,medium
pg_q_0129,Time Seconds,number,155
pg_q_0129,Domain Weight %,number,15
pg_q_0130,Category,select,fractures
pg_q_0130,Module,select,M4
pg_q_0130,Correct,checkbox,true
pg_q_0130,Difficulty,select,medium
pg_q_0130,Time Seconds,number,120
pg_q_0130,Domain Weight %,number,12
pg_q_0131,Category,select,fractures
pg_q_0131,Module,select,M4
pg_q_0131,Correct,checkbox,true
pg_q_0131,Difficulty,select,hard
pg_q_0131,Time Seconds,number,138
pg_q_0131,Domain Weight %,number,12
pg_q_0132,Category,select,fractures
pg_q_0132,Module,select,M4
pg_q_0132,Correct,checkbox,true
pg_q_0132,Difficulty,select,medium
pg_q_0132,Time Seconds,number,170
pg_q_0132,Domain Weight %,number,12
pg_q_0133,Category,select,fractures
pg_q_0133,Module,select,M4
pg_q_0133,Correct,checkbox,true
pg_q_0133,Difficulty,select,hard
pg_q_0133,Time Seconds,number,45
pg_q_0133,Domain Weight %,number,12
pg_q_0134,Category,select,fractures
pg_q_0134,Module,select,M4
pg_q_0134,Correct,checkbox,true
pg_q_0134,Difficulty,select,easy
pg_q_0134,Time Seconds,number,75
pg_q_0134,Domain Weight %,number,12
pg_q_0135,Category,select,fractures
pg_q_0135,Module,select,M4
pg_q_0135,Correct,checkbox,true
pg_q_0135,Difficulty,select,hard
pg_q_0135,Time Seconds,number,115
pg_q_0135,Domain Weight %,number,12
pg_q_0136,Category,select,fractures
pg_q_0136,Module,select,M4
pg_q_0136,Correct,checkbox,true
pg_q_0136,Difficulty,select,medium
pg_q_0136,Time Seconds,number,141
pg_q_0136,Domain Weight %,number,12
pg_q_0137,Category,select,fractures
pg_q_0137,Module,select,M4
pg_q_0137,Correct,checkbox,true
pg_q_0137,Difficulty,select,hard
pg_q_0137,Time Seconds,number,43
pg_q_0137,Domain Weight %,number,12
pg_q_0138,Category,select,fractures
pg_q_0138,Module,select,M4
pg_q_0138,Correct,checkbox,true
pg_q_0138,Difficulty,select,hard
pg_q_0138,Time Seconds,number,138
pg_q_0138,Domain Weight %,number,12
pg_q_0139,Category,select,fractures
pg_q_0139,Module,select,M4
pg_q_0139,Correct,checkbox,true
pg_q_0139,Difficulty,select,easy
pg_q_0139,Time Seconds,number,186
pg_q_0139,Domain Weight %,number,12
pg_q_0140,Category,select,fractures
pg_q_0140,Module,select,M4
pg_q_0140,Correct,checkbox,true
pg_q_0140,Difficulty,select,medium
pg_q_0140,Time Seconds,number,158
pg_q_0140,Domain Weight %,number,12
pg_q_0141,Category,select,fractures
pg_q_0141,Module,select,M4
pg_q_0141,Correct,checkbox,true
pg_q_0141,Difficulty,select,easy
pg_q_0141,Time Seconds,number,136
pg_q_0141,Domain Weight %,number,12
pg_q_0142,Category,select,fractures
pg_q_0142,Module,select,M4
pg_q_0142,Correct,checkbox,true
pg_q_0142,Difficulty,select,hard
pg_q_0142,Time Seconds,number,95
pg_q_0142,Domain Weight %,number,12
pg_q_0143,Category,select,fractures
pg_q_0143,Module,select,M4
pg_q_0143,Correct,checkbox,true
pg_q_0143,Difficulty,select,medium
pg_q_0143,Time Seconds,number,56
pg_q_0143,Domain Weight %,number,12
pg_q_0144,Category,select,fractures
pg_q_0144,Module,select,M4
pg_q_0144,Correct,checkbox,true
pg_q_0144,Difficulty,select,easy
pg_q_0144,Time Seconds,number,162
pg_q_0144,Domain Weight %,number,12
pg_q_0145,Category,select,fractures
pg_q_0145,Module,select,M4
pg_q_0145,Correct,checkbox,true
pg_q_0145,Difficulty,select,easy
pg_q_0145,Time Seconds,number,167
pg_q_0145,Domain Weight %,number,12
pg_q_0146,Category,select,fractures
pg_q_0146,Module,select,M4
pg_q_0146,Correct,checkbox,true
pg_q_0146,Difficulty,select,easy
pg_q_0146,Time Seconds,number,128
pg_q_0146,Domain Weight %,number,12
pg_q_0147,Category,select,fractures
pg_q_0147,Module,select,M4
pg_q_0147,Correct,checkbox,true
pg_q_0147,Difficulty,select,medium
pg_q_0147,Time Seconds,number,91
pg_q_0147,Domain Weight %,number,12
pg_q_0148,Category,select,fractures
pg_q_0148,Module,select,M4
pg_q_0148,Correct,checkbox,true
pg_q_0148,Difficulty,select,hard
pg_q_0148,Time Seconds,number,52
pg_q_0148,Domain Weight %,number,12
pg_q_0149,Category,select,fractures
pg_q_0149,Module,select,M4
pg_q_0149,Correct,checkbox,true
pg_q_0149,Difficulty,select,easy
pg_q_0149,Time Seconds,number,177
pg_q_0149,Domain Weight %,number,12
pg_q_0150,Category,select,fractures
pg_q_0150,Module,select,M4
pg_q_0150,Correct,checkbox,true
pg_q_0150,Difficulty,select,medium
pg_q_0150,Time Seconds,number,148
pg_q_0150,Domain Weight %,number,12
pg_q_0151,Category,select,fractures
pg_q_0151,Module,select,M4
pg_q_0151,Correct,checkbox,true
pg_q_0151,Difficulty,select,hard
pg_q_0151,Time Seconds,number,156
pg_q_0151,Domain Weight %,number,12
pg_q_0152,Category,select,fractures
pg_q_0152,Module,select,M4
pg_q_0152,Correct,checkbox,true
pg_q_0152,Difficulty,select,medium
pg_q_0152,Time Seconds,number,132
pg_q_0152,Domain Weight %,number,12
pg_q_0153,Category,select,fractures
pg_q_0153,Module,select,M4
pg_q_0153,Correct,checkbox,true
pg_q_0153,Difficulty,select,easy
pg_q_0153,Time Seconds,number,52
pg_q_0153,Domain Weight %,number,12
pg_q_0154,Category,select,fractures
pg_q_0154,Module,select,M4
pg_q_0154,Correct,checkbox,true
pg_q_0154,Difficulty,select,medium
pg_q_0154,Time Seconds,number,130
pg_q_0154,Domain Weight %,number,12
pg_q_0155,Category,select,fractures
pg_q_0155,Module,select,M4
pg_q_0155,Correct,checkbox,true
pg_q_0155,Difficulty,select,easy
pg_q_0155,Time Seconds,number,105
pg_q_0155,Domain Weight %,number,12
pg_q_0156,Category,select,fractures
pg_q_0156,Module,select,M4
pg_q_0156,Correct,checkbox,true
pg_q_0156,Difficulty,select,hard
pg_q_0156,Time Seconds,number,187
pg_q_0156,Domain Weight %,number,12
pg_q_0157,Category,select,fractures
pg_q_0157,Module,select,M4
pg_q_0157,Correct,checkbox,true
pg_q_0157,Difficulty,select,easy
pg_q_0157,Time Seconds,number,169
pg_q_0157,Domain Weight %,number,12
pg_q_0158,Category,select,fractures
pg_q_0158,Module,select,M4
pg_q_0158,Correct,checkbox,true
pg_q_0158,Difficulty,select,easy
pg_q_0158,Time Seconds,number,111
pg_q_0158,Domain Weight %,number,12
pg_q_0159,Category,select,fractures
pg_q_0159,Module,select,M4
pg_q_0159,Correct,checkbox,true
pg_q_0159,Difficulty,select,easy
pg_q_0159,Time Seconds,number,151
pg_q_0159,Domain Weight %,number,12
pg_q_0160,Category,select,fractures
pg_q_0160,Module,select,M4
pg_q_0160,Correct,checkbox,true
pg_q_0160,Difficulty,select,easy
pg_q_0160,Time Seconds,number,127
pg_q_0160,Domain Weight %,number,12
pg_q_0161,Category,select,fractures
pg_q_0161,Module,select,M4
pg_q_0161,Correct,checkbox,true
pg_q_0161,Difficulty,select,easy
pg_q_0161,Time Seconds,number,173
pg_q_0161,Domain Weight %,number,12
pg_q_0162,Category,select,fractures
pg_q_0162,Module,select,M4
pg_q_0162,Correct,checkbox,true
pg_q_0162,Difficulty,select,medium
pg_q_0162,Time Seconds,number,141
pg_q_0162,Domain Weight %,number,12
pg_q_0163,Category,select,fractures
pg_q_0163,Module,select,M4
pg_q_0163,Correct,checkbox,true
pg_q_0163,Difficulty,select,easy
pg_q_0163,Time Seconds,number,176
pg_q_0163,Domain Weight %,number,12
pg_q_0164,Category,select,fractures
pg_q_0164,Module,select,M4
pg_q_0164,Correct,checkbox,true
pg_q_0164,Difficulty,select,medium
pg_q_0164,Time Seconds,number,173
pg_q_0164,Domain Weight %,number,12
pg_q_0165,Category,select,fractures
pg_q_0165,Module,select,M4
pg_q_0165,Correct,checkbox,true
pg_q_0165,Difficulty,select,hard
pg_q_0165,Time Seconds,number,87
pg_q_0165,Domain Weight %,number,12
pg_q_0166,Category,select,fractures
pg_q_0166,Module,select,M4
pg_q_0166,Correct,checkbox,true
pg_q_0166,Difficulty,select,medium
pg_q_0166,Time Seconds,number,82
pg_q_0166,Domain Weight %,number,12
pg_q_0167,Category,select,fractures
pg_q_0167,Module,select,M4
pg_q_0167,Correct,checkbox,true
pg_q_0167,Difficulty,select,medium
pg_q_0167,Time Seconds,number,155
pg_q_0167,Domain Weight %,number,12
pg_q_0168,Category,select,fractures
pg_q_0168,Module,select,M4
pg_q_0168,Correct,checkbox,true
pg_q_0168,Difficulty,select,hard
pg_q_0168,Time Seconds,number,137
pg_q_0168,Domain Weight %,number,12
pg_q_0169,Category,select,fractures
pg_q_0169,Module,select,M4
pg_q_0169,Correct,checkbox,true
pg_q_0169,Difficulty,select,hard
pg_q_0169,Time Seconds,number,150
pg_q_0169,Domain Weight %,number,12
pg_q_0170,Category,select,fractures
pg_q_0170,Module,select,M4
pg_q_0170,Correct,checkbox,true
pg_q_0170,Difficulty,select,medium
pg_q_0170,Time Seconds,number,41
pg_q_0170,Domain Weight %,number,12
pg_q_0171,Category,select,fractures
pg_q_0171,Module,select,M4
pg_q_0171,Correct,checkbox,true
pg_q_0171,Difficulty,select,hard
pg_q_0171,Time Seconds,number,173
pg_q_0171,Domain Weight %,number,12
pg_q_0172,Category,select,fractures
pg_q_0172,Module,select,M4
pg_q_0172,Correct,checkbox,true
pg_q_0172,Difficulty,select,easy
pg_q_0172,Time Seconds,number,63
pg_q_0172,Domain Weight %,number,12
pg_q_0173,Category,select,fractures
pg_q_0173,Module,select,M4
pg_q_0173,Correct,checkbox,true
pg_q_0173,Difficulty,select,medium
pg_q_0173,Time Seconds,number,92
pg_q_0173,Domain Weight %,number,12
pg_q_0174,Category,select,fractures
pg_q_0174,Module,select,M4
pg_q_0174,Correct,checkbox,true
pg_q_0174,Difficulty,select,hard
pg_q_0174,Time Seconds,number,60
pg_q_0174,Domain Weight %,number,12
pg_q_0175,Category,select,fractures
pg_q_0175,Module,select,M4
pg_q_0175,Correct,checkbox,true
pg_q_0175,Difficulty,select,hard
pg_q_0175,Time Seconds,number,183
pg_q_0175,Domain Weight %,number,12
pg_q_0176,Category,select,fractures
pg_q_0176,Module,select,M4
pg_q_0176,Correct,checkbox,true
pg_q_0176,Difficulty,select,hard
pg_q_0176,Time Seconds,number,76
pg_q_0176,Domain Weight %,number,12
pg_q_0177,Category,select,fractures
pg_q_0177,Module,select,M4
pg_q_0177,Correct,checkbox,true
pg_q_0177,Difficulty,select,easy
pg_q_0177,Time Seconds,number,132
pg_q_0177,Domain Weight %,number,12
pg_q_0178,Category,select,fractures
pg_q_0178,Module,select,M4
pg_q_0178,Correct,checkbox,true
pg_q_0178,Difficulty,select,hard
pg_q_0178,Time Seconds,number,122
pg_q_0178,Domain Weight %,number,12
pg_q_0179,Category,select,fractures
pg_q_0179,Module,select,M4
pg_q_0179,Correct,checkbox,true
pg_q_0179,Difficulty,select,easy
pg_q_0179,Time Seconds,number,169
pg_q_0179,Domain Weight %,number,12
pg_q_0180,Category,select,fractures
pg_q_0180,Module,select,M4
pg_q_0180,Correct,checkbox,false
pg_q_0180,Difficulty,select,easy
pg_q_0180,Time Seconds,number,102
pg_q_0180,Domain Weight %,number,12
pg_q_0181,Category,select,fractures
pg_q_0181,Module,select,M4
pg_q_0181,Correct,checkbox,false
pg_q_0181,Difficulty,select,medium
pg_q_0181,Time Seconds,number,174
pg_q_0181,Domain Weight %,number,12
pg_q_0182,Category,select,fractures
pg_q_0182,Module,select,M4
pg_q_0182,Correct,checkbox,false
pg_q_0182,Difficulty,select,hard
pg_q_0182,Time Seconds,number,105
pg_q_0182,Domain Weight %,number,12
pg_q_0183,Category,select,fractures
pg_q_0183,Module,select,M4
pg_q_0183,Correct,checkbox,false
pg_q_0183,Difficulty,select,hard
pg_q_0183,Time Seconds,number,109
pg_q_0183,Domain Weight %,number,12
pg_q_0184,Category,select,fractures
pg_q_0184,Module,select,M4
pg_q_0184,Correct,checkbox,false
pg_q_0184,Difficulty,select,hard
pg_q_0184,Time Seconds,number,75
pg_q_0184,Domain Weight %,number,12
pg_q_0185,Category,select,fractures
pg_q_0185,Module,select,M4
pg_q_0185,Correct,checkbox,false
pg_q_0185,Difficulty,select,easy
pg_q_0185,Time Seconds,number,120
pg_q_0185,Domain Weight %,number,12
pg_q_0186,Category,select,fractures
pg_q_0186,Module,select,M4
pg_q_0186,Correct,checkbox,false
pg_q_0186,Difficulty,select,hard
pg_q_0186,Time Seconds,number,122
pg_q_0186,Domain Weight %,number,12
pg_q_0187,Category,select,fractures
pg_q_0187,Module,select,M4
pg_q_0187,Correct,checkbox,false
pg_q_0187,Difficulty,select,easy
pg_q_0187,Time Seconds,number,160
pg_q_0187,Domain Weight %,number,12
pg_q_0188,Category,select,fractures
pg_q_0188,Module,select,M4
pg_q_0188,Correct,checkbox,false
pg_q_0188,Difficulty,select,easy
pg_q_0188,Time Seconds,number,86
pg_q_0188,Domain Weight %,number,12
pg_q_0189,Category,select,fractures
pg_q_0189,Module,select,M4
pg_q_0189,Correct,checkbox,false
pg_q_0189,Difficulty,select,hard
pg_q_0189,Time Seconds,number,69
pg_q_0189,Domain Weight %,number,12
pg_q_0190,Category,select,fractures
pg_q_0190,Module,select,M4
pg_q_0190,Correct,checkbox,false
pg_q_0190,Difficulty,select,hard
pg_q_0190,Time Seconds,number,163
pg_q_0190,Domain Weight %,number,12
pg_q_0191,Category,select,fractures
pg_q_0191,Module,select,M4
pg_q_0191,Correct,checkbox,false
pg_q_0191,Difficulty,select,easy
pg_q_0191,Time Seconds,number,165
pg_q_0191,Domain Weight %,number,12
pg_q_0192,Category,select,fractures
pg_q_0192,Module,select,M4
pg_q_0192,Correct,checkbox,false
pg_q_0192,Difficulty,select,medium
pg_q_0192,Time Seconds,number,145
pg_q_0192,Domain Weight %,number,12
pg_q_0193,Category,select,fractures
pg_q_0193,Module,select,M4
pg_q_0193,Correct,checkbox,false
pg_q_0193,Difficulty,select,easy
pg_q_0193,Time Seconds,number,179
pg_q_0193,Domain Weight %,number,12
pg_q_0194,Category,select,fractures
pg_q_0194,Module,select,M4
pg_q_0194,Correct,checkbox,false
pg_q_0194,Difficulty,select,hard
pg_q_0194,Time Seconds,number,108
pg_q_0194,Domain Weight %,number,12
pg_q_0195,Category,select,arthritis
pg_q_0195,Module,select,M5
pg_q_0195,Correct,checkbox,true
pg_q_0195,Difficulty,select,medium
pg_q_0195,Time Seconds,number,89
pg_q_0195,Domain Weight %,number,10
pg_q_0196,Category,select,arthritis
pg_q_0196,Module,select,M5
pg_q_0196,Correct,checkbox,true
pg_q_0196,Difficulty,select,hard
pg_q_0196,Time Seconds,number,147
pg_q_0196,Domain Weight %,number,10
pg_q_0197,Category,select,arthritis
pg_q_0197,Module,select,M5
pg_q_0197,Correct,checkbox,true
pg_q_0197,Difficulty,select,easy
pg_q_0197,Time Seconds,number,46
pg_q_0197,Domain Weight %,number,10
pg_q_0198,Category,select,arthritis
pg_q_0198,Module,select,M5
pg_q_0198,Correct,checkbox,true
pg_q_0198,Difficulty,select,medium
pg_q_0198,Time Seconds,number,126
pg_q_0198,Domain Weight %,number,10
pg_q_0199,Category,select,arthritis
pg_q_0199,Module,select,M5
pg_q_0199,Correct,checkbox,true
pg_q_0199,Difficulty,select,easy
pg_q_0199,Time Seconds,number,183
pg_q_0199,Domain Weight %,number,10
pg_q_0200,Category,select,arthritis
pg_q_0200,Module,select,M5
pg_q_0200,Correct,checkbox,true
pg_q_0200,Difficulty,select,hard
pg_q_0200,Time Seconds,number,75
pg_q_0200,Domain Weight %,number,10
pg_q_0201,Category,select,arthritis
pg_q_0201,Module,select,M5
pg_q_0201,Correct,checkbox,true
pg_q_0201,Difficulty,select,medium
pg_q_0201,Time Seconds,number,140
pg_q_0201,Domain Weight %,number,10
pg_q_0202,Category,select,arthritis
pg_q_0202,Module,select,M5
pg_q_0202,Correct,checkbox,true
pg_q_0202,Difficulty,select,easy
pg_q_0202,Time Seconds,number,109
pg_q_0202,Domain Weight %,number,10
pg_q_0203,Category,select,arthritis
pg_q_0203,Module,select,M5
pg_q_0203,Correct,checkbox,true
pg_q_0203,Difficulty,select,hard
pg_q_0203,Time Seconds,number,66
pg_q_0203,Domain Weight %,number,10
pg_q_0204,Category,select,arthritis
pg_q_0204,Module,select,M5
pg_q_0204,Correct,checkbox,true
pg_q_0204,Difficulty,select,hard
pg_q_0204,Time Seconds,number,95
pg_q_0204,Domain Weight %,number,10
pg_q_0205,Category,select,arthritis
pg_q_0205,Module,select,M5
pg_q_0205,Correct,checkbox,true
pg_q_0205,Difficulty,select,easy
pg_q_0205,Time Seconds,number,131
pg_q_0205,Domain Weight %,number,10
pg_q_0206,Category,select,arthritis
pg_q_0206,Module,select,M5
pg_q_0206,Correct,checkbox,true
pg_q_0206,Difficulty,select,easy
pg_q_0206,Time Seconds,number,61
pg_q_0206,Domain Weight %,number,10
pg_q_0207,Category,select,arthritis
pg_q_0207,Module,select,M5
pg_q_0207,Correct,checkbox,true
pg_q_0207,Difficulty,select,easy
pg_q_0207,Time Seconds,number,174
pg_q_0207,Domain Weight %,number,10
pg_q_0208,Category,select,arthritis
pg_q_0208,Module,select,M5
pg_q_0208,Correct,checkbox,true
pg_q_0208,Difficulty,select,easy
pg_q_0208,Time Seconds,number,146
pg_q_0208,Domain Weight %,number,10
pg_q_0209,Category,select,arthritis
pg_q_0209,Module,select,M5
pg_q_0209,Correct,checkbox,true
pg_q_0209,Difficulty,select,hard
pg_q_0209,Time Seconds,number,126
pg_q_0209,Domain Weight %,number,10
pg_q_0210,Category,select,arthritis
pg_q_0210,Module,select,M5
pg_q_0210,Correct,checkbox,true
pg_q_0210,Difficulty,select,easy
pg_q_0210,Time Seconds,number,167
pg_q_0210,Domain Weight %,number,10
pg_q_0211,Category,select,arthritis
pg_q_0211,Module,select,M5
pg_q_0211,Correct,checkbox,true
pg_q_0211,Difficulty,select,easy
pg_q_0211,Time Seconds,number,126
pg_q_0211,Domain Weight %,number,10
pg_q_0212,Category,select,arthritis
pg_q_0212,Module,select,M5
pg_q_0212,Correct,checkbox,true
pg_q_0212,Difficulty,select,medium
pg_q_0212,Time Seconds,number,73
pg_q_0212,Domain Weight %,number,10
pg_q_0213,Category,select,arthritis
pg_q_0213,Module,select,M5
pg_q_0213,Correct,checkbox,true
pg_q_0213,Difficulty,select,hard
pg_q_0213,Time Seconds,number,142
pg_q_0213,Domain Weight %,number,10
pg_q_0214,Category,select,arthritis
pg_q_0214,Module,select,M5
pg_q_0214,Correct,checkbox,true
pg_q_0214,Difficulty,select,hard
pg_q_0214,Time Seconds,number,41
pg_q_0214,Domain Weight %,number,10
pg_q_0215,Category,select,arthritis
pg_q_0215,Module,select,M5
pg_q_0215,Correct,checkbox,true
pg_q_0215,Difficulty,select,hard
pg_q_0215,Time Seconds,number,128
pg_q_0215,Domain Weight %,number,10
pg_q_0216,Category,select,arthritis
pg_q_0216,Module,select,M5
pg_q_0216,Correct,checkbox,true
pg_q_0216,Difficulty,select,easy
pg_q_0216,Time Seconds,number,184
pg_q_0216,Domain Weight %,number,10
pg_q_0217,Category,select,arthritis
pg_q_0217,Module,select,M5
pg_q_0217,Correct,checkbox,true
pg_q_0217,Difficulty,select,medium
pg_q_0217,Time Seconds,number,162
pg_q_0217,Domain Weight %,number,10
pg_q_0218,Category,select,arthritis
pg_q_0218,Module,select,M5
pg_q_0218,Correct,checkbox,true
pg_q_0218,Difficulty,select,medium
pg_q_0218,Time Seconds,number,102
pg_q_0218,Domain Weight %,number,10
pg_q_0219,Category,select,arthritis
pg_q_0219,Module,select,M5
pg_q_0219,Correct,checkbox,true
pg_q_0219,Difficulty,select,easy
pg_q_0219,Time Seconds,number,133
pg_q_0219,Domain Weight %,number,10
pg_q_0220,Category,select,arthritis
pg_q_0220,Module,select,M5
pg_q_0220,Correct,checkbox,true
pg_q_0220,Difficulty,select,hard
pg_q_0220,Time Seconds,number,170
pg_q_0220,Domain Weight %,number,10
pg_q_0221,Category,select,arthritis
pg_q_0221,Module,select,M5
pg_q_0221,Correct,checkbox,true
pg_q_0221,Difficulty,select,hard
pg_q_0221,Time Seconds,number,183
pg_q_0221,Domain Weight %,number,10
pg_q_0222,Category,select,arthritis
pg_q_0222,Module,select,M5
pg_q_0222,Correct,checkbox,true
pg_q_0222,Difficulty,select,hard
pg_q_0222,Time Seconds,number,109
pg_q_0222,Domain Weight %,number,10
pg_q_0223,Category,select,arthritis
pg_q_0223,Module,select,M5
pg_q_0223,Correct,checkbox,true
pg_q_0223,Difficulty,select,hard
pg_q_0223,Time Seconds,number,39
pg_q_0223,Domain Weight %,number,10
pg_q_0224,Category,select,arthritis
pg_q_0224,Module,select,M5
pg_q_0224,Correct,checkbox,true
pg_q_0224,Difficulty,select,hard
pg_q_0224,Time Seconds,number,151
pg_q_0224,Domain Weight %,number,10
pg_q_0225,Category,select,arthritis
pg_q_0225,Module,select,M5
pg_q_0225,Correct,checkbox,true
pg_q_0225,Difficulty,select,medium
pg_q_0225,Time Seconds,number,70
pg_q_0225,Domain Weight %,number,10
pg_q_0226,Category,select,arthritis
pg_q_0226,Module,select,M5
pg_q_0226,Correct,checkbox,true
pg_q_0226,Difficulty,select,medium
pg_q_0226,Time Seconds,number,175
pg_q_0226,Domain Weight %,number,10
pg_q_0227,Category,select,arthritis
pg_q_0227,Module,select,M5
pg_q_0227,Correct,checkbox,true
pg_q_0227,Difficulty,select,hard
pg_q_0227,Time Seconds,number,147
pg_q_0227,Domain Weight %,number,10
pg_q_0228,Category,select,arthritis
pg_q_0228,Module,select,M5
pg_q_0228,Correct,checkbox,true
pg_q_0228,Difficulty,select,hard
pg_q_0228,Time Seconds,number,164
pg_q_0228,Domain Weight %,number,10
pg_q_0229,Category,select,arthritis
pg_q_0229,Module,select,M5
pg_q_0229,Correct,checkbox,true
pg_q_0229,Difficulty,select,medium
pg_q_0229,Time Seconds,number,94
pg_q_0229,Domain Weight %,number,10
pg_q_0230,Category,select,arthritis
pg_q_0230,Module,select,M5
pg_q_0230,Correct,checkbox,true
pg_q_0230,Difficulty,select,hard
pg_q_0230,Time Seconds,number,61
pg_q_0230,Domain Weight %,number,10
pg_q_0231,Category,select,arthritis
pg_q_0231,Module,select,M5
pg_q_0231,Correct,checkbox,true
pg_q_0231,Difficulty,select,easy
pg_q_0231,Time Seconds,number,109
pg_q_0231,Domain Weight %,number,10
pg_q_0232,Category,select,arthritis
pg_q_0232,Module,select,M5
pg_q_0232,Correct,checkbox,true
pg_q_0232,Difficulty,select,hard
pg_q_0232,Time Seconds,number,116
pg_q_0232,Domain Weight %,number,10
pg_q_0233,Category,select,arthritis
pg_q_0233,Module,select,M5
pg_q_0233,Correct,checkbox,true
pg_q_0233,Difficulty,select,easy
pg_q_0233,Time Seconds,number,47
pg_q_0233,Domain Weight %,number,10
pg_q_0234,Category,select,arthritis
pg_q_0234,Module,select,M5
pg_q_0234,Correct,checkbox,true
pg_q_0234,Difficulty,select,medium
pg_q_0234,Time Seconds,number,143
pg_q_0234,Domain Weight %,number,10
pg_q_0235,Category,select,arthritis
pg_q_0235,Module,select,M5
pg_q_0235,Correct,checkbox,false
pg_q_0235,Difficulty,select,hard
pg_q_0235,Time Seconds,number,97
pg_q_0235,Domain Weight %,number,10
pg_q_0236,Category,select,arthritis
pg_q_0236,Module,select,M5
pg_q_0236,Correct,checkbox,false
pg_q_0236,Difficulty,select,easy
pg_q_0236,Time Seconds,number,126
pg_q_0236,Domain Weight %,number,10
pg_q_0237,Category,select,arthritis
pg_q_0237,Module,select,M5
pg_q_0237,Correct,checkbox,false
pg_q_0237,Difficulty,select,easy
pg_q_0237,Time Seconds,number,40
pg_q_0237,Domain Weight %,number,10
pg_q_0238,Category,select,arthritis
pg_q_0238,Module,select,M5
pg_q_0238,Correct,checkbox,false
pg_q_0238,Difficulty,select,hard
pg_q_0238,Time Seconds,number,113
pg_q_0238,Domain Weight %,number,10
pg_q_0239,Category,select,arthritis
pg_q_0239,Module,select,M5
pg_q_0239,Correct,checkbox,false
pg_q_0239,Difficulty,select,easy
pg_q_0239,Time Seconds,number,96
pg_q_0239,Domain Weight %,number,10
pg_q_0240,Category,select,arthritis
pg_q_0240,Module,select,M5
pg_q_0240,Correct,checkbox,false
pg_q_0240,Difficulty,select,easy
pg_q_0240,Time Seconds,number,78
pg_q_0240,Domain Weight %,number,10
pg_q_0241,Category,select,arthritis
pg_q_0241,Module,select,M5
pg_q_0241,Correct,checkbox,false
pg_q_0241,Difficulty,select,medium
pg_q_0241,Time Seconds,number,182
pg_q_0241,Domain Weight %,number,10
pg_q_0242,Category,select,arthritis
pg_q_0242,Module,select,M5
pg_q_0242,Correct,checkbox,false
pg_q_0242,Difficulty,select,easy
pg_q_0242,Time Seconds,number,64
pg_q_0242,Domain Weight %,number,10
pg_q_0243,Category,select,arthritis
pg_q_0243,Module,select,M5
pg_q_0243,Correct,checkbox,false
pg_q_0243,Difficulty,select,medium
pg_q_0243,Time Seconds,number,157
pg_q_0243,Domain Weight %,number,10
pg_q_0244,Category,select,arthritis
pg_q_0244,Module,select,M5
pg_q_0244,Correct,checkbox,false
pg_q_0244,Difficulty,select,hard
pg_q_0244,Time Seconds,number,47
pg_q_0244,Domain Weight %,number,10
pg_q_0245,Category,select,arthritis
pg_q_0245,Module,select,M5
pg_q_0245,Correct,checkbox,false
pg_q_0245,Difficulty,select,hard
pg_q_0245,Time Seconds,number,165
pg_q_0245,Domain Weight %,number,10
pg_q_0246,Category,select,arthritis
pg_q_0246,Module,select,M5
pg_q_0246,Correct,checkbox,false
pg_q_0246,Difficulty,select,easy
pg_q_0246,Time Seconds,number,98
pg_q_0246,Domain Weight %,number,10
pg_q_0247,Category,select,arthritis
pg_q_0247,Module,select,M5
pg_q_0247,Correct,checkbox,false
pg_q_0247,Difficulty,select,medium
pg_q_0247,Time Seconds,number,187
pg_q_0247,Domain Weight %,number,10
pg_q_0248,Category,select,arthritis
pg_q_0248,Module,select,M5
pg_q_0248,Correct,checkbox,false
pg_q_0248,Difficulty,select,hard
pg_q_0248,Time Seconds,number,68
pg_q_0248,Domain Weight %,number,10
pg_q_0249,Category,select,wounds
pg_q_0249,Module,select,M6
pg_q_0249,Correct,checkbox,true
pg_q_0249,Difficulty,select,hard
pg_q_0249,Time Seconds,number,182
pg_q_0249,Domain Weight %,number,8
pg_q_0250,Category,select,wounds
pg_q_0250,Module,select,M6
pg_q_0250,Correct,checkbox,true
pg_q_0250,Difficulty,select,easy
pg_q_0250,Time Seconds,number,171
pg_q_0250,Domain Weight %,number,8
pg_q_0251,Category,select,wounds
pg_q_0251,Module,select,M6
pg_q_0251,Correct,checkbox,true
