food_id,food_name,brand,serving_size,serving_unit,calories,total_fat_g,saturated_fat_g,cholesterol_mg,sodium_mg,total_carbs_g,dietary_fiber_g,sugars_g,protein_g,potassium_mg,is_verified
250,Brown Rice 249,,1,cup,401,9.7,6.6,119,345,35.6,3.6,6.0,26.8,452,true
251,Corn Tortilla 250,,4,piece,160,14.3,3.9,24,429,41.4,5.6,12.7,26.7,412,true
252,Avocado 251,La Costena,1,cup,91,19.9,4.5,115,316,16.8,7.3,10.2,31.7,252,false
253,Tamales 252,,4,piece,87,12.8,6.0,83,25,33.6,0.7,5.4,7.6,135,true
254,Cafe de Olla 253,Homemade,1,oz,187,2.6,4.6,101,282,11.5,5.5,0.6,23.2,75,true
255,Mole Negro 254,,1,oz,90,4.8,3.6,34,260,21.1,1.0,0.1,11.5,288,false
256,Nopales 255,Homemade,1,cup,115,6.3,3.6,110,146,21.4,7.4,12.2,34.8,380,false
257,Brown Rice 256,Aurora Organics,2,piece,96,18.8,0.3,63,636,12.4,3.2,12.3,17.2,64,false
258,Grilled Chicken Breast 257,Homemade,4,bowl,98,14.4,1.5,22,460,8.0,1.9,1.7,13.5,118,false
259,Corn Tortilla 258,Homemade,2,piece,72,20.7,7.9,3,495,36.7,7.8,16.5,1.4,235,false
260,Avocado 259,Homemade,1,bowl,366,4.2,3.4,82,372,17.4,5.1,12.4,18.3,262,true
261,Nopales 260,Homemade,2,piece,260,15.8,6.2,90,629,32.2,4.2,6.9,15.2,499,false
262,Avocado 261,Homemade,1,cup,240,3.2,4.8,16,103,14.6,4.5,16.5,17.9,20,true
263,Cafe de Olla 262,La Costena,4,cup,468,17.5,4.6,37,271,38.5,2.4,5.4,15.9,60,true
264,Queso Fresco 263,,2,oz,223,11.6,0.1,38,39,41.2,5.1,17.8,21.4,293,false
265,Cafe de Olla 264,La Costena,2,piece,427,2.8,4.1,4,401,1.7,2.7,9.2,25.7,378,true
266,Mole Negro 265,La Costena,2,cup,365,21.8,0.2,25,237,1.4,4.0,5.5,17.5,333,false
267,Salsa Verde 266,Aurora Organics,4,cup,383,16.8,2.4,51,180,44.9,2.8,4.4,5.7,272,true
268,Carnitas 267,Homemade,1,cup,124,20.2,3.7,91,11,33.3,0.7,8.8,27.7,419,true
269,Queso Fresco 268,La Costena,1,bowl,250,0.4,1.2,110,162,19.4,8.9,17.3,4.7,48,false
270,Nopales 269,Aurora Organics,1,oz,286,2.7,4.1,26,175,21.2,3.9,11.4,26.1,308,true
271,Black Beans 270,Aurora Organics,4,oz,228,20.3,7.4,26,307,1.5,6.3,14.5,8.5,234,true
272,Nopales 271,Aurora Organics,2,bowl,460,20.2,7.5,28,184,18.0,1.8,8.1,13.4,421,true
273,Pozole 272,Aurora Organics,1,piece,278,20.9,2.3,114,571,16.7,0.3,8.2,25.9,378,false
274,Avocado 273,,2,oz,370,6.4,0.9,6,206,18.3,2.0,15.1,5.1,432,false
275,Nopales 87,,4,cup,294,5.4,7.1,86,408,28.2,2.1,0.9,15.3,427,false
276,Mole Negro 138,,1,oz,65,4.8,2.3,91,557,41.3,3.4,2.0,15.4,172,false
277,Cafe de Olla 196,,1,oz,298,20.6,2.5,92,680,11.3,7.7,15.2,10.7,454,false
278,Greek Yogurt 211,Homemade,4,oz,233,19.2,3.1,18,463,44.0,6.8,1.4,5.1,466,true
279,Mole Negro 115,,1,piece,241,12.4,0.3,44,35,29.5,1.0,5.6,4.7,224,true
280,Pozole 272,Aurora Organics,1,piece,278,20.9,2.3,114,571,16.7,0.3,8.2,25.9,378,false
281,Mole Negro 107,,1,bowl,448,16.1,1.0,61,182,35.0,0.2,13.5,14.1,407,false
282,Queso Fresco 263,,2,oz,223,11.6,0.1,38,39,41.2,5.1,17.8,21.4,293,false
283,Cafe de Olla 205,La Costena,1,bowl,158,7.4,1.6,49,107,33.0,2.4,14.4,17.6,186,true
284,Cafe de Olla 29,La Costena,2,piece,212,6.6,5.0,42,277,10.0,4.1,0.7,24.9,87,false
285,Salsa Verde 266,Aurora Organics,4,cup,383,16.8,2.4,51,180,44.9,2.8,4.4,5.7,272,true
286,Nopales 180,La Costena,4,oz,288,7.4,7.2,72,115,41.7,0.4,17.0,26.5,455,true
287,Carnitas 134,Aurora Organics,2,oz,249,21.0,5.0,79,364,28.8,7.9,8.6,12.6,236,false
288,Mole Negro 265,La Costena,2,cup,365,21.8,0.2,25,237,1.4,4.0,5.5,17.5,333,false
289,Mole Negro 247,,1,cup,78,17.1,1.8,61,633,33.8,8.6,3.4,5.8,479,true
290,Mole Negro 78,Aurora Organics,4,piece,247,10.0,6.3,98,429,1.0,7.6,2.2,22.7,158,true
291,Mole Negro 56,Aurora Organics,2,piece,207,20.5,8.0,64,148,39.3,6.4,16.7,16.4,389,false
292,Oatmeal (cooked) 231,,4,oz,254,7.7,4.5,111,261,32.7,0.9,13.4,25.6,159,true
293,Black Beans 191,La Costena,4,cup,349,1.9,1.3,58,443,32.1,1.2,14.1,6.8,378,true
294,Cafe de Olla 163,Aurora Organics,2,oz,126,3.1,4.2,114,180,37.0,6.3,11.2,11.5,331,false
295,Queso Fresco 216,,4,oz,410,7.7,2.9,40,360,34.2,0.1,1.5,28.9,244,false
