food_id,food_name,brand,serving_size,serving_unit,calories,total_fat_g,saturated_fat_g,cholesterol_mg,sodium_mg,total_carbs_g,dietary_fiber_g,sugars_g,protein_g,potassium_mg,is_verified
food_0335,Food 335,,2 serving,serving,221,26,14,11,113,43,8,3,31,399,true
food_0336,Food 336,,3 serving,serving,445,9,1,14,849,25,4,20,35,133,true
food_0337,Food 337,,1 serving,serving,291,12,4,78,250,28,9,16,22,162,true
food_0338,Food 338,,3 serving,serving,464,11,13,95,347,17,9,0,43,281,true
food_0339,Food 339,,3 serving,serving,571,27,15,90,874,15,10,26,9,417,true
food_0340,Food 340,,2 serving,serving,539,28,4,44,557,24,7,22,32,194,true
food_0341,Food 341,,1 serving,serving,213,26,13,70,516,58,5,2,36,422,true
food_0342,Food 342,,1 serving,serving,143,7,4,62,872,14,9,16,31,167,true
food_0343,Food 343,,2 serving,serving,564,20,5,54,1058,29,3,14,36,186,true
food_0344,Food 344,,1 serving,serving,434,25,5,81,1116,79,10,20,6,260,true
food_0345,Food 345,,3 serving,serving,418,2,14,91,492,12,8,19,18,91,true
food_0346,Food 346,,3 serving,serving,223,30,9,15,645,12,8,19,26,264,true
food_0347,Food 347,,3 serving,serving,220,28,9,90,1093,10,1,22,17,283,true
food_0348,Food 348,,2 serving,serving,102,30,5,16,140,59,6,7,17,482,true
food_0349,Food 349,,2 serving,serving,497,4,7,11,423,16,10,11,49,68,true
food_0350,Food 350,,1 serving,serving,467,12,3,32,985,69,6,1,39,165,true
food_0351,Food 351,,1 serving,serving,347,4,11,46,727,29,10,20,25,178,true
food_0352,Food 352,,3 serving,serving,387,7,10,9,923,49,2,4,6,224,true
food_0353,Food 353,,2 serving,serving,486,5,12,29,382,36,5,29,8,423,true
food_0354,Food 354,,3 serving,serving,153,15,5,4,586,72,2,7,20,387,true
food_0355,Food 355,,3 serving,serving,587,6,10,87,212,14,10,27,32,89,true
food_0356,Food 356,,3 serving,serving,340,28,14,95,343,29,3,6,50,448,true
food_0357,Food 357,,3 serving,serving,163,5,5,52,1028,44,8,1,22,247,true
food_0358,Food 358,,1 serving,serving,156,10,8,17,622,67,7,1,36,390,true
food_0359,Food 359,,3 serving,serving,472,21,6,95,184,74,10,3,21,61,true
food_0360,Food 360,,3 serving,serving,144,12,10,100,278,58,1,18,16,440,true
food_0361,Food 361,,2 serving,serving,154,3,6,20,319,29,1,17,35,294,true
food_0362,Food 362,,1 serving,serving,174,27,1,81,491,80,6,4,25,57,true
food_0363,Food 363,,2 serving,serving,439,25,3,33,375,59,8,19,11,144,true
food_0364,Food 364,,2 serving,serving,201,7,1,44,1068,79,6,3,14,395,true
food_0365,Food 365,,2 serving,serving,220,3,11,88,421,57,10,26,41,149,true
food_0366,Food 366,,3 serving,serving,524,12,12,29,688,74,7,9,50,375,true
food_0367,Food 367,,3 serving,serving,466,6,3,80,380,71,8,5,10,215,true
food_0368,Food 368,,3 serving,serving,172,16,12,17,1158,59,0,10,9,384,true
food_0369,Food 369,,3 serving,serving,329,27,8,74,838,12,8,4,35,443,true
food_0370,Food 370,,2 serving,serving,145,25,8,78,721,20,1,20,43,230,true
food_0371,Food 371,,3 serving,serving,467,14,5,69,566,43,7,0,35,154,true
food_0372,Food 372,,3 serving,serving,541,29,6,32,640,34,6,20,43,265,true
food_0373,Food 373,,3 serving,serving,392,4,13,43,276,60,6,0,19,343,true
food_0374,Food 374,,3 serving,serving,447,16,10,20,1000,80,10,2,47,126,true
food_0375,Food 375,,1 serving,serving,137,23,3,76,872,25,3,1,42,240,true
food_0376,Food 376,,3 serving,serving,497,20,12,64,169,53,9,22,36,212,true
food_0377,Food 377,,1 serving,serving,320,7,15,21,695,45,6,13,15,202,true
food_0378,Food 378,,1 serving,serving,108,18,11,5,607,63,10,12,50,300,true
food_0379,Food 379,,1 serving,serving,483,4,4,79,908,37,1,16,42,440,true
food_0380,Food 380,,2 serving,serving,464,9,11,6,197,29,5,21,38,350,true
food_0381,Food 381,,2 serving,serving,366,7,12,85,312,18,2,12,39,313,true
food_0382,Food 382,,2 serving,serving,217,17,4,14,620,65,3,17,14,305,true
food_0383,Food 383,,3 serving,serving,413,12,14,23,706,20,9,26,15,105,true
food_0384,Food 384,,3 serving,serving,236,20,5,90,61,56,2,8,33,369,true
food_0385,Food 385,,1 serving,serving,594,3,8,17,833,48,9,21,35,343,true
food_0386,Food 386,,2 serving,serving,223,2,10,33,309,16,10,21,6,491,true
food_0387,Food 387,,3 serving,serving,585,4,14,90,571,25,4,20,10,391,true
food_0388,Food 388,,1 serving,serving,547,11,13,19,449,48,8,0,28,230,true
food_0389,Food 389,,3 serving,serving,100,19,1,12,289,20,5,14,20,495,true
food_0390,Food 390,,2 serving,serving,279,22,12,15,868,24,1,28,46,460,true
food_0391,Food 391,,1 serving,serving,527,2,6,25,774,59,1,6,35,474,true
food_0392,Food 392,,1 serving,serving,143,28,6,82,828,21,6,30,32,303,true
food_0393,Food 393,,3 serving,serving,119,13,10,55,1082,63,2,17,45,422,true
food_0394,Food 394,,1 serving,serving,404,10,5,97,1043,13,8,4,33,172,true
food_0395,Food 395,,2 serving,serving,465,7,5,59,963,40,3,11,34,222,true
food_0396,Food 396,,2 serving,serving,176,25,11,49,674,34,0,18,20,113,true
food_0397,Food 397,,1 serving,serving,265,12,6,10,1013,44,9,16,32,217,true
food_0398,Food 398,,2 serving,serving,576,29,2,93,721,32,6,4,35,332,true
food_0399,Food 399,,3 serving,serving,251,2,5,95,829,12,10,12,6,112,true
food_0400,Food 400,,1 serving,serving,506,25,6,87,237,64,10,0,35,62,true
food_0401,Food 401,,2 serving,serving,241,18,9,63,385,29,4,0,21,129,true
food_0402,Food 402,,3 serving,serving,123,12,13,68,404,11,6,5,49,251,true
food_0403,Food 403,,2 serving,serving,200,14,14,80,1137,14,8,29,50,107,true
food_0404,Food 404,,1 serving,serving,350,11,9,54,115,27,1,29,19,460,true
food_0405,Food 405,,2 serving,serving,211,5,8,71,210,61,8,26,33,289,true
food_0406,Food 406,,3 serving,serving,189,26,8,94,719,61,1,1,24,303,true
food_0407,Food 407,,1 serving,serving,332,13,8,79,603,14,1,5,5,492,true
food_0408,Food 408,,2 serving,serving,302,21,14,80,201,20,6,9,9,160,true
food_0409,Food 409,,1 serving,serving,447,10,10,12,433,26,5,30,20,155,true
food_0410,Food 410,,3 serving,serving,186,26,12,17,911,16,2,8,49,131,true
food_0411,Food 411,,1 serving,serving,515,15,1,32,855,37,8,12,35,352,true
food_0412,Food 412,,1 serving,serving,259,4,10,60,553,69,8,13,25,81,true
food_0413,Food 413,,1 serving,serving,406,3,5,72,1080,10,4,5,41,482,true
food_0414,Food 414,,1 serving,serving,366,17,6,46,1061,14,9,19,44,191,true
food_0415,Food 415,,2 serving,serving,233,23,10,51,928,11,4,22,31,492,true
food_0416,Food 416,,1 serving,serving,378,27,5,81,1194,19,7,11,13,292,true
food_0417,Food 417,,1 serving,serving,188,11,6,64,573,69,3,16,32,130,true
food_0418,Food 418,,1 serving,serving,587,14,9,43,623,22,7,22,11,492,true
food_0419,Food 419,,3 serving,serving,264,17,0,22,1088,30,2,6,27,453,true
food_0420,Food 420,,3 serving,serving,233,22,9,36,757,73,2,27,26,347,true
food_0421,Food 421,,3 serving,serving,415,15,10,21,1061,60,5,25,8,165,true
food_0422,Food 422,,3 serving,serving,222,26,2,66,712,48,6,30,29,145,true
food_0423,Food 423,,1 serving,serving,572,3,5,34,1119,14,6,20,42,174,true
food_0424,Food 424,,3 serving,serving,235,11,15,82,857,40,3,25,18,67,true
food_0425,Food 425,,3 serving,serving,400,19,10,64,877,77,8,3,5,174,true
food_0426,Food 426,,3 serving,serving,464,24,9,80,1083,73,5,13,5,423,true
food_0427,Food 427,,2 serving,serving,164,2,3,44,1053,42,1,2,13,156,true
food_0428,Food 428,,1 serving,serving,242,21,0,52,333,24,5,17,5,261,true
food_0429,Food 429,,2 serving,serving,434,27,6,29,155,33,5,0,31,154,true
food_0430,Food 430,,1 serving,serving,177,9,6,29,749,76,8,7,8,456,true
food_0431,Food 431,,1 serving,serving,479,7,5,37,560,21,2,20,16,297,true
food_0432,Food 432,,3 serving,serving,402,12,12,97,270,68,2,16,34,147,true
food_0433,Food 433,,2 serving,serving,525,6,4,34,1075,72,6,18,21,425,true
food_0434,Food 434,,2 serving,serving,230,18,14,26,1141,46,5,9,46,261,true
food_0435,Food 435,,3 serving,serving,226,10,13,58,1017,52,2,20,5,50,true
food_0436,Food 436,,3 serving,serving,268,28,13,38,710,45,9,26,42,340,true
food_0437,Food 437,,3 serving,serving,358,5,12,47,495,68,5,28,28,307,true
food_0438,Food 438,,2 serving,serving,385,6,3,96,957,33,6,23,10,350,true
food_0439,Food 439,,3 serving,serving,451,14,8,16,910,79,7,9,41,228,true
food_0440,Food 440,,1 serving,serving,535,24,9,61,362,15,3,4,11,408,true
food_0441,Food 441,,3 serving,serving,507,8,5,22,971,13,2,29,18,414,true
food_0442,Food 442,,2 serving,serving,226,16,7,60,1158,77,4,0,9,268,true
food_0443,Food 443,,2 serving,serving,538,30,12,99,597,62,1,2,23,466,true
food_0444,Food 444,,1 serving,serving,549,4,3,74,91,64,10,17,16,138,true
food_0445,Food 445,,3 serving,serving,425,19,4,79,345,19,9,0,27,454,true
food_0446,Food 446,,2 serving,serving,377,25,0,91,1095,46,0,28,21,148,true
food_0447,Food 447,,2 serving,serving,392,25,15,70,900,29,4,14,7,222,true
food_0448,Food 448,,2 serving,serving,544,16,9,15,1097,21,8,12,43,179,true
food_0449,Food 449,,1 serving,serving,409,25,15,76,468,23,5,2,50,409,true
food_0450,Food 450,,1 serving,serving,253,2,12,23,661,33,9,24,11,276,true
food_0451,Food 451,,1 serving,serving,515,13,7,97,1055,14,4,1,32,298,true
food_0452,Food 452,,3 serving,serving,216,29,14,70,80,58,3,15,42,80,true
food_0453,Food 453,,3 serving,serving,225,6,13,100,217,16,7,25,49,216,true
food_0454,Food 454,,3 serving,serving,360,2,11,62,167,31,6,15,32,469,true
food_0455,Food 455,,2 serving,serving,551,10,12,46,1138,29,1,13,43,438,true
food_0456,Food 456,,3 serving,serving,588,19,3,96,238,69,8,17,30,62,true
food_0457,Food 457,,1 serving,serving,565,14,5,74,322,38,8,14,16,311,true
food_0458,Food 458,,2 serving,serving,527,14,12,31,509,74,10,28,7,127,true
food_0459,Food 459,,3 serving,serving,214,22,5,75,910,61,3,29,28,124,true
food_0460,Food 460,,1 serving,serving,224,16,3,35,597,76,10,14,28,72,true
food_0461,Food 461,,3 serving,serving,504,22,14,50,1140,73,0,9,12,422,true
food_0462,Food 462,,1 serving,serving,156,11,7,3,76,60,9,17,43,431,true
food_0463,Food 463,,3 serving,serving,380,20,9,56,709,80,0,6,37,108,true
food_0464,Food 464,,3 serving,serving,290,29,9,49,1097,72,1,4,13,268,true
food_0465,Food 465,,1 serving,serving,227,7,4,71,324,59,7,22,8,174,true
food_0466,Food 466,,1 serving,serving,199,24,14,10,141,13,10,26,37,387,true
food_0467,Food 467,,1 serving,serving,120,6,7,79,519,78,4,14,33,154,true
food_0468,Food 468,,2 serving,serving,103,18,14,93,581,53,0,6,10,378,true
food_0469,Food 469,,1 serving,serving,513,21,13,93,701,53,3,18,28,268,true
food_0470,Food 470,,2 serving,serving,384,16,8,42,829,57,10,4,29,434,true
food_0471,Food 471,,1 serving,serving,270,18,8,48,663,71,4,22,14,219,true
food_0472,Food 472,,2 serving,serving,211,4,8,84,360,70,10,14,26,298,true
food_0473,Food 473,,3 serving,serving,319,25,9,33,113,16,0,13,5,100,true
food_0474,Food 474,,1 serving,serving,198,8,15,44,1177,16,3,10,6,406,true
food_0475,Food 475,,3 serving,serving,233,9,1,28,1131,62,5,20,38,99,true
food_0476,Food 476,,1 serving,serving,569,5,2,85,747,71,5,3,28,143,true
food_0477,Food 477,,3 serving,serving,511,30,0,26,119,25,6,4,6,380,true
food_0478,Food 478,,1 serving,serving,215,14,7,96,284,44,2,15,12,299,true
food_0479,Food 479,,3 serving,serving,236,5,3,60,70,56,2,29,50,401,true
food_0480,Food 480,,1 serving,serving,395,10,5,50,1172,72,9,12,7,458,true
food_0481,Food 481,,1 serving,serving,523,30,5,56,1193,77,7,29,37,371,true
food_0482,Food 482,,2 serving,serving,490,30,5,84,1159,12,10,23,10,186,true
food_0483,Food 483,,2 serving,serving,566,25,13,67,863,17,1,16,32,224,true
food_0484,Food 484,,3 serving,serving,577,12,15,8,55,27,9,11,47,440,true
food_0485,Food 485,,2 serving,serving,501,7,4,85,610,55,9,24,34,96,true
food_0486,Food 486,,1 serving,serving,151,2,5,61,1040,32,1,29,45,170,true
food_0487,Food 487,,3 serving,serving,341,6,8,99,741,80,10,18,36,445,true
food_0488,Food 488,,2 serving,serving,445,10,8,91,509,59,3,25,19,279,true
food_0489,Food 489,,1 serving,serving,535,26,11,4,90,62,7,5,13,55,true
food_0490,Food 490,,1 serving,serving,119,3,2,33,349,30,3,28,37,363,true
food_0491,Food 491,,1 serving,serving,189,25,8,42,360,61,5,8,43,337,true
food_0492,Food 492,,2 serving,serving,115,9,3,4,808,15,5,20,12,125,true
food_0493,Food 493,,3 serving,serving,246,3,12,86,167,25,4,2,37,243,true
food_0494,Food 494,,3 serving,serving,238,18,5,81,1057,58,10,14,11,452,true
food_0495,Food 495,,2 serving,serving,427,9,0,97,982,59,9,23,37,63,true
food_0496,Food 496,,3 serving,serving,329,30,6,58,408,54,2,13,10,163,true
food_0497,Food 497,,2 serving,serving,547,8,2,59,1076,17,9,20,22,125,true
food_0498,Food 498,,2 serving,serving,323,11,10,87,918,70,1,15,16,104,true
food_0499,Food 499,,2 serving,serving,449,2,14,48,77,48,0,30,44,328,true
food_0500,Food 500,,2 serving,serving,464,8,3,15,275,15,0,23,18,102,true
food_0501,Food 501,,3 serving,serving,528,19,1,37,126,59,10,24,31,186,true
food_0502,Food 502,,3 serving,serving,492,26,0,64,59,66,7,20,8,176,true
food_0503,Food 503,,2 serving,serving,199,19,11,50,324,32,2,14,35,223,true
food_0504,Food 504,,3 serving,serving,265,7,8,35,868,31,0,27,46,334,true
food_0505,Food 505,,2 serving,serving,555,8,4,60,506,55,10,23,44,111,true
food_0506,Food 506,,2 serving,serving,372,7,7,91,808,34,1,15,24,159,true
food_0507,Food 507,,3 serving,serving,104,29,15,34,647,64,0,7,29,469,true
food_0508,Food 508,,1 serving,serving,496,11,0,99,1058,78,6,13,47,357,true
food_0509,Food 509,,3 serving,serving,402,22,0,100,322,46,9,17,50,85,true
food_0510,Food 510,,3 serving,serving,214,17,7,6,887,16,6,24,6,242,true
food_0511,Food 511,,3 serving,serving,402,3,3,91,174,33,4,12,42,213,true
food_0512,Food 512,,3 serving,serving,325,30,7,12,485,65,10,22,16,92,true
food_0513,Food 513,,2 serving,serving,426,4,4,54,683,78,9,28,42,170,true
food_0514,Food 514,,2 serving,serving,111,10,8,32,854,48,3,2,8,117,true
food_0515,Food 515,,2 serving,serving,294,12,10,62,349,58,10,17,45,373,true
food_0516,Food 516,,2 serving,serving,530,14,8,69,286,57,1,18,30,483,true
food_0517,Food 517,,3 serving,serving,551,20,5,36,975,57,10,9,21,190,true
food_0518,Food 518,,1 serving,serving,590,15,1,48,869,71,10,16,47,93,true
food_0519,Food 519,,1 serving,serving,180,27,11,74,428,80,2,2,45,470,true
food_0520,Food 520,,3 serving,serving,533,17,13,49,924,76,7,8,32,454,true
food_0521,Food 521,,2 serving,serving,209,26,0,17,993,41,0,12,23,242,true
food_0522,Food 522,,1 serving,serving,354,26,15,24,253,44,2,15,30,109,true
food_0523,Food 523,,1 serving,serving,487,18,0,88,378,70,0,28,22,324,true
food_0524,Food 524,,2 serving,serving,547,6,0,3,435,50,4,7,40,391,true
food_0525,Food 525,,3 serving,serving,347,9,7,49,445,20,9,28,23,170,true
food_0526,Food 526,,1 serving,serving,509,7,5,66,139,71,7,5,23,354,true
food_0527,Food 527,,1 serving,serving,380,10,1,47,477,18,0,26,8,384,true
food_0528,Food 528,,2 serving,serving,536,22,3,17,559,21,5,8,12,152,true
food_0529,Food 529,,1 serving,serving,431,24,2,73,448,42,5,25,44,138,true
