entry_id,date,meal,food_id,food_name,brand,serving_size,serving_unit,servings,calories,total_fat_g,saturated_fat_g,cholesterol_mg,sodium_mg,total_carbs_g,dietary_fiber_g,sugars_g,protein_g
mde_0225,2026-05-27,Lunch,food_003,Greek Salad,,1 serving,serving,1,152,16,7,21,458,14,2,23,23
mde_0226,2026-05-27,Dinner,food_003,Greek Salad,,1 serving,serving,1,387,17,3,24,171,25,5,18,36
mde_0227,2026-05-27,Snacks,food_005,Baklava,,1 piece,piece,1,280,22,8,15,473,49,8,24,32
mde_0228,2026-05-28,Breakfast,food_005,Baklava,,1 piece,piece,1,479,24,5,19,805,14,2,10,30
mde_0229,2026-05-28,Lunch,food_003,Greek Salad,,1 serving,serving,1,422,11,6,9,106,41,8,20,33
mde_0230,2026-05-28,Dinner,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,330,17,3,77,258,18,8,6,30
mde_0231,2026-05-28,Snacks,food_003,Greek Salad,,1 serving,serving,1,414,14,6,47,193,60,5,18,12
mde_0232,2026-05-29,Breakfast,food_003,Greek Salad,,1 serving,serving,1,293,14,1,46,70,29,6,1,6
mde_0233,2026-05-29,Lunch,food_005,Baklava,,1 piece,piece,1,489,19,12,25,347,51,0,19,18
mde_0234,2026-05-29,Dinner,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,370,2,4,23,381,12,7,13,21
mde_0235,2026-05-29,Snacks,food_004,Spanakopita,,1 piece,piece,1,187,13,7,61,112,58,8,11,5
mde_0236,2026-05-30,Breakfast,food_004,Spanakopita,,1 piece,piece,1,355,11,11,29,202,26,5,23,21
mde_0237,2026-05-30,Lunch,food_004,Spanakopita,,1 piece,piece,1,302,12,7,16,324,36,0,0,29
mde_0238,2026-05-30,Dinner,food_003,Greek Salad,,1 serving,serving,1,170,3,10,63,784,56,5,21,26
mde_0239,2026-05-30,Snacks,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,497,19,12,38,575,16,1,1,18
mde_0240,2026-05-31,Breakfast,food_005,Baklava,,1 piece,piece,1,302,18,5,18,523,13,8,5,38
mde_0241,2026-05-31,Lunch,food_004,Spanakopita,,1 piece,piece,1,495,16,11,43,576,58,0,9,5
mde_0242,2026-05-31,Dinner,food_003,Greek Salad,,1 serving,serving,1,382,10,11,60,617,13,7,18,35
mde_0243,2026-05-31,Snacks,food_005,Baklava,,1 piece,piece,1,405,8,12,11,533,13,0,2,38
mde_0244,2026-06-01,Breakfast,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,463,22,12,9,461,28,7,14,6
mde_0245,2026-06-01,Lunch,food_005,Baklava,,1 piece,piece,1,490,16,11,76,439,34,5,11,5
mde_0246,2026-06-01,Dinner,food_003,Greek Salad,,1 serving,serving,1,181,22,11,14,627,26,8,2,11
mde_0247,2026-06-01,Snacks,food_003,Greek Salad,,1 serving,serving,1,321,11,9,20,850,12,0,23,15
mde_0248,2026-06-02,Breakfast,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,348,4,11,2,411,24,5,11,23
mde_0249,2026-06-02,Lunch,food_003,Greek Salad,,1 serving,serving,1,289,18,11,19,716,53,5,22,24
mde_0250,2026-06-02,Dinner,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,406,17,6,41,437,30,1,21,21
mde_0251,2026-06-02,Snacks,food_004,Spanakopita,,1 piece,piece,1,259,21,2,38,863,11,2,25,25
mde_0252,2026-06-03,Breakfast,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,256,20,10,59,56,53,1,13,23
mde_0253,2026-06-03,Lunch,food_003,Greek Salad,,1 serving,serving,1,454,8,0,3,874,52,1,15,36
mde_0254,2026-06-03,Dinner,food_003,Greek Salad,,1 serving,serving,1,168,12,6,64,171,58,7,11,5
mde_0255,2026-06-03,Snacks,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,467,16,1,55,665,24,7,9,7
mde_0256,2026-06-04,Breakfast,food_004,Spanakopita,,1 piece,piece,1,420,2,8,33,373,11,6,1,29
mde_0257,2026-06-04,Lunch,food_005,Baklava,,1 piece,piece,1,367,20,9,14,335,28,6,4,27
mde_0258,2026-06-04,Dinner,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,415,21,6,12,584,30,8,6,29
mde_0259,2026-06-04,Snacks,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,420,8,7,35,53,56,3,3,23
mde_0260,2026-06-05,Breakfast,food_004,Spanakopita,,1 piece,piece,1,157,16,10,25,605,12,0,6,5
mde_0261,2026-06-05,Lunch,food_003,Greek Salad,,1 serving,serving,1,156,18,8,21,246,47,6,16,11
mde_0262,2026-06-05,Dinner,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,348,8,3,32,709,45,8,2,16
mde_0263,2026-06-05,Snacks,food_003,Greek Salad,,1 serving,serving,1,169,2,10,29,758,56,6,9,16
mde_0264,2026-06-06,Breakfast,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,263,21,2,47,128,28,3,7,35
mde_0265,2026-06-06,Lunch,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,328,21,11,64,323,38,2,13,32
mde_0266,2026-06-06,Dinner,food_005,Baklava,,1 piece,piece,1,452,21,8,64,672,56,2,2,11
mde_0267,2026-06-06,Snacks,food_003,Greek Salad,,1 serving,serving,1,408,5,3,15,547,59,2,21,38
mde_0268,2026-06-07,Breakfast,food_005,Baklava,,1 piece,piece,1,327,8,12,41,397,15,0,17,9
mde_0269,2026-06-07,Lunch,food_003,Greek Salad,,1 serving,serving,1,274,8,6,57,805,25,8,13,28
mde_0270,2026-06-07,Dinner,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,191,22,1,70,177,56,1,17,14
mde_0271,2026-06-07,Snacks,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,221,18,4,41,632,24,6,24,24
mde_0272,2026-06-08,Breakfast,food_003,Greek Salad,,1 serving,serving,1,273,21,10,4,767,10,6,5,34
mde_0273,2026-06-08,Lunch,food_003,Greek Salad,,1 serving,serving,1,414,5,9,46,669,32,4,3,8
mde_0274,2026-06-08,Dinner,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,394,10,8,47,301,17,2,6,6
mde_0275,2026-06-08,Snacks,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,391,15,6,57,629,13,2,14,26
mde_0276,2026-06-09,Breakfast,food_005,Baklava,,1 piece,piece,1,434,17,10,13,154,56,8,25,23
mde_0277,2026-06-09,Lunch,food_004,Spanakopita,,1 piece,piece,1,327,23,10,34,735,36,6,21,30
mde_0278,2026-06-09,Dinner,food_004,Spanakopita,,1 piece,piece,1,316,23,4,7,615,41,1,11,37
mde_0279,2026-06-09,Snacks,food_003,Greek Salad,,1 serving,serving,1,232,25,2,49,337,14,6,16,18
mde_0280,2026-06-10,Breakfast,food_003,Greek Salad,,1 serving,serving,1,321,18,1,0,384,21,4,11,37
mde_0281,2026-06-10,Lunch,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,382,17,9,2,789,30,8,7,28
mde_0282,2026-06-10,Dinner,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,316,11,2,38,457,51,5,19,18
mde_0283,2026-06-10,Snacks,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,255,13,10,72,534,16,4,2,32
mde_0284,2026-06-11,Breakfast,food_005,Baklava,,1 piece,piece,1,229,4,12,55,829,23,0,21,16
mde_0285,2026-06-11,Lunch,food_004,Spanakopita,,1 piece,piece,1,155,22,10,56,532,14,7,11,14
mde_0286,2026-06-11,Dinner,food_003,Greek Salad,,1 serving,serving,1,197,6,5,16,59,54,1,20,11
mde_0287,2026-06-11,Snacks,food_004,Spanakopita,,1 piece,piece,1,417,19,10,72,252,17,3,13,10
mde_0288,2026-06-12,Breakfast,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,221,16,10,42,436,21,2,7,19
mde_0289,2026-06-12,Lunch,food_005,Baklava,,1 piece,piece,1,390,21,6,14,355,16,6,6,25
mde_0290,2026-06-12,Dinner,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,223,18,9,7,641,24,6,6,31
mde_0291,2026-06-12,Snacks,food_003,Greek Salad,,1 serving,serving,1,288,7,8,4,819,22,6,4,25
mde_0292,2026-06-13,Breakfast,food_004,Spanakopita,,1 piece,piece,1,284,6,2,3,894,43,6,4,30
mde_0293,2026-06-13,Lunch,food_004,Spanakopita,,1 piece,piece,1,152,8,8,61,808,28,0,1,30
mde_0294,2026-06-13,Dinner,food_004,Spanakopita,,1 piece,piece,1,467,7,2,46,895,58,1,15,12
mde_0295,2026-06-13,Snacks,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,254,24,0,73,710,44,4,20,10
mde_0296,2026-06-14,Breakfast,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,495,22,4,63,489,39,6,5,32
mde_0297,2026-06-14,Lunch,food_005,Baklava,,1 piece,piece,1,216,9,3,19,546,36,5,10,22
mde_0298,2026-06-14,Dinner,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,435,10,8,76,450,35,1,8,22
mde_0299,2026-06-14,Snacks,food_003,Greek Salad,,1 serving,serving,1,176,24,1,27,675,17,2,17,18
mde_0300,2026-06-15,Breakfast,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,373,11,8,74,151,59,1,18,18
mde_0301,2026-06-15,Lunch,food_005,Baklava,,1 piece,piece,1,484,24,0,12,440,48,1,17,14
mde_0302,2026-06-15,Dinner,food_003,Greek Salad,,1 serving,serving,1,206,15,5,34,288,54,1,2,17
mde_0303,2026-06-15,Snacks,food_004,Spanakopita,,1 piece,piece,1,293,3,11,35,204,41,3,24,34
mde_0304,2026-06-16,Breakfast,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,261,7,12,48,626,12,4,13,25
mde_0305,2026-06-16,Lunch,food_004,Spanakopita,,1 piece,piece,1,156,5,0,79,250,22,7,15,31
mde_0306,2026-06-16,Dinner,food_003,Greek Salad,,1 serving,serving,1,250,5,7,15,426,35,6,7,29
mde_0307,2026-06-16,Snacks,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,435,11,8,65,171,15,2,16,40
mde_0308,2026-06-17,Breakfast,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,338,9,11,32,512,42,8,7,17
mde_0309,2026-06-17,Lunch,food_005,Baklava,,1 piece,piece,1,322,23,10,0,517,57,3,17,31
mde_0310,2026-06-17,Dinner,food_003,Greek Salad,,1 serving,serving,1,189,7,1,38,148,31,3,15,20
mde_0311,2026-06-17,Snacks,food_003,Greek Salad,,1 serving,serving,1,333,15,8,56,456,31,0,12,36
mde_0312,2026-06-18,Breakfast,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,164,20,3,72,346,31,7,7,28
mde_0313,2026-06-18,Lunch,food_004,Spanakopita,,1 piece,piece,1,418,17,4,48,690,28,5,24,34
mde_0314,2026-06-18,Dinner,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,313,16,10,36,155,55,7,1,13
mde_0315,2026-06-18,Snacks,food_005,Baklava,,1 piece,piece,1,447,21,7,47,728,15,0,17,32
mde_0316,2026-06-19,Breakfast,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,368,16,6,43,164,34,1,5,21
mde_0317,2026-06-19,Lunch,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,314,24,7,20,506,39,7,9,13
mde_0318,2026-06-19,Dinner,food_004,Spanakopita,,1 piece,piece,1,432,9,10,65,207,15,0,1,6
mde_0319,2026-06-19,Snacks,food_004,Spanakopita,,1 piece,piece,1,297,19,10,65,785,54,4,15,28
mde_0320,2026-06-20,Breakfast,food_003,Greek Salad,,1 serving,serving,1,300,22,4,41,549,37,6,19,35
mde_0321,2026-06-20,Lunch,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,379,25,2,21,127,44,7,23,24
mde_0322,2026-06-20,Dinner,food_003,Greek Salad,,1 serving,serving,1,442,22,1,51,96,44,6,5,28
mde_0323,2026-06-20,Snacks,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,258,21,2,29,737,40,3,9,14
mde_0324,2026-06-21,Breakfast,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,384,8,8,9,116,56,6,24,7
mde_0325,2026-06-21,Lunch,food_003,Greek Salad,,1 serving,serving,1,168,4,9,77,242,13,8,15,20
mde_0326,2026-06-21,Dinner,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,419,17,12,10,738,24,6,13,36
mde_0327,2026-06-21,Snacks,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,200,5,5,77,717,54,4,20,39
mde_0328,2026-06-22,Breakfast,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,236,24,0,39,230,22,0,25,9
mde_0329,2026-06-22,Lunch,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,372,2,11,4,149,29,7,8,15
mde_0330,2026-06-22,Dinner,food_003,Greek Salad,,1 serving,serving,1,194,3,12,33,886,56,2,7,20
mde_0331,2026-06-22,Snacks,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,227,14,4,16,423,26,8,17,20
mde_0332,2026-06-23,Breakfast,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,214,4,1,5,149,42,2,20,28
mde_0333,2026-06-23,Lunch,food_005,Baklava,,1 piece,piece,1,157,5,0,67,409,60,6,11,39
mde_0334,2026-06-23,Dinner,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,496,9,11,53,742,19,7,5,22
mde_0335,2026-06-23,Snacks,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,293,2,2,60,587,10,6,20,13
mde_0336,2026-06-24,Breakfast,food_003,Greek Salad,,1 serving,serving,1,338,23,1,33,227,13,4,19,28
mde_0337,2026-06-24,Lunch,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,228,10,0,68,459,49,1,10,17
mde_0338,2026-06-24,Dinner,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,458,16,10,73,730,46,3,16,40
mde_0339,2026-06-24,Snacks,food_005,Baklava,,1 piece,piece,1,154,21,1,37,235,48,7,22,14
mde_0340,2026-06-25,Breakfast,food_005,Baklava,,1 piece,piece,1,205,5,2,78,317,50,6,16,34
mde_0341,2026-06-25,Lunch,food_004,Spanakopita,,1 piece,piece,1,298,9,7,10,432,52,7,13,17
mde_0342,2026-06-25,Dinner,food_004,Spanakopita,,1 piece,piece,1,470,6,7,57,588,12,3,16,37
mde_0343,2026-06-25,Snacks,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,305,18,7,74,650,35,5,24,39
mde_0344,2026-06-26,Breakfast,food_004,Spanakopita,,1 piece,piece,1,174,2,5,41,213,18,2,7,17
mde_0345,2026-06-26,Lunch,food_004,Spanakopita,,1 piece,piece,1,464,13,3,0,75,59,8,8,24
mde_0346,2026-06-26,Dinner,food_003,Greek Salad,,1 serving,serving,1,285,4,11,39,719,33,8,23,18
mde_0347,2026-06-26,Snacks,food_003,Greek Salad,,1 serving,serving,1,230,7,1,15,358,30,4,7,37
mde_0348,2026-06-27,Breakfast,food_005,Baklava,,1 piece,piece,1,461,9,9,64,508,25,2,17,36
mde_0349,2026-06-27,Lunch,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,378,16,2,63,346,50,1,1,30
mde_0350,2026-06-27,Dinner,food_004,Spanakopita,,1 piece,piece,1,367,14,11,7,872,15,1,0,11
mde_0351,2026-06-27,Snacks,food_005,Baklava,,1 piece,piece,1,282,7,9,61,734,45,7,16,6
mde_0352,2026-06-28,Breakfast,food_004,Spanakopita,,1 piece,piece,1,265,22,5,60,713,37,1,25,29
mde_0353,2026-06-28,Lunch,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,425,20,3,45,695,13,5,13,13
mde_0354,2026-06-28,Dinner,food_005,Baklava,,1 piece,piece,1,425,3,1,0,726,54,3,5,12
mde_0355,2026-06-28,Snacks,food_003,Greek Salad,,1 serving,serving,1,445,19,2,71,472,13,0,2,32
mde_0356,2026-06-29,Breakfast,food_004,Spanakopita,,1 piece,piece,1,399,25,3,7,379,57,3,18,39
mde_0357,2026-06-29,Lunch,food_004,Spanakopita,,1 piece,piece,1,346,2,3,20,469,28,0,18,13
mde_0358,2026-06-29,Dinner,food_004,Spanakopita,,1 piece,piece,1,300,23,11,40,592,19,1,25,38
mde_0359,2026-06-29,Snacks,food_003,Greek Salad,,1 serving,serving,1,325,25,4,33,572,23,6,14,38
mde_0360,2026-06-30,Breakfast,food_005,Baklava,,1 piece,piece,1,262,20,2,7,187,40,6,14,40
mde_0361,2026-06-30,Lunch,food_004,Spanakopita,,1 piece,piece,1,408,10,2,49,393,38,4,6,30
mde_0362,2026-06-30,Dinner,food_004,Spanakopita,,1 piece,piece,1,229,2,2,1,77,39,2,23,10
mde_0363,2026-06-30,Snacks,food_005,Baklava,,1 piece,piece,1,213,14,0,69,242,23,2,5,30
mde_0364,2026-07-01,Breakfast,food_005,Baklava,,1 piece,piece,1,403,14,3,55,315,24,6,0,11
mde_0365,2026-07-01,Lunch,food_003,Greek Salad,,1 serving,serving,1,284,13,3,62,729,37,7,12,25
mde_0366,2026-07-01,Dinner,food_004,Spanakopita,,1 piece,piece,1,469,19,1,22,630,10,4,6,31
mde_0367,2026-07-01,Snacks,food_005,Baklava,,1 piece,piece,1,351,22,0,74,178,57,1,24,10
mde_0368,2026-07-02,Breakfast,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,287,22,5,49,410,54,8,15,22
mde_0369,2026-07-02,Lunch,food_005,Baklava,,1 piece,piece,1,368,12,8,52,607,19,0,25,14
mde_0370,2026-07-02,Dinner,food_004,Spanakopita,,1 piece,piece,1,266,17,8,23,776,28,2,5,8
mde_0371,2026-07-02,Snacks,food_003,Greek Salad,,1 serving,serving,1,241,11,10,79,448,25,7,17,27
mde_0372,2026-07-03,Breakfast,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,253,5,4,56,509,25,5,6,27
mde_0373,2026-07-03,Lunch,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,282,4,3,44,319,38,2,7,12
mde_0374,2026-07-03,Dinner,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,473,4,9,54,434,32,7,6,26
mde_0375,2026-07-03,Snacks,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,442,10,6,80,827,42,8,0,15
mde_0376,2026-07-04,Breakfast,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,198,3,5,73,489,51,1,10,13
mde_0377,2026-07-04,Lunch,food_005,Baklava,,1 piece,piece,1,303,10,12,76,747,29,7,11,6
mde_0378,2026-07-04,Dinner,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,267,15,3,71,569,32,3,19,10
mde_0379,2026-07-04,Snacks,food_003,Greek Salad,,1 serving,serving,1,359,7,0,44,466,46,6,18,18
mde_0380,2026-07-05,Breakfast,food_005,Baklava,,1 piece,piece,1,256,18,11,50,123,42,3,17,40
mde_0381,2026-07-05,Lunch,food_005,Baklava,,1 piece,piece,1,172,14,1,17,108,45,5,10,37
mde_0382,2026-07-05,Dinner,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,258,7,1,63,521,34,2,0,27
mde_0383,2026-07-05,Snacks,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,441,2,1,20,298,13,3,12,33
mde_0384,2026-07-06,Breakfast,food_004,Spanakopita,,1 piece,piece,1,258,3,1,39,789,25,7,7,13
mde_0385,2026-07-06,Lunch,food_005,Baklava,,1 piece,piece,1,267,22,2,37,489,37,3,25,20
mde_0386,2026-07-06,Dinner,food_005,Baklava,,1 piece,piece,1,260,19,12,35,261,60,0,25,28
mde_0387,2026-07-06,Snacks,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,386,3,12,71,263,36,4,6,5
mde_0388,2026-07-07,Breakfast,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,431,8,11,65,326,40,4,7,6
mde_0389,2026-07-07,Lunch,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,497,6,11,49,703,17,4,9,14
mde_0390,2026-07-07,Dinner,food_005,Baklava,,1 piece,piece,1,190,15,7,13,363,53,5,12,37
mde_0391,2026-07-07,Snacks,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,319,9,3,74,833,51,7,11,5
mde_0392,2026-07-08,Breakfast,food_005,Baklava,,1 piece,piece,1,261,14,8,76,244,26,5,12,38
mde_0393,2026-07-08,Lunch,food_005,Baklava,,1 piece,piece,1,218,16,3,16,512,59,1,25,35
mde_0394,2026-07-08,Dinner,food_005,Baklava,,1 piece,piece,1,184,9,9,37,609,59,7,11,26
mde_0395,2026-07-08,Snacks,food_004,Spanakopita,,1 piece,piece,1,403,21,9,78,477,30,5,1,5
mde_0396,2026-07-09,Breakfast,food_004,Spanakopita,,1 piece,piece,1,328,6,3,44,808,58,7,1,18
mde_0397,2026-07-09,Lunch,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,258,18,5,41,817,28,3,23,32
mde_0398,2026-07-09,Dinner,food_005,Baklava,,1 piece,piece,1,415,7,5,4,815,21,0,19,10
mde_0399,2026-07-09,Snacks,food_004,Spanakopita,,1 piece,piece,1,238,13,0,39,370,18,6,21,22
mde_0400,2026-07-10,Breakfast,food_005,Baklava,,1 piece,piece,1,392,13,12,53,422,15,7,25,18
mde_0401,2026-07-10,Lunch,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,391,10,2,41,266,24,0,12,28
mde_0402,2026-07-10,Dinner,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,251,4,8,45,567,15,7,16,15
mde_0403,2026-07-10,Snacks,food_003,Greek Salad,,1 serving,serving,1,162,3,7,5,539,53,3,4,39
mde_0404,2026-07-11,Breakfast,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,157,19,0,74,331,52,4,14,6
mde_0405,2026-07-11,Lunch,food_003,Greek Salad,,1 serving,serving,1,229,12,8,19,454,28,8,12,16
mde_0406,2026-07-11,Dinner,food_005,Baklava,,1 piece,piece,1,165,2,12,62,266,13,8,22,39
mde_0407,2026-07-11,Snacks,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,385,25,11,28,866,55,8,20,20
mde_0408,2026-07-12,Breakfast,food_003,Greek Salad,,1 serving,serving,1,330,24,6,63,147,23,0,3,25
mde_0409,2026-07-12,Lunch,food_005,Baklava,,1 piece,piece,1,250,6,0,57,257,13,6,0,9
mde_0410,2026-07-12,Dinner,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,376,6,12,17,52,30,6,11,25
mde_0411,2026-07-12,Snacks,food_005,Baklava,,1 piece,piece,1,239,5,9,8,597,32,7,0,7
mde_0412,2026-07-13,Breakfast,food_005,Baklava,,1 piece,piece,1,477,5,2,46,54,17,1,24,22
mde_0413,2026-07-13,Lunch,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,370,21,0,62,828,35,8,12,22
mde_0414,2026-07-13,Dinner,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,300,25,1,67,122,27,5,3,9
mde_0415,2026-07-13,Snacks,food_005,Baklava,,1 piece,piece,1,225,11,0,16,516,52,3,23,25
mde_0416,2026-07-14,Breakfast,food_003,Greek Salad,,1 serving,serving,1,375,8,2,80,822,24,4,10,34
mde_0417,2026-07-14,Lunch,food_005,Baklava,,1 piece,piece,1,333,4,10,26,565,58,0,13,25
mde_0418,2026-07-14,Dinner,food_004,Spanakopita,,1 piece,piece,1,249,13,11,49,372,50,8,0,27
mde_0419,2026-07-14,Snacks,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,375,12,9,56,624,24,3,6,6
mde_0420,2026-07-15,Breakfast,food_005,Baklava,,1 piece,piece,1,238,20,3,6,783,40,0,16,6
mde_0421,2026-07-15,Lunch,food_004,Spanakopita,,1 piece,piece,1,399,15,4,12,602,59,2,11,17
mde_0422,2026-07-15,Dinner,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,315,10,9,8,877,53,8,6,40
mde_0423,2026-07-15,Snacks,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,196,5,12,55,196,18,7,13,15
mde_0424,2026-07-16,Breakfast,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,207,4,5,44,383,45,1,15,33
mde_0425,2026-07-16,Lunch,food_004,Spanakopita,,1 piece,piece,1,309,9,5,71,599,20,0,7,11
mde_0426,2026-07-16,Dinner,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,399,3,2,60,449,51,5,11,32
mde_0427,2026-07-16,Snacks,food_003,Greek Salad,,1 serving,serving,1,416,3,0,66,197,46,6,20,27
mde_0428,2026-07-17,Breakfast,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,238,3,1,35,462,58,5,24,16
mde_0429,2026-07-17,Lunch,food_003,Greek Salad,,1 serving,serving,1,263,24,8,28,724,14,5,21,13
mde_0430,2026-07-17,Dinner,food_003,Greek Salad,,1 serving,serving,1,474,10,0,32,141,54,6,14,24
mde_0431,2026-07-17,Snacks,food_003,Greek Salad,,1 serving,serving,1,366,12,1,67,815,30,7,14,34
mde_0432,2026-07-18,Breakfast,food_005,Baklava,,1 piece,piece,1,476,6,8,36,393,47,2,11,15
mde_0433,2026-07-18,Lunch,food_005,Baklava,,1 piece,piece,1,204,4,4,11,573,40,1,9,8
mde_0434,2026-07-18,Dinner,food_004,Spanakopita,,1 piece,piece,1,454,23,5,48,304,23,8,5,39
mde_0435,2026-07-18,Snacks,food_004,Spanakopita,,1 piece,piece,1,341,11,7,59,644,17,1,11,25
mde_0436,2026-07-19,Breakfast,food_004,Spanakopita,,1 piece,piece,1,381,9,8,4,553,37,4,1,9
mde_0437,2026-07-19,Lunch,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,396,6,6,77,877,54,7,24,10
mde_0438,2026-07-19,Dinner,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,176,22,0,36,720,10,6,4,34
mde_0439,2026-07-19,Snacks,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,389,16,6,18,105,28,0,18,6
mde_0440,2026-07-20,Breakfast,food_005,Baklava,,1 piece,piece,1,210,3,6,46,425,16,8,15,9
mde_0441,2026-07-20,Lunch,food_004,Spanakopita,,1 piece,piece,1,465,9,1,45,476,41,6,16,24
mde_0442,2026-07-20,Dinner,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,455,18,1,65,819,21,4,10,16
mde_0443,2026-07-20,Snacks,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,390,22,3,17,440,41,3,5,28
mde_0444,2026-07-21,Breakfast,food_004,Spanakopita,,1 piece,piece,1,392,21,11,77,537,31,3,25,27
mde_0445,2026-07-21,Lunch,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,151,20,9,18,763,23,4,0,30
mde_0446,2026-07-21,Dinner,food_005,Baklava,,1 piece,piece,1,219,2,6,79,580,47,3,21,16
mde_0447,2026-07-21,Snacks,food_003,Greek Salad,,1 serving,serving,1,308,24,0,1,364,26,3,8,11
mde_0448,2026-07-22,Breakfast,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,366,4,3,26,512,29,1,9,21
mde_0449,2026-07-22,Lunch,food_004,Spanakopita,,1 piece,piece,1,198,22,10,79,540,43,2,19,37
mde_0450,2026-07-22,Dinner,food_002,Grilled Chicken Souvlaki,,6 oz,oz,1,343,6,5,61,849,44,4,15,14
mde_0451,2026-07-22,Snacks,food_001,Greek Yogurt with Honey,Fage,1 cup,cup,1,303,20,0,66,257,12,8,20,16
mde_0452,2026-07-23,Breakfast,food_003,Greek Salad,,1 serving,serving,1,280,24,8,7,853,57,6,7,32
