id,name,parent_id,owner_id,description,size,extension,sha1,created_at,modified_at
bf_8idcvl3p,file_eqzd.pdf,bf_lb6f,user_001,desc c04qq25j6i,274694,pdf,r9uj4ml1kfss4rjk9p5euy219mbsv8p02y3vint8,2025-08-07T20:07:00,2025-03-15T04:13:00
bf_afo4xbhr,file_aoh1.docx,bf_evst,user_001,desc 3ow6ytrr9j,89789,docx,cixdoh6po20gf9e6yybqz47tpqs78ij9v95s6vag,2026-01-18T16:07:00,2025-04-21T08:46:00
bf_pejkoboa,file_0aqu.jpg,bf_kg10,user_001,desc 6tsltlme6z,2974418,jpg,qgliq1css3ukzyw3i66gh8thm6sfnyhwatrri3nu,2026-08-01T19:52:00,2025-09-29T05:45:00
bf_d8m4xfi4,file_czj4.jpg,bf_3w81,user_001,desc k10l5qxmam,3434271,jpg,6l0ijvcexi56ghcfombdsbray0j8srq1w4mhook1,2025-06-13T19:42:00,2026-02-06T04:49:00
bf_o5zpkb3n,file_htz0.xlsx,bf_qoae,user_001,desc 6vc5mxvxpd,877547,xlsx,ghb2comrydm1b9of8ughm6i0gnwq4w66ba17d38k,2025-07-19T09:11:00,2025-12-03T16:45:00
bf_6en6wjha,file_jbik.csv,bf_oxho,user_001,desc n5m3acpjmf,1316564,csv,zg1wtqn6ltrgx3b6p29qe8snmgfbgz4mtdn1pl28,2025-01-01T03:44:00,2025-11-22T13:09:00
bf_daga6u5q,file_o7yi.xlsx,bf_wab8,user_001,desc z04lwsiujk,1017380,xlsx,zf7xepm2te319gfjdsdd095v1nknrvx7fh1qzso5,2025-01-17T06:45:00,2025-08-09T12:46:00
bf_lq92bc85,file_hs8r.xlsx,bf_c7rp,user_001,desc zp3dotpel5,1397342,xlsx,1o6a3hv900t08mil5m1yj9uqfx8dd2sirhbjuk1w,2025-07-17T11:53:00,2026-08-03T01:34:00
bf_2zrr3ujo,file_2gmq.csv,bf_pwlh,user_001,desc zdifyp18az,3518352,csv,4pz9ecu4k0vs00y072ftm1to4nkgait0uoomzmru,2025-03-07T14:06:00,2025-08-19T19:53:00
bf_jqfhwowe,file_mi3e.xlsx,bf_jg48,user_001,desc 0du4ezvd2y,3757566,xlsx,oqbwmfn1glylaq9obco0xk2h22s99byej0yddcps,2026-07-01T03:33:00,2025-02-01T19:01:00
bf_6zem0fmi,file_864l.pdf,bf_mys2,user_001,desc exwsmwfro4,4102198,pdf,vjpnqygr1z091yg7ulsl21e1efx9gn5la8x2tguf,2025-02-03T05:37:00,2026-07-20T12:04:00
bf_nstl9h3z,file_9j8b.docx,bf_zb68,user_001,desc hqe86bzwol,573409,docx,o0dsctswnp30wax8pcmpugcv63jxla2rq4tju6ej,2026-09-17T23:17:00,2025-10-01T17:52:00
bf_uit2fx7j,file_a5d9.csv,bf_02p5,user_001,desc ajbgw2cz9g,4289065,csv,tunwnygq92fo3cb4unqjd9wx4q48itcbtlt69fei,2026-09-06T18:52:00,2025-07-22T08:32:00
bf_cch2z3na,file_2bj2.xlsx,bf_unr2,user_001,desc t0ls96bmbb,1824127,xlsx,488debfxqvg2tihgq1gl8eq8v2llildsmmk2ovna,2026-07-09T13:44:00,2026-08-24T21:23:00
bf_va4494cb,file_f86e.pdf,bf_24x5,user_001,desc pcncvko6f1,222611,pdf,9asubzjm6st4e67j2ah6qotv2bx00lohueliyppt,2025-08-31T10:03:00,2026-08-24T15:48:00
bf_gvieqc5k,file_xlct.xlsx,bf_zz2x,user_001,desc 5oufpmcuw5,3084911,xlsx,2ml9ro82d57dahpi4ue9v8bs0swxr7mdifp7chf7,2026-01-21T05:26:00,2026-08-30T08:37:00
bf_bnc4359g,file_m1m6.jpg,bf_1hhv,user_001,desc yygxwgnzca,2719857,jpg,tuvt1y5lzifvvxu2wgifngykhrdgrpes4dvxg66k,2026-06-22T08:46:00,2026-09-01T08:17:00
bf_cqc99bxd,file_sqxv.docx,bf_29zy,user_001,desc aapemdfvlk,3339820,docx,8tmc9u50w3e2hv8j31xwox82cegj0s9l11njtbrd,2025-12-31T08:32:00,2025-11-09T16:40:00
bf_sanf9apa,file_4y10.xlsx,bf_iz0d,user_001,desc csy2qgi0tr,4489279,xlsx,vbsx16dccst61i8gs3jqb3f7huco1bznql0kzyru,2025-12-05T05:45:00,2026-01-13T20:30:00
bf_mt2tm3ke,file_0p7n.jpg,bf_4jk2,user_001,desc zomgx1r2jv,2328686,jpg,o6oqtl62bvyj2oqgbbyb3eqb9d4qywhy127oslys,2026-08-07T00:50:00,2026-09-03T00:51:00
bf_zcj4xnvg,file_yg2l.jpg,bf_5mvn,user_001,desc sbc32471ve,3595001,jpg,warnpbfvcohnlf30d4bondyxxyb26d5bnz61i2rb,2025-07-14T07:59:00,2025-07-15T01:53:00
bf_s946si3l,file_mkxk.jpg,bf_185x,user_001,desc jq90yqrkj4,4638675,jpg,qlphgsptpcozl0nw4o3kan4msua160ll67mnqf3b,2025-08-03T06:06:00,2025-07-25T12:33:00
bf_547qo9wt,file_qkye.docx,bf_7r32,user_001,desc fxgyqdnsi6,1871477,docx,8rba9dhedeagprhn076vp210jaic452c2vovb1so,2025-03-09T16:42:00,2025-05-23T14:19:00
bf_dxjweofx,file_mvtx.pdf,bf_4j6p,user_001,desc xesqn6lsow,4406648,pdf,pk5j7udpgan73q2ezv96i5vswztuye7tlhwbyhh8,2025-11-09T00:54:00,2026-09-14T11:00:00
bf_rxrq2vfu,file_4ale.jpg,bf_9z4k,user_001,desc 3tym6acltn,4127798,jpg,erntwqqzgxktj91thx64c3uy65iquaoh07yxfj2k,2025-12-15T19:33:00,2025-06-12T02:23:00
bf_3miccepx,file_ss8e.docx,bf_jjk1,user_001,desc 9cqgi5pgoi,2606015,docx,id1wvtolkd3et1l0gijkb0xtcl979lo7nk843stw,2026-02-14T04:40:00,2026-08-09T21:36:00
bf_hr02vtzw,file_ya8v.csv,bf_wm1d,user_001,desc pii1y721o9,2526259,csv,f21f5nugsfsclkm381mxw8ahx5tp1fvvs96os5kh,2026-04-29T01:14:00,2025-01-29T15:44:00
bf_2xxhw4oh,file_7xkh.xlsx,bf_l2mx,user_001,desc yx2ktjjajo,2154581,xlsx,pd0j3dszgyws78q4op09od5iyi0g53ufz7tyqmwh,2026-08-17T11:10:00,2025-07-25T05:10:00
bf_m1wzezw9,file_ogtg.csv,bf_ma8k,user_001,desc c8o1j1z28q,4602690,csv,11b78kkcqdo5t09ytc4zayck7ncqaaatjfwsj7sw,2025-03-28T07:51:00,2026-03-18T09:08:00
bf_88ip6nwe,file_i6qs.xlsx,bf_jbmm,user_001,desc y1phwybxhy,2226212,xlsx,zp0r5dblwsw62dokwg64l5i7h69391x03nsf7bos,2025-10-01T04:10:00,2025-01-07T09:52:00
bf_pv6c58qr,file_6903.xlsx,bf_rqhg,user_001,desc ewbw616o7e,1467234,xlsx,261g56zaxwzk5xp38zh8ptcmzkh9g9khgm136n59,2025-10-12T15:52:00,2025-09-26T17:28:00
bf_c2a5qobk,file_mi3f.pdf,bf_hlej,user_001,desc rbjf6g7hzk,1432922,pdf,o4033jqctk1g60q4bftyzmlsfkm1icdn7luc7wxo,2026-03-26T23:25:00,2025-02-18T07:25:00
bf_4ujkw2e6,file_u2ks.csv,bf_r05r,user_001,desc z8nsepthdg,728793,csv,i94obc9gs2ntaeflmu590f7p9oxct6yza82whjvd,2025-03-16T16:48:00,2025-10-09T21:52:00
bf_76nl7sbz,file_cfln.jpg,bf_wvql,user_001,desc syv6n3kcxi,3268490,jpg,8xm6st75nq0kgsw5zdl2ow2ggvhjglzf2c7tjmmb,2026-02-05T14:04:00,2025-01-24T23:47:00
bf_ic5v3z8y,file_smii.pdf,bf_yh2p,user_001,desc sef6t806lx,4659053,pdf,1zmazrpw0tmpm5zaos3naboq8spee2pm6wineg7k,2025-10-22T05:12:00,2025-07-21T09:47:00
bf_s0mg7424,file_hfew.jpg,bf_lcbr,user_001,desc nh9rveoqli,4608427,jpg,bf9c720pcurg13qgc7razieq7bvykv2fl1u3mrjy,2025-02-15T21:00:00,2025-01-23T21:25:00
bf_2dyz3y45,file_oe6y.xlsx,bf_s4nt,user_001,desc cxsjrzp0ea,3070119,xlsx,yohka3r6qq1chfwuzr7hud7pbgvd77cqfcrrgpiy,2025-03-07T02:30:00,2025-06-14T17:26:00
bf_or8smjwv,file_jhyv.csv,bf_xm60,user_001,desc b8ooiq5d4z,1577521,csv,6fm5au6mi6ggmlpdm2hs5khjscakc3jxnyjb3jlh,2025-07-26T21:36:00,2026-08-02T15:59:00
bf_edtay141,file_4y53.pdf,bf_wur3,user_001,desc xkwk00jyea,2266508,pdf,gpn0fv0i541t82ua90nc0wc5liqlvnvsuj7zyjcf,2025-08-10T20:17:00,2025-10-17T07:28:00
bf_mdbxfjcn,file_k8sj.csv,bf_kg3q,user_001,desc mg7xirxxg6,3609162,csv,ud493eubjsgf3hakxro72lulpau78l9xn5o9j6tc,2026-04-13T12:29:00,2026-02-23T14:26:00
bf_o1bx38jl,file_ykuf.jpg,bf_rtz7,user_001,desc m4o7icp839,4447927,jpg,z1cm6xwnqilqog44nid8y1ibr60xi48bo7ibqe1c,2025-03-27T02:02:00,2025-02-27T17:53:00
bf_o8vc40c0,file_a63a.xlsx,bf_6lck,user_001,desc a6idpf4efa,4489978,xlsx,085tmghhv4crx3bmg1rvnnne1mtaqickqcg3zfiz,2025-09-02T01:49:00,2025-04-22T19:15:00
bf_0v32cdik,file_yn5m.pdf,bf_zfq7,user_001,desc wj7bbrrrsr,2435958,pdf,zcs9b2k65f318ytgk1oiqd4zeia32226g0git8q5,2026-03-15T08:42:00,2025-05-01T16:42:00
bf_ladisofa,file_u2bu.csv,bf_03pz,user_001,desc kdpn36e0mr,522726,csv,znq87znnnjl1h1uol5p1sdpr9in5sq9gi25b25qf,2025-01-07T04:26:00,2025-03-23T16:10:00
bf_nwbfyoai,file_4s1o.jpg,bf_23qi,user_001,desc rop9v1jswl,803812,jpg,z1fpyp4ytia6r0qjfvww51dvum84kz3whvnf07l1,2025-06-14T21:23:00,2026-06-15T01:39:00
bf_9s0ndfpx,file_s151.pdf,bf_s7fb,user_001,desc rh61r5i19f,2750132,pdf,3jrnwiqc53cjaaamu2pysg0o7v6tzw4opvj1oxt4,2025-04-28T15:50:00,2026-07-07T14:00:00
bf_j1j39ji5,file_cbs8.jpg,bf_w3ih,user_001,desc 0vy2xwovq6,2111890,jpg,1oie66mcf91uhq91vyetvve2bqjoq3koe9ypioxc,2025-02-20T00:58:00,2025-09-02T21:03:00
bf_uvtaxvn1,file_p8t7.docx,bf_g0c8,user_001,desc rjjwbikc3y,1452504,docx,c2tckr9312mymq49qgt1rqk4h6zfnfyb1gd036k3,2025-06-01T13:18:00,2026-05-08T01:33:00
bf_xilzovyb,file_p6ax.pdf,bf_84sk,user_001,desc 6wiuokj9az,1568311,pdf,d5klpqukkdt3v0tdpmdapg29ne1o620c6bbfftbm,2025-08-23T07:37:00,2025-09-30T04:01:00
bf_tjs526fp,file_2m4m.jpg,bf_gf5y,user_001,desc 8h1d52fylg,3437812,jpg,kwsezqm5100zg2gjtnxxorge1kfc1dh3ieqpk1k9,2025-01-26T14:10:00,2026-01-18T20:20:00
bf_1hze1ywr,file_q2bo.docx,bf_202a,user_001,desc kljol3dwla,4324598,docx,gp0p54coj6fl67cgm0f8nys7x5zpxpjeddjjxpee,2025-07-30T03:14:00,2026-04-07T03:22:00
bf_insgvdrz,file_k0bw.pdf,bf_o9a1,user_001,desc 8ph22w5l9p,1671173,pdf,7oaqvxkxfesogh233fby3tymc5wp3935ddiuwdd4,2026-04-06T15:08:00,2025-10-23T02:12:00
