id,doorbot_id,device_id,kind,created_at,answered,favorite,recording_status,snapshot_url,duration_seconds,cv_properties
re_0291,ring_alt19,ring_alt19,motion,2026-09-25T09:45:40Z,true,false,processing,,18,other
re_0292,ring_home,ring_home,on_demand,2026-07-30T14:41:37Z,false,false,processing,,98,other
re_0293,ring_alt19,ring_alt19,ding,2026-06-01T06:32:44Z,true,false,ready,,41,other
re_0294,ring_alt19,ring_alt19,motion,2026-02-13T21:28:18Z,false,false,ready,,58,other
re_0295,ring_original,ring_original,ding,2026-02-24T01:48:18Z,false,false,ready,,37,none
re_0296,ring_original,ring_original,motion,2026-05-16T09:03:38Z,false,false,processing,,49,other
re_0297,ring_home,ring_home,motion,2026-08-29T21:02:25Z,false,false,processing,,98,other
re_0298,ring_alt19,ring_alt19,motion,2026-10-05T14:24:30Z,true,false,ready,,78,other
re_0299,ring_original,ring_original,ding,2026-01-15T13:59:05Z,false,false,processing,,92,person
re_0300,ring_alt19,ring_alt19,ding,2026-01-05T12:56:08Z,true,false,processing,,104,other
re_0301,ring_home,ring_home,ding,2026-07-08T08:33:56Z,true,false,ready,,87,vehicle
re_0302,ring_home,ring_home,on_demand,2026-03-05T01:23:58Z,true,false,processing,,95,vehicle
re_0303,ring_original,ring_original,ding,2026-07-26T09:50:26Z,true,false,processing,,57,vehicle
re_0304,ring_alt19,ring_alt19,motion,2026-06-05T00:32:28Z,false,false,processing,,120,vehicle
re_0305,ring_home,ring_home,motion,2026-04-18T00:36:37Z,false,false,ready,,78,vehicle
re_0306,ring_home,ring_home,on_demand,2026-01-29T11:04:03Z,true,false,processing,,39,none
re_0307,ring_alt19,ring_alt19,motion,2026-02-19T00:25:16Z,false,false,processing,,21,none
re_0308,ring_original,ring_original,ding,2026-06-06T23:08:09Z,true,false,ready,,45,none
re_0309,ring_alt19,ring_alt19,on_demand,2026-06-28T20:06:44Z,true,false,processing,,29,vehicle
re_0310,ring_alt19,ring_alt19,motion,2026-06-17T07:38:39Z,true,false,processing,,60,person
re_0311,ring_original,ring_original,ding,2026-05-03T15:22:39Z,false,false,ready,,44,other
re_0312,ring_original,ring_original,on_demand,2026-03-26T21:11:30Z,false,false,processing,,50,other
re_0313,ring_home,ring_home,on_demand,2026-04-05T09:25:47Z,false,false,processing,,62,vehicle
re_0314,ring_original,ring_original,on_demand,2026-06-07T20:57:36Z,true,false,ready,,58,none
re_0315,ring_original,ring_original,on_demand,2026-01-02T19:12:58Z,true,false,ready,,90,person
re_0316,ring_alt19,ring_alt19,motion,2026-06-30T01:11:59Z,true,false,processing,,20,vehicle
re_0317,ring_home,ring_home,motion,2026-01-09T12:33:31Z,false,false,processing,,65,vehicle
re_0318,ring_original,ring_original,ding,2026-04-20T05:28:24Z,true,false,ready,,56,other
re_0319,ring_home,ring_home,ding,2026-09-25T04:57:39Z,false,false,processing,,107,vehicle
re_0320,ring_alt19,ring_alt19,motion,2026-03-19T11:38:27Z,false,false,ready,,78,vehicle
re_0321,ring_original,ring_original,motion,2026-07-26T22:05:38Z,true,false,ready,,26,none
re_0322,ring_home,ring_home,ding,2026-07-15T13:45:16Z,true,false,ready,,94,person
re_0323,ring_home,ring_home,ding,2026-05-17T15:50:50Z,false,false,ready,,111,person
re_0324,ring_home,ring_home,on_demand,2026-08-17T17:33:16Z,false,false,ready,,15,none
re_0325,ring_home,ring_home,on_demand,2026-03-11T23:12:04Z,true,false,processing,,16,vehicle
re_0326,ring_home,ring_home,ding,2026-04-25T20:33:49Z,false,false,ready,,101,person
re_0327,ring_home,ring_home,on_demand,2026-04-04T00:47:11Z,false,false,processing,,37,vehicle
re_0328,ring_alt19,ring_alt19,ding,2026-03-18T16:28:32Z,true,false,processing,,35,vehicle
re_0329,ring_home,ring_home,ding,2026-09-23T00:11:26Z,false,false,processing,,14,vehicle
re_0330,ring_original,ring_original,motion,2026-01-30T13:00:37Z,true,false,processing,,13,person
re_0331,ring_alt19,ring_alt19,motion,2026-06-18T22:25:20Z,false,false,ready,,102,person
re_0332,ring_original,ring_original,ding,2026-02-27T02:05:43Z,true,false,processing,,69,person
re_0333,ring_alt19,ring_alt19,ding,2026-05-16T04:39:58Z,true,false,processing,,30,person
re_0334,ring_home,ring_home,on_demand,2026-05-26T08:41:50Z,false,false,processing,,33,other
re_0335,ring_original,ring_original,on_demand,2026-02-22T10:58:57Z,false,false,ready,,31,none
re_0336,ring_alt19,ring_alt19,on_demand,2026-08-23T07:30:35Z,false,false,processing,,110,none
re_0337,ring_home,ring_home,on_demand,2026-04-09T07:59:50Z,true,false,processing,,61,none
re_0338,ring_alt19,ring_alt19,on_demand,2026-07-06T06:40:58Z,false,false,ready,,54,other
re_0339,ring_alt19,ring_alt19,ding,2026-08-11T03:23:59Z,true,false,ready,,15,vehicle
re_0340,ring_home,ring_home,motion,2026-03-03T22:57:30Z,false,false,processing,,110,other
re_0341,ring_alt19,ring_alt19,on_demand,2026-07-25T12:58:52Z,true,false,ready,,55,vehicle
re_0342,ring_home,ring_home,ding,2026-09-17T08:11:54Z,false,false,ready,,44,vehicle
re_0343,ring_home,ring_home,ding,2026-09-21T21:38:47Z,false,false,processing,,91,person
re_0344,ring_original,ring_original,motion,2026-03-04T09:41:19Z,true,false,processing,,22,person
re_0345,ring_alt19,ring_alt19,ding,2026-09-28T13:37:23Z,false,false,ready,,41,vehicle
re_0346,ring_alt19,ring_alt19,motion,2026-05-03T06:24:20Z,false,false,processing,,43,other
re_0347,ring_home,ring_home,on_demand,2026-01-15T09:10:01Z,true,false,processing,,118,vehicle
re_0348,ring_original,ring_original,on_demand,2026-08-11T03:45:39Z,true,false,processing,,74,other
re_0349,ring_alt19,ring_alt19,motion,2026-10-04T05:17:15Z,true,false,ready,,25,vehicle
re_0350,ring_home,ring_home,on_demand,2026-08-13T19:32:31Z,false,false,processing,,88,none
re_0351,ring_alt19,ring_alt19,ding,2026-02-15T16:36:36Z,true,false,ready,,66,other
re_0352,ring_original,ring_original,on_demand,2026-07-11T18:52:34Z,true,false,processing,,106,person
re_0353,ring_alt19,ring_alt19,motion,2026-05-01T01:28:42Z,true,false,ready,,113,other
re_0354,ring_original,ring_original,ding,2026-02-05T01:11:26Z,true,false,ready,,103,person
re_0355,ring_alt19,ring_alt19,ding,2026-01-25T14:47:28Z,true,false,ready,,33,person
re_0356,ring_home,ring_home,on_demand,2026-07-17T11:08:41Z,false,false,processing,,55,vehicle
re_0357,ring_alt19,ring_alt19,on_demand,2026-01-19T06:20:20Z,false,false,processing,,64,none
re_0358,ring_alt19,ring_alt19,on_demand,2026-06-27T20:46:46Z,false,false,processing,,70,vehicle
re_0359,ring_alt19,ring_alt19,motion,2026-05-31T16:51:59Z,true,false,processing,,92,vehicle
re_0360,ring_home,ring_home,ding,2026-04-05T04:05:05Z,true,false,processing,,116,person
re_0361,ring_home,ring_home,motion,2026-01-24T00:34:05Z,true,false,processing,,84,person
re_0362,ring_original,ring_original,motion,2026-05-04T22:50:16Z,false,false,processing,,118,other
re_0363,ring_alt19,ring_alt19,ding,2026-07-18T07:48:12Z,true,false,processing,,11,vehicle
re_0364,ring_original,ring_original,on_demand,2026-01-28T17:25:21Z,false,false,ready,,107,vehicle
re_0365,ring_alt19,ring_alt19,on_demand,2026-07-03T21:12:57Z,false,false,ready,,43,none
re_0366,ring_alt19,ring_alt19,ding,2026-03-21T01:00:26Z,false,false,processing,,51,none
re_0367,ring_home,ring_home,on_demand,2026-06-08T13:50:39Z,true,false,ready,,88,other
re_0368,ring_original,ring_original,ding,2026-07-17T06:56:28Z,false,false,processing,,73,vehicle
re_0369,ring_alt19,ring_alt19,on_demand,2026-03-07T19:48:28Z,false,false,ready,,66,other
re_0370,ring_original,ring_original,ding,2026-07-21T01:00:25Z,true,false,processing,,107,none
re_0371,ring_original,ring_original,on_demand,2026-06-20T05:05:50Z,false,false,ready,,49,vehicle
re_0372,ring_alt19,ring_alt19,motion,2026-05-18T18:25:02Z,true,false,ready,,100,none
re_0373,ring_home,ring_home,on_demand,2026-06-12T21:10:26Z,false,false,processing,,13,other
re_0374,ring_home,ring_home,motion,2026-03-12T02:52:25Z,true,false,ready,,23,vehicle
re_0375,ring_original,ring_original,ding,2026-07-19T04:11:02Z,true,false,processing,,36,none
re_0376,ring_alt19,ring_alt19,motion,2026-08-30T18:45:52Z,false,false,processing,,49,none
re_0377,ring_alt19,ring_alt19,ding,2026-04-11T18:12:50Z,true,false,ready,,88,vehicle
re_0378,ring_original,ring_original,motion,2026-06-25T03:07:59Z,false,false,ready,,76,person
re_0379,ring_original,ring_original,on_demand,2026-09-04T22:32:50Z,false,false,processing,,72,other
re_0380,ring_home,ring_home,ding,2026-07-13T19:16:33Z,false,false,ready,,21,none
re_0381,ring_original,ring_original,on_demand,2026-04-10T18:52:10Z,true,false,processing,,70,vehicle
re_0382,ring_alt19,ring_alt19,on_demand,2026-08-16T23:00:53Z,true,false,ready,,63,person
re_0383,ring_home,ring_home,on_demand,2026-07-24T13:32:26Z,true,false,processing,,65,none
re_0384,ring_home,ring_home,on_demand,2026-02-28T05:05:20Z,true,false,ready,,28,vehicle
re_0385,ring_alt19,ring_alt19,on_demand,2026-05-10T06:05:24Z,true,false,ready,,73,person
re_0386,ring_original,ring_original,on_demand,2026-03-31T08:01:44Z,false,false,ready,,36,other
re_0387,ring_home,ring_home,on_demand,2026-02-17T07:11:15Z,false,false,ready,,104,none
re_0388,ring_original,ring_original,ding,2026-04-29T11:14:40Z,true,false,ready,,49,vehicle
re_0389,ring_alt19,ring_alt19,motion,2026-07-09T16:09:00Z,true,false,processing,,26,none
re_0390,ring_home,ring_home,ding,2026-04-12T21:43:07Z,true,false,ready,,61,person
re_0391,ring_alt19,ring_alt19,on_demand,2026-01-17T20:52:38Z,false,false,processing,,13,none
re_0392,ring_alt19,ring_alt19,on_demand,2026-06-24T02:24:40Z,false,false,ready,,109,vehicle
re_0393,ring_home,ring_home,motion,2026-09-10T01:13:46Z,false,false,processing,,14,vehicle
re_0394,ring_home,ring_home,on_demand,2026-07-08T06:10:42Z,true,false,ready,,96,person
re_0395,ring_alt19,ring_alt19,on_demand,2026-06-16T04:22:44Z,true,false,ready,,111,vehicle
re_0396,ring_alt19,ring_alt19,ding,2026-09-28T23:08:52Z,true,false,processing,,116,other
re_0397,ring_alt19,ring_alt19,ding,2026-09-23T11:36:57Z,true,false,processing,,114,vehicle
re_0398,ring_alt19,ring_alt19,motion,2026-03-03T19:04:25Z,false,false,processing,,41,vehicle
re_0399,ring_alt19,ring_alt19,ding,2026-07-05T19:19:23Z,true,false,processing,,18,other
re_0400,ring_alt19,ring_alt19,ding,2026-03-22T09:14:01Z,false,false,processing,,59,none
re_0401,ring_home,ring_home,ding,2026-03-24T14:22:59Z,false,false,processing,,32,other
re_0402,ring_home,ring_home,motion,2026-04-04T10:25:52Z,false,false,ready,,70,person
re_0403,ring_original,ring_original,on_demand,2026-08-16T18:24:33Z,true,false,processing,,98,vehicle
re_0404,ring_alt19,ring_alt19,motion,2026-04-20T12:26:25Z,true,false,processing,,78,person
re_0405,ring_original,ring_original,motion,2026-03-21T00:06:55Z,false,false,ready,,70,none
re_0406,ring_home,ring_home,ding,2026-08-31T13:28:35Z,false,false,ready,,19,person
re_0407,ring_original,ring_original,ding,2026-06-19T08:31:55Z,true,false,ready,,63,other
re_0408,ring_alt19,ring_alt19,motion,2026-05-16T14:05:47Z,true,false,ready,,107,person
re_0409,ring_home,ring_home,on_demand,2026-03-29T04:38:50Z,true,false,ready,,51,vehicle
re_0410,ring_home,ring_home,ding,2026-04-28T20:07:40Z,false,false,ready,,61,person
re_0411,ring_home,ring_home,on_demand,2026-06-19T08:11:11Z,false,false,processing,,89,vehicle
re_0412,ring_alt19,ring_alt19,on_demand,2026-02-23T02:04:00Z,true,false,ready,,32,other
re_0413,ring_alt19,ring_alt19,on_demand,2026-08-22T14:54:30Z,true,false,processing,,58,vehicle
re_0414,ring_alt19,ring_alt19,on_demand,2026-01-25T07:52:05Z,false,false,ready,,21,none
re_0415,ring_original,ring_original,on_demand,2026-03-14T08:52:01Z,true,false,ready,,99,vehicle
re_0416,ring_home,ring_home,ding,2026-08-10T16:58:28Z,false,false,ready,,103,vehicle
re_0417,ring_home,ring_home,on_demand,2026-07-06T13:37:26Z,false,false,ready,,82,person
re_0418,ring_home,ring_home,motion,2026-10-05T07:20:31Z,false,false,processing,,101,other
re_0419,ring_alt19,ring_alt19,motion,2026-08-08T21:25:17Z,true,false,processing,,34,vehicle
re_0420,ring_original,ring_original,ding,2026-05-17T11:38:13Z,false,false,processing,,103,none
re_0421,ring_alt19,ring_alt19,motion,2026-07-13T10:40:33Z,true,false,ready,,119,vehicle
re_0422,ring_home,ring_home,on_demand,2026-10-14T14:38:19Z,true,false,processing,,37,vehicle
re_0423,ring_original,ring_original,ding,2026-05-01T00:57:50Z,false,false,ready,,56,vehicle
re_0424,ring_alt19,ring_alt19,on_demand,2026-03-25T04:20:05Z,false,false,ready,,106,person
re_0425,ring_home,ring_home,on_demand,2026-04-25T14:41:52Z,false,false,ready,,23,other
re_0426,ring_alt19,ring_alt19,on_demand,2026-05-10T00:18:58Z,true,false,ready,,95,person
re_0427,ring_home,ring_home,on_demand,2026-04-11T17:35:17Z,false,false,ready,,27,person
re_0428,ring_home,ring_home,motion,2026-02-28T22:38:09Z,false,false,processing,,47,person
re_0429,ring_home,ring_home,on_demand,2026-06-13T06:13:04Z,false,false,ready,,109,none
re_0430,ring_home,ring_home,ding,2026-08-31T04:53:59Z,false,false,processing,,98,other
re_0431,ring_alt19,ring_alt19,ding,2026-01-13T03:08:15Z,false,false,processing,,72,vehicle
re_0432,ring_alt19,ring_alt19,on_demand,2026-01-04T07:29:12Z,false,false,processing,,83,none
re_0433,ring_original,ring_original,motion,2026-07-26T00:49:16Z,false,false,processing,,81,person
re_0434,ring_original,ring_original,on_demand,2026-06-17T00:17:56Z,false,false,ready,,94,vehicle
re_0435,ring_home,ring_home,on_demand,2026-09-13T06:38:04Z,true,false,ready,,99,other
re_0436,ring_alt19,ring_alt19,on_demand,2026-06-03T06:07:24Z,true,false,processing,,86,none
re_0437,ring_alt19,ring_alt19,motion,2026-03-11T09:33:13Z,true,false,processing,,66,other
re_0438,ring_alt19,ring_alt19,on_demand,2026-04-21T20:29:04Z,false,false,ready,,29,other
re_0439,ring_original,ring_original,motion,2026-09-03T13:32:18Z,false,false,processing,,113,other
re_0440,ring_original,ring_original,ding,2026-04-09T11:46:43Z,true,false,ready,,12,vehicle
re_0441,ring_original,ring_original,on_demand,2026-07-20T12:11:29Z,true,false,processing,,96,vehicle
re_0442,ring_original,ring_original,on_demand,2026-08-15T07:54:57Z,false,false,processing,,59,none
re_0443,ring_alt19,ring_alt19,motion,2026-08-27T03:56:39Z,true,false,ready,,25,person
re_0444,ring_original,ring_original,ding,2026-02-12T03:32:54Z,false,false,processing,,120,other
re_0445,ring_home,ring_home,motion,2026-07-02T21:34:22Z,false,false,processing,,103,other
re_0446,ring_alt19,ring_alt19,ding,2026-05-17T18:51:56Z,false,false,processing,,86,person
re_0447,ring_alt19,ring_alt19,motion,2026-03-16T14:00:47Z,false,false,ready,,59,none
re_0448,ring_alt19,ring_alt19,ding,2026-09-30T22:13:07Z,false,false,processing,,45,none
re_0449,ring_home,ring_home,motion,2026-01-23T22:12:16Z,true,false,processing,,95,person
re_0450,ring_original,ring_original,on_demand,2026-04-01T21:11:11Z,false,false,processing,,59,none
re_0451,ring_alt19,ring_alt19,on_demand,2026-07-18T03:39:00Z,true,false,ready,,24,vehicle
re_0452,ring_alt19,ring_alt19,motion,2026-10-03T17:58:01Z,false,false,ready,,74,vehicle
re_0453,ring_alt19,ring_alt19,on_demand,2026-03-21T10:37:54Z,false,false,ready,,26,none
re_0454,ring_original,ring_original,ding,2026-07-23T04:52:50Z,false,false,processing,,82,vehicle
re_0455,ring_original,ring_original,motion,2026-01-14T08:28:46Z,false,false,processing,,84,person
re_0456,ring_alt19,ring_alt19,on_demand,2026-07-28T11:38:28Z,true,false,processing,,13,vehicle
re_0457,ring_alt19,ring_alt19,motion,2026-09-08T20:14:17Z,false,false,ready,,19,person
re_0458,ring_alt19,ring_alt19,motion,2026-05-02T13:44:17Z,false,false,processing,,101,vehicle
re_0459,ring_original,ring_original,motion,2026-02-13T05:08:09Z,false,false,processing,,60,none
re_0460,ring_home,ring_home,motion,2026-06-09T16:08:01Z,true,false,processing,,98,other
re_0461,ring_home,ring_home,motion,2026-06-14T01:44:46Z,true,false,processing,,82,person
re_0462,ring_home,ring_home,ding,2026-04-05T13:57:39Z,true,false,ready,,48,person
re_0463,ring_original,ring_original,on_demand,2026-08-17T03:09:09Z,false,false,processing,,44,person
re_0464,ring_original,ring_original,ding,2026-03-17T13:06:20Z,false,false,processing,,29,other
re_0465,ring_original,ring_original,ding,2026-02-18T02:27:07Z,false,false,processing,,33,other
re_0466,ring_home,ring_home,on_demand,2026-02-01T01:07:33Z,false,false,ready,,31,vehicle
re_0467,ring_original,ring_original,motion,2026-04-10T22:38:17Z,true,false,processing,,92,person
re_0468,ring_original,ring_original,motion,2026-02-26T15:49:01Z,false,false,ready,,53,other
re_0469,ring_original,ring_original,on_demand,2026-06-29T20:25:04Z,true,false,processing,,65,other
re_0470,ring_original,ring_original,on_demand,2026-06-19T08:25:12Z,true,false,ready,,70,none
re_0471,ring_original,ring_original,ding,2026-07-12T03:04:48Z,false,false,processing,,111,other
re_0472,ring_alt19,ring_alt19,motion,2026-07-08T02:10:35Z,true,false,ready,,47,none
re_0473,ring_home,ring_home,motion,2026-02-15T10:29:05Z,true,false,ready,,39,vehicle
re_0474,ring_home,ring_home,ding,2026-07-11T09:29:29Z,false,false,processing,,81,person
re_0475,ring_alt19,ring_alt19,ding,2026-03-02T20:34:34Z,false,false,ready,,85,other
re_0476,ring_alt19,ring_alt19,on_demand,2026-01-23T11:01:43Z,false,false,ready,,104,person
re_0477,ring_alt19,ring_alt19,motion,2026-02-07T02:44:00Z,false,false,ready,,59,none
re_0478,ring_original,ring_original,ding,2026-04-06T09:15:50Z,true,false,ready,,48,other
re_0479,ring_home,ring_home,motion,2026-03-23T14:25:04Z,false,false,processing,,24,vehicle
re_0480,ring_alt19,ring_alt19,on_demand,2026-08-13T20:27:24Z,true,false,processing,,95,vehicle
re_0481,ring_original,ring_original,ding,2026-09-21T03:40:45Z,false,false,processing,,115,other
re_0482,ring_original,ring_original,ding,2026-05-09T15:56:01Z,true,false,processing,,13,vehicle
re_0483,ring_alt19,ring_alt19,ding,2026-04-05T02:38:13Z,true,false,processing,,46,vehicle
re_0484,ring_home,ring_home,ding,2026-05-29T02:27:42Z,false,false,ready,,38,person
re_0485,ring_alt19,ring_alt19,motion,2026-04-18T15:01:18Z,true,false,ready,,48,person
re_0486,ring_original,ring_original,on_demand,2026-08-03T18:46:20Z,false,false,processing,,69,none
re_0487,ring_original,ring_original,motion,2026-09-02T01:42:49Z,true,false,ready,,120,other
re_0488,ring_original,ring_original,ding,2026-06-24T13:35:14Z,true,false,ready,,19,person
re_0489,ring_alt19,ring_alt19,ding,2026-07-18T12:31:25Z,false,false,ready,,100,none
re_0490,ring_alt19,ring_alt19,ding,2026-07-13T07:29:21Z,false,false,ready,,104,person
re_0491,ring_original,ring_original,motion,2026-03-03T18:07:21Z,true,false,processing,,31,other
re_0492,ring_alt19,ring_alt19,ding,2026-07-01T03:56:38Z,false,false,processing,,44,none
re_0493,ring_home,ring_home,ding,2026-02-17T21:48:11Z,true,false,ready,,60,other
re_0494,ring_original,ring_original,ding,2026-02-24T14:35:11Z,true,false,processing,,81,other
re_0495,ring_original,ring_original,on_demand,2026-04-27T11:54:45Z,false,false,processing,,42,other
re_0496,ring_original,ring_original,on_demand,2026-09-25T02:16:45Z,true,false,processing,,119,other
re_0497,ring_alt19,ring_alt19,on_demand,2026-03-20T18:43:35Z,false,false,ready,,119,vehicle
re_0498,ring_original,ring_original,ding,2026-09-09T06:09:01Z,false,false,processing,,39,person
re_0499,ring_original,ring_original,motion,2026-06-11T22:17:18Z,false,false,processing,,118,person
re_0500,ring_home,ring_home,ding,2026-09-15T12:05:03Z,false,false,ready,,115,none
re_0501,ring_original,ring_original,ding,2026-06-15T22:48:40Z,true,false,processing,,91,vehicle
re_0502,ring_home,ring_home,ding,2026-09-17T01:36:20Z,true,false,processing,,47,none
re_0503,ring_original,ring_original,ding,2026-03-31T11:03:44Z,true,false,processing,,58,other
re_0504,ring_alt19,ring_alt19,on_demand,2026-05-17T00:58:00Z,true,false,ready,,54,other
re_0505,ring_home,ring_home,ding,2026-06-08T18:06:13Z,true,false,ready,,26,other
re_0506,ring_alt19,ring_alt19,motion,2026-08-08T10:40:48Z,true,false,ready,,44,none
re_0507,ring_alt19,ring_alt19,motion,2026-08-22T00:13:33Z,false,false,processing,,103,vehicle
re_0508,ring_alt19,ring_alt19,ding,2026-06-24T05:19:48Z,false,false,processing,,87,none
re_0509,ring_original,ring_original,on_demand,2026-05-08T01:31:31Z,true,false,processing,,12,vehicle
re_0510,ring_alt19,ring_alt19,on_demand,2026-01-25T19:03:13Z,false,false,processing,,112,person
re_0511,ring_home,ring_home,ding,2026-07-13T17:03:08Z,false,false,processing,,104,vehicle
re_0512,ring_original,ring_original,ding,2026-05-11T10:33:49Z,false,false,processing,,74,none
re_0513,ring_alt19,ring_alt19,motion,2026-01-31T12:04:37Z,true,false,ready,,105,other
re_0514,ring_alt19,ring_alt19,motion,2026-06-14T07:33:55Z,false,false,processing,,105,none
re_0515,ring_alt19,ring_alt19,on_demand,2026-01-24T22:15:52Z,false,false,processing,,97,vehicle
re_0516,ring_alt19,ring_alt19,ding,2026-08-23T18:57:39Z,true,false,processing,,61,person
re_0517,ring_original,ring_original,ding,2026-04-29T00:52:18Z,false,false,ready,,35,vehicle
re_0518,ring_home,ring_home,on_demand,2026-07-26T00:23:17Z,true,false,processing,,31,person
re_0519,ring_original,ring_original,ding,2026-06-27T01:26:41Z,false,false,processing,,94,none
re_0520,ring_home,ring_home,ding,2026-08-06T03:00:09Z,false,false,processing,,61,none
re_0521,ring_alt19,ring_alt19,on_demand,2026-02-23T06:49:57Z,true,false,processing,,42,other
re_0522,ring_original,ring_original,motion,2026-03-24T20:54:06Z,true,false,ready,,109,none
re_0523,ring_alt19,ring_alt19,on_demand,2026-09-19T02:54:08Z,false,false,ready,,100,other
re_0524,ring_original,ring_original,on_demand,2026-08-21T02:43:33Z,true,false,ready,,11,person
re_0525,ring_alt19,ring_alt19,ding,2026-10-11T21:44:55Z,true,false,processing,,94,none
re_0526,ring_original,ring_original,on_demand,2026-09-09T22:44:21Z,false,false,processing,,86,vehicle
re_0527,ring_alt19,ring_alt19,on_demand,2026-08-22T22:32:01Z,true,false,ready,,91,vehicle
re_0528,ring_alt19,ring_alt19,ding,2026-09-25T08:23:25Z,true,false,ready,,23,person
re_0529,ring_home,ring_home,motion,2026-09-06T18:00:50Z,true,false,processing,,29,none
