vid_bg_087,Datsun 240Z Restoration Part 93: Rust Repair,Datsun 240Z Restoration Part 93: Rust Repair - follow the build,"2026-0{random.randint(1,9)}-{random.randint(10,28)}T18:00:00Z",UC_hari_datsun,2,datsun;240z;restoration,PT12M,2d,hd,public,,true,7275,121,0,57,,none,en,en
vid_bg_088,Datsun 240Z Restoration Part 94: Engine Bay,Datsun 240Z Restoration Part 94: Engine Bay - follow the build,"2026-0{random.randint(1,9)}-{random.randint(10,28)}T18:00:00Z",UC_hari_datsun,2,datsun;240z;restoration,PT12M,2d,hd,public,,true,8489,325,0,53,,none,en,en
vid_bg_089,Datsun 240Z Restoration Part 95: Paint Prep,Datsun 240Z Restoration Part 95: Paint Prep - follow the build,"2026-0{random.randint(1,9)}-{random.randint(10,28)}T18:00:00Z",UC_hari_datsun,2,datsun;240z;restoration,PT12M,2d,hd,public,,true,1657,210,0,44,,none,en,en
vid_bg_090,Datsun 240Z Restoration Part 96: Suspension,Datsun 240Z Restoration Part 96: Suspension - follow the build,"2026-0{random.randint(1,9)}-{random.randint(10,28)}T18:00:00Z",UC_hari_datsun,2,datsun;240z;restoration,PT12M,2d,hd,public,,true,1271,171,0,60,,none,en,en
vid_bg_091,Datsun 240Z Restoration Part 97: Paint Prep,Datsun 240Z Restoration Part 97: Paint Prep - follow the build,"2026-0{random.randint(1,9)}-{random.randint(10,28)}T18:00:00Z",UC_hari_datsun,2,datsun;240z;restoration,PT12M,2d,hd,public,,true,3165,282,0,55,,none,en,en
vid_bg_092,Datsun 240Z Restoration Part 98: Test Drive,Datsun 240Z Restoration Part 98: Test Drive - follow the build,"2026-0{random.randint(1,9)}-{random.randint(10,28)}T18:00:00Z",UC_hari_datsun,2,datsun;240z;restoration,PT12M,2d,hd,public,,true,7344,16,0,40,,none,en,en
vid_bg_093,Datsun 240Z Restoration Part 99: Bodywork,Datsun 240Z Restoration Part 99: Bodywork - follow the build,"2026-0{random.randint(1,9)}-{random.randint(10,28)}T18:00:00Z",UC_hari_datsun,2,datsun;240z;restoration,PT12M,2d,hd,public,,true,871,10,0,49,,none,en,en
vid_bg_094,Datsun 240Z Restoration Part 100: Interior,Datsun 240Z Restoration Part 100: Interior - follow the build,"2026-0{random.randint(1,9)}-{random.randint(10,28)}T18:00:00Z",UC_hari_datsun,2,datsun;240z;restoration,PT12M,2d,hd,public,,true,2156,369,0,21,,none,en,en
vid_bg_095,Datsun 240Z Restoration Part 101: Bodywork,Datsun 240Z Restoration Part 101: Bodywork - follow the build,"2026-0{random.randint(1,9)}-{random.randint(10,28)}T18:00:00Z",UC_hari_datsun,2,datsun;240z;restoration,PT12M,2d,hd,public,,true,7786,150,0,38,,none,en,en
vid_bg_096,Datsun 240Z Restoration Part 102: Interior,Datsun 240Z Restoration Part 102: Interior - follow the build,"2026-0{random.randint(1,9)}-{random.randint(10,28)}T18:00:00Z",UC_hari_datsun,2,datsun;240z;restoration,PT12M,2d,hd,public,,true,4753,55,0,4,,none,en,en
vid_bg_097,Datsun 240Z Restoration Part 103: Bodywork,Datsun 240Z Restoration Part 103: Bodywork - follow the build,"2026-0{random.randint(1,9)}-{random.randint(10,28)}T18:00:00Z",UC_hari_datsun,2,datsun;240z;restoration,PT12M,2d,hd,public,,true,3728,147,0,14,,none,en,en
vid_bg_098,Datsun 240Z Restoration Part 104: Suspension,Datsun 240Z Restoration Part 104: Suspension - follow the build,"2026-0{random.randint(1,9)}-{random.randint(10,28)}T18:00:00Z",UC_hari_datsun,2,datsun;240z;restoration,PT12M,2d,hd,public,,true,8186,80,0,40,,none,en,en
vid_bg_099,Datsun 240Z Restoration Part 105: Suspension,Datsun 240Z Restoration Part 105: Suspension - follow the build,"2026-0{random.randint(1,9)}-{random.randint(10,28)}T18:00:00Z",UC_hari_datsun,2,datsun;240z;restoration,PT12M,2d,hd,public,,true,5731,298,0,28,,none,en,en
