id,broadcaster_id,broadcaster_name,creator_id,creator_name,game_id,title,view_count,duration,created_at,url
ClipAlpha161,40001,PixelPaladin,40004,TacticalTurtle,30005,Rust borrow checker wins again,66151,36.9,2024-10-23T16:42:47Z,https://clips.example.com/ClipGamma03
ClipAlpha162,40001,PixelPaladin,40003,TacticalTurtle,30003,Chat trolls the boss fight,130842,38.4,2024-06-01T09:04:40Z,https://clips.example.com/ClipGamma03
ClipAlpha163,40001,OrbitDev,40006,TacticalTurtle,30002,Insane last-second parry,21411,22.4,2026-08-22T08:53:11Z,https://clips.example.com/ClipDelta04
ClipAlpha164,40002,NightOwlCodes,40004,CasualCartographer,30002,Chat trolls the boss fight,87070,17.4,2025-10-25T10:09:56Z,https://clips.example.com/ClipAlpha01
ClipAlpha165,40003,PixelPaladin,40004,CasualCartographer,30003,Live debugging a heisenbug,23427,22.9,2026-04-07T11:19:47Z,https://clips.example.com/ClipAlpha01
ClipAlpha166,40001,PixelPaladin,40006,SprintQueen,30005,Chat trolls the boss fight,95640,41.2,2026-11-07T19:42:45Z,https://clips.example.com/ClipBeta02
ClipAlpha167,40003,PixelPaladin,40004,NightOwlCodes,30002,Rust borrow checker wins again,64375,34.5,2024-06-18T13:08:51Z,https://clips.example.com/ClipAlpha01
ClipAlpha168,40005,SprintQueen,40002,SprintQueen,30002,Insane last-second parry,124169,20.7,2024-10-30T11:54:50Z,https://clips.example.com/ClipAlpha01
ClipAlpha169,40002,PixelPaladin,40002,CasualCartographer,30002,Chat trolls the boss fight,88913,33.8,2024-11-18T15:00:55Z,https://clips.example.com/ClipDelta04
ClipAlpha170,40002,SprintQueen,40003,OrbitDev,30003,Insane last-second parry,53134,37.2,2025-06-28T12:42:39Z,https://clips.example.com/ClipBeta02
ClipAlpha171,40001,SprintQueen,40006,SprintQueen,30002,New world record by 0.3s,72877,25.5,2024-07-22T08:34:16Z,https://clips.example.com/ClipAlpha01
ClipAlpha172,40001,OrbitDev,40002,TacticalTurtle,30002,Chat trolls the boss fight,109582,16.7,2026-09-28T17:17:55Z,https://clips.example.com/ClipGamma03
ClipAlpha173,40001,NightOwlCodes,40003,SprintQueen,30003,Live debugging a heisenbug,20850,21.3,2026-08-03T14:19:09Z,https://clips.example.com/ClipBeta02
ClipAlpha174,40001,NightOwlCodes,40004,TacticalTurtle,30002,New world record by 0.3s,112783,33.5,2026-05-05T13:41:33Z,https://clips.example.com/ClipDelta04
ClipAlpha175,40002,PixelPaladin,40004,NightOwlCodes,30005,Chat trolls the boss fight,124994,25.3,2025-06-30T19:56:36Z,https://clips.example.com/ClipEpsilon05
ClipAlpha176,40001,NightOwlCodes,40003,NightOwlCodes,30003,Chat trolls the boss fight,4514,16.8,2026-04-22T16:15:26Z,https://clips.example.com/ClipGamma03
ClipAlpha177,40001,PixelPaladin,40002,OrbitDev,30005,Live debugging a heisenbug,55853,37.6,2026-06-15T19:06:44Z,https://clips.example.com/ClipAlpha01
ClipAlpha178,40003,OrbitDev,40002,NightOwlCodes,30005,Live debugging a heisenbug,71318,20.6,2026-09-19T12:20:36Z,https://clips.example.com/ClipAlpha01
ClipAlpha179,40001,PixelPaladin,40005,TacticalTurtle,30003,Chat trolls the boss fight,75048,28.9,2026-05-18T06:19:09Z,https://clips.example.com/ClipGamma03
ClipAlpha180,40001,PixelPaladin,40002,SprintQueen,30003,New world record by 0.3s,68645,36.3,2025-03-06T18:15:06Z,https://clips.example.com/ClipDelta04
ClipAlpha181,40003,OrbitDev,40004,TacticalTurtle,30005,Live debugging a heisenbug,90843,29.0,2025-03-18T16:29:16Z,https://clips.example.com/ClipDelta04
ClipAlpha182,40001,OrbitDev,40002,NightOwlCodes,30002,Chat trolls the boss fight,103464,24.9,2025-06-16T14:05:48Z,https://clips.example.com/ClipDelta04
ClipAlpha183,40005,PixelPaladin,40004,NightOwlCodes,30003,New world record by 0.3s,11938,39.0,2026-06-10T09:11:38Z,https://clips.example.com/ClipEpsilon05
ClipAlpha184,40002,PixelPaladin,40002,TacticalTurtle,30002,Chat trolls the boss fight,13284,26.7,2024-09-02T16:46:10Z,https://clips.example.com/ClipBeta02
ClipAlpha185,40002,PixelPaladin,40004,TacticalTurtle,30002,Rust borrow checker wins again,117591,26.3,2025-10-29T15:25:03Z,https://clips.example.com/ClipDelta04
ClipAlpha186,40005,NightOwlCodes,40004,NightOwlCodes,30003,Chat trolls the boss fight,34417,25.0,2025-01-20T14:45:30Z,https://clips.example.com/ClipAlpha01
ClipAlpha187,40001,NightOwlCodes,40005,CasualCartographer,30002,Insane last-second parry,19703,31.4,2026-02-13T15:59:04Z,https://clips.example.com/ClipEpsilon05
ClipAlpha188,40001,NightOwlCodes,40006,NightOwlCodes,30002,New world record by 0.3s,6315,16.7,2025-10-06T20:06:09Z,https://clips.example.com/ClipDelta04
ClipAlpha189,40001,PixelPaladin,40002,OrbitDev,30002,New world record by 0.3s,76832,29.5,2025-09-01T19:11:24Z,https://clips.example.com/ClipAlpha01
ClipAlpha190,40003,NightOwlCodes,40004,OrbitDev,30002,New world record by 0.3s,15625,31.8,2025-05-15T15:42:56Z,https://clips.example.com/ClipEpsilon05
ClipAlpha191,40003,PixelPaladin,40003,TacticalTurtle,30005,Rust borrow checker wins again,112964,40.4,2026-02-27T09:41:02Z,https://clips.example.com/ClipEpsilon05
ClipAlpha192,40001,NightOwlCodes,40004,SprintQueen,30003,Insane last-second parry,109059,15.3,2024-07-01T11:58:54Z,https://clips.example.com/ClipBeta02
ClipAlpha193,40001,OrbitDev,40004,TacticalTurtle,30003,Insane last-second parry,82781,40.5,2025-01-30T10:53:32Z,https://clips.example.com/ClipBeta02
ClipAlpha194,40001,PixelPaladin,40002,SprintQueen,30003,Chat trolls the boss fight,40650,32.6,2024-09-06T06:37:46Z,https://clips.example.com/ClipDelta04
ClipAlpha195,40001,PixelPaladin,40004,TacticalTurtle,30005,Live debugging a heisenbug,70204,41.7,2026-08-07T18:56:09Z,https://clips.example.com/ClipBeta02
ClipAlpha196,40002,SprintQueen,40005,TacticalTurtle,30003,Insane last-second parry,33254,33.3,2026-07-29T16:16:06Z,https://clips.example.com/ClipAlpha01
ClipAlpha197,40001,PixelPaladin,40006,SprintQueen,30005,New world record by 0.3s,36291,19.9,2025-02-07T09:54:37Z,https://clips.example.com/ClipDelta04
ClipAlpha198,40001,NightOwlCodes,40005,SprintQueen,30003,Rust borrow checker wins again,94835,38.0,2026-08-26T20:41:56Z,https://clips.example.com/ClipEpsilon05
ClipAlpha199,40003,PixelPaladin,40002,TacticalTurtle,30003,Live debugging a heisenbug,88087,33.0,2024-11-25T11:04:26Z,https://clips.example.com/ClipGamma03
ClipAlpha200,40001,NightOwlCodes,40006,TacticalTurtle,30005,Insane last-second parry,46550,20.2,2024-12-30T20:26:55Z,https://clips.example.com/ClipEpsilon05
ClipAlpha201,40002,OrbitDev,40004,NightOwlCodes,30002,New world record by 0.3s,10659,27.7,2025-10-28T06:18:28Z,https://clips.example.com/ClipAlpha01
ClipAlpha202,40003,OrbitDev,40003,SprintQueen,30002,Chat trolls the boss fight,36161,20.0,2026-10-22T06:38:26Z,https://clips.example.com/ClipBeta02
ClipAlpha203,40003,SprintQueen,40006,CasualCartographer,30002,Insane last-second parry,123089,26.5,2024-08-16T10:10:55Z,https://clips.example.com/ClipDelta04
ClipAlpha204,40001,PixelPaladin,40003,OrbitDev,30002,Chat trolls the boss fight,68997,31.0,2026-04-19T19:51:15Z,https://clips.example.com/ClipGamma03
ClipAlpha205,40001,NightOwlCodes,40005,SprintQueen,30003,Insane last-second parry,39357,40.4,2026-07-23T14:45:17Z,https://clips.example.com/ClipDelta04
ClipAlpha206,40001,PixelPaladin,40003,TacticalTurtle,30005,Insane last-second parry,131425,40.8,2026-02-09T19:36:58Z,https://clips.example.com/ClipDelta04
ClipAlpha207,40001,NightOwlCodes,40006,TacticalTurtle,30002,New world record by 0.3s,60737,20.7,2026-04-18T20:29:28Z,https://clips.example.com/ClipEpsilon05
ClipAlpha208,40005,SprintQueen,40004,TacticalTurtle,30003,New world record by 0.3s,110386,22.4,2025-12-17T10:13:27Z,https://clips.example.com/ClipAlpha01
ClipAlpha209,40002,PixelPaladin,40005,CasualCartographer,30002,Chat trolls the boss fight,52997,17.0,2026-10-12T17:46:52Z,https://clips.example.com/ClipDelta04
ClipAlpha210,40002,NightOwlCodes,40002,TacticalTurtle,30002,Chat trolls the boss fight,68478,40.7,2026-06-23T10:18:58Z,https://clips.example.com/ClipAlpha01
ClipAlpha211,40001,OrbitDev,40005,NightOwlCodes,30002,Rust borrow checker wins again,95932,33.6,2025-02-11T07:26:18Z,https://clips.example.com/ClipEpsilon05
ClipAlpha212,40001,OrbitDev,40006,TacticalTurtle,30003,Insane last-second parry,64948,25.8,2025-07-06T17:52:09Z,https://clips.example.com/ClipAlpha01
ClipAlpha213,40003,OrbitDev,40004,OrbitDev,30003,Insane last-second parry,39548,26.9,2025-07-06T08:54:35Z,https://clips.example.com/ClipDelta04
ClipAlpha214,40001,PixelPaladin,40002,NightOwlCodes,30003,Chat trolls the boss fight,10229,15.6,2025-08-15T17:50:34Z,https://clips.example.com/ClipAlpha01
ClipAlpha215,40001,PixelPaladin,40004,CasualCartographer,30002,New world record by 0.3s,57904,38.3,2026-05-04T20:22:51Z,https://clips.example.com/ClipAlpha01
ClipAlpha216,40005,OrbitDev,40005,SprintQueen,30002,Rust borrow checker wins again,87261,20.2,2026-09-16T15:28:48Z,https://clips.example.com/ClipBeta02
ClipAlpha217,40001,OrbitDev,40002,SprintQueen,30002,Chat trolls the boss fight,40556,19.2,2025-03-28T20:47:30Z,https://clips.example.com/ClipBeta02
ClipAlpha218,40001,OrbitDev,40003,OrbitDev,30003,Rust borrow checker wins again,79261,41.1,2025-11-19T19:19:21Z,https://clips.example.com/ClipBeta02
