id,client_order_id,symbol,qty,filled_qty,side,type,time_in_force,limit_price,status,filled_avg_price,submitted_at,filled_at
ORD-aurora-0182,cli-0004,NVDA,14,4,buy,limit,day,330.45,new,275.28,2026-02-08T08:13:54Z,2025-11-01T18:53:50Z
ORD-aurora-0183,cli-0006,AMZN,27,6,buy,market,day,384.25,filled,336.12,2026-09-14T19:31:24Z,2026-01-18T13:58:49Z
ORD-aurora-0184,cli-0001,AMZN,23,10,buy,limit,gtc,381.07,filled,225.75,2024-09-19T07:25:54Z,2026-04-28T15:30:54Z
ORD-aurora-0185,cli-0001,TSLA,19,29,sell,market,day,316.11,new,204.44,2025-12-19T08:17:44Z,2024-07-18T17:41:41Z
ORD-aurora-0186,cli-0001,AAPL,12,30,buy,market,day,137.06,filled,249.50,2026-05-05T20:35:06Z,2026-02-28T17:12:25Z
ORD-aurora-0187,cli-0004,NVDA,29,0,buy,market,day,261.83,new,318.79,2026-02-26T20:10:30Z,2024-11-25T14:54:01Z
ORD-aurora-0188,cli-0006,AAPL,38,7,sell,limit,day,311.51,new,311.13,2024-07-24T11:03:34Z,2024-07-04T14:00:12Z
ORD-aurora-0189,cli-0006,NVDA,21,3,buy,limit,gtc,155.66,new,268.60,2026-04-27T06:33:14Z,2026-01-08T15:01:33Z
ORD-aurora-0190,cli-0005,NVDA,26,17,sell,limit,day,237.89,new,373.42,2026-08-24T09:05:59Z,2025-07-06T16:36:50Z
ORD-aurora-0191,cli-0003,AAPL,28,9,buy,market,day,309.18,new,334.92,2026-05-14T06:11:29Z,2026-01-06T15:00:02Z
ORD-aurora-0192,cli-0002,NVDA,15,31,buy,market,day,269.98,filled,186.93,2025-08-31T11:30:00Z,2026-10-03T20:12:23Z
ORD-aurora-0193,cli-0003,MSFT,38,32,buy,market,day,205.91,filled,351.87,2026-03-01T07:28:32Z,2025-09-27T06:08:00Z
ORD-aurora-0194,cli-0004,MSFT,31,2,buy,market,day,286.10,filled,274.96,2024-07-10T17:21:03Z,2026-05-05T11:16:16Z
ORD-aurora-0195,cli-0002,AAPL,35,14,sell,market,gtc,305.13,filled,233.28,2025-09-15T13:33:22Z,2026-10-12T15:32:23Z
ORD-aurora-0196,cli-0001,AAPL,31,24,buy,market,day,375.69,filled,380.01,2024-09-25T14:23:00Z,2026-07-31T08:16:44Z
ORD-aurora-0197,cli-0001,AMZN,33,21,buy,limit,day,362.60,new,352.72,2025-05-10T11:16:23Z,2026-04-18T09:33:20Z
ORD-aurora-0198,cli-0004,TSLA,15,35,sell,market,day,138.08,new,281.84,2025-02-09T06:24:41Z,2024-11-20T06:29:23Z
ORD-aurora-0199,cli-0003,MSFT,15,30,sell,market,day,361.44,filled,389.36,2026-03-23T12:43:30Z,2025-10-14T10:04:27Z
ORD-aurora-0200,cli-0005,AMZN,36,36,buy,market,day,316.05,filled,402.05,2026-09-22T17:01:14Z,2025-09-03T10:02:17Z
ORD-aurora-0201,cli-0001,TSLA,39,28,buy,market,day,319.85,filled,398.78,2025-09-14T19:11:10Z,2026-06-16T14:25:57Z
ORD-aurora-0202,cli-0005,MSFT,10,17,buy,limit,day,288.23,new,265.57,2026-01-07T07:13:40Z,2024-06-25T11:16:53Z
ORD-aurora-0203,cli-0001,AMZN,30,6,buy,market,day,175.89,filled,330.13,2026-07-27T09:14:29Z,2026-10-05T06:26:54Z
ORD-aurora-0204,cli-0004,AMZN,24,7,buy,limit,day,262.34,filled,323.20,2025-06-28T10:02:52Z,2025-07-28T14:04:15Z
ORD-aurora-0205,cli-0005,AAPL,11,0,buy,limit,day,166.78,new,224.97,2025-01-18T16:27:32Z,2026-08-31T16:05:29Z
ORD-aurora-0206,cli-0006,AAPL,15,10,sell,limit,gtc,252.93,filled,198.51,2026-05-16T11:18:40Z,2024-07-24T06:19:46Z
ORD-aurora-0207,cli-0002,AAPL,15,10,buy,limit,day,325.65,filled,386.77,2026-08-23T08:03:56Z,2024-09-24T06:08:39Z
ORD-aurora-0208,cli-0003,NVDA,19,28,buy,market,day,259.27,filled,222.69,2025-06-29T18:43:37Z,2025-11-22T19:50:57Z
ORD-aurora-0209,cli-0004,AAPL,34,24,buy,market,day,349.23,filled,348.99,2024-12-14T16:56:47Z,2025-06-20T07:11:30Z
ORD-aurora-0210,cli-0004,AAPL,35,39,sell,market,day,125.01,filled,260.97,2024-09-03T11:11:06Z,2024-06-29T07:01:05Z
ORD-aurora-0211,cli-0001,TSLA,37,12,buy,market,day,376.33,new,213.72,2024-07-25T09:15:22Z,2026-04-12T06:41:59Z
ORD-aurora-0212,cli-0001,NVDA,23,13,sell,limit,day,315.51,new,255.69,2026-02-16T10:24:56Z,2025-10-31T07:31:56Z
ORD-aurora-0213,cli-0005,AMZN,10,17,sell,limit,day,319.46,filled,339.52,2025-09-24T20:06:10Z,2025-08-29T08:24:26Z
ORD-aurora-0214,cli-0003,AMZN,23,3,buy,limit,day,396.90,filled,277.16,2024-11-14T09:06:39Z,2026-04-12T19:01:51Z
ORD-aurora-0215,cli-0002,MSFT,27,20,sell,limit,day,298.25,new,349.62,2024-11-03T09:05:10Z,2025-03-05T09:48:01Z
ORD-aurora-0216,cli-0006,AAPL,39,0,buy,market,day,357.28,filled,386.03,2026-03-20T10:14:13Z,2025-10-10T14:56:20Z
ORD-aurora-0217,cli-0002,AAPL,11,28,sell,limit,day,387.56,filled,236.36,2025-06-20T15:40:58Z,2025-07-20T12:15:12Z
ORD-aurora-0218,cli-0001,AMZN,11,33,buy,limit,gtc,387.44,filled,340.15,2025-08-24T10:30:03Z,2025-05-11T18:04:02Z
ORD-aurora-0219,cli-0006,AMZN,32,13,buy,limit,gtc,188.93,new,307.92,2025-07-19T15:52:05Z,2025-02-15T12:37:44Z
ORD-aurora-0220,cli-0001,AMZN,12,36,sell,market,day,374.78,filled,209.15,2024-12-26T06:55:34Z,2025-12-27T12:02:29Z
ORD-aurora-0221,cli-0003,NVDA,39,16,buy,market,day,296.42,new,232.46,2025-05-17T20:37:05Z,2025-07-31T14:00:46Z
ORD-aurora-0222,cli-0006,AAPL,36,37,buy,limit,gtc,268.69,filled,199.57,2026-08-04T09:32:52Z,2024-09-03T20:23:35Z
ORD-aurora-0223,cli-0006,MSFT,14,38,sell,market,day,362.94,new,387.90,2024-08-22T09:40:41Z,2025-12-05T12:02:58Z
ORD-aurora-0224,cli-0006,AAPL,30,3,buy,market,day,390.76,filled,206.29,2025-04-05T15:19:05Z,2024-06-13T10:07:15Z
ORD-aurora-0225,cli-0001,TSLA,19,10,buy,limit,day,221.34,filled,196.39,2026-06-27T13:03:03Z,2025-06-04T17:50:16Z
ORD-aurora-0226,cli-0004,TSLA,13,40,sell,limit,gtc,355.95,filled,216.95,2026-10-24T15:13:07Z,2025-01-13T07:09:45Z
ORD-aurora-0227,cli-0004,MSFT,11,32,buy,limit,gtc,189.43,new,342.45,2025-06-14T14:07:07Z,2025-10-22T13:17:14Z
ORD-aurora-0228,cli-0002,TSLA,38,2,sell,limit,day,179.41,filled,285.12,2026-09-07T17:11:26Z,2026-08-10T11:07:45Z
ORD-aurora-0229,cli-0004,MSFT,33,23,buy,limit,day,262.04,filled,299.15,2025-06-25T13:10:25Z,2024-09-03T07:28:59Z
ORD-aurora-0230,cli-0003,TSLA,20,19,buy,limit,day,336.99,filled,378.57,2026-09-07T19:17:37Z,2025-07-12T19:36:52Z
ORD-aurora-0231,cli-0006,AAPL,26,3,buy,market,day,185.70,filled,205.92,2025-04-05T08:17:39Z,2026-08-23T10:49:05Z
