id,type,name,description,category,variation_id,variation_name,price_amount,currency
cat_0310,ITEM,Menu Item 310,Desc 310,Dessert,var_0310,Regular,2110,USD
cat_0311,ITEM,Menu Item 311,Desc 311,Beverage,var_0311,Regular,3233,USD
cat_0312,ITEM,Menu Item 312,Desc 312,Beverage,var_0312,Regular,2676,USD
cat_0313,ITEM,Menu Item 313,Desc 313,Appetizer,var_0313,Regular,2075,USD
cat_0314,ITEM,Menu Item 314,Desc 314,Entree,var_0314,Regular,3125,USD
cat_0315,ITEM,Menu Item 315,Desc 315,Entree,var_0315,Regular,2125,USD
cat_0316,ITEM,Menu Item 316,Desc 316,Appetizer,var_0316,Regular,1170,USD
cat_0317,ITEM,Menu Item 317,Desc 317,Dessert,var_0317,Regular,1261,USD
cat_0318,ITEM,Menu Item 318,Desc 318,Beverage,var_0318,Regular,2820,USD
cat_0319,ITEM,Menu Item 319,Desc 319,Dessert,var_0319,Regular,1105,USD
cat_0320,ITEM,Menu Item 320,Desc 320,Dessert,var_0320,Regular,1901,USD
cat_0321,ITEM,Menu Item 321,Desc 321,Entree,var_0321,Regular,2558,USD
cat_0322,ITEM,Menu Item 322,Desc 322,Beverage,var_0322,Regular,2160,USD
cat_0323,ITEM,Menu Item 323,Desc 323,Dessert,var_0323,Regular,1672,USD
cat_0324,ITEM,Menu Item 324,Desc 324,Beverage,var_0324,Regular,2795,USD
cat_0325,ITEM,Menu Item 325,Desc 325,Appetizer,var_0325,Regular,3471,USD
cat_0326,ITEM,Menu Item 326,Desc 326,Entree,var_0326,Regular,2311,USD
cat_0327,ITEM,Menu Item 327,Desc 327,Beverage,var_0327,Regular,2907,USD
cat_0328,ITEM,Menu Item 328,Desc 328,Dessert,var_0328,Regular,3102,USD
cat_0329,ITEM,Menu Item 329,Desc 329,Entree,var_0329,Regular,2783,USD
cat_0330,ITEM,Menu Item 330,Desc 330,Appetizer,var_0330,Regular,2035,USD
cat_0331,ITEM,Menu Item 331,Desc 331,Beverage,var_0331,Regular,2510,USD
cat_0332,ITEM,Menu Item 332,Desc 332,Beverage,var_0332,Regular,1890,USD
cat_0333,ITEM,Menu Item 333,Desc 333,Beverage,var_0333,Regular,3068,USD
cat_0334,ITEM,Menu Item 334,Desc 334,Appetizer,var_0334,Regular,1880,USD
cat_0335,ITEM,Menu Item 335,Desc 335,Dessert,var_0335,Regular,1137,USD
cat_0336,ITEM,Menu Item 336,Desc 336,Beverage,var_0336,Regular,2811,USD
cat_0337,ITEM,Menu Item 337,Desc 337,Appetizer,var_0337,Regular,2081,USD
cat_0338,ITEM,Menu Item 338,Desc 338,Beverage,var_0338,Regular,1498,USD
cat_0339,ITEM,Menu Item 339,Desc 339,Entree,var_0339,Regular,1150,USD
cat_0340,ITEM,Menu Item 340,Desc 340,Entree,var_0340,Regular,1506,USD
cat_0341,ITEM,Menu Item 341,Desc 341,Appetizer,var_0341,Regular,1323,USD
cat_0342,ITEM,Menu Item 342,Desc 342,Dessert,var_0342,Regular,1945,USD
cat_0343,ITEM,Menu Item 343,Desc 343,Entree,var_0343,Regular,2485,USD
cat_0344,ITEM,Menu Item 344,Desc 344,Entree,var_0344,Regular,1499,USD
cat_0345,ITEM,Menu Item 345,Desc 345,Appetizer,var_0345,Regular,1380,USD
cat_0346,ITEM,Menu Item 346,Desc 346,Entree,var_0346,Regular,810,USD
cat_0347,ITEM,Menu Item 347,Desc 347,Entree,var_0347,Regular,2059,USD
cat_0348,ITEM,Menu Item 348,Desc 348,Beverage,var_0348,Regular,2693,USD
cat_0349,ITEM,Menu Item 349,Desc 349,Entree,var_0349,Regular,1491,USD
cat_0350,ITEM,Menu Item 350,Desc 350,Entree,var_0350,Regular,1690,USD
cat_0351,ITEM,Menu Item 351,Desc 351,Appetizer,var_0351,Regular,1285,USD
cat_0352,ITEM,Menu Item 352,Desc 352,Entree,var_0352,Regular,2934,USD
cat_0353,ITEM,Menu Item 353,Desc 353,Dessert,var_0353,Regular,2770,USD
cat_0354,ITEM,Menu Item 354,Desc 354,Beverage,var_0354,Regular,2685,USD
cat_0355,ITEM,Menu Item 355,Desc 355,Entree,var_0355,Regular,2821,USD
cat_0356,ITEM,Menu Item 356,Desc 356,Appetizer,var_0356,Regular,1152,USD
cat_0357,ITEM,Menu Item 357,Desc 357,Entree,var_0357,Regular,2344,USD
cat_0358,ITEM,Menu Item 358,Desc 358,Dessert,var_0358,Regular,2450,USD
cat_0359,ITEM,Menu Item 359,Desc 359,Entree,var_0359,Regular,2982,USD
cat_0360,ITEM,Menu Item 360,Desc 360,Appetizer,var_0360,Regular,1061,USD
cat_0361,ITEM,Menu Item 361,Desc 361,Entree,var_0361,Regular,3007,USD
cat_0362,ITEM,Menu Item 362,Desc 362,Entree,var_0362,Regular,1287,USD
cat_0363,ITEM,Menu Item 363,Desc 363,Dessert,var_0363,Regular,3285,USD
cat_0364,ITEM,Menu Item 364,Desc 364,Dessert,var_0364,Regular,841,USD
cat_0365,ITEM,Menu Item 365,Desc 365,Entree,var_0365,Regular,2535,USD
cat_0366,ITEM,Menu Item 366,Desc 366,Appetizer,var_0366,Regular,1094,USD
cat_0367,ITEM,Menu Item 367,Desc 367,Dessert,var_0367,Regular,3461,USD
cat_0368,ITEM,Menu Item 368,Desc 368,Appetizer,var_0368,Regular,2110,USD
cat_0369,ITEM,Menu Item 369,Desc 369,Appetizer,var_0369,Regular,3167,USD
cat_0370,ITEM,Menu Item 370,Desc 370,Entree,var_0370,Regular,2697,USD
cat_0371,ITEM,Menu Item 371,Desc 371,Beverage,var_0371,Regular,3041,USD
cat_0372,ITEM,Menu Item 372,Desc 372,Dessert,var_0372,Regular,2011,USD
cat_0373,ITEM,Menu Item 373,Desc 373,Dessert,var_0373,Regular,967,USD
cat_0374,ITEM,Menu Item 374,Desc 374,Entree,var_0374,Regular,2965,USD
cat_0375,ITEM,Menu Item 375,Desc 375,Entree,var_0375,Regular,1911,USD
cat_0376,ITEM,Menu Item 376,Desc 376,Entree,var_0376,Regular,2040,USD
cat_0377,ITEM,Menu Item 377,Desc 377,Appetizer,var_0377,Regular,1357,USD
cat_0378,ITEM,Menu Item 378,Desc 378,Dessert,var_0378,Regular,2789,USD
cat_0379,ITEM,Menu Item 379,Desc 379,Appetizer,var_0379,Regular,2632,USD
cat_0380,ITEM,Menu Item 380,Desc 380,Entree,var_0380,Regular,1989,USD
cat_0381,ITEM,Menu Item 381,Desc 381,Appetizer,var_0381,Regular,1752,USD
cat_0382,ITEM,Menu Item 382,Desc 382,Appetizer,var_0382,Regular,1331,USD
cat_0383,ITEM,Menu Item 383,Desc 383,Appetizer,var_0383,Regular,2650,USD
cat_0384,ITEM,Menu Item 384,Desc 384,Dessert,var_0384,Regular,2695,USD
cat_0385,ITEM,Menu Item 385,Desc 385,Entree,var_0385,Regular,2807,USD
cat_0386,ITEM,Menu Item 386,Desc 386,Appetizer,var_0386,Regular,927,USD
cat_0387,ITEM,Menu Item 387,Desc 387,Appetizer,var_0387,Regular,2916,USD
cat_0388,ITEM,Menu Item 388,Desc 388,Dessert,var_0388,Regular,3249,USD
cat_0389,ITEM,Menu Item 389,Desc 389,Dessert,var_0389,Regular,1917,USD
cat_0390,ITEM,Menu Item 390,Desc 390,Dessert,var_0390,Regular,2929,USD
cat_0391,ITEM,Menu Item 391,Desc 391,Entree,var_0391,Regular,1288,USD
cat_0392,ITEM,Menu Item 392,Desc 392,Appetizer,var_0392,Regular,2182,USD
cat_0393,ITEM,Menu Item 393,Desc 393,Beverage,var_0393,Regular,1985,USD
cat_0394,ITEM,Menu Item 394,Desc 394,Entree,var_0394,Regular,807,USD
cat_0395,ITEM,Menu Item 395,Desc 395,Appetizer,var_0395,Regular,1513,USD
cat_0396,ITEM,Menu Item 396,Desc 396,Dessert,var_0396,Regular,1518,USD
cat_0397,ITEM,Menu Item 397,Desc 397,Dessert,var_0397,Regular,3441,USD
cat_0398,ITEM,Menu Item 398,Desc 398,Dessert,var_0398,Regular,1709,USD
cat_0399,ITEM,Menu Item 399,Desc 399,Dessert,var_0399,Regular,1220,USD
cat_0400,ITEM,Menu Item 400,Desc 400,Appetizer,var_0400,Regular,2231,USD
cat_0401,ITEM,Menu Item 401,Desc 401,Entree,var_0401,Regular,1233,USD
cat_0402,ITEM,Menu Item 402,Desc 402,Appetizer,var_0402,Regular,2261,USD
cat_0403,ITEM,Menu Item 403,Desc 403,Beverage,var_0403,Regular,2291,USD
cat_0404,ITEM,Menu Item 404,Desc 404,Appetizer,var_0404,Regular,1189,USD
cat_0405,ITEM,Menu Item 405,Desc 405,Appetizer,var_0405,Regular,2864,USD
cat_0406,ITEM,Menu Item 406,Desc 406,Entree,var_0406,Regular,2740,USD
cat_0407,ITEM,Menu Item 407,Desc 407,Entree,var_0407,Regular,1894,USD
cat_0408,ITEM,Menu Item 408,Desc 408,Entree,var_0408,Regular,1507,USD
cat_0409,ITEM,Menu Item 409,Desc 409,Dessert,var_0409,Regular,3348,USD
cat_0410,ITEM,Menu Item 410,Desc 410,Entree,var_0410,Regular,1511,USD
cat_0411,ITEM,Menu Item 411,Desc 411,Appetizer,var_0411,Regular,1333,USD
cat_0412,ITEM,Menu Item 412,Desc 412,Beverage,var_0412,Regular,2028,USD
cat_0413,ITEM,Menu Item 413,Desc 413,Beverage,var_0413,Regular,1897,USD
cat_0414,ITEM,Menu Item 414,Desc 414,Entree,var_0414,Regular,1308,USD
cat_0415,ITEM,Menu Item 415,Desc 415,Appetizer,var_0415,Regular,1780,USD
cat_0416,ITEM,Menu Item 416,Desc 416,Entree,var_0416,Regular,1676,USD
cat_0417,ITEM,Menu Item 417,Desc 417,Appetizer,var_0417,Regular,1526,USD
cat_0418,ITEM,Menu Item 418,Desc 418,Dessert,var_0418,Regular,1472,USD
cat_0419,ITEM,Menu Item 419,Desc 419,Appetizer,var_0419,Regular,2428,USD
cat_0420,ITEM,Menu Item 420,Desc 420,Appetizer,var_0420,Regular,1895,USD
cat_0421,ITEM,Menu Item 421,Desc 421,Entree,var_0421,Regular,2900,USD
cat_0422,ITEM,Menu Item 422,Desc 422,Appetizer,var_0422,Regular,1501,USD
cat_0423,ITEM,Menu Item 423,Desc 423,Dessert,var_0423,Regular,2590,USD
cat_0424,ITEM,Menu Item 424,Desc 424,Appetizer,var_0424,Regular,977,USD
cat_0425,ITEM,Menu Item 425,Desc 425,Dessert,var_0425,Regular,2037,USD
cat_0426,ITEM,Menu Item 426,Desc 426,Beverage,var_0426,Regular,2401,USD
cat_0427,ITEM,Menu Item 427,Desc 427,Appetizer,var_0427,Regular,2652,USD
cat_0428,ITEM,Menu Item 428,Desc 428,Beverage,var_0428,Regular,1595,USD
cat_0429,ITEM,Menu Item 429,Desc 429,Appetizer,var_0429,Regular,1486,USD
cat_0430,ITEM,Menu Item 430,Desc 430,Appetizer,var_0430,Regular,3458,USD
cat_0431,ITEM,Menu Item 431,Desc 431,Appetizer,var_0431,Regular,2970,USD
cat_0432,ITEM,Menu Item 432,Desc 432,Dessert,var_0432,Regular,1586,USD
cat_0433,ITEM,Menu Item 433,Desc 433,Dessert,var_0433,Regular,3288,USD
cat_0434,ITEM,Menu Item 434,Desc 434,Beverage,var_0434,Regular,3065,USD
cat_0435,ITEM,Menu Item 435,Desc 435,Dessert,var_0435,Regular,3463,USD
cat_0436,ITEM,Menu Item 436,Desc 436,Beverage,var_0436,Regular,2465,USD
cat_0437,ITEM,Menu Item 437,Desc 437,Entree,var_0437,Regular,1823,USD
cat_0438,ITEM,Menu Item 438,Desc 438,Entree,var_0438,Regular,1596,USD
cat_0439,ITEM,Menu Item 439,Desc 439,Entree,var_0439,Regular,3032,USD
cat_0440,ITEM,Menu Item 440,Desc 440,Dessert,var_0440,Regular,2560,USD
cat_0441,ITEM,Menu Item 441,Desc 441,Appetizer,var_0441,Regular,3155,USD
cat_0442,ITEM,Menu Item 442,Desc 442,Dessert,var_0442,Regular,1907,USD
cat_0443,ITEM,Menu Item 443,Desc 443,Dessert,var_0443,Regular,1826,USD
cat_0444,ITEM,Menu Item 444,Desc 444,Dessert,var_0444,Regular,2615,USD
cat_0445,ITEM,Menu Item 445,Desc 445,Entree,var_0445,Regular,2622,USD
cat_0446,ITEM,Menu Item 446,Desc 446,Entree,var_0446,Regular,1695,USD
cat_0447,ITEM,Menu Item 447,Desc 447,Appetizer,var_0447,Regular,3234,USD
cat_0448,ITEM,Menu Item 448,Desc 448,Appetizer,var_0448,Regular,1933,USD
cat_0449,ITEM,Menu Item 449,Desc 449,Entree,var_0449,Regular,3244,USD
cat_0450,ITEM,Menu Item 450,Desc 450,Dessert,var_0450,Regular,968,USD
cat_0451,ITEM,Menu Item 451,Desc 451,Appetizer,var_0451,Regular,1366,USD
cat_0452,ITEM,Menu Item 452,Desc 452,Entree,var_0452,Regular,1156,USD
cat_0453,ITEM,Menu Item 453,Desc 453,Appetizer,var_0453,Regular,2061,USD
cat_0454,ITEM,Menu Item 454,Desc 454,Beverage,var_0454,Regular,3204,USD
cat_0455,ITEM,Menu Item 455,Desc 455,Appetizer,var_0455,Regular,1795,USD
cat_0456,ITEM,Menu Item 456,Desc 456,Entree,var_0456,Regular,3097,USD
cat_0457,ITEM,Menu Item 457,Desc 457,Dessert,var_0457,Regular,2907,USD
cat_0458,ITEM,Menu Item 458,Desc 458,Dessert,var_0458,Regular,1135,USD
cat_0459,ITEM,Menu Item 459,Desc 459,Beverage,var_0459,Regular,2686,USD
cat_0460,ITEM,Menu Item 460,Desc 460,Beverage,var_0460,Regular,2800,USD
cat_0461,ITEM,Menu Item 461,Desc 461,Dessert,var_0461,Regular,2154,USD
cat_0462,ITEM,Menu Item 462,Desc 462,Dessert,var_0462,Regular,2172,USD
cat_0463,ITEM,Menu Item 463,Desc 463,Beverage,var_0463,Regular,3194,USD
cat_0464,ITEM,Menu Item 464,Desc 464,Beverage,var_0464,Regular,3302,USD
cat_0465,ITEM,Menu Item 465,Desc 465,Dessert,var_0465,Regular,1111,USD
cat_0466,ITEM,Menu Item 466,Desc 466,Dessert,var_0466,Regular,3050,USD
cat_0467,ITEM,Menu Item 467,Desc 467,Beverage,var_0467,Regular,1906,USD
cat_0468,ITEM,Menu Item 468,Desc 468,Appetizer,var_0468,Regular,2114,USD
cat_0469,ITEM,Menu Item 469,Desc 469,Dessert,var_0469,Regular,2392,USD
cat_0470,ITEM,Menu Item 470,Desc 470,Beverage,var_0470,Regular,1041,USD
cat_0471,ITEM,Menu Item 471,Desc 471,Dessert,var_0471,Regular,3115,USD
cat_0472,ITEM,Menu Item 472,Desc 472,Appetizer,var_0472,Regular,1445,USD
cat_0473,ITEM,Menu Item 473,Desc 473,Dessert,var_0473,Regular,3488,USD
cat_0474,ITEM,Menu Item 474,Desc 474,Beverage,var_0474,Regular,1089,USD
cat_0475,ITEM,Menu Item 475,Desc 475,Appetizer,var_0475,Regular,1433,USD
cat_0476,ITEM,Menu Item 476,Desc 476,Beverage,var_0476,Regular,1687,USD
cat_0477,ITEM,Menu Item 477,Desc 477,Entree,var_0477,Regular,2754,USD
cat_0478,ITEM,Menu Item 478,Desc 478,Appetizer,var_0478,Regular,1299,USD
cat_0479,ITEM,Menu Item 479,Desc 479,Entree,var_0479,Regular,1696,USD
cat_0480,ITEM,Menu Item 480,Desc 480,Dessert,var_0480,Regular,977,USD
cat_0481,ITEM,Menu Item 481,Desc 481,Dessert,var_0481,Regular,2800,USD
cat_0482,ITEM,Menu Item 482,Desc 482,Beverage,var_0482,Regular,1361,USD
cat_0483,ITEM,Menu Item 483,Desc 483,Beverage,var_0483,Regular,1800,USD
cat_0484,ITEM,Menu Item 484,Desc 484,Dessert,var_0484,Regular,3369,USD
cat_0485,ITEM,Menu Item 485,Desc 485,Beverage,var_0485,Regular,1789,USD
cat_0486,ITEM,Menu Item 486,Desc 486,Dessert,var_0486,Regular,2407,USD
cat_0487,ITEM,Menu Item 487,Desc 487,Appetizer,var_0487,Regular,2427,USD
cat_0488,ITEM,Menu Item 488,Desc 488,Entree,var_0488,Regular,3244,USD
cat_0489,ITEM,Menu Item 489,Desc 489,Entree,var_0489,Regular,1100,USD
cat_0490,ITEM,Menu Item 490,Desc 490,Appetizer,var_0490,Regular,2071,USD
cat_0491,ITEM,Menu Item 491,Desc 491,Beverage,var_0491,Regular,1946,USD
cat_0492,ITEM,Menu Item 492,Desc 492,Entree,var_0492,Regular,2230,USD
cat_0493,ITEM,Menu Item 493,Desc 493,Dessert,var_0493,Regular,3087,USD
cat_0494,ITEM,Menu Item 494,Desc 494,Appetizer,var_0494,Regular,1118,USD
cat_0495,ITEM,Menu Item 495,Desc 495,Appetizer,var_0495,Regular,951,USD
cat_0496,ITEM,Menu Item 496,Desc 496,Entree,var_0496,Regular,1512,USD
cat_0497,ITEM,Menu Item 497,Desc 497,Appetizer,var_0497,Regular,1982,USD
cat_0498,ITEM,Menu Item 498,Desc 498,Appetizer,var_0498,Regular,2416,USD
cat_0499,ITEM,Menu Item 499,Desc 499,Appetizer,var_0499,Regular,913,USD
cat_0500,ITEM,Menu Item 500,Desc 500,Beverage,var_0500,Regular,1095,USD
cat_0501,ITEM,Menu Item 501,Desc 501,Beverage,var_0501,Regular,1696,USD
cat_0502,ITEM,Menu Item 502,Desc 502,Entree,var_0502,Regular,1831,USD
cat_0503,ITEM,Menu Item 503,Desc 503,Entree,var_0503,Regular,2436,USD
cat_0504,ITEM,Menu Item 504,Desc 504,Dessert,var_0504,Regular,1093,USD
cat_0505,ITEM,Menu Item 505,Desc 505,Dessert,var_0505,Regular,3180,USD
cat_0506,ITEM,Menu Item 506,Desc 506,Entree,var_0506,Regular,847,USD
cat_0507,ITEM,Menu Item 507,Desc 507,Beverage,var_0507,Regular,1724,USD
cat_0508,ITEM,Menu Item 508,Desc 508,Appetizer,var_0508,Regular,3473,USD
cat_0509,ITEM,Menu Item 509,Desc 509,Dessert,var_0509,Regular,2074,USD
cat_0510,ITEM,Menu Item 510,Desc 510,Dessert,var_0510,Regular,2950,USD
cat_0511,ITEM,Menu Item 511,Desc 511,Beverage,var_0511,Regular,2864,USD
cat_0512,ITEM,Menu Item 512,Desc 512,Entree,var_0512,Regular,3004,USD
cat_0513,ITEM,Menu Item 513,Desc 513,Beverage,var_0513,Regular,3410,USD
cat_0514,ITEM,Menu Item 514,Desc 514,Entree,var_0514,Regular,2110,USD
cat_0515,ITEM,Menu Item 515,Desc 515,Dessert,var_0515,Regular,3338,USD
cat_0516,ITEM,Menu Item 516,Desc 516,Dessert,var_0516,Regular,1415,USD
cat_0517,ITEM,Menu Item 517,Desc 517,Beverage,var_0517,Regular,1815,USD
cat_0518,ITEM,Menu Item 518,Desc 518,Entree,var_0518,Regular,1710,USD
cat_0519,ITEM,Menu Item 519,Desc 519,Appetizer,var_0519,Regular,2817,USD
cat_0520,ITEM,Menu Item 520,Desc 520,Beverage,var_0520,Regular,1048,USD
cat_0521,ITEM,Menu Item 521,Desc 521,Appetizer,var_0521,Regular,1056,USD
cat_0522,ITEM,Menu Item 522,Desc 522,Beverage,var_0522,Regular,2066,USD
cat_0523,ITEM,Menu Item 523,Desc 523,Dessert,var_0523,Regular,3087,USD
cat_0524,ITEM,Menu Item 524,Desc 524,Entree,var_0524,Regular,2474,USD
cat_0525,ITEM,Menu Item 525,Desc 525,Beverage,var_0525,Regular,3049,USD
cat_0526,ITEM,Menu Item 526,Desc 526,Dessert,var_0526,Regular,1979,USD
cat_0527,ITEM,Menu Item 527,Desc 527,Dessert,var_0527,Regular,1126,USD
cat_0528,ITEM,Menu Item 528,Desc 528,Dessert,var_0528,Regular,1197,USD
cat_0529,ITEM,Menu Item 529,Desc 529,Beverage,var_0529,Regular,2421,USD
