place_id,name,formatted_address,lat,lng,rating,user_ratings_total,types,business_status,price_level
place_198,CVS Pharmacy - Cary,"300 Prestonwood Pkwy, Cary, NC 27513",35.8500,-78.7800,4.2,3.8,doctor,pending,171.99
place_199,Duke GI Clinic,"40 Duke Medicine Cir, Durham, NC 27710",36.0071,-78.9383,4.5,3.8,pharmacy,scheduled,500.39
place_200,Duke GI Clinic,"200 N Harrison Ave, Cary, NC 27513",36.0071,-78.7811,3.8,3.8,doctor,confirmed,38.09
place_201,CVS Pharmacy - Cary,"200 N Harrison Ave, Cary, NC 27513",35.7915,-78.9383,4.2,4.2,pharmacy,active,336.46
place_202,Duke GI Clinic,"200 N Harrison Ave, Cary, NC 27513",35.7915,-78.9383,3.8,4.2,pharmacy,pending,555.99
place_203,Duke GI Clinic,"300 Prestonwood Pkwy, Cary, NC 27513",35.7915,-78.9383,3.8,4.5,doctor,done,391.05
place_204,Prestonwood Country Club,"200 N Harrison Ave, Cary, NC 27513",36.0071,-78.9383,3.8,4.5,doctor,pending,622.09
place_205,Prestonwood Country Club,"300 Prestonwood Pkwy, Cary, NC 27513",35.8500,-78.7800,4.5,3.8,golf_course,closed,630.80
place_206,CVS Pharmacy - Cary,"40 Duke Medicine Cir, Durham, NC 27710",36.0071,-78.9383,3.8,3.8,golf_course,confirmed,870.40
place_207,Duke GI Clinic,"40 Duke Medicine Cir, Durham, NC 27710",36.0071,-78.7811,4.2,4.5,golf_course,active,850.14
place_208,Prestonwood Country Club,"40 Duke Medicine Cir, Durham, NC 27710",35.8500,-78.7811,4.2,4.2,pharmacy,active,732.15
place_209,Prestonwood Country Club,"200 N Harrison Ave, Cary, NC 27513",35.8500,-78.7811,4.2,4.5,pharmacy,closed,522.19
place_210,Duke GI Clinic,"40 Duke Medicine Cir, Durham, NC 27710",36.0071,-78.7800,4.5,4.2,pharmacy,pending,466.07
place_211,CVS Pharmacy - Cary,"40 Duke Medicine Cir, Durham, NC 27710",35.7915,-78.7811,4.2,4.2,doctor,confirmed,899.30
place_212,Prestonwood Country Club,"40 Duke Medicine Cir, Durham, NC 27710",35.7915,-78.9383,4.5,4.2,doctor,active,818.09
place_213,Prestonwood Country Club,"200 N Harrison Ave, Cary, NC 27513",36.0071,-78.9383,4.5,4.2,pharmacy,done,407.83
place_214,Prestonwood Country Club,"200 N Harrison Ave, Cary, NC 27513",36.0071,-78.7800,4.2,3.8,golf_course,confirmed,602.54
place_215,Prestonwood Country Club,"300 Prestonwood Pkwy, Cary, NC 27513",35.8500,-78.7800,4.5,4.2,doctor,confirmed,186.95
place_216,Prestonwood Country Club,"200 N Harrison Ave, Cary, NC 27513",35.8500,-78.9383,3.8,4.2,doctor,scheduled,29.33
place_217,CVS Pharmacy - Cary,"200 N Harrison Ave, Cary, NC 27513",35.7915,-78.7811,3.8,3.8,golf_course,open,452.55
place_218,Duke GI Clinic,"40 Duke Medicine Cir, Durham, NC 27710",35.8500,-78.7811,4.2,4.2,golf_course,closed,197.26
place_219,Duke GI Clinic,"200 N Harrison Ave, Cary, NC 27513",35.8500,-78.7811,4.2,4.2,doctor,completed,820.39
place_220,CVS Pharmacy - Cary,"40 Duke Medicine Cir, Durham, NC 27710",35.8500,-78.7800,4.5,4.2,pharmacy,pending,644.96
place_221,Prestonwood Country Club,"300 Prestonwood Pkwy, Cary, NC 27513",35.8500,-78.7811,3.8,4.2,golf_course,confirmed,370.70
place_222,Duke GI Clinic,"300 Prestonwood Pkwy, Cary, NC 27513",36.0071,-78.7811,4.5,4.5,doctor,active,82.95
place_223,Prestonwood Country Club,"200 N Harrison Ave, Cary, NC 27513",35.8500,-78.7800,4.5,3.8,pharmacy,open,798.43
place_224,CVS Pharmacy - Cary,"40 Duke Medicine Cir, Durham, NC 27710",35.8500,-78.7800,4.2,4.2,golf_course,completed,213.94
place_225,CVS Pharmacy - Cary,"300 Prestonwood Pkwy, Cary, NC 27513",35.8500,-78.7811,3.8,4.5,golf_course,confirmed,269.27
place_226,Prestonwood Country Club,"300 Prestonwood Pkwy, Cary, NC 27513",35.7915,-78.7800,4.2,3.8,doctor,done,206.48
place_227,CVS Pharmacy - Cary,"200 N Harrison Ave, Cary, NC 27513",35.8500,-78.7800,4.5,4.5,doctor,confirmed,17.55
place_228,Duke GI Clinic,"300 Prestonwood Pkwy, Cary, NC 27513",35.8500,-78.7800,3.8,3.8,doctor,completed,583.04
place_229,CVS Pharmacy - Cary,"300 Prestonwood Pkwy, Cary, NC 27513",36.0071,-78.9383,4.2,4.2,pharmacy,pending,311.57
place_230,CVS Pharmacy - Cary,"40 Duke Medicine Cir, Durham, NC 27710",35.8500,-78.9383,3.8,3.8,pharmacy,completed,361.74
place_231,Duke GI Clinic,"40 Duke Medicine Cir, Durham, NC 27710",35.8500,-78.9383,4.2,4.5,golf_course,confirmed,844.02
place_232,CVS Pharmacy - Cary,"40 Duke Medicine Cir, Durham, NC 27710",35.8500,-78.7811,3.8,4.2,doctor,confirmed,703.18
place_233,CVS Pharmacy - Cary,"300 Prestonwood Pkwy, Cary, NC 27513",35.7915,-78.7811,4.5,4.2,pharmacy,pending,512.86
place_234,Duke GI Clinic,"40 Duke Medicine Cir, Durham, NC 27710",35.7915,-78.7811,4.5,4.5,pharmacy,done,729.85
place_235,CVS Pharmacy - Cary,"200 N Harrison Ave, Cary, NC 27513",35.8500,-78.7800,4.2,4.5,pharmacy,completed,750.28
place_236,Duke GI Clinic,"40 Duke Medicine Cir, Durham, NC 27710",35.7915,-78.9383,3.8,3.8,doctor,completed,680.52
place_237,Duke GI Clinic,"300 Prestonwood Pkwy, Cary, NC 27513",36.0071,-78.7811,3.8,3.8,golf_course,confirmed,372.88
place_238,Duke GI Clinic,"200 N Harrison Ave, Cary, NC 27513",36.0071,-78.9383,4.5,4.5,doctor,done,8.54
