id,business_id,rating,text,user_name,time_created
yr_0358,yelp_original,4,Review text 358,User185,2026-01-10T04:55:23Z
yr_0359,yelp_alt19,3,Review text 359,User101,2026-07-09T15:25:25Z
yr_0360,yelp_alt19,1,Review text 360,User14,2026-05-19T10:14:33Z
yr_0361,yelp_original,1,Review text 361,User45,2026-08-22T13:33:35Z
yr_0362,yelp_original,2,Review text 362,User97,2026-03-09T19:07:34Z
yr_0363,yelp_original,3,Review text 363,User9,2026-04-10T22:30:35Z
yr_0364,yelp_alt19,4,Review text 364,User51,2026-02-15T05:55:46Z
yr_0365,yelp_alt19,1,Review text 365,User3,2026-09-02T06:34:47Z
yr_0366,yelp_original,2,Review text 366,User113,2026-04-20T02:15:30Z
yr_0367,yelp_alt19,5,Review text 367,User22,2026-04-10T12:18:56Z
yr_0368,yelp_original,1,Review text 368,User81,2026-09-30T05:39:51Z
yr_0369,yelp_original,3,Review text 369,User176,2026-07-25T14:29:55Z
yr_0370,yelp_original,4,Review text 370,User196,2026-06-21T18:44:10Z
yr_0371,yelp_alt19,5,Review text 371,User9,2026-09-08T17:18:49Z
yr_0372,yelp_original,4,Review text 372,User150,2026-08-08T20:10:41Z
yr_0373,yelp_alt19,1,Review text 373,User93,2026-07-22T12:59:27Z
yr_0374,yelp_original,3,Review text 374,User17,2026-09-30T02:38:55Z
yr_0375,yelp_original,2,Review text 375,User172,2026-03-23T09:13:38Z
yr_0376,yelp_original,2,Review text 376,User62,2026-06-23T09:09:01Z
yr_0377,yelp_alt19,1,Review text 377,User174,2026-08-11T20:27:57Z
yr_0378,yelp_alt19,1,Review text 378,User175,2026-08-03T12:02:14Z
yr_0379,yelp_alt19,5,Review text 379,User94,2026-05-30T00:34:25Z
yr_0380,yelp_alt19,5,Review text 380,User76,2026-04-03T01:50:56Z
yr_0381,yelp_alt19,5,Review text 381,User200,2026-05-22T22:18:59Z
yr_0382,yelp_alt19,4,Review text 382,User126,2026-08-07T13:36:09Z
yr_0383,yelp_alt19,2,Review text 383,User1,2026-05-27T09:34:08Z
yr_0384,yelp_alt19,5,Review text 384,User34,2026-05-12T08:12:03Z
yr_0385,yelp_original,4,Review text 385,User171,2026-02-18T05:47:34Z
yr_0386,yelp_alt19,3,Review text 386,User21,2026-09-18T07:46:40Z
yr_0387,yelp_original,3,Review text 387,User123,2026-06-10T02:28:30Z
yr_0388,yelp_alt19,1,Review text 388,User140,2026-09-28T14:25:19Z
yr_0389,yelp_original,3,Review text 389,User193,2026-09-08T21:39:12Z
yr_0390,yelp_original,1,Review text 390,User173,2026-02-20T22:09:40Z
yr_0391,yelp_alt19,5,Review text 391,User199,2026-04-10T08:04:26Z
yr_0392,yelp_original,5,Review text 392,User89,2026-03-17T07:29:43Z
yr_0393,yelp_alt19,4,Review text 393,User109,2026-01-03T02:31:55Z
yr_0394,yelp_alt19,1,Review text 394,User41,2026-02-15T11:17:28Z
yr_0395,yelp_alt19,4,Review text 395,User124,2026-05-19T00:34:38Z
yr_0396,yelp_alt19,4,Review text 396,User39,2026-01-24T03:12:12Z
yr_0397,yelp_original,4,Review text 397,User191,2026-06-11T20:10:26Z
yr_0398,yelp_alt19,4,Review text 398,User181,2026-02-22T19:55:05Z
yr_0399,yelp_original,4,Review text 399,User35,2026-08-12T09:35:15Z
yr_0400,yelp_original,3,Review text 400,User22,2026-09-08T19:00:43Z
yr_0401,yelp_original,5,Review text 401,User159,2026-03-03T12:32:40Z
yr_0402,yelp_original,1,Review text 402,User177,2026-04-06T02:10:09Z
yr_0403,yelp_original,2,Review text 403,User169,2026-06-14T19:47:46Z
yr_0404,yelp_original,1,Review text 404,User119,2026-07-21T14:27:36Z
yr_0405,yelp_original,5,Review text 405,User93,2026-08-20T10:36:34Z
yr_0406,yelp_alt19,1,Review text 406,User59,2026-03-24T01:11:41Z
yr_0407,yelp_original,1,Review text 407,User100,2026-04-24T09:42:09Z
yr_0408,yelp_original,4,Review text 408,User158,2026-06-05T20:56:32Z
yr_0409,yelp_original,4,Review text 409,User186,2026-06-29T03:18:40Z
yr_0410,yelp_original,1,Review text 410,User186,2026-06-17T18:16:58Z
yr_0411,yelp_original,5,Review text 411,User16,2026-03-15T22:22:55Z
yr_0412,yelp_alt19,1,Review text 412,User118,2026-01-07T23:28:51Z
yr_0413,yelp_original,2,Review text 413,User26,2026-04-19T22:12:50Z
yr_0414,yelp_alt19,3,Review text 414,User102,2026-06-18T17:40:45Z
yr_0415,yelp_alt19,1,Review text 415,User166,2026-07-11T17:18:50Z
yr_0416,yelp_original,2,Review text 416,User13,2026-09-09T11:25:49Z
yr_0417,yelp_alt19,2,Review text 417,User120,2026-01-13T00:34:33Z
yr_0418,yelp_alt19,1,Review text 418,User177,2026-07-24T13:09:26Z
yr_0419,yelp_alt19,4,Review text 419,User161,2026-03-28T21:05:02Z
yr_0420,yelp_alt19,4,Review text 420,User129,2026-10-03T13:20:45Z
yr_0421,yelp_original,2,Review text 421,User9,2026-08-23T11:51:49Z
yr_0422,yelp_alt19,4,Review text 422,User158,2026-10-07T20:30:49Z
yr_0423,yelp_original,4,Review text 423,User183,2026-01-30T16:37:40Z
yr_0424,yelp_original,5,Review text 424,User73,2026-08-22T04:35:38Z
yr_0425,yelp_alt19,3,Review text 425,User131,2026-04-22T01:50:16Z
yr_0426,yelp_alt19,3,Review text 426,User199,2026-02-03T05:38:26Z
yr_0427,yelp_original,5,Review text 427,User7,2026-09-14T06:09:49Z
yr_0428,yelp_original,2,Review text 428,User24,2026-10-10T13:10:27Z
yr_0429,yelp_original,3,Review text 429,User155,2026-09-27T07:25:20Z
yr_0430,yelp_alt19,1,Review text 430,User194,2026-09-24T05:13:31Z
yr_0431,yelp_alt19,4,Review text 431,User126,2026-09-06T02:58:49Z
yr_0432,yelp_original,4,Review text 432,User144,2026-06-25T07:18:51Z
yr_0433,yelp_original,5,Review text 433,User129,2026-02-16T20:00:01Z
yr_0434,yelp_alt19,4,Review text 434,User44,2026-07-19T07:01:52Z
yr_0435,yelp_original,4,Review text 435,User94,2026-01-27T11:39:37Z
yr_0436,yelp_alt19,1,Review text 436,User163,2026-06-10T15:04:45Z
yr_0437,yelp_original,5,Review text 437,User46,2026-02-17T07:56:01Z
yr_0438,yelp_original,2,Review text 438,User49,2026-01-14T00:08:45Z
yr_0439,yelp_alt19,2,Review text 439,User54,2026-04-01T03:52:43Z
yr_0440,yelp_original,1,Review text 440,User161,2026-09-14T10:19:37Z
yr_0441,yelp_original,1,Review text 441,User8,2026-06-11T23:21:43Z
yr_0442,yelp_alt19,1,Review text 442,User90,2026-05-25T10:36:28Z
yr_0443,yelp_alt19,1,Review text 443,User174,2026-08-10T07:54:24Z
yr_0444,yelp_alt19,4,Review text 444,User163,2026-04-19T17:32:03Z
yr_0445,yelp_original,1,Review text 445,User169,2026-09-01T05:14:21Z
yr_0446,yelp_original,4,Review text 446,User156,2026-06-27T23:17:38Z
yr_0447,yelp_alt19,4,Review text 447,User112,2026-01-01T00:59:06Z
yr_0448,yelp_alt19,4,Review text 448,User113,2026-09-23T07:30:40Z
yr_0449,yelp_original,1,Review text 449,User134,2026-09-24T02:21:13Z
yr_0450,yelp_alt19,1,Review text 450,User117,2026-05-15T15:59:26Z
yr_0451,yelp_original,4,Review text 451,User181,2026-04-13T04:30:19Z
yr_0452,yelp_alt19,4,Review text 452,User145,2026-07-22T08:06:59Z
yr_0453,yelp_alt19,5,Review text 453,User16,2026-07-05T23:15:21Z
yr_0454,yelp_alt19,2,Review text 454,User33,2026-07-22T17:07:14Z
yr_0455,yelp_original,5,Review text 455,User112,2026-02-24T10:55:38Z
yr_0456,yelp_alt19,2,Review text 456,User121,2026-04-15T21:46:15Z
yr_0457,yelp_alt19,5,Review text 457,User66,2026-04-26T00:10:16Z
yr_0458,yelp_alt19,3,Review text 458,User18,2026-05-08T14:21:31Z
yr_0459,yelp_original,1,Review text 459,User100,2026-01-29T10:29:39Z
yr_0460,yelp_alt19,5,Review text 460,User75,2026-04-21T01:14:16Z
yr_0461,yelp_alt19,3,Review text 461,User13,2026-09-02T02:52:34Z
yr_0462,yelp_alt19,5,Review text 462,User141,2026-06-21T05:37:43Z
yr_0463,yelp_alt19,4,Review text 463,User6,2026-06-19T05:13:39Z
yr_0464,yelp_original,2,Review text 464,User46,2026-07-11T16:40:10Z
yr_0465,yelp_original,5,Review text 465,User152,2026-02-25T06:01:19Z
yr_0466,yelp_alt19,3,Review text 466,User40,2026-03-20T14:14:27Z
yr_0467,yelp_alt19,1,Review text 467,User179,2026-08-03T18:29:32Z
yr_0468,yelp_alt19,3,Review text 468,User92,2026-06-23T17:34:25Z
yr_0469,yelp_alt19,1,Review text 469,User79,2026-02-18T17:00:50Z
yr_0470,yelp_original,4,Review text 470,User5,2026-07-04T01:14:23Z
yr_0471,yelp_alt19,2,Review text 471,User60,2026-05-19T12:37:14Z
yr_0472,yelp_original,4,Review text 472,User173,2026-01-03T18:25:18Z
yr_0473,yelp_alt19,1,Review text 473,User79,2026-07-31T17:05:04Z
yr_0474,yelp_original,2,Review text 474,User197,2026-04-11T06:29:20Z
yr_0475,yelp_alt19,4,Review text 475,User144,2026-01-27T12:08:39Z
yr_0476,yelp_alt19,2,Review text 476,User25,2026-02-06T13:32:34Z
yr_0477,yelp_original,1,Review text 477,User85,2026-04-12T05:50:54Z
yr_0478,yelp_original,5,Review text 478,User95,2026-05-14T14:20:49Z
yr_0479,yelp_alt19,1,Review text 479,User86,2026-09-21T06:35:17Z
yr_0480,yelp_alt19,5,Review text 480,User189,2026-09-11T07:12:15Z
yr_0481,yelp_original,1,Review text 481,User39,2026-05-02T06:28:49Z
yr_0482,yelp_alt19,4,Review text 482,User61,2026-06-05T10:23:56Z
yr_0483,yelp_original,2,Review text 483,User150,2026-05-08T08:05:10Z
yr_0484,yelp_original,1,Review text 484,User35,2026-04-30T20:16:02Z
yr_0485,yelp_original,2,Review text 485,User63,2026-02-19T15:00:04Z
yr_0486,yelp_alt19,1,Review text 486,User68,2026-05-22T17:55:12Z
yr_0487,yelp_alt19,1,Review text 487,User175,2026-06-20T18:17:35Z
yr_0488,yelp_original,1,Review text 488,User10,2026-05-01T10:06:04Z
yr_0489,yelp_original,1,Review text 489,User119,2026-08-03T15:59:18Z
yr_0490,yelp_alt19,1,Review text 490,User13,2026-02-21T01:06:31Z
yr_0491,yelp_alt19,1,Review text 491,User192,2026-09-15T03:45:26Z
yr_0492,yelp_original,3,Review text 492,User80,2026-10-04T10:17:54Z
yr_0493,yelp_alt19,3,Review text 493,User136,2026-04-03T07:32:46Z
yr_0494,yelp_original,4,Review text 494,User66,2026-03-26T18:35:40Z
yr_0495,yelp_alt19,5,Review text 495,User19,2026-04-30T15:42:17Z
yr_0496,yelp_original,2,Review text 496,User26,2026-06-06T02:35:48Z
yr_0497,yelp_alt19,5,Review text 497,User157,2026-02-20T22:21:02Z
yr_0498,yelp_alt19,1,Review text 498,User195,2026-09-27T00:08:41Z
yr_0499,yelp_alt19,4,Review text 499,User142,2026-03-25T04:46:19Z
yr_0500,yelp_alt19,1,Review text 500,User18,2026-01-04T05:38:17Z
yr_0501,yelp_original,3,Review text 501,User121,2026-03-24T05:34:31Z
yr_0502,yelp_alt19,3,Review text 502,User145,2026-01-01T18:50:23Z
yr_0503,yelp_original,2,Review text 503,User66,2026-05-28T06:42:11Z
yr_0504,yelp_alt19,5,Review text 504,User145,2026-01-12T01:59:47Z
yr_0505,yelp_alt19,1,Review text 505,User149,2026-05-15T14:07:41Z
yr_0506,yelp_original,3,Review text 506,User174,2026-05-15T23:39:05Z
yr_0507,yelp_original,3,Review text 507,User160,2026-01-24T16:44:35Z
yr_0508,yelp_alt19,1,Review text 508,User146,2026-02-22T04:57:30Z
yr_0509,yelp_original,2,Review text 509,User62,2026-06-06T12:15:41Z
yr_0510,yelp_alt19,3,Review text 510,User170,2026-03-17T02:30:36Z
yr_0511,yelp_alt19,4,Review text 511,User118,2026-04-25T03:27:50Z
yr_0512,yelp_original,1,Review text 512,User192,2026-04-03T06:09:49Z
yr_0513,yelp_original,2,Review text 513,User123,2026-05-25T05:40:15Z
yr_0514,yelp_alt19,2,Review text 514,User156,2026-05-07T09:20:12Z
yr_0515,yelp_original,1,Review text 515,User136,2026-09-01T12:58:03Z
yr_0516,yelp_original,4,Review text 516,User171,2026-05-10T01:16:23Z
yr_0517,yelp_alt19,4,Review text 517,User8,2026-02-19T16:11:03Z
yr_0518,yelp_alt19,4,Review text 518,User37,2026-01-30T23:43:44Z
yr_0519,yelp_alt19,3,Review text 519,User77,2026-03-24T00:10:56Z
yr_0520,yelp_original,2,Review text 520,User126,2026-04-02T20:41:32Z
yr_0521,yelp_original,5,Review text 521,User19,2026-03-22T15:25:32Z
yr_0522,yelp_alt19,1,Review text 522,User163,2026-09-16T07:51:41Z
yr_0523,yelp_original,5,Review text 523,User146,2026-03-01T08:14:53Z
yr_0524,yelp_alt19,1,Review text 524,User132,2026-06-25T16:00:39Z
yr_0525,yelp_original,2,Review text 525,User145,2026-03-02T22:31:56Z
yr_0526,yelp_original,4,Review text 526,User148,2026-03-28T16:14:14Z
yr_0527,yelp_original,4,Review text 527,User30,2026-01-11T04:54:58Z
yr_0528,yelp_alt19,4,Review text 528,User92,2026-03-11T18:38:07Z
yr_0529,yelp_original,5,Review text 529,User9,2026-02-26T02:59:19Z
