album_id,name,artist_id,album_type,release_date,total_tracks,label
5aB3cD4eF5gH6iJ7kL8mN195,Northern Lights,3rT0fQ8sNuVbXc2Yd9Lm4p,single,2024-08-28,93,Neon Tape
5aB3cD4eF5gH6iJ7kL8mN196,Last Express,0UtkNdPktnyx9C5bfhrNKn,album,2025-05-21,25,Harbor Lights
5aB3cD4eF5gH6iJ7kL8mN197,Glory Days,iHfdA0lH4ibFw93f8abvpi,album,2024-07-06,199,Harbor Lights
5aB3cD4eF5gH6iJ7kL8mN198,Glory Days,6mZ8tQ1nXpLkWv7Yd0fJ3a,single,2026-07-13,85,Harbor Lights
5aB3cD4eF5gH6iJ7kL8mN199,Calor,6mZ8tQ1nXpLkWv7Yd0fJ3a,single,2024-06-10,86,Harbor Lights
5aB3cD4eF5gH6iJ7kL8mN200,Last Express,0UtkNdPktnyx9C5bfhrNKn,album,2026-09-20,237,Sol Records
5aB3cD4eF5gH6iJ7kL8mN201,Tidewater,0UtkNdPktnyx9C5bfhrNKn,album,2025-12-07,211,Sol Records
5aB3cD4eF5gH6iJ7kL8mN202,Last Express,iHfdA0lH4ibFw93f8abvpi,album,2025-11-11,40,Harbor Lights
5aB3cD4eF5gH6iJ7kL8mN203,Northern Lights,mQ2ZDyhzx4QuXxpRUsNPiR,album,2025-08-04,5,Neon Tape
5aB3cD4eF5gH6iJ7kL8mN204,Northern Lights,6mZ8tQ1nXpLkWv7Yd0fJ3a,album,2026-07-07,353,Neon Tape
5aB3cD4eF5gH6iJ7kL8mN205,Glory Days,iHfdA0lH4ibFw93f8abvpi,album,2025-04-05,25,Harbor Lights
5aB3cD4eF5gH6iJ7kL8mN206,Tidewater,6mZ8tQ1nXpLkWv7Yd0fJ3a,album,2025-04-02,106,Sol Records
5aB3cD4eF5gH6iJ7kL8mN207,Glory Days,0UtkNdPktnyx9C5bfhrNKn,album,2026-04-18,234,Harbor Lights
5aB3cD4eF5gH6iJ7kL8mN208,Glory Days,iHfdA0lH4ibFw93f8abvpi,album,2025-10-09,270,Sol Records
5aB3cD4eF5gH6iJ7kL8mN209,Glory Days,4kP954pQ2teQUd0Ctg37b1,album,2026-08-07,267,Neon Tape
5aB3cD4eF5gH6iJ7kL8mN210,Calor,iHfdA0lH4ibFw93f8abvpi,album,2025-04-02,212,Sol Records
5aB3cD4eF5gH6iJ7kL8mN211,Glory Days,7azhC43pJB0XjoxpQOzr3Z,single,2026-08-23,291,Harbor Lights
5aB3cD4eF5gH6iJ7kL8mN212,Atlantic City,3rT0fQ8sNuVbXc2Yd9Lm4p,album,2024-11-04,227,Harbor Lights
5aB3cD4eF5gH6iJ7kL8mN213,Northern Lights,4kP954pQ2teQUd0Ctg37b1,album,2026-03-30,258,Harbor Lights
5aB3cD4eF5gH6iJ7kL8mN214,Northern Lights,3rT0fQ8sNuVbXc2Yd9Lm4p,album,2025-08-25,308,Neon Tape
5aB3cD4eF5gH6iJ7kL8mN215,Glory Days,iHfdA0lH4ibFw93f8abvpi,album,2025-09-24,28,Harbor Lights
5aB3cD4eF5gH6iJ7kL8mN216,Northern Lights,2wQ5kP3nXvLbWc8Yd1Fm6t,album,2026-05-30,157,Harbor Lights
5aB3cD4eF5gH6iJ7kL8mN217,Whole Lotta Love,6mZ8tQ1nXpLkWv7Yd0fJ3a,album,2025-01-02,295,Sol Records
5aB3cD4eF5gH6iJ7kL8mN218,Glory Days,0UtkNdPktnyx9C5bfhrNKn,album,2025-11-06,342,Neon Tape
5aB3cD4eF5gH6iJ7kL8mN219,Northern Lights,6mZ8tQ1nXpLkWv7Yd0fJ3a,single,2025-03-13,248,Harbor Lights
5aB3cD4eF5gH6iJ7kL8mN220,Tidewater,2wQ5kP3nXvLbWc8Yd1Fm6t,album,2025-10-07,89,Harbor Lights
5aB3cD4eF5gH6iJ7kL8mN221,Last Express,6mZ8tQ1nXpLkWv7Yd0fJ3a,album,2025-02-24,354,Harbor Lights
5aB3cD4eF5gH6iJ7kL8mN222,Northern Lights,4kP954pQ2teQUd0Ctg37b1,album,2024-06-02,58,Harbor Lights
5aB3cD4eF5gH6iJ7kL8mN223,Northern Lights,2wQ5kP3nXvLbWc8Yd1Fm6t,album,2025-03-30,5,Harbor Lights
5aB3cD4eF5gH6iJ7kL8mN224,Glory Days,2wQ5kP3nXvLbWc8Yd1Fm6t,album,2025-06-27,91,Sol Records
5aB3cD4eF5gH6iJ7kL8mN225,Glory Days,3rT0fQ8sNuVbXc2Yd9Lm4p,single,2025-02-19,258,Harbor Lights
5aB3cD4eF5gH6iJ7kL8mN226,Last Express,3rT0fQ8sNuVbXc2Yd9Lm4p,album,2025-09-28,87,Harbor Lights
5aB3cD4eF5gH6iJ7kL8mN227,Last Express,2wQ5kP3nXvLbWc8Yd1Fm6t,album,2025-10-31,133,Harbor Lights
5aB3cD4eF5gH6iJ7kL8mN228,Calor,4kP954pQ2teQUd0Ctg37b1,album,2025-08-12,336,Neon Tape
5aB3cD4eF5gH6iJ7kL8mN229,Glory Days,3rT0fQ8sNuVbXc2Yd9Lm4p,album,2024-10-17,214,Neon Tape
5aB3cD4eF5gH6iJ7kL8mN230,Glory Days,0UtkNdPktnyx9C5bfhrNKn,album,2025-05-04,236,Harbor Lights
5aB3cD4eF5gH6iJ7kL8mN231,Northern Lights,3rT0fQ8sNuVbXc2Yd9Lm4p,album,2026-10-26,273,Harbor Lights
5aB3cD4eF5gH6iJ7kL8mN232,Last Express,0UtkNdPktnyx9C5bfhrNKn,album,2025-12-25,77,Neon Tape
5aB3cD4eF5gH6iJ7kL8mN233,Glory Days,6mZ8tQ1nXpLkWv7Yd0fJ3a,album,2026-07-10,298,Harbor Lights
5aB3cD4eF5gH6iJ7kL8mN234,Last Express,7azhC43pJB0XjoxpQOzr3Z,album,2025-04-21,90,Neon Tape
5aB3cD4eF5gH6iJ7kL8mN235,Whole Lotta Love,3rT0fQ8sNuVbXc2Yd9Lm4p,album,2024-10-14,315,Harbor Lights
5aB3cD4eF5gH6iJ7kL8mN236,Tidewater,0UtkNdPktnyx9C5bfhrNKn,album,2025-03-19,141,Sol Records
5aB3cD4eF5gH6iJ7kL8mN237,Whole Lotta Love,0UtkNdPktnyx9C5bfhrNKn,single,2026-09-07,325,Harbor Lights
5aB3cD4eF5gH6iJ7kL8mN238,Calor,7azhC43pJB0XjoxpQOzr3Z,single,2026-02-23,197,Harbor Lights
5aB3cD4eF5gH6iJ7kL8mN239,Tidewater,6mZ8tQ1nXpLkWv7Yd0fJ3a,album,2024-07-26,175,Harbor Lights
5aB3cD4eF5gH6iJ7kL8mN240,Whole Lotta Love,iHfdA0lH4ibFw93f8abvpi,album,2024-07-09,229,Harbor Lights
5aB3cD4eF5gH6iJ7kL8mN241,Glory Days,6mZ8tQ1nXpLkWv7Yd0fJ3a,album,2025-09-04,57,Sol Records
5aB3cD4eF5gH6iJ7kL8mN242,Glory Days,0UtkNdPktnyx9C5bfhrNKn,album,2026-06-29,206,Harbor Lights
5aB3cD4eF5gH6iJ7kL8mN243,Whole Lotta Love,6mZ8tQ1nXpLkWv7Yd0fJ3a,album,2025-02-11,335,Harbor Lights
5aB3cD4eF5gH6iJ7kL8mN244,Glory Days,6mZ8tQ1nXpLkWv7Yd0fJ3a,album,2025-01-17,353,Sol Records
5aB3cD4eF5gH6iJ7kL8mN245,Glory Days,7azhC43pJB0XjoxpQOzr3Z,album,2024-08-06,318,Polar Sound
5aB3cD4eF5gH6iJ7kL8mN246,Last Express,0UtkNdPktnyx9C5bfhrNKn,album,2024-08-19,123,Sol Records
5aB3cD4eF5gH6iJ7kL8mN247,Glory Days,6mZ8tQ1nXpLkWv7Yd0fJ3a,album,2026-05-24,38,Polar Sound
5aB3cD4eF5gH6iJ7kL8mN248,Whole Lotta Love,2wQ5kP3nXvLbWc8Yd1Fm6t,album,2025-03-14,258,Neon Tape
5aB3cD4eF5gH6iJ7kL8mN249,Whole Lotta Love,6mZ8tQ1nXpLkWv7Yd0fJ3a,album,2024-09-18,107,Harbor Lights
5aB3cD4eF5gH6iJ7kL8mN250,Last Express,iHfdA0lH4ibFw93f8abvpi,album,2025-05-05,78,Neon Tape
5aB3cD4eF5gH6iJ7kL8mN251,Calor,7azhC43pJB0XjoxpQOzr3Z,album,2025-01-03,205,Harbor Lights
5aB3cD4eF5gH6iJ7kL8mN252,Tidewater,6mZ8tQ1nXpLkWv7Yd0fJ3a,album,2024-12-03,23,Polar Sound
