id,name,id_card,id_board,items
chk_auto_0262,Snow tire steps,crd_auto_0147,brd_gre_27,call Robberson;confirm appt;move trailer
chk_auto_0263,Vet kit restock,crd_auto_0195,brd_gre_27,boluses;syringes;gloves;dewormer
chk_auto_0264,Race day,crd_auto_0155,brd_personal_q4,warm-up pen;check pattern;number on;cool-down
chk_auto_0265,Snow tire steps,crd_auto_0096,brd_personal_q4,call Robberson;confirm appt;move trailer
chk_auto_0266,Haul prep,crd_auto_0191,brd_gre_27,load tack;hay nets;water buckets;trailer tires
chk_auto_0267,Section 12,crd_auto_0189,brd_personal_q4,12.1 ratios;12.2 percentages;12.3 averages;12.4 exponents
chk_auto_0268,Snow tire steps,crd_auto_0194,brd_gre_27,call Robberson;confirm appt;move trailer
chk_auto_0269,Snow tire steps,crd_auto_0139,brd_gre_27,call Robberson;confirm appt;move trailer
chk_auto_0270,Section 12,crd_auto_0014,brd_gre_27,12.1 ratios;12.2 percentages;12.3 averages;12.4 exponents
chk_auto_0271,Haul prep,crd_auto_0135,brd_personal_q4,load tack;hay nets;water buckets;trailer tires
chk_auto_0272,Race day,crd_auto_0189,brd_personal_q4,warm-up pen;check pattern;number on;cool-down
chk_auto_0273,Section 12,crd_auto_0008,brd_gre_27,12.1 ratios;12.2 percentages;12.3 averages;12.4 exponents
chk_auto_0274,Section 12,crd_auto_0071,brd_gre_27,12.1 ratios;12.2 percentages;12.3 averages;12.4 exponents
chk_auto_0275,Vet kit restock,crd_auto_0040,brd_personal_q4,boluses;syringes;gloves;dewormer
chk_auto_0276,Snow tire steps,crd_auto_0100,brd_personal_q4,call Robberson;confirm appt;move trailer
chk_auto_0277,Haul prep,crd_auto_0094,brd_gre_27,load tack;hay nets;water buckets;trailer tires
chk_auto_0278,Haul prep,crd_auto_0108,brd_personal_q4,load tack;hay nets;water buckets;trailer tires
chk_auto_0279,Vet kit restock,crd_auto_0136,brd_gre_27,boluses;syringes;gloves;dewormer
chk_auto_0280,Section 12,crd_auto_0153,brd_personal_q4,12.1 ratios;12.2 percentages;12.3 averages;12.4 exponents
chk_auto_0281,Snow tire steps,crd_auto_0144,brd_gre_27,call Robberson;confirm appt;move trailer
chk_auto_0282,Race day,crd_auto_0144,brd_personal_q4,warm-up pen;check pattern;number on;cool-down
chk_auto_0283,Race day,crd_auto_0083,brd_gre_27,warm-up pen;check pattern;number on;cool-down
chk_auto_0284,Haul prep,crd_auto_0183,brd_personal_q4,load tack;hay nets;water buckets;trailer tires
chk_auto_0285,Vet kit restock,crd_auto_0130,brd_gre_27,boluses;syringes;gloves;dewormer
chk_auto_0286,Snow tire steps,crd_auto_0126,brd_personal_q4,call Robberson;confirm appt;move trailer
chk_auto_0287,Test day,crd_auto_0073,brd_personal_q4,ID;snacks;scratch paper;arrive 30 min early
chk_auto_0288,Vet kit restock,crd_auto_0003,brd_personal_q4,boluses;syringes;gloves;dewormer
chk_auto_0289,Haul prep,crd_auto_0128,brd_personal_q4,load tack;hay nets;water buckets;trailer tires
chk_auto_0290,Test day,crd_auto_0069,brd_gre_27,ID;snacks;scratch paper;arrive 30 min early
chk_auto_0291,Race day,crd_auto_0137,brd_gre_27,warm-up pen;check pattern;number on;cool-down
chk_auto_0292,Vet kit restock,crd_auto_0103,brd_personal_q4,boluses;syringes;gloves;dewormer
chk_auto_0293,Race day,crd_auto_0057,brd_gre_27,warm-up pen;check pattern;number on;cool-down
chk_auto_0294,Vet kit restock,crd_auto_0098,brd_gre_27,boluses;syringes;gloves;dewormer
chk_auto_0295,Test day,crd_auto_0133,brd_gre_27,ID;snacks;scratch paper;arrive 30 min early
chk_auto_0296,Section 12,crd_auto_0039,brd_personal_q4,12.1 ratios;12.2 percentages;12.3 averages;12.4 exponents
chk_auto_0297,Section 12,crd_auto_0194,brd_personal_q4,12.1 ratios;12.2 percentages;12.3 averages;12.4 exponents
