id,name,primary,type,currency_code,currency_name,balance_amount,native_balance_amount,native_currency,created_at,updated_at
cb_acc_b22159dfff,SOL Wallet,false,wallet,SOL,SOL,3.012071,259.52,USD,2023-02-02T13:53:00Z,2026-12-19T09:20:00Z
cb_acc_d3b60570d7,DOT Wallet,false,wallet,DOT,DOT,6.939088,368.81,USD,2024-07-27T14:28:00Z,2026-12-19T09:20:00Z
cb_acc_aba112067e,DOT Wallet,false,wallet,DOT,DOT,9.615639,303.72,USD,2023-12-30T14:13:00Z,2026-12-19T09:20:00Z
cb_acc_de0f306d1f,XLM Wallet,false,wallet,XLM,XLM,7.154429,161.73,USD,2023-09-15T19:01:00Z,2026-12-19T09:20:00Z
cb_acc_6f3f18997c,BCH Wallet,false,wallet,BCH,BCH,0.046186,160.22,USD,2022-06-16T14:12:00Z,2026-12-19T09:20:00Z
cb_acc_1de45ef954,DOT Wallet,false,wallet,DOT,DOT,5.081606,268.44,USD,2024-07-03T06:14:00Z,2026-12-19T09:20:00Z
cb_acc_65d0c3b4c1,ADA Wallet,false,wallet,ADA,ADA,5.294863,76.09,USD,2023-03-08T14:27:00Z,2026-12-19T09:20:00Z
cb_acc_887f01c7c6,ATOM Wallet,false,wallet,ATOM,ATOM,0.311468,263.16,USD,2024-10-14T20:45:00Z,2026-12-19T09:20:00Z
cb_acc_12d5e814b8,LINK Wallet,false,wallet,LINK,LINK,0.342798,319.33,USD,2022-03-24T15:52:00Z,2026-12-19T09:20:00Z
cb_acc_a37ea21525,XRP Wallet,false,wallet,XRP,XRP,0.869576,311.22,USD,2024-11-18T19:27:00Z,2026-12-19T09:20:00Z
cb_acc_d11314693f,BCH Wallet,false,wallet,BCH,BCH,9.042164,261.33,USD,2024-11-14T09:50:00Z,2026-12-19T09:20:00Z
cb_acc_f2e91fced8,DOT Wallet,false,wallet,DOT,DOT,1.805396,54.64,USD,2024-02-28T21:42:00Z,2026-12-19T09:20:00Z
cb_acc_3367a79bf9,BCH Wallet,false,wallet,BCH,BCH,1.081392,465.58,USD,2023-11-26T13:38:00Z,2026-12-19T09:20:00Z
cb_acc_d1a639e765,AVAX Wallet,false,wallet,AVAX,AVAX,3.592126,12.23,USD,2024-02-25T12:04:00Z,2026-12-19T09:20:00Z
cb_acc_e99e8a0463,ALGO Wallet,false,wallet,ALGO,ALGO,6.790375,431.18,USD,2024-08-28T17:34:00Z,2026-12-19T09:20:00Z
cb_acc_3553591dc0,LINK Wallet,false,wallet,LINK,LINK,6.212896,21.81,USD,2023-07-18T15:30:00Z,2026-12-19T09:20:00Z
cb_acc_954a38140a,MATIC Wallet,false,wallet,MATIC,MATIC,8.994707,243.77,USD,2022-06-14T09:52:00Z,2026-12-19T09:20:00Z
cb_acc_7363d93ebe,XRP Wallet,false,wallet,XRP,XRP,5.841015,253.46,USD,2023-06-04T19:33:00Z,2026-12-19T09:20:00Z
cb_acc_a5f40d8882,XRP Wallet,false,wallet,XRP,XRP,4.809515,286.48,USD,2022-02-14T22:27:00Z,2026-12-19T09:20:00Z
cb_acc_357175fe51,MATIC Wallet,false,wallet,MATIC,MATIC,8.217875,108.04,USD,2023-05-07T20:56:00Z,2026-12-19T09:20:00Z
cb_acc_46d8a1d1ff,ALGO Wallet,false,wallet,ALGO,ALGO,1.403611,289.97,USD,2022-05-23T10:20:00Z,2026-12-19T09:20:00Z
cb_acc_650b95273a,AVAX Wallet,false,wallet,AVAX,AVAX,0.905266,47.47,USD,2024-07-02T16:24:00Z,2026-12-19T09:20:00Z
cb_acc_bc3c0b1409,LINK Wallet,false,wallet,LINK,LINK,7.711285,128.65,USD,2024-02-23T07:32:00Z,2026-12-19T09:20:00Z
cb_acc_43fd212ccc,LTC Wallet,false,wallet,LTC,LTC,4.326884,238.03,USD,2023-02-02T08:12:00Z,2026-12-19T09:20:00Z
cb_acc_578be80f29,XLM Wallet,false,wallet,XLM,XLM,7.606621,176.08,USD,2022-01-19T18:39:00Z,2026-12-19T09:20:00Z
cb_acc_c6d990df75,XLM Wallet,false,wallet,XLM,XLM,0.991009,434.74,USD,2023-10-04T14:18:00Z,2026-12-19T09:20:00Z
cb_acc_92357c8e68,ATOM Wallet,false,wallet,ATOM,ATOM,3.773633,254.17,USD,2022-10-23T06:24:00Z,2026-12-19T09:20:00Z
cb_acc_9697cbdda5,BCH Wallet,false,wallet,BCH,BCH,8.917163,365.72,USD,2023-07-30T10:41:00Z,2026-12-19T09:20:00Z
cb_acc_fc7af2d753,MATIC Wallet,false,wallet,MATIC,MATIC,9.682971,50.57,USD,2023-01-29T11:58:00Z,2026-12-19T09:20:00Z
