food_id,food_name,brand,serving_size,serving_unit,calories,total_fat_g,saturated_fat_g,cholesterol_mg,sodium_mg,total_carbs_g,dietary_fiber_g,sugars_g,protein_g,potassium_mg,is_verified
369,Food 369,,1 serving,g,53,20,4,62,9,46,7,6,40,711,False
370,Food 370,,1 serving,g,354,7,7,87,934,16,9,20,13,494,False
371,Food 371,,1 serving,g,537,25,2,98,1052,29,2,2,40,299,False
372,Food 372,,1 serving,g,74,16,4,69,305,36,7,15,12,664,True
373,Food 373,,1 serving,g,342,19,15,94,1456,27,7,21,24,378,True
374,Food 374,,1 serving,g,377,5,15,19,496,21,5,17,3,369,True
375,Food 375,,1 serving,g,328,23,9,88,553,79,2,9,32,503,True
376,Food 376,,1 serving,g,761,11,14,42,779,15,9,18,27,766,True
377,Food 377,,1 serving,g,92,24,12,25,344,8,10,4,28,335,True
378,Food 378,,1 serving,g,441,37,2,83,10,45,7,30,13,659,True
379,Food 379,,1 serving,g,119,28,5,1,942,15,0,7,19,171,False
380,Food 380,,1 serving,g,168,33,14,18,625,67,4,0,14,645,True
381,Food 381,,1 serving,g,74,3,15,88,383,16,10,10,31,504,True
382,Food 382,,1 serving,g,775,29,0,73,833,47,1,19,25,500,True
383,Food 383,,1 serving,g,482,38,9,25,195,52,5,18,16,407,False
384,Food 384,,1 serving,g,425,18,6,81,201,49,1,5,19,301,False
385,Food 385,,1 serving,g,696,40,12,83,104,15,8,26,14,90,False
386,Food 386,,1 serving,g,368,15,10,19,415,71,4,28,28,361,False
387,Food 387,,1 serving,g,555,7,8,85,852,9,10,6,21,129,False
388,Food 388,,1 serving,g,630,0,1,87,781,25,0,30,40,746,False
389,Food 389,,1 serving,g,480,30,12,46,559,49,3,29,30,131,True
390,Food 390,,1 serving,g,732,24,10,14,855,68,6,5,3,251,False
391,Food 391,,1 serving,g,591,5,1,83,431,63,5,21,24,165,False
392,Food 392,,1 serving,g,528,0,14,29,937,24,7,10,31,424,False
393,Food 393,,1 serving,g,140,16,6,35,927,25,0,21,13,257,False
394,Food 394,,1 serving,g,357,15,5,41,899,67,3,19,22,712,False
395,Food 395,,1 serving,g,595,33,15,92,785,26,7,7,18,169,True
396,Food 396,,1 serving,g,105,17,12,6,1024,33,2,2,30,574,True
397,Food 397,,1 serving,g,193,3,15,39,1205,54,3,9,25,133,True
398,Food 398,,1 serving,g,103,38,12,7,1097,51,6,18,8,102,True
399,Food 399,,1 serving,g,670,13,8,12,961,19,9,25,27,132,False
400,Food 400,,1 serving,g,795,40,6,89,118,43,0,21,4,753,False
401,Food 401,,1 serving,g,324,3,5,11,153,10,9,0,5,406,True
402,Food 402,,1 serving,g,115,10,2,59,72,66,1,11,18,144,True
403,Food 403,,1 serving,g,187,24,13,69,493,13,6,0,19,560,False
404,Food 404,,1 serving,g,122,26,13,18,1411,63,5,4,20,727,False
405,Food 405,,1 serving,g,563,23,7,13,51,79,3,12,2,714,False
406,Food 406,,1 serving,g,341,29,10,23,222,79,9,18,8,223,True
407,Food 407,,1 serving,g,713,31,12,92,1031,68,1,14,22,391,True
408,Food 408,,1 serving,g,193,12,8,58,122,77,7,18,16,401,False
409,Food 409,,1 serving,g,784,5,2,47,859,47,6,26,6,609,False
410,Food 410,,1 serving,g,690,1,0,86,368,14,5,6,39,434,False
411,Food 411,,1 serving,g,186,17,4,42,420,19,9,6,8,785,True
412,Food 412,,1 serving,g,132,40,3,54,654,58,5,6,11,745,True
413,Food 413,,1 serving,g,177,10,9,57,1203,52,10,2,33,329,True
414,Food 414,,1 serving,g,53,1,9,52,143,52,1,5,10,611,True
415,Food 415,,1 serving,g,212,24,1,78,622,36,7,10,7,555,True
416,Food 416,,1 serving,g,717,13,7,73,728,59,6,4,16,496,True
417,Food 417,,1 serving,g,339,1,1,40,92,37,5,13,5,274,False
418,Food 418,,1 serving,g,626,25,5,91,321,75,3,24,20,584,False
419,Food 419,,1 serving,g,744,20,12,78,1038,37,0,15,23,381,False
420,Food 420,,1 serving,g,323,1,7,62,1213,48,7,9,13,716,True
421,Food 421,,1 serving,g,604,17,6,4,1432,50,7,5,29,727,True
422,Food 422,,1 serving,g,646,25,4,57,160,17,10,3,18,245,True
423,Food 423,,1 serving,g,252,30,15,59,1057,41,8,20,20,213,False
424,Food 424,,1 serving,g,557,14,15,50,1219,73,5,19,7,661,False
425,Food 425,,1 serving,g,376,34,9,82,1147,66,5,10,15,450,False
426,Food 426,,1 serving,g,190,7,2,37,1176,39,5,18,20,53,True
427,Food 427,,1 serving,g,533,0,8,1,614,31,1,23,16,131,True
428,Food 428,,1 serving,g,674,14,9,63,250,15,5,5,40,631,False
429,Food 429,,1 serving,g,395,14,0,12,329,21,7,13,33,296,True
430,Food 430,,1 serving,g,399,27,12,90,75,5,2,28,4,381,False
431,Food 431,,1 serving,g,471,1,11,89,492,24,2,4,24,563,False
432,Food 432,,1 serving,g,390,21,10,3,407,79,10,2,19,603,False
433,Food 433,,1 serving,g,313,40,6,56,949,6,10,13,31,384,False
434,Food 434,,1 serving,g,640,0,12,47,1347,40,1,8,10,608,False
435,Food 435,,1 serving,g,64,11,10,90,1095,76,8,15,11,729,True
436,Food 436,,1 serving,g,144,14,5,63,1088,76,8,10,2,368,True
437,Food 437,,1 serving,g,783,13,2,56,268,75,9,12,36,468,False
438,Food 438,,1 serving,g,444,29,7,23,718,7,9,3,6,215,False
439,Food 439,,1 serving,g,60,19,9,28,492,67,10,20,40,455,True
440,Food 440,,1 serving,g,731,18,13,50,1411,35,8,9,33,330,False
441,Food 441,,1 serving,g,550,32,6,16,1083,77,10,24,38,798,False
442,Food 442,,1 serving,g,564,38,1,22,1145,9,10,0,8,348,False
443,Food 443,,1 serving,g,234,11,0,65,748,9,2,25,20,477,False
444,Food 444,,1 serving,g,587,31,4,10,528,46,10,17,37,379,False
445,Food 445,,1 serving,g,374,34,15,74,318,76,0,10,40,422,True
446,Food 446,,1 serving,g,488,18,13,49,361,54,5,14,35,186,False
447,Food 447,,1 serving,g,514,17,5,84,836,68,8,18,36,554,False
448,Food 448,,1 serving,g,794,26,15,29,702,32,5,7,7,471,False
449,Food 449,,1 serving,g,225,16,12,28,1392,75,5,5,7,231,True
450,Food 450,,1 serving,g,377,2,8,68,410,40,2,29,30,382,True
451,Food 451,,1 serving,g,504,12,5,35,616,72,2,4,10,377,True
452,Food 452,,1 serving,g,582,29,8,8,176,75,4,16,22,634,False
453,Food 453,,1 serving,g,106,8,11,4,752,71,7,18,27,111,False
454,Food 454,,1 serving,g,552,6,12,14,1440,18,7,15,8,330,True
455,Food 455,,1 serving,g,73,4,9,29,971,36,0,27,27,103,False
456,Food 456,,1 serving,g,461,21,14,97,582,47,0,1,9,144,False
457,Food 457,,1 serving,g,94,24,9,83,802,36,1,23,2,602,True
458,Food 458,,1 serving,g,284,0,11,78,672,13,0,22,18,131,False
459,Food 459,,1 serving,g,403,29,5,23,34,31,10,30,29,505,False
460,Food 460,,1 serving,g,706,1,10,13,342,24,4,19,16,136,True
461,Food 461,,1 serving,g,547,17,4,66,1407,72,10,10,3,75,False
462,Food 462,,1 serving,g,361,40,13,92,1327,12,0,23,38,245,True
463,Food 463,,1 serving,g,244,24,0,89,1358,48,3,4,2,305,False
464,Food 464,,1 serving,g,125,6,11,64,220,43,2,26,18,380,True
465,Food 465,,1 serving,g,110,24,3,3,141,15,4,19,18,646,False
466,Food 466,,1 serving,g,446,35,8,49,692,59,4,15,21,539,True
467,Food 467,,1 serving,g,484,26,13,9,929,29,5,18,23,505,False
468,Food 468,,1 serving,g,198,9,9,25,9,13,4,30,13,568,True
469,Food 469,,1 serving,g,254,40,6,66,1280,61,8,26,35,718,True
470,Food 470,,1 serving,g,453,11,15,55,353,30,5,20,31,509,True
471,Food 471,,1 serving,g,512,20,0,58,735,72,4,1,25,193,False
472,Food 472,,1 serving,g,82,1,14,79,1174,30,5,13,29,108,False
473,Food 473,,1 serving,g,251,2,11,38,413,42,1,7,5,744,False
474,Food 474,,1 serving,g,544,0,2,21,1064,49,10,28,24,625,False
475,Food 475,,1 serving,g,309,10,5,72,1494,33,4,28,36,382,True
476,Food 476,,1 serving,g,419,10,15,49,370,71,3,10,3,682,False
477,Food 477,,1 serving,g,713,31,4,35,649,13,7,28,13,570,True
478,Food 478,,1 serving,g,525,29,6,20,731,32,9,23,36,681,False
479,Food 479,,1 serving,g,97,33,14,91,1250,30,2,30,38,246,True
480,Food 480,,1 serving,g,509,30,11,19,28,79,2,6,31,799,False
481,Food 481,,1 serving,g,238,30,4,6,298,37,3,17,6,714,False
482,Food 482,,1 serving,g,114,33,15,64,821,13,4,25,18,607,False
483,Food 483,,1 serving,g,651,0,5,34,396,57,1,10,37,342,False
484,Food 484,,1 serving,g,261,0,1,13,1062,24,2,11,6,756,False
485,Food 485,,1 serving,g,215,3,8,45,37,74,9,3,34,447,True
486,Food 486,,1 serving,g,732,40,1,97,1300,22,1,25,10,413,False
487,Food 487,,1 serving,g,318,40,3,44,1424,17,8,17,34,529,True
488,Food 488,,1 serving,g,557,34,3,74,422,47,8,4,34,152,False
489,Food 489,,1 serving,g,417,21,2,33,1296,80,5,17,37,401,True
490,Food 490,,1 serving,g,576,19,12,44,929,70,5,25,8,129,False
491,Food 491,,1 serving,g,248,5,15,6,368,61,7,17,29,271,True
492,Food 492,,1 serving,g,771,24,2,69,456,70,6,6,15,385,False
493,Food 493,,1 serving,g,325,34,10,39,291,7,5,20,5,618,True
494,Food 494,,1 serving,g,430,4,13,73,906,12,9,4,14,343,True
495,Food 495,,1 serving,g,437,31,13,6,987,5,8,3,40,417,False
496,Food 496,,1 serving,g,401,37,10,88,8,70,0,22,3,126,True
497,Food 497,,1 serving,g,131,19,8,53,1223,20,8,22,17,180,True
498,Food 498,,1 serving,g,672,28,3,6,385,59,8,25,6,349,True
499,Food 499,,1 serving,g,101,1,0,13,977,74,10,5,15,145,True
500,Food 500,,1 serving,g,792,1,10,13,430,79,0,4,20,666,False
501,Food 501,,1 serving,g,416,33,0,39,1402,22,0,16,2,374,False
502,Food 502,,1 serving,g,173,11,12,4,518,11,8,2,6,776,False
503,Food 503,,1 serving,g,92,5,4,97,558,67,6,25,26,110,False
504,Food 504,,1 serving,g,742,39,14,63,1202,70,0,20,8,763,False
505,Food 505,,1 serving,g,333,25,12,16,226,14,3,0,4,187,False
506,Food 506,,1 serving,g,745,32,1,86,693,63,4,29,33,521,True
507,Food 507,,1 serving,g,250,28,0,88,939,75,7,19,13,464,True
508,Food 508,,1 serving,g,224,16,7,15,123,40,0,0,27,384,False
509,Food 509,,1 serving,g,320,7,2,0,964,79,10,24,33,155,False
510,Food 510,,1 serving,g,153,20,3,42,1224,8,10,26,37,293,True
511,Food 511,,1 serving,g,213,40,15,61,1314,70,7,15,23,468,True
512,Food 512,,1 serving,g,176,30,1,48,1305,8,5,1,18,305,True
513,Food 513,,1 serving,g,457,34,1,71,122,54,8,26,14,406,False
514,Food 514,,1 serving,g,706,33,3,33,1150,27,4,10,28,800,False
515,Food 515,,1 serving,g,729,21,7,10,200,36,9,22,24,343,False
516,Food 516,,1 serving,g,762,33,13,18,1029,42,9,15,9,398,True
517,Food 517,,1 serving,g,790,40,12,27,779,26,1,24,7,711,True
518,Food 518,,1 serving,g,651,26,5,10,922,70,6,10,34,246,True
519,Food 519,,1 serving,g,163,20,0,59,1443,36,5,23,33,184,True
520,Food 520,,1 serving,g,586,23,6,23,582,14,1,3,17,753,False
521,Food 521,,1 serving,g,316,5,15,47,173,42,10,21,40,126,True
522,Food 522,,1 serving,g,642,16,12,91,1188,37,5,4,19,702,True
523,Food 523,,1 serving,g,272,38,3,5,1420,68,2,20,31,309,True
524,Food 524,,1 serving,g,430,30,14,4,485,49,1,17,21,242,False
525,Food 525,,1 serving,g,515,35,2,7,941,66,8,21,25,170,True
526,Food 526,,1 serving,g,567,25,1,89,105,21,9,27,32,359,False
527,Food 527,,1 serving,g,467,11,1,37,1206,77,7,6,39,473,True
528,Food 528,,1 serving,g,251,2,3,56,602,38,8,8,38,642,False
529,Food 529,,1 serving,g,322,26,2,88,512,28,7,26,12,216,True
99000,Metformin 500mg,Generic Rx,1,tablet,0,0,0,0,0,0,0,0,0,0,False
99001,Metformin 500mg,Generic Rx,1,tablet,0,0,0,0,0,0,0,0,0,0,False
99002,Metformin 500mg,Generic Rx,1,tablet,0,0,0,0,0,0,0,0,0,0,False
99003,Metformin 500mg,Generic Rx,1,tablet,0,0,0,0,0,0,0,0,0,0,False
99004,Metformin 500mg,Generic Rx,1,tablet,0,0,0,0,0,0,0,0,0,0,False
99005,Metformin 500mg,Generic Rx,1,tablet,0,0,0,0,0,0,0,0,0,0,False
99006,Metformin 500mg,Generic Rx,1,tablet,0,0,0,0,0,0,0,0,0,0,False
99007,Metformin 500mg,Generic Rx,1,tablet,0,0,0,0,0,0,0,0,0,0,False
